Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
8500	0.002468	0.003427	0.004974	0.008055	0.002830	0.006712	0.004479	0.078792	0.043987	0.023382	0.017256	0.015294	0.004117	0.205623	-79469.418
8510	0.004231	0.006505	0.007036	0.007171	0.001683	0.004266	0.002191	0.099078	0.047793	0.029130	0.014725	0.024528	0.011166	0.157303	-79094.202
8520	0.003679	0.005769	0.004108	0.004987	0.002103	0.002951	0.002799	0.087871	0.042387	0.028063	0.019809	0.015993	0.015101	0.068017	-79007.489
8530	0.002282	0.005596	0.003788	0.012399	0.002536	0.011340	0.002796	0.082618	0.042638	0.025877	0.020894	0.017725	0.010504	0.087728	-78497.537
8540	0.002551	0.005596	0.003245	0.003967	0.003062	0.001279	0.003973	0.087106	0.042638	0.026793	0.025935	0.017797	0.006906	0.237847	-79192.084
8550	0.001689	0.007382	0.002884	0.003744	0.002409	0.002645	0.006370	0.091912	0.034881	0.024685	0.023894	0.021478	0.003122	0.081106	-78537.883
8560	0.003904	0.005938	0.002338	0.002352	0.003224	0.002974	0.006989	0.082204	0.028347	0.020015	0.019373	0.014711	0.000945	0.290572	-79017.525
8570	0.013143	0.007035	0.003005	0.007330	0.003545	0.002029	0.005234	0.100733	0.033583	0.023712	0.022952	0.016919	0.001781	0.070828	-79298.087
8580	0.012056	0.005500	0.002613	0.001973	0.002198	0.003363	0.002593	0.091406	0.030169	0.020620	0.019959	0.016248	0.001549	0.043806	-78532.010
8590	0.010294	0.010230	0.002219	0.003066	0.008536	0.007643	0.006176	0.095032	0.028862	0.023036	0.020061	0.014647	0.010281	0.165890	-78855.370
8600	0.022171	0.008395	0.003835	0.001830	0.006130	0.002620	0.002867	0.078956	0.025248	0.018696	0.016648	0.015296	0.005121	0.329413	-78767.592
8610	0.014206	0.007860	0.002329	0.007935	0.011546	0.002664	0.004097	0.076823	0.023375	0.018284	0.015413	0.009350	0.001886	0.236934	-79236.045
8620	0.014838	0.005838	0.004390	0.005654	0.002483	0.003342	0.004251	0.069995	0.024717	0.017956	0.017102	0.015170	0.003284	0.071814	-78872.502
8630	0.010502	0.006077	0.004759	0.006423	0.003564	0.010170	0.004118	0.072690	0.025727	0.018402	0.012041	0.009929	0.008637	0.088878	-78680.954
8640	0.019911	0.005244	0.005584	0.005078	0.013172	0.003143	0.002486	0.095208	0.036888	0.028367	0.011255	0.021988	0.007225	0.092982	-79555.221
8650	0.016382	0.003668	0.004212	0.001835	0.006278	0.001963	0.002425	0.081379	0.031530	0.024869	0.015509	0.017176	0.003098	0.094851	-78982.289
8660	0.009728	0.002588	0.002742	0.001925	0.006370	0.002720	0.008364	0.073562	0.032762	0.022480	0.013901	0.017716	0.003170	0.199518	-79074.226
8670	0.016828	0.001865	0.003796	0.010158	0.012228	0.008197	0.003867	0.089811	0.037047	0.024645	0.024156	0.020315	0.014019	0.199518	-78610.688
8680	0.012236	0.001260	0.005356	0.006428	0.005443	0.003331	0.001572	0.073834	0.042591	0.022188	0.021747	0.014069	0.004888	0.135236	-79266.103
8690	0.005297	0.001447	0.006151	0.003305	0.005958	0.003352	0.002904	0.084787	0.048909	0.025479	0.024973	0.016584	0.014561	0.149587	-79232.080
8700	0.003465	0.001602	0.006811	0.002054	0.005593	0.006986	0.006260	0.093892	0.054162	0.028216	0.027655	0.017406	0.013992	0.016661	-79295.392
8710	0.005442	0.001315	0.004995	0.004627	0.005041	0.002732	0.003765	0.085585	0.051988	0.027699	0.025243	0.012525	0.010886	0.213471	-79165.107
8720	0.004910	0.002323	0.003456	0.004675	0.005991	0.003855	0.006145	0.077218	0.036192	0.027113	0.020037	0.012562	0.011867	0.058355	-78696.261
8730	0.006540	0.001775	0.003556	0.002498	0.004007	0.004361	0.003548	0.079456	0.036457	0.027899	0.016691	0.018987	0.015530	0.115695	-78792.784
8740	0.006937	0.002079	0.005866	0.003481	0.005151	0.008920	0.001174	0.072756	0.043032	0.021916	0.017469	0.011544	0.002718	0.036329	-78952.177
8750	0.005851	0.002309	0.008125	0.002144	0.006513	0.010818	0.003751	0.082154	0.044490	0.022658	0.016016	0.016162	0.007594	0.010922	-78543.920
8760	0.004955	0.003417	0.005745	0.009444	0.006309	0.002458	0.002805	0.081509	0.041954	0.021367	0.020697	0.012131	0.010460	0.010922	-78726.632
8770	0.003441	0.003554	0.009181	0.004814	0.004545	0.006503	0.002069	0.084810	0.038023	0.019365	0.015353	0.011256	0.002594	0.027617	-78806.019
8780	0.003520	0.003883	0.006155	0.008652	0.003328	0.011141	0.005925	0.096134	0.041541	0.021157	0.016136	0.017163	0.009680	0.094866	-78888.425
8790	0.004587	0.003713	0.008631	0.002235	0.001311	0.011246	0.004067	0.092277	0.044406	0.022616	0.021807	0.019000	0.013000	0.137514	-78938.439
8800	0.004194	0.003395	0.007892	0.004708	0.003717	0.003516	0.002814	0.084377	0.040604	0.020679	0.019940	0.013655	0.005700	0.294021	-79146.964
8810	0.004194	0.005169	0.007892	0.001124	0.002996	0.003216	0.002977	0.084377	0.040604	0.020679	0.017920	0.015780	0.003857	0.052960	-78771.137
8820	0.002532	0.002762	0.004049	0.001979	0.004308	0.015871	0.010706	0.067944	0.039223	0.019282	0.015432	0.014159	0.006122	0.167030	-79104.061
8830	0.002204	0.004622	0.004564	0.004923	0.013699	0.005515	0.006410	0.083589	0.036874	0.021734	0.014891	0.011937	0.008292	0.052896	-79229.202
8840	0.002204	0.003383	0.008222	0.008116	0.002293	0.006612	0.005611	0.083589	0.040551	0.021734	0.019123	0.017746	0.001192	0.124526	-79367.619
8850	0.004033	0.004218	0.004846	0.006850	0.002396	0.006872	0.005747	0.083088	0.040308	0.021523	0.014692	0.014745	0.008562	0.107959	-79203.390
8860	0.003602	0.003102	0.003888	0.002551	0.003634	0.004335	0.003449	0.074204	0.035998	0.019701	0.015761	0.014642	0.013629	0.060340	-79370.871
8870	0.002425	0.004448	0.003605	0.006324	0.003085	0.015463	0.004572	0.082171	0.041986	0.018267	0.008355	0.013283	0.004370	0.049186	-78863.258
8880	0.002640	0.003626	0.003471	0.003497	0.002374	0.007515	0.008173	0.093720	0.047814	0.021712	0.016029	0.015829	0.010930	0.147136	-78900.844
8890	0.003080	0.004942	0.001658	0.004108	0.002971	0.014901	0.002302	0.093314	0.044942	0.021618	0.019707	0.014394	0.012365	0.072543	-78992.033
8900	0.004136	0.005619	0.001825	0.006183	0.006025	0.005114	0.005341	0.091574	0.040822	0.023799	0.020769	0.015582	0.005739	0.110734	-79270.962
8910	0.010158	0.006175	0.002006	0.009821	0.004843	0.003265	0.002393	0.098685	0.044862	0.026154	0.009816	0.021401	0.008858	0.060218	-79263.778
8920	0.009321	0.002897	0.001763	0.006293	0.003282	0.004033	0.007464	0.082091	0.039730	0.023194	0.015186	0.014739	0.002995	0.011364	-79293.236
8930	0.007194	0.005573	0.001699	0.009502	0.002929	0.004521	0.006444	0.088690	0.039730	0.023194	0.017847	0.015865	0.010518	0.070228	-78767.961
8940	0.003314	0.003960	0.001197	0.003935	0.007754	0.003313	0.003775	0.082541	0.038606	0.022538	0.016465	0.008069	0.007044	0.122155	-79065.852
8950	0.003145	0.005226	0.002267	0.004353	0.006830	0.006426	0.002936	0.107901	0.050954	0.028421	0.025477	0.015054	0.014321	0.013859	-78743.749
8960	0.002007	0.008492	0.001025	0.002817	0.001677	0.001860	0.007127	0.067934	0.032229	0.017977	0.009910	0.014262	0.006052	0.013604	-79082.303
8970	0.003129	0.002685	0.001553	0.003163	0.003090	0.002114	0.006585	0.099176	0.047051	0.026267	0.021632	0.015060	0.011871	0.013604	-78942.265
8980	0.002754	0.003250	0.002170	0.019006	0.003342	0.002611	0.005838	0.087292	0.041413	0.020967	0.008879	0.011727	0.003739	0.013604	-78954.879
8990	0.003632	0.004614	0.003379	0.002341	0.004615	0.003435	0.002697	0.089969	0.041838	0.022633	0.015714	0.014650	0.007588	0.013604	-79155.191
9000	0.004997	0.006552	0.012621	0.003959	0.002875	0.004704	0.003667	0.076747	0.047660	0.018691	0.018179	0.016005	0.005118	0.013604	-79122.789
9010	0.005520	0.009595	0.009630	0.004628	0.001085	0.004471	0.004878	0.091102	0.049149	0.018076	0.015433	0.016475	0.004218	0.134144	-79087.322
9020	0.009700	0.008390	0.004445	0.003780	0.001085	0.005485	0.001190	0.091102	0.052401	0.018076	0.012245	0.016475	0.008294	0.060390	-79169.035
9030	0.018710	0.010204	0.004938	0.004735	0.002193	0.002940	0.002728	0.116257	0.050006	0.020085	0.017087	0.015590	0.010122	0.009634	-78823.838
9040	0.010155	0.006699	0.002180	0.002803	0.002685	0.005749	0.006933	0.072573	0.040410	0.014997	0.008622	0.010490	0.001664	0.098211	-78919.307
9050	0.016812	0.006643	0.002472	0.002286	0.004004	0.002794	0.002656	0.098524	0.042183	0.022013	0.019956	0.015226	0.005675	0.239756	-78727.635
9060	0.025895	0.003429	0.002392	0.008144	0.002879	0.004286	0.004628	0.075261	0.036211	0.018897	0.017310	0.013726	0.007588	0.211005	-78618.271
9070	0.019043	0.003874	0.002974	0.001267	0.003010	0.001878	0.004069	0.085035	0.040913	0.020940	0.014410	0.017462	0.012718	0.060514	-79445.725
9080	0.007005	0.004168	0.002056	0.001518	0.005418	0.001588	0.004253	0.091492	0.044020	0.026065	0.025300	0.020233	0.020071	0.012146	-78884.329
9090	0.006864	0.003903	0.001551	0.003973	0.004720	0.003389	0.006830	0.089656	0.043137	0.025727	0.022961	0.021886	0.001150	0.012146	-78760.564
9100	0.012633	0.004408	0.002132	0.004487	0.005330	0.005123	0.003401	0.100297	0.048712	0.028938	0.026142	0.024714	0.001298	0.012146	-78875.262
9110	0.007485	0.001842	0.002834	0.008333	0.003556	0.003402	0.004709	0.073570	0.044713	0.021226	0.019176	0.016654	0.009431	0.126196	-78651.017
9120	0.009243	0.004718	0.002834	0.003679	0.004126	0.004191	0.004002	0.082218	0.040681	0.021226	0.019828	0.018742	0.012734	0.050817	-78393.473
9130	0.006432	0.004477	0.003021	0.002019	0.004636	0.008598	0.001348	0.078013	0.038600	0.020141	0.018789	0.018899	0.006316	0.270890	-78909.007
9140	0.003059	0.004173	0.003265	0.002634	0.004321	0.005530	0.007751	0.079525	0.035978	0.018772	0.011787	0.017615	0.007170	0.406122	-78677.113
9150	0.002898	0.004904	0.006524	0.003525	0.005249	0.006978	0.006734	0.097004	0.039034	0.020896	0.009639	0.019608	0.001285	0.384695	-78559.209
9160	0.002366	0.003638	0.003537	0.013108	0.004569	0.008110	0.002921	0.084435	0.033977	0.018189	0.004292	0.017067	0.000287	0.144311	-78905.386
9170	0.005854	0.001967	0.007139	0.001819	0.007937	0.004388	0.002496	0.092064	0.045134	0.018157	0.003742	0.017038	0.000286	0.083518	-79118.823
9180	0.006473	0.002976	0.010987	0.005665	0.004609	0.003815	0.003972	0.101798	0.041874	0.020077	0.002630	0.018840	0.002015	0.045260	-78985.021
9190	0.009921	0.002916	0.007014	0.004059	0.003359	0.005552	0.006217	0.083146	0.038171	0.018302	0.003094	0.017174	0.002402	0.040100	-79388.791
9200	0.008626	0.002351	0.006503	0.003670	0.002801	0.008296	0.002378	0.077083	0.038147	0.016967	0.002868	0.015922	0.000410	0.000395	-78689.757
9210	0.011337	0.002903	0.007779	0.003221	0.002309	0.005745	0.005383	0.078187	0.034858	0.017210	0.002910	0.016150	0.000290	0.000395	-78643.985
9220	0.013532	0.008405	0.006661	0.003135	0.001200	0.004788	0.003504	0.066952	0.029849	0.014737	0.005430	0.013829	0.000248	0.000395	-79015.617
9230	0.012620	0.003246	0.014387	0.007584	0.018600	0.001491	0.002581	0.068763	0.040085	0.015136	0.002481	0.002805	0.001700	0.000395	-79029.445
9240	0.011280	0.003652	0.006864	0.002605	0.021829	0.001509	0.002273	0.067216	0.036869	0.020535	0.002425	0.002742	0.001275	0.000395	-78882.107
9250	0.005316	0.006556	0.014143	0.001787	0.025189	0.007904	0.012520	0.077043	0.040849	0.017464	0.003085	0.003488	0.001083	0.099155	-78670.327
9260	0.006961	0.007581	0.016857	0.003935	0.003543	0.004694	0.002413	0.084463	0.053741	0.020239	0.017774	0.017742	0.001143	0.020111	-79462.509
9270	0.004300	0.006214	0.013088	0.003563	0.003833	0.007233	0.004512	0.074746	0.044225	0.018415	0.005918	0.016549	0.000736	0.020111	-78646.180
9280	0.004581	0.004618	0.014545	0.002080	0.004876	0.003088	0.002541	0.079620	0.041217	0.019616	0.007041	0.016835	0.001894	0.020111	-78852.330
9290	0.005846	0.004342	0.009302	0.002201	0.004891	0.003047	0.002990	0.083726	0.038750	0.019953	0.005546	0.012441	0.005278	0.042747	-78938.598
9300	0.005918	0.003607	0.003897	0.001747	0.005006	0.003071	0.001834	0.086789	0.032191	0.018404	0.004607	0.011923	0.002871	0.120937	-78657.999
9310	0.005397	0.002523	0.004522	0.002080	0.013213	0.001910	0.006035	0.099386	0.046919	0.021075	0.014424	0.010941	0.002554	0.011774	-78914.416
9320	0.003986	0.002756	0.003859	0.002354	0.006660	0.004110	0.002616	0.091754	0.040034	0.017983	0.017246	0.012149	0.008759	0.150793	-78843.677
9330	0.003405	0.002811	0.003859	0.008756	0.002216	0.001545	0.002081	0.100580	0.040034	0.017983	0.017246	0.014489	0.003775	0.219903	-78808.338
9340	0.004118	0.001680	0.002765	0.001916	0.003270	0.004168	0.007089	0.089163	0.039768	0.017863	0.017131	0.013156	0.008283	0.032495	-78981.892
9350	0.006764	0.004513	0.003252	0.005146	0.002879	0.007259	0.005796	0.087336	0.038606	0.021015	0.019071	0.017520	0.016966	0.102245	-79007.218
9360	0.004524	0.003522	0.003232	0.007027	0.003451	0.004588	0.002896	0.088162	0.042191	0.022967	0.021376	0.018422	0.010935	0.112332	-79194.027
9370	0.010132	0.001735	0.004507	0.002353	0.003537	0.008833	0.003854	0.082988	0.039754	0.021326	0.014621	0.017019	0.009654	0.017448	-78793.467
9380	0.003615	0.001928	0.001308	0.005495	0.004396	0.015065	0.005209	0.081752	0.033669	0.018062	0.004536	0.011191	0.000741	0.017448	-79174.116
9390	0.003395	0.002181	0.001479	0.001801	0.005186	0.005905	0.002242	0.092452	0.038076	0.020426	0.005130	0.012160	0.003419	0.017448	-79009.508
9400	0.004597	0.002867	0.001944	0.001243	0.008319	0.006312	0.003564	0.114556	0.050069	0.026860	0.017336	0.014602	0.001926	0.017448	-78780.205
9410	0.003239	0.002393	0.001519	0.004297	0.007018	0.010441	0.008278	0.097147	0.041781	0.021096	0.011709	0.011392	0.000257	0.087464	-78936.070
9420	0.003900	0.002199	0.003604	0.002980	0.004753	0.001434	0.002019	0.093317	0.041781	0.021096	0.014792	0.016699	0.000257	0.009449	-78956.831
9430	0.002999	0.002155	0.002645	0.001083	0.003532	0.001729	0.003177	0.100101	0.039673	0.021597	0.009415	0.011064	0.001047	0.009449	-79025.019
9440	0.003435	0.002220	0.002488	0.023559	0.002344	0.001135	0.004021	0.078954	0.035860	0.019521	0.007146	0.015637	0.001179	0.027082	-79328.186
9450	0.004097	0.002572	0.007270	0.011279	0.007407	0.002367	0.001385	0.077761	0.036515	0.020652	0.017805	0.009328	0.001559	0.159819	-78966.674
9460	0.004256	0.004379	0.006663	0.006346	0.005096	0.001624	0.006101	0.089882	0.042208	0.022886	0.016911	0.010137	0.006698	0.389478	-78445.428
9470	0.003510	0.004837	0.004584	0.003812	0.004932	0.004519	0.003797	0.074139	0.030776	0.018878	0.016736	0.010375	0.005302	0.113864	-79224.293
9480	0.005582	0.006306	0.003267	0.009951	0.014900	0.006283	0.003849	0.086455	0.040118	0.034439	0.029035	0.011262	0.009146	0.356105	-78994.988
9490	0.004700	0.003969	0.003117	0.002594	0.004049	0.007445	0.005081	0.085958	0.037604	0.032282	0.027216	0.009731	0.003404	0.550548	-78826.905
9500	0.002637	0.007251	0.001137	0.003319	0.002530	0.002673	0.004958	0.087333	0.037295	0.030957	0.024921	0.013925	0.007673	0.492675	-78993.781
9510	0.001868	0.006888	0.001540	0.003726	0.002595	0.001383	0.001526	0.085727	0.033774	0.025038	0.021706	0.010978	0.003883	0.504280	-79156.919
9520	0.001768	0.005826	0.001600	0.004384	0.004646	0.002591	0.009624	0.081790	0.029768	0.021623	0.019132	0.009963	0.006687	0.301983	-79170.515
9530	0.001978	0.007288	0.001876	0.004564	0.004202	0.005185	0.004499	0.087993	0.037238	0.027258	0.023932	0.017848	0.007747	0.417813	-78889.451
9540	0.001810	0.003735	0.002103	0.004805	0.001642	0.001589	0.003236	0.078563	0.035342	0.024336	0.022092	0.021775	0.019488	0.088222	-79019.022
9550	0.003624	0.003602	0.001978	0.003552	0.002568	0.001239	0.010438	0.075772	0.034086	0.023579	0.020587	0.018611	0.013930	0.359025	-78995.655
9560	0.003677	0.002691	0.005827	0.005797	0.008775	0.005099	0.005471	0.076884	0.042140	0.023789	0.020889	0.011229	0.005539	0.136644	-79001.707
9570	0.003199	0.002020	0.005125	0.002559	0.004609	0.002076	0.005481	0.066892	0.036663	0.020635	0.011184	0.010767	0.009215	0.170035	-78967.956
9580	0.004529	0.004921	0.005393	0.003676	0.001960	0.008195	0.002297	0.093126	0.042416	0.027247	0.023051	0.020410	0.009618	0.055081	-79003.359
9590	0.004614	0.003497	0.005495	0.002467	0.002050	0.002328	0.015451	0.094888	0.049927	0.027762	0.024949	0.021781	0.014200	0.106789	-79047.457
9600	0.004100	0.003412	0.004882	0.002181	0.002930	0.010867	0.003184	0.084305	0.049476	0.024666	0.020801	0.013545	0.009882	0.104370	-79165.792
9610	0.004002	0.003079	0.006026	0.007894	0.003319	0.003804	0.001665	0.085474	0.036303	0.021651	0.011886	0.014002	0.008914	0.027096	-78989.385
9620	0.003997	0.003696	0.007104	0.004635	0.004135	0.001727	0.003200	0.114520	0.043576	0.027089	0.024420	0.022787	0.013933	0.229885	-78701.764
9630	0.003684	0.002123	0.005459	0.005895	0.003176	0.011378	0.003390	0.078943	0.033488	0.020818	0.019969	0.016607	0.007185	0.407363	-78900.280
9640	0.004330	0.001500	0.005708	0.004517	0.003905	0.006292	0.009021	0.077297	0.035015	0.021767	0.020880	0.012803	0.006427	0.250667	-79269.393
9650	0.004356	0.001509	0.005743	0.002374	0.003929	0.005120	0.001651	0.077764	0.035227	0.021899	0.021006	0.012880	0.004074	0.250667	-79312.823
9660	0.004152	0.001262	0.007109	0.002951	0.001719	0.001881	0.001654	0.083809	0.035227	0.021899	0.021006	0.012882	0.012088	0.502483	-78737.385
9670	0.003271	0.001756	0.006918	0.006828	0.001962	0.001413	0.003947	0.094673	0.034279	0.021309	0.020441	0.011206	0.008488	0.437318	-79381.706
9680	0.003514	0.001574	0.006203	0.006122	0.004372	0.002311	0.001383	0.075923	0.030736	0.019107	0.018328	0.006518	0.003103	0.371475	-78423.305
9690	0.004751	0.001762	0.007839	0.004354	0.002954	0.013451	0.002426	0.092234	0.038846	0.024148	0.020630	0.016113	0.012081	0.170189	-78703.681
9700	0.002968	0.001482	0.005161	0.003234	0.001417	0.007623	0.002667	0.086202	0.032687	0.021586	0.013828	0.016368	0.006351	0.039142	-78879.211
9710	0.002881	0.001439	0.003753	0.004782	0.002298	0.001233	0.003922	0.083691	0.031735	0.023594	0.014612	0.014843	0.006323	0.063267	-78845.385
9720	0.003289	0.002194	0.007286	0.010237	0.002897	0.004408	0.002105	0.095552	0.036232	0.022822	0.016963	0.016346	0.012636	0.123288	-79396.516
9730	0.003725	0.003233	0.003449	0.006871	0.002897	0.002045	0.001605	0.088431	0.036186	0.024721	0.021306	0.016313	0.000862	0.061235	-78748.789
9740	0.003580	0.003067	0.002782	0.009896	0.001788	0.002690	0.002296	0.084993	0.034779	0.024387	0.012823	0.018949	0.000828	0.024117	-78822.287
9750	0.002359	0.003018	0.002974	0.001681	0.002723	0.002298	0.004274	0.090766	0.034224	0.025745	0.023581	0.012336	0.000815	0.173526	-79354.972
9760	0.003252	0.004465	0.003970	0.006787	0.003485	0.002164	0.001432	0.108208	0.041571	0.031700	0.026004	0.015553	0.001027	0.206191	-78703.461
9770	0.001357	0.004417	0.004438	0.001751	0.004160	0.005824	0.001429	0.100753	0.041045	0.026376	0.024342	0.015675	0.011913	0.047262	-79147.746
9780	0.002063	0.002080	0.002723	0.007390	0.004127	0.021484	0.002298	0.093897	0.040725	0.026469	0.009172	0.015553	0.001207	0.083212	-79554.497
9790	0.002899	0.002067	0.003184	0.022671	0.001864	0.005539	0.011210	0.101796	0.042336	0.027721	0.013765	0.020031	0.006152	0.008330	-78869.695
9800	0.003268	0.002120	0.003272	0.008515	0.003494	0.004534	0.001228	0.099207	0.043504	0.028485	0.026968	0.012806	0.001627	0.045842	-78619.067
9810	0.001885	0.003515	0.003295	0.009752	0.003852	0.001782	0.002611	0.094403	0.041397	0.027106	0.025662	0.010730	0.001548	0.197176	-78679.205
9820	0.001002	0.001934	0.003116	0.005398	0.001747	0.005025	0.002678	0.089274	0.044914	0.025633	0.024268	0.010147	0.003548	0.279594	-79021.514
9830	0.001451	0.002317	0.002816	0.013010	0.002031	0.006452	0.004380	0.097750	0.053794	0.031521	0.031459	0.015127	0.007726	0.060539	-79043.480
9840	0.001362	0.003075	0.002643	0.003727	0.001731	0.003929	0.003686	0.091727	0.038850	0.029578	0.029521	0.014089	0.010342	0.086274	-78874.952
9850	0.001617	0.006069	0.001999	0.003755	0.001952	0.002381	0.004161	0.080148	0.037269	0.028833	0.028767	0.018860	0.011037	0.032873	-79264.801
9860	0.001994	0.007487	0.002466	0.004395	0.002208	0.003315	0.002721	0.098863	0.045971	0.035566	0.035485	0.023263	0.009849	0.106960	-79119.367
9870	0.001821	0.008213	0.002094	0.003594	0.002406	0.008234	0.002716	0.080829	0.039046	0.030208	0.030139	0.017249	0.004012	0.044230	-79350.576
9880	0.002016	0.002281	0.001939	0.003892	0.001890	0.003558	0.006052	0.080585	0.041464	0.032078	0.032005	0.018317	0.008991	0.118687	-79675.240
9890	0.003592	0.002401	0.003902	0.001866	0.001791	0.006654	0.002121	0.080098	0.043637	0.033760	0.033683	0.025182	0.003594	0.118687	-79147.722
9900	0.001896	0.002086	0.005495	0.004878	0.002654	0.002038	0.003604	0.077062	0.037920	0.029337	0.008895	0.017488	0.004877	0.025113	-78900.626
9910	0.002026	0.002221	0.006196	0.002416	0.003489	0.009316	0.003755	0.074146	0.037897	0.028470	0.011998	0.013650	0.004264	0.025113	-79105.488
9920	0.003037	0.001769	0.006239	0.002388	0.002553	0.004996	0.003284	0.077860	0.038161	0.028668	0.011426	0.020100	0.006347	0.025113	-79015.546
9930	0.002170	0.001549	0.008169	0.005916	0.006052	0.004269	0.002216	0.084696	0.041511	0.027658	0.019607	0.004726	0.001086	0.165409	-78993.271
9940	0.002321	0.001994	0.008654	0.004769	0.006052	0.003580	0.002531	0.093101	0.041511	0.026274	0.019365	0.004726	0.002469	0.165409	-79253.622
9950	0.002129	0.001674	0.007498	0.003045	0.001702	0.001494	0.002164	0.088110	0.041511	0.028483	0.025899	0.020082	0.001669	0.144233	-79166.392
9960	0.002641	0.001530	0.006493	0.002739	0.002307	0.003960	0.008126	0.090529	0.035948	0.024666	0.022525	0.011635	0.001445	0.370237	-79402.658
9970	0.002830	0.002118	0.008496	0.004949	0.005137	0.004229	0.004430	0.086018	0.035948	0.024666	0.022525	0.013310	0.000708	0.336714	-78654.262
9980	0.003084	0.002449	0.005762	0.004036	0.010282	0.001837	0.002571	0.103026	0.041574	0.028526	0.026452	0.021013	0.013820	0.182161	-79155.584
9990	0.002433	0.002323	0.004801	0.003644	0.005096	0.003044	0.007572	0.085848	0.033076	0.023770	0.019966	0.021052	0.005781	0.221325	-78967.441
10000	0.002386	0.001762	0.004384	0.001792	0.004376	0.002254	0.004191	0.074737	0.034355	0.023711	0.022019	0.020844	0.020165	0.067572	-78990.587
10010	0.001876	0.002337	0.003822	0.006425	0.004558	0.013172	0.004019	0.077755	0.035742	0.025891	0.014266	0.018349	0.002015	0.046099	-79623.852
10020	0.002230	0.002833	0.004628	0.002594	0.009161	0.008373	0.001586	0.080397	0.040497	0.029095	0.020287	0.017550	0.005877	0.129554	-78925.680
10030	0.002139	0.003302	0.009143	0.009174	0.002741	0.002179	0.012202	0.103722	0.047205	0.033008	0.025787	0.027247	0.008576	0.298747	-79073.354
10040	0.002247	0.005251	0.009417	0.003274	0.003149	0.003403	0.005414	0.078085	0.032360	0.026574	0.023410	0.017917	0.005650	0.080341	-79439.602
10050	0.002261	0.005204	0.005702	0.002050	0.004672	0.005858	0.002344	0.082118	0.032068	0.028020	0.021656	0.018412	0.009698	0.075066	-78945.193
10060	0.002442	0.003496	0.013516	0.017910	0.008707	0.004994	0.003255	0.082118	0.032068	0.024638	0.007729	0.016756	0.000790	0.207099	-78572.722
10070	0.001937	0.003290	0.010888	0.008036	0.003103	0.002018	0.003023	0.100050	0.032068	0.022656	0.021217	0.017058	0.000790	0.279068	-78986.975
10080	0.002199	0.003440	0.007529	0.009551	0.007895	0.001781	0.004740	0.114682	0.037543	0.030526	0.026563	0.018626	0.000902	0.130064	-79107.774
10090	0.001549	0.005450	0.001803	0.004186	0.003330	0.001857	0.004073	0.088245	0.027696	0.024863	0.020202	0.018449	0.000670	0.338701	-79004.105
10100	0.001866	0.006949	0.002654	0.004834	0.002333	0.005076	0.007206	0.099917	0.025322	0.021669	0.015795	0.014654	0.000612	0.338701	-78970.048
10110	0.002101	0.008325	0.003067	0.009032	0.004879	0.003241	0.002831	0.092496	0.024978	0.021325	0.016592	0.013301	0.010207	0.625469	-79247.608
10120	0.002242	0.007364	0.006024	0.003405	0.001840	0.007974	0.003834	0.093261	0.027591	0.020042	0.018416	0.013655	0.012652	0.425059	-78726.778
10130	0.002663	0.003257	0.006836	0.018601	0.002293	0.008831	0.003227	0.089333	0.031642	0.017950	0.016494	0.013405	0.003063	0.367484	-78567.006
10140	0.002131	0.003719	0.007807	0.033703	0.002593	0.002293	0.004809	0.102018	0.036135	0.020499	0.013817	0.015426	0.008925	0.184857	-78670.802
10150	0.001776	0.003066	0.007897	0.004489	0.004912	0.001981	0.006926	0.093109	0.040121	0.020675	0.019716	0.016297	0.009108	0.115406	-79174.271
10160	0.001926	0.001825	0.006349	0.004611	0.010649	0.006250	0.004180	0.081818	0.037744	0.016622	0.016008	0.013450	0.011655	0.052096	-79230.839
10170	0.001774	0.001598	0.006158	0.011349	0.005231	0.003647	0.006896	0.078638	0.036612	0.016123	0.015994	0.012480	0.003140	0.061072	-79171.954
10180	0.002001	0.002667	0.009419	0.008351	0.001891	0.011580	0.003932	0.084525	0.037765	0.016631	0.015531	0.013620	0.002962	0.123882	-79277.533
10190	0.002700	0.002413	0.008944	0.003774	0.002822	0.003814	0.001478	0.081113	0.035861	0.015793	0.013743	0.010237	0.008674	0.160741	-78606.290
10200	0.002361	0.001974	0.015242	0.017128	0.002686	0.004864	0.001737	0.090630	0.048261	0.017645	0.015356	0.013158	0.009303	0.563164	-78911.378
10210	0.003445	0.003719	0.011026	0.016096	0.006216	0.002229	0.004223	0.089800	0.048005	0.017551	0.015464	0.014462	0.012279	0.285439	-78614.890
10220	0.002843	0.003584	0.008626	0.008902	0.008218	0.004015	0.004063	0.094124	0.053708	0.019637	0.019024	0.012863	0.010444	0.654903	-78559.490
10230	0.002699	0.003463	0.009685	0.007702	0.001106	0.003842	0.003947	0.089377	0.050999	0.018646	0.018085	0.018153	0.013102	0.780352	-78965.743
10240	0.002449	0.001764	0.016795	0.005147	0.007448	0.003835	0.005205	0.082274	0.049523	0.016324	0.015874	0.013276	0.010045	0.919503	-79230.498
10250	0.002297	0.001830	0.013647	0.004378	0.007302	0.003052	0.007339	0.069979	0.042122	0.013884	0.013502	0.012701	0.002784	0.683885	-78917.406
