Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
45530	0.007188	0.038592	0.002903	0.004894	0.003070	0.002094	0.003229	0.007790	0.002006	0.085427	0.019548	0.018099	0.002892	0.000930	0.002318	0.001143	0.000930	0.476358	0.045170	-76447.765
45540	0.007851	0.030844	0.003170	0.003033	0.003002	0.002287	0.002971	0.001911	0.002191	0.093306	0.021352	0.019769	0.005404	0.002118	0.002531	0.002294	0.002118	0.681036	0.047770	-76408.673
45550	0.007943	0.028433	0.009989	0.002796	0.004094	0.002566	0.003391	0.003025	0.009399	0.094398	0.021602	0.014984	0.005810	0.000881	0.002536	0.001974	0.000881	0.681036	0.076101	-76450.795
45560	0.007753	0.029631	0.005199	0.002729	0.003383	0.003576	0.004443	0.002827	0.004766	0.092134	0.020889	0.018685	0.005670	0.002119	0.002476	0.000283	0.002119	0.675712	0.122581	-76374.248
45570	0.011622	0.032503	0.007180	0.002038	0.003371	0.003544	0.006115	0.003307	0.002471	0.088701	0.021584	0.015921	0.004682	0.002189	0.002558	0.000570	0.002189	0.637842	0.016043	-76532.109
45580	0.015479	0.043521	0.010316	0.002011	0.009135	0.003170	0.002492	0.005270	0.013723	0.079338	0.019891	0.013071	0.004188	0.001296	0.002288	0.001225	0.001296	0.623417	0.016043	-76488.901
45590	0.012588	0.028967	0.010695	0.002018	0.005156	0.003957	0.007575	0.002861	0.003369	0.078781	0.020010	0.012610	0.004132	0.000768	0.002029	0.001713	0.000768	0.683325	0.002306	-76624.061
45600	0.013258	0.036051	0.016766	0.001443	0.001671	0.003619	0.002548	0.007196	0.006774	0.082976	0.018495	0.013729	0.005743	0.000609	0.002137	0.001245	0.000609	0.550265	0.002306	-76426.305
45610	0.016108	0.055978	0.006612	0.001609	0.004566	0.002903	0.005843	0.003596	0.005386	0.089700	0.019993	0.017038	0.006055	0.002226	0.002840	0.000363	0.002226	0.776293	0.002306	-76342.383
45620	0.020172	0.048111	0.006403	0.001959	0.012553	0.006387	0.031882	0.006124	0.007067	0.086869	0.019362	0.016500	0.005206	0.002129	0.002750	0.000578	0.002129	0.730867	0.002306	-76607.116
45630	0.020438	0.035577	0.006457	0.001201	0.002343	0.004177	0.002404	0.003490	0.009932	0.076500	0.017051	0.014531	0.005852	0.002857	0.003100	0.002521	0.002857	0.834137	0.047605	-76409.774
45640	0.015028	0.034807	0.003425	0.001141	0.005246	0.002305	0.001986	0.003390	0.002255	0.083184	0.016978	0.015359	0.006043	0.000896	0.003087	0.003025	0.000896	0.810556	0.129795	-76690.183
45650	0.012894	0.036253	0.008975	0.001817	0.010432	0.002507	0.005886	0.015529	0.005705	0.078357	0.015993	0.014054	0.004516	0.001003	0.002673	0.000856	0.001003	0.692348	0.007404	-76649.930
45660	0.015385	0.042894	0.004183	0.001889	0.002331	0.004071	0.024633	0.022359	0.002402	0.092042	0.016634	0.014785	0.004697	0.001273	0.002362	0.000575	0.001273	0.750519	0.007404	-76592.719
45670	0.029145	0.042890	0.004415	0.001806	0.002228	0.002799	0.003342	0.004036	0.003719	0.087966	0.015897	0.014498	0.004489	0.001429	0.002258	0.001741	0.001429	0.637753	0.032055	-76304.327
45680	0.020661	0.050486	0.004236	0.002206	0.003156	0.002673	0.003829	0.003401	0.002876	0.084021	0.015184	0.013843	0.003691	0.001135	0.002156	0.001386	0.001135	0.651856	0.039938	-76277.859
45690	0.010851	0.044558	0.004091	0.003043	0.015041	0.002203	0.003921	0.003097	0.001831	0.084021	0.015184	0.013843	0.003124	0.002050	0.002321	0.001798	0.002050	0.685117	0.060267	-76491.930
45700	0.015468	0.036520	0.003656	0.002289	0.000968	0.005710	0.002056	0.004273	0.006027	0.075577	0.012936	0.011382	0.002989	0.000339	0.001254	0.000720	0.000339	0.743316	0.006726	-76589.724
45710	0.023877	0.044326	0.004541	0.004851	0.002542	0.004704	0.002748	0.001153	0.003838	0.074715	0.012789	0.010521	0.003007	0.000715	0.001635	0.000268	0.000715	0.724256	0.006726	-76372.150
45720	0.032696	0.049405	0.011549	0.003258	0.002784	0.002268	0.003266	0.005785	0.003004	0.083922	0.016029	0.010631	0.003804	0.000310	0.004775	0.000885	0.000310	0.760645	0.008800	-76291.588
45730	0.026907	0.036362	0.013470	0.002043	0.002439	0.009761	0.007805	0.004371	0.003157	0.080947	0.017064	0.012267	0.007761	0.000101	0.003188	0.001794	0.000101	0.822679	0.008800	-76546.167
45740	0.033972	0.042441	0.007376	0.005549	0.003565	0.003359	0.007155	0.003233	0.004185	0.073893	0.015577	0.011967	0.005006	0.000092	0.003493	0.000282	0.000092	0.824563	0.008800	-76613.158
45750	0.029418	0.036795	0.009151	0.006206	0.003756	0.005295	0.002487	0.003520	0.003903	0.068439	0.014427	0.012429	0.003847	0.000086	0.001956	0.001504	0.000086	0.723599	0.098277	-76347.509
45760	0.037249	0.037257	0.002812	0.003230	0.002977	0.001592	0.004344	0.001830	0.002317	0.066002	0.013913	0.012336	0.005521	0.000082	0.002396	0.001453	0.000082	0.883539	0.051241	-76364.238
45770	0.025584	0.044013	0.001809	0.005962	0.005139	0.001331	0.006861	0.001891	0.004074	0.078186	0.016481	0.015475	0.004145	0.000098	0.002858	0.002065	0.000098	0.828836	0.067742	-76464.813
45780	0.044256	0.024681	0.001820	0.004873	0.004405	0.002554	0.004513	0.007219	0.007240	0.078633	0.016576	0.015564	0.004168	0.000098	0.002385	0.001123	0.000098	0.684608	0.193737	-76516.811
45790	0.031496	0.038217	0.001968	0.005948	0.017559	0.001296	0.005583	0.006733	0.007359	0.084445	0.017801	0.016714	0.004476	0.000153	0.004397	0.001953	0.000153	0.674645	0.133110	-76493.514
45800	0.028555	0.032685	0.002942	0.005427	0.006541	0.000829	0.004589	0.001956	0.001691	0.084445	0.017801	0.016714	0.004476	0.000153	0.004261	0.002149	0.000153	0.445039	0.057454	-76558.641
45810	0.042314	0.029296	0.004549	0.005021	0.006063	0.001345	0.003978	0.002631	0.001935	0.074262	0.015654	0.014699	0.005487	0.000134	0.002986	0.002073	0.000134	0.393712	0.049958	-76500.652
45820	0.012316	0.031674	0.006018	0.003745	0.006010	0.001886	0.006124	0.011611	0.002766	0.093703	0.019752	0.017744	0.008757	0.000054	0.003767	0.001538	0.000054	0.486078	0.003803	-76441.429
45830	0.017102	0.049289	0.002772	0.001761	0.002306	0.001767	0.004270	0.009709	0.003821	0.087797	0.018508	0.016721	0.006900	0.000043	0.003530	0.002001	0.000043	0.608971	0.041941	-76514.062
45840	0.018353	0.044832	0.004652	0.004048	0.002095	0.001606	0.003077	0.004626	0.001682	0.079776	0.016817	0.014148	0.003978	0.000039	0.003207	0.002797	0.000039	0.468507	0.065865	-76463.507
45850	0.005762	0.041383	0.007419	0.002762	0.004322	0.001628	0.001708	0.002368	0.003092	0.089669	0.018902	0.016073	0.006831	0.000043	0.003703	0.001060	0.000043	0.697819	0.073908	-76601.303
45860	0.017437	0.040809	0.020435	0.002722	0.005078	0.003735	0.006125	0.001485	0.003797	0.089669	0.018902	0.014783	0.006390	0.000043	0.002138	0.001655	0.000043	0.637439	0.021492	-76492.453
45870	0.009446	0.052846	0.008094	0.006001	0.002329	0.006460	0.002306	0.003443	0.004257	0.084854	0.017887	0.013989	0.002910	0.000151	0.002023	0.000765	0.000151	0.704757	0.002783	-76443.222
45880	0.010146	0.056571	0.012639	0.002055	0.006705	0.008563	0.004630	0.002556	0.003976	0.091141	0.019212	0.015208	0.008440	0.000159	0.001513	0.000977	0.000159	0.595050	0.002783	-76592.210
45890	0.009921	0.045560	0.005837	0.004648	0.002146	0.005421	0.004801	0.001886	0.004409	0.089119	0.018786	0.017077	0.005737	0.000703	0.001480	0.000856	0.000703	0.704664	0.002783	-76698.683
45900	0.009854	0.044388	0.009414	0.004918	0.005793	0.005384	0.007861	0.007426	0.005266	0.088514	0.018659	0.014231	0.004252	0.000165	0.001470	0.001146	0.000165	0.636221	0.135333	-76611.267
45910	0.008487	0.030184	0.014388	0.005442	0.005374	0.004637	0.006148	0.004462	0.001186	0.076234	0.016070	0.011734	0.003066	0.000609	0.001266	0.000345	0.000609	0.640581	0.032084	-76385.738
45920	0.018850	0.035857	0.018770	0.005651	0.010858	0.004789	0.002262	0.004595	0.002650	0.082486	0.017388	0.013091	0.003317	0.000858	0.001370	0.000820	0.000858	0.483613	0.125392	-76372.217
45930	0.011271	0.028929	0.011400	0.004999	0.006238	0.005672	0.002701	0.005066	0.003424	0.087450	0.018434	0.014900	0.003907	0.001103	0.001452	0.000923	0.001103	0.694178	0.045361	-76669.754
45940	0.011271	0.033672	0.006916	0.003858	0.001818	0.003037	0.002712	0.004999	0.003265	0.087450	0.018434	0.014900	0.004768	0.000793	0.001452	0.000512	0.000793	0.691997	0.234372	-76527.710
45950	0.012623	0.049823	0.008460	0.001691	0.008264	0.003378	0.004536	0.003763	0.001971	0.096752	0.020505	0.015725	0.009309	0.000446	0.001615	0.000595	0.000446	0.755278	0.033066	-76370.691
45960	0.020645	0.034919	0.006025	0.004640	0.007790	0.002199	0.003278	0.003236	0.003716	0.105973	0.022460	0.018701	0.004782	0.001535	0.001769	0.001111	0.001535	0.615820	0.073992	-76578.289
45970	0.008902	0.037620	0.006431	0.003645	0.002747	0.002199	0.007454	0.010928	0.008285	0.084353	0.022460	0.018701	0.004782	0.000382	0.001769	0.001110	0.000382	0.698746	0.001527	-76709.241
45980	0.005044	0.025919	0.014243	0.003104	0.002149	0.002516	0.004571	0.003405	0.007949	0.096485	0.027596	0.021391	0.005469	0.001808	0.002023	0.000767	0.001808	0.721045	0.061278	-76771.338
45990	0.006436	0.022923	0.009984	0.002766	0.003111	0.002290	0.013213	0.003084	0.004508	0.087847	0.025125	0.018903	0.004980	0.001413	0.001842	0.000357	0.001413	0.495389	0.039506	-76456.906
46000	0.004782	0.016786	0.013227	0.003285	0.009443	0.002444	0.007072	0.003615	0.001944	0.093741	0.026811	0.017278	0.005001	0.001910	0.001966	0.000467	0.001910	0.615603	0.039506	-76369.958
46010	0.003364	0.023577	0.008028	0.003152	0.003509	0.002335	0.006297	0.002901	0.006906	0.102983	0.024686	0.021765	0.004611	0.001188	0.001878	0.000299	0.001188	0.397395	0.032623	-76564.646
46020	0.005283	0.028256	0.006522	0.003847	0.006687	0.002535	0.002674	0.005271	0.035549	0.094879	0.024686	0.021765	0.004611	0.000787	0.001878	0.001002	0.000787	0.466848	0.032623	-76472.994
46030	0.006097	0.027153	0.010074	0.003625	0.001559	0.002685	0.002812	0.002654	0.006908	0.094206	0.024511	0.021611	0.004579	0.000500	0.001865	0.000668	0.000500	0.444180	0.033645	-76674.165
46040	0.007889	0.030968	0.006322	0.003487	0.002774	0.003098	0.008742	0.002697	0.002990	0.090298	0.028004	0.024690	0.005231	0.001050	0.002131	0.001921	0.001050	0.745901	0.059702	-76685.686
46050	0.007788	0.023265	0.013440	0.004013	0.008875	0.005652	0.006416	0.021346	0.002382	0.091102	0.028004	0.020066	0.005231	0.001108	0.002131	0.001598	0.001108	0.552934	0.034125	-76570.472
46060	0.008672	0.031401	0.016491	0.003837	0.009447	0.006293	0.003027	0.008154	0.003512	0.101441	0.031579	0.020815	0.005825	0.001072	0.002373	0.001238	0.001072	0.659543	0.121465	-76294.302
46070	0.008070	0.017497	0.017480	0.003314	0.002020	0.005759	0.002375	0.004614	0.005831	0.076724	0.028285	0.012992	0.004831	0.000630	0.001951	0.000476	0.000630	0.541225	0.058037	-76370.392
46080	0.008070	0.018095	0.013288	0.003257	0.012271	0.003672	0.002934	0.002705	0.008215	0.076724	0.028285	0.018858	0.005048	0.000956	0.001951	0.000386	0.000956	0.551235	0.133771	-76470.346
46090	0.006861	0.013994	0.007300	0.008320	0.002320	0.002643	0.002020	0.003219	0.006082	0.085206	0.028569	0.020327	0.005048	0.000610	0.001951	0.001184	0.000610	0.762128	0.007012	-76530.571
46100	0.009763	0.031236	0.008333	0.009016	0.001416	0.003078	0.006015	0.004314	0.001976	0.087261	0.033272	0.024026	0.006215	0.001202	0.002272	0.000399	0.001202	0.494828	0.007012	-76794.927
46110	0.006303	0.015141	0.011910	0.004234	0.003773	0.002621	0.001580	0.005674	0.005359	0.083397	0.030425	0.017322	0.006399	0.001198	0.002172	0.001175	0.001198	0.365321	0.097356	-76419.738
46120	0.005651	0.015744	0.014509	0.003576	0.002966	0.003748	0.003927	0.001959	0.002403	0.090132	0.032882	0.017264	0.008446	0.002013	0.002347	0.001761	0.002013	0.384828	0.010723	-76598.417
46130	0.005248	0.018715	0.030002	0.003507	0.006890	0.004962	0.002405	0.008780	0.003042	0.092432	0.029360	0.013702	0.006966	0.000437	0.002174	0.000533	0.000437	0.534514	0.023043	-76449.524
46140	0.004691	0.033609	0.009385	0.003652	0.010119	0.004436	0.002355	0.002565	0.001648	0.082628	0.020967	0.018609	0.005451	0.001363	0.001943	0.000217	0.001363	0.566706	0.177771	-76528.929
46150	0.004944	0.044524	0.012569	0.003457	0.004522	0.004655	0.002928	0.003927	0.001693	0.087086	0.022098	0.016658	0.006192	0.001917	0.002048	0.000191	0.001917	0.688369	0.005825	-76611.926
46160	0.004546	0.031162	0.012276	0.001637	0.007547	0.004667	0.009463	0.003963	0.008154	0.082139	0.022158	0.017600	0.011248	0.000269	0.002054	0.000387	0.000269	0.732009	0.015232	-76456.118
46170	0.005861	0.033188	0.012322	0.003173	0.001004	0.002155	0.001091	0.003640	0.004254	0.089285	0.024085	0.016084	0.006997	0.000324	0.002232	0.000345	0.000324	0.507331	0.070255	-76658.528
46180	0.005739	0.048174	0.011631	0.003364	0.002395	0.002478	0.004587	0.002737	0.002201	0.087424	0.021442	0.012973	0.006207	0.000577	0.001793	0.000202	0.000577	0.693490	0.081888	-76598.826
46190	0.005398	0.041316	0.013493	0.003221	0.002253	0.002330	0.005734	0.002432	0.001963	0.082230	0.020439	0.012420	0.005077	0.001505	0.001686	0.000544	0.001505	0.439494	0.021428	-76516.860
46200	0.005916	0.030045	0.012738	0.012673	0.005378	0.004570	0.002086	0.002309	0.006006	0.090117	0.022400	0.015991	0.003411	0.001122	0.002027	0.001136	0.001122	0.541079	0.021428	-76377.802
46210	0.009011	0.036608	0.017450	0.009434	0.004689	0.004960	0.002842	0.002242	0.001939	0.095168	0.025682	0.013458	0.006096	0.001765	0.002505	0.000594	0.001765	0.477899	0.034066	-76646.428
46220	0.008188	0.031177	0.012285	0.001898	0.001737	0.003621	0.003478	0.003337	0.003886	0.086468	0.021575	0.014236	0.004995	0.002634	0.002774	0.000173	0.002634	0.446331	0.034066	-76700.543
46230	0.010399	0.028857	0.006664	0.006121	0.001470	0.005775	0.006853	0.020154	0.007690	0.081080	0.018085	0.012973	0.002943	0.000293	0.002325	0.000318	0.000293	0.357633	0.045527	-76414.860
46240	0.009498	0.025934	0.007108	0.002774	0.002559	0.001178	0.018978	0.004645	0.003484	0.074057	0.016519	0.012044	0.005907	0.000604	0.002124	0.000412	0.000604	0.658948	0.063352	-76416.807
46250	0.010078	0.033624	0.008793	0.002944	0.006623	0.001939	0.005375	0.002650	0.003316	0.078577	0.017527	0.013768	0.006268	0.000570	0.002318	0.001572	0.000570	0.562540	0.032281	-76530.014
46260	0.012172	0.031186	0.014478	0.002610	0.004013	0.002342	0.002301	0.001679	0.001062	0.094906	0.021169	0.017497	0.009221	0.001130	0.002800	0.001045	0.001130	0.744754	0.011922	-76512.099
46270	0.026044	0.049811	0.007081	0.002858	0.009582	0.003120	0.006631	0.011320	0.002948	0.081802	0.017639	0.014578	0.005984	0.002016	0.002333	0.002143	0.002016	0.668492	0.093922	-76368.295
46280	0.025213	0.033613	0.006439	0.005294	0.001867	0.003629	0.011123	0.003646	0.006525	0.088074	0.020273	0.017501	0.004695	0.002134	0.002484	0.002019	0.002134	0.728758	0.010054	-76471.018
46290	0.017513	0.039130	0.003060	0.001945	0.003369	0.002263	0.004064	0.005180	0.004033	0.082443	0.017823	0.016398	0.008091	0.001539	0.002646	0.000514	0.001539	0.570554	0.040257	-76704.670
46300	0.035164	0.044793	0.004014	0.002025	0.002990	0.002572	0.006563	0.005071	0.005414	0.093696	0.020256	0.018764	0.009617	0.002748	0.003007	0.001820	0.002748	0.466631	0.037650	-76661.485
46310	0.025466	0.034112	0.010314	0.003023	0.012656	0.001632	0.007431	0.004483	0.004983	0.089150	0.021538	0.016840	0.006446	0.000388	0.003384	0.001638	0.000388	0.568662	0.008896	-76593.329
46320	0.011818	0.033016	0.003788	0.002806	0.002791	0.001431	0.003154	0.004789	0.003751	0.078197	0.018892	0.016771	0.005385	0.001319	0.002968	0.000857	0.001319	0.497667	0.008896	-76451.114
46330	0.032917	0.038914	0.004153	0.002225	0.002555	0.001482	0.003439	0.006052	0.005750	0.080990	0.019567	0.017244	0.006666	0.000733	0.003074	0.000831	0.000733	0.322215	0.060844	-76482.696
46340	0.030944	0.031110	0.014604	0.003856	0.005755	0.001574	0.005015	0.005697	0.004330	0.086637	0.020931	0.014896	0.004748	0.001255	0.003307	0.000652	0.001255	0.453662	0.105613	-76413.901
46350	0.019527	0.038786	0.004712	0.002391	0.004685	0.002316	0.002735	0.002826	0.002893	0.091226	0.022040	0.018255	0.007546	0.001253	0.003482	0.000942	0.001253	0.590676	0.023293	-76710.289
46360	0.018344	0.029416	0.019363	0.004034	0.002403	0.002987	0.008901	0.015592	0.008745	0.091226	0.021238	0.012820	0.005880	0.001716	0.003482	0.002193	0.001716	0.764921	0.057947	-76560.977
46370	0.007841	0.032254	0.019755	0.004322	0.003738	0.002476	0.003730	0.004370	0.004403	0.092366	0.025873	0.015913	0.005923	0.000884	0.004958	0.004273	0.000884	0.759042	0.030653	-76552.394
46380	0.011161	0.054826	0.016774	0.003902	0.001842	0.001657	0.002305	0.005825	0.003819	0.092366	0.025873	0.014305	0.005923	0.001463	0.004958	0.002855	0.001463	0.522601	0.013635	-76616.811
46390	0.012438	0.021437	0.009646	0.004787	0.001480	0.001462	0.006616	0.001734	0.002195	0.102939	0.028835	0.021032	0.007227	0.001613	0.006087	0.002974	0.001613	0.751803	0.013635	-76748.159
46400	0.008946	0.027901	0.013761	0.005305	0.003682	0.001252	0.004032	0.003744	0.004133	0.086094	0.022630	0.015434	0.005688	0.001592	0.007090	0.001709	0.001592	0.583675	0.013635	-76554.691
46410	0.007648	0.027895	0.005305	0.003072	0.007090	0.001271	0.002839	0.009112	0.006717	0.096753	0.022616	0.018988	0.004923	0.002913	0.007002	0.001021	0.002913	0.544355	0.011299	-76570.143
46420	0.004909	0.029112	0.006518	0.002211	0.004309	0.003329	0.004304	0.007629	0.003257	0.098293	0.023565	0.020564	0.006998	0.003189	0.004366	0.000522	0.003189	0.385107	0.047232	-76648.854
46430	0.003287	0.022613	0.005675	0.001904	0.003326	0.003136	0.006612	0.004884	0.007034	0.090235	0.021633	0.018345	0.006886	0.001092	0.004008	0.003404	0.001092	0.470536	0.006866	-76494.551
46440	0.003637	0.037453	0.007598	0.007770	0.010451	0.007277	0.002775	0.003078	0.001259	0.099863	0.023941	0.018055	0.004584	0.002409	0.004436	0.003467	0.002409	0.508042	0.006866	-76506.159
46450	0.003073	0.032668	0.009985	0.003282	0.002396	0.002575	0.000904	0.002648	0.003680	0.079952	0.022585	0.013681	0.004628	0.002549	0.004566	0.004318	0.002549	0.573319	0.006866	-76521.772
46460	0.003388	0.034995	0.010955	0.004672	0.002566	0.002336	0.009042	0.003506	0.009395	0.089647	0.026786	0.015569	0.005117	0.002520	0.005163	0.002729	0.002520	0.652208	0.052071	-76590.542
46470	0.003265	0.020784	0.005838	0.003133	0.002517	0.002302	0.002356	0.004410	0.008540	0.086387	0.025086	0.016935	0.004731	0.002361	0.004976	0.001703	0.002361	0.452979	0.063169	-76603.212
46480	0.003548	0.021269	0.006311	0.003746	0.002634	0.007989	0.004784	0.003114	0.004693	0.088060	0.026257	0.019571	0.004952	0.001104	0.005208	0.004193	0.001104	0.425571	0.056491	-76549.445
46490	0.006494	0.023576	0.006029	0.003895	0.001497	0.008307	0.002294	0.003437	0.002231	0.091559	0.027301	0.022001	0.005149	0.000592	0.005415	0.003944	0.000592	0.780956	0.044211	-76568.186
46500	0.003045	0.017285	0.010396	0.002602	0.006320	0.005065	0.010151	0.003359	0.004737	0.081214	0.027301	0.016461	0.006504	0.004596	0.005415	0.003906	0.004596	0.645648	0.068265	-76496.524
46510	0.002533	0.032373	0.011785	0.003750	0.005209	0.002298	0.002017	0.003459	0.002385	0.096883	0.027873	0.016071	0.006695	0.002335	0.007436	0.002032	0.002335	0.816481	0.032656	-76521.098
46520	0.004062	0.028939	0.025566	0.002643	0.006736	0.004016	0.011969	0.005007	0.017992	0.097494	0.027573	0.014976	0.006020	0.005714	0.006388	0.005907	0.005714	0.519611	0.070061	-76389.591
46530	0.004476	0.017085	0.008277	0.002578	0.005529	0.006255	0.004901	0.002800	0.005357	0.095106	0.023512	0.020120	0.005872	0.004506	0.006231	0.004190	0.004506	0.639970	0.154921	-76659.939
46540	0.003938	0.022344	0.006942	0.002498	0.005690	0.005100	0.007129	0.003064	0.011367	0.081476	0.021611	0.017958	0.005276	0.001267	0.007047	0.004843	0.001267	0.630727	0.041960	-76789.841
46550	0.003942	0.026432	0.011222	0.002649	0.001815	0.002030	0.002423	0.004378	0.003976	0.081559	0.021633	0.016509	0.006506	0.001228	0.007054	0.003548	0.001228	0.587839	0.080732	-76560.273
46560	0.004890	0.039148	0.005177	0.002812	0.002848	0.001466	0.003686	0.004417	0.013537	0.085909	0.022445	0.018818	0.006906	0.005444	0.008890	0.003260	0.005444	0.349216	0.088406	-76564.488
46570	0.005426	0.028526	0.004731	0.003218	0.002199	0.002194	0.003995	0.004232	0.007555	0.092621	0.024198	0.019869	0.007446	0.005281	0.008753	0.003496	0.005281	0.412333	0.031152	-76803.154
46580	0.003683	0.049650	0.003892	0.004690	0.003377	0.002340	0.006353	0.001834	0.006452	0.100504	0.026258	0.021155	0.007833	0.004230	0.009497	0.002564	0.004230	0.607976	0.031152	-76454.178
46590	0.004806	0.039941	0.004748	0.004041	0.002910	0.003935	0.002092	0.009205	0.006604	0.086604	0.022626	0.019636	0.006750	0.003766	0.006134	0.004112	0.003766	0.633275	0.031152	-76746.219
46600	0.002101	0.036991	0.005091	0.003819	0.005694	0.003134	0.007271	0.006684	0.001603	0.092862	0.024261	0.021055	0.005938	0.003007	0.006374	0.003546	0.003007	0.663942	0.007101	-76627.400
46610	0.001503	0.037985	0.004569	0.001793	0.001729	0.002031	0.003245	0.003180	0.010173	0.082885	0.021655	0.018793	0.005300	0.005245	0.009169	0.003436	0.005245	0.493775	0.007101	-76530.068
46620	0.001613	0.044637	0.005382	0.002068	0.005430	0.002045	0.002461	0.002217	0.002884	0.108192	0.025745	0.020714	0.006382	0.003271	0.011036	0.003988	0.003271	0.675503	0.007101	-76491.434
46630	0.001628	0.026072	0.007752	0.001868	0.010918	0.001800	0.001960	0.004584	0.004710	0.082077	0.023583	0.017757	0.005471	0.002712	0.009139	0.003680	0.002712	0.564032	0.007101	-76467.169
46640	0.001486	0.032022	0.005508	0.001905	0.003211	0.001338	0.016763	0.002478	0.004551	0.089850	0.021088	0.017803	0.004892	0.004229	0.008942	0.001258	0.004229	0.475262	0.091593	-76599.684
46650	0.002202	0.037036	0.004202	0.001905	0.005160	0.000898	0.003804	0.002990	0.003164	0.089850	0.021088	0.017803	0.004892	0.003506	0.008888	0.001980	0.003506	0.477506	0.227697	-76498.499
46660	0.002170	0.029879	0.005752	0.003058	0.003173	0.001011	0.005265	0.007256	0.002544	0.091983	0.021237	0.017929	0.004181	0.003183	0.008377	0.003415	0.003183	0.642805	0.108455	-76425.285
46670	0.002185	0.037201	0.008568	0.002698	0.003244	0.001128	0.004662	0.007046	0.005314	0.092604	0.021381	0.016419	0.004369	0.001404	0.007858	0.000167	0.001404	0.543442	0.027457	-76623.911
46680	0.002119	0.030688	0.011029	0.003294	0.004244	0.003837	0.006532	0.002799	0.002430	0.112468	0.023530	0.019314	0.004809	0.004005	0.004881	0.000096	0.004005	0.520867	0.027457	-76613.460
46690	0.001922	0.036633	0.006081	0.002660	0.002300	0.006751	0.001667	0.005716	0.002301	0.101986	0.021337	0.017837	0.005206	0.003253	0.003630	0.000087	0.003253	0.409594	0.030994	-76474.350
46700	0.001680	0.028508	0.005634	0.002341	0.002025	0.003022	0.002823	0.007769	0.002294	0.090235	0.018779	0.015699	0.004582	0.002624	0.003195	0.000091	0.002624	0.530298	0.055168	-76484.968
46710	0.002004	0.045489	0.005639	0.001839	0.003967	0.003027	0.002622	0.007069	0.005296	0.090887	0.016816	0.013033	0.004330	0.002809	0.002861	0.000081	0.002809	0.472878	0.013929	-76560.419
46720	0.002573	0.072520	0.006579	0.003733	0.005093	0.004626	0.014336	0.001761	0.003466	0.116687	0.021589	0.017626	0.004417	0.003646	0.003673	0.000025	0.003646	0.459322	0.013929	-76411.321
46730	0.002236	0.033368	0.003268	0.003485	0.004177	0.005580	0.001651	0.005416	0.002704	0.101416	0.018764	0.017263	0.003606	0.003154	0.003844	0.000022	0.003154	0.423617	0.047064	-76417.611
46740	0.002170	0.041662	0.002912	0.002590	0.008977	0.004111	0.009083	0.011613	0.004731	0.098436	0.018212	0.016756	0.004005	0.003724	0.003731	0.000021	0.003724	0.415654	0.145203	-76389.488
46750	0.002387	0.026232	0.005935	0.002367	0.008543	0.003985	0.002406	0.011040	0.005063	0.086201	0.017655	0.015070	0.004895	0.002930	0.003617	0.000020	0.002930	0.576209	0.156209	-76592.671
46760	0.002502	0.029971	0.006617	0.002445	0.006516	0.002098	0.004966	0.001179	0.003612	0.090364	0.018507	0.015776	0.005131	0.002878	0.003702	0.000021	0.002878	0.327185	0.032200	-76415.820
46770	0.002316	0.039337	0.008103	0.002646	0.003639	0.002276	0.002290	0.003325	0.003920	0.111510	0.020084	0.016032	0.004913	0.002030	0.004017	0.000023	0.002030	0.462771	0.083692	-76491.193
46780	0.002874	0.025079	0.005557	0.004835	0.007828	0.004109	0.002044	0.005872	0.009956	0.097059	0.020475	0.018699	0.004420	0.001884	0.004096	0.000023	0.001884	0.702306	0.182660	-76528.574
46790	0.002850	0.036546	0.004084	0.004925	0.002486	0.003143	0.005813	0.003333	0.011850	0.096275	0.020310	0.018548	0.004405	0.003688	0.004062	0.000023	0.003688	0.795920	0.118377	-76515.414
46800	0.002533	0.044932	0.004139	0.009810	0.026880	0.004023	0.003260	0.006590	0.005920	0.107708	0.022722	0.020785	0.004860	0.004541	0.004545	0.000025	0.004541	0.610555	0.119354	-76534.104
46810	0.002130	0.054941	0.004394	0.005117	0.008326	0.003692	0.003587	0.004947	0.007904	0.112107	0.020853	0.019076	0.004460	0.003211	0.004171	0.000023	0.003211	0.441826	0.032535	-76431.016
46820	0.001778	0.039020	0.004769	0.005577	0.009765	0.002416	0.003132	0.005527	0.001084	0.093553	0.017402	0.015394	0.003722	0.001686	0.004076	0.000019	0.001686	0.414508	0.011747	-76489.033
46830	0.002041	0.038353	0.003905	0.005774	0.001650	0.005873	0.006440	0.007095	0.005264	0.089137	0.018019	0.014317	0.003854	0.001492	0.004241	0.000020	0.001492	0.654013	0.011054	-76411.967
46840	0.002100	0.032933	0.005182	0.004029	0.013462	0.003351	0.002798	0.004037	0.021006	0.091708	0.018539	0.015716	0.003965	0.002016	0.004977	0.000021	0.002016	0.755343	0.102650	-76452.875
46850	0.002100	0.027276	0.006667	0.005221	0.029665	0.004351	0.001294	0.007788	0.001631	0.091708	0.018539	0.015993	0.003965	0.003008	0.004434	0.000021	0.003008	0.671772	0.095284	-76476.280
