Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
22050	0.080370	0.030723	0.021066	0.003113	0.041891	0.014700	0.002103	0.001750	-75402.973
22060	0.103337	0.032141	0.029204	0.004628	0.041711	0.016496	0.002131	0.001439	-75394.974
22070	0.165372	0.030122	0.021445	0.003406	0.045969	0.017632	0.002241	0.001868	-75446.427
22080	0.100743	0.036907	0.024611	0.005086	0.040039	0.019057	0.002014	0.001687	-75421.080
22090	0.114481	0.033094	0.016036	0.004971	0.042695	0.017029	0.002240	0.002105	-75418.025
22100	0.079048	0.042798	0.022228	0.011763	0.040523	0.014806	0.002324	0.001667	-75472.355
22110	0.117762	0.037434	0.024531	0.006703	0.042951	0.014673	0.002347	0.001716	-75446.962
22120	0.129165	0.041045	0.018385	0.006863	0.048082	0.013996	0.002560	0.001994	-75440.453
22130	0.153134	0.040075	0.019028	0.004557	0.048273	0.013603	0.002649	0.001733	-75441.606
22140	0.130576	0.037088	0.020082	0.003033	0.046217	0.015229	0.002621	0.002222	-75414.990
22150	0.109589	0.033527	0.025343	0.005689	0.038254	0.015782	0.002081	0.001553	-75456.028
22160	0.164728	0.028839	0.028153	0.006680	0.041098	0.020403	0.002312	0.001510	-75483.342
22170	0.121561	0.038402	0.032566	0.005234	0.039996	0.018873	0.002374	0.001904	-75442.778
22180	0.085871	0.029978	0.024631	0.012227	0.041037	0.015416	0.002429	0.000500	-75438.989
22190	0.102995	0.046983	0.017489	0.002002	0.042903	0.016938	0.002496	0.002185	-75440.537
22200	0.107901	0.033952	0.029264	0.012356	0.045355	0.018922	0.002555	0.001799	-75406.065
22210	0.138414	0.035525	0.021247	0.005586	0.044903	0.019511	0.002831	0.002097	-75400.459
22220	0.130274	0.041798	0.022652	0.007065	0.046004	0.019249	0.002776	0.002457	-75387.521
22230	0.102428	0.034964	0.033459	0.040041	0.045986	0.016025	0.002208	0.001148	-75474.983
22240	0.129954	0.034509	0.023646	0.009358	0.049833	0.020104	0.002557	0.001790	-75433.661
22250	0.102517	0.038523	0.022980	0.011672	0.049204	0.015260	0.002485	0.000968	-75466.525
22260	0.093985	0.042057	0.029079	0.005489	0.049452	0.014481	0.002216	0.001524	-75434.161
22270	0.109898	0.048569	0.021398	0.012758	0.049801	0.014752	0.002216	0.000956	-75431.394
22280	0.085990	0.037466	0.026179	0.010097	0.051639	0.013325	0.001905	0.001152	-75418.958
22290	0.090631	0.040901	0.034033	0.004074	0.052972	0.016122	0.001980	0.001705	-75417.764
22300	0.081117	0.040976	0.025014	0.002950	0.050461	0.020159	0.002019	0.001739	-75416.209
22310	0.112049	0.036162	0.023978	0.004752	0.046881	0.016204	0.001996	0.001055	-75420.247
22320	0.161731	0.044684	0.040755	0.007181	0.052198	0.019442	0.002159	0.000865	-75428.666
22330	0.125205	0.034455	0.024409	0.006072	0.043461	0.013647	0.002010	0.001005	-75383.957
22340	0.112239	0.035626	0.023439	0.012322	0.038089	0.012509	0.001891	0.000852	-75402.919
22350	0.126263	0.043745	0.025309	0.018046	0.040145	0.016000	0.001966	0.000909	-75430.313
22360	0.094423	0.043708	0.021417	0.015829	0.038361	0.014414	0.001772	0.000975	-75415.744
22370	0.117414	0.035269	0.020690	0.002218	0.038619	0.014332	0.001711	0.001596	-75485.787
22380	0.145450	0.041660	0.020912	0.004380	0.039351	0.014943	0.001730	0.000826	-75404.803
22390	0.119521	0.028923	0.026606	0.002486	0.039187	0.015330	0.001610	0.001418	-75410.120
22400	0.108074	0.036670	0.027594	0.004575	0.041824	0.015946	0.001669	0.001401	-75393.212
22410	0.075903	0.024485	0.027461	0.001878	0.041012	0.017970	0.001661	0.001318	-75377.780
22420	0.148434	0.042420	0.021302	0.003633	0.038180	0.014654	0.001746	0.001224	-75384.685
22430	0.116268	0.048927	0.024691	0.008941	0.042379	0.016087	0.001885	0.000289	-75424.574
22440	0.099417	0.027548	0.031465	0.002803	0.041790	0.017613	0.001663	0.001462	-75411.208
22450	0.111309	0.026355	0.021090	0.002276	0.044413	0.014150	0.001657	0.001479	-75492.682
22460	0.086233	0.033393	0.031352	0.002880	0.044829	0.017488	0.001792	0.001367	-75451.617
22470	0.115829	0.040160	0.020934	0.004997	0.042990	0.015583	0.002201	0.001448	-75453.538
22480	0.094542	0.038785	0.023755	0.003218	0.041438	0.014835	0.002037	0.001864	-75444.341
22490	0.078929	0.046358	0.017550	0.004460	0.041396	0.013328	0.002151	0.001562	-75407.549
22500	0.099676	0.034682	0.017246	0.006890	0.040997	0.011331	0.002159	0.001752	-75434.299
22510	0.113206	0.030482	0.016867	0.011945	0.038127	0.013535	0.002111	0.001437	-75414.830
22520	0.115848	0.039862	0.017707	0.011172	0.038636	0.013123	0.002217	0.001105	-75408.756
22530	0.090743	0.056936	0.017735	0.004414	0.044256	0.010880	0.002220	0.001941	-75443.301
22540	0.093580	0.049678	0.019325	0.008926	0.050821	0.012457	0.002419	0.001121	-75454.678
22550	0.069995	0.060551	0.023023	0.003591	0.053861	0.014162	0.002720	0.002014	-75415.454
22560	0.087702	0.043099	0.023149	0.007163	0.050479	0.015028	0.002952	0.001274	-75425.128
22570	0.072775	0.041091	0.016783	0.005435	0.050747	0.018448	0.003009	0.001745	-75505.135
22580	0.127626	0.040696	0.025291	0.004339	0.049300	0.016417	0.002914	0.002049	-75462.563
22590	0.075282	0.035409	0.015098	0.004968	0.052726	0.016911	0.003170	0.002720	-75472.794
22600	0.069984	0.038828	0.020780	0.010963	0.047899	0.013670	0.003020	0.001229	-75409.401
22610	0.115196	0.037421	0.020419	0.006879	0.045781	0.017421	0.002938	0.001378	-75421.312
22620	0.097517	0.026051	0.030737	0.003877	0.047456	0.019285	0.002938	0.002444	-75450.486
22630	0.076377	0.035717	0.019250	0.003665	0.050676	0.014397	0.002754	0.002272	-75431.922
22640	0.083400	0.058406	0.019250	0.028594	0.046571	0.013494	0.002754	0.000384	-75428.036
22650	0.099299	0.034546	0.023157	0.006642	0.044017	0.016094	0.002416	0.001668	-75429.949
22660	0.090420	0.037546	0.028215	0.007618	0.043291	0.016468	0.002333	0.001547	-75397.039
22670	0.113067	0.049402	0.020791	0.004628	0.049693	0.016360	0.002637	0.002225	-75430.292
22680	0.084036	0.041529	0.016942	0.005915	0.046330	0.014115	0.002733	0.001656	-75416.112
22690	0.088928	0.034901	0.019228	0.020239	0.047195	0.012758	0.002903	0.001076	-75451.656
22700	0.092781	0.055499	0.023793	0.009246	0.055095	0.013698	0.002879	0.001815	-75429.648
22710	0.103218	0.025595	0.023079	0.007154	0.047186	0.016110	0.002793	0.001819	-75407.532
22720	0.109652	0.034829	0.021585	0.007981	0.045737	0.017709	0.003020	0.002188	-75446.177
22730	0.132722	0.038350	0.022481	0.003309	0.043833	0.014266	0.003001	0.002789	-75425.366
22740	0.101726	0.054039	0.021809	0.015548	0.046710	0.013925	0.002912	0.002543	-75455.786
22750	0.116340	0.052744	0.021201	0.005324	0.046432	0.015234	0.002830	0.002521	-75414.605
22760	0.093041	0.050973	0.020650	0.005772	0.047026	0.015121	0.002757	0.002388	-75424.182
22770	0.091087	0.042683	0.027151	0.006309	0.043571	0.015679	0.002621	0.001400	-75421.831
22780	0.118863	0.023691	0.027991	0.003441	0.043476	0.018872	0.002386	0.002009	-75436.652
22790	0.118219	0.042917	0.023125	0.003979	0.042640	0.015701	0.002539	0.002043	-75421.722
22800	0.105636	0.028362	0.018991	0.014009	0.043703	0.018895	0.002647	0.001812	-75416.666
22810	0.119529	0.039664	0.017650	0.009507	0.044130	0.016711	0.002695	0.001494	-75425.060
22820	0.153869	0.044415	0.022279	0.001885	0.045156	0.015537	0.002695	0.002443	-75410.192
22830	0.141682	0.035551	0.031474	0.001847	0.045518	0.017046	0.002641	0.002394	-75458.800
22840	0.163902	0.028238	0.021920	0.005941	0.044555	0.015836	0.002538	0.001820	-75440.872
22850	0.092854	0.062207	0.021920	0.012095	0.043843	0.015424	0.002538	0.001386	-75398.061
22860	0.104547	0.046576	0.026205	0.012500	0.054597	0.014885	0.002819	0.001715	-75387.359
22870	0.113419	0.062614	0.024996	0.004827	0.053485	0.015535	0.002688	0.002207	-75431.857
22880	0.138676	0.064472	0.025096	0.005684	0.051488	0.016495	0.002699	0.001573	-75438.508
22890	0.094488	0.042644	0.030009	0.006494	0.049317	0.017380	0.002281	0.001958	-75428.861
22900	0.096055	0.046998	0.023559	0.002673	0.053959	0.017014	0.002473	0.002122	-75407.953
22910	0.092347	0.035195	0.019716	0.006206	0.051246	0.015669	0.002070	0.001776	-75376.560
22920	0.111678	0.046593	0.025396	0.004418	0.057166	0.020144	0.002379	0.002048	-75422.014
22930	0.099509	0.042778	0.024259	0.004413	0.057607	0.020933	0.002272	0.001870	-75402.538
22940	0.072960	0.028888	0.031820	0.004413	0.053916	0.020792	0.002272	0.001870	-75422.902
22950	0.099390	0.042719	0.031628	0.001872	0.052378	0.019321	0.002258	0.001859	-75400.567
22960	0.075486	0.043564	0.022530	0.011047	0.054565	0.015147	0.002358	0.001890	-75427.823
22970	0.093829	0.051685	0.021075	0.001581	0.052898	0.014475	0.002206	0.001957	-75429.026
22980	0.081242	0.038049	0.021213	0.003203	0.047854	0.015744	0.001944	0.000924	-75428.620
22990	0.087654	0.029745	0.040022	0.002466	0.054153	0.023597	0.002126	0.001506	-75428.599
23000	0.082147	0.033256	0.026537	0.002548	0.058740	0.023807	0.002294	0.001696	-75391.788
23010	0.089724	0.042055	0.023905	0.003773	0.059992	0.020275	0.002308	0.001707	-75399.402
23020	0.083314	0.035216	0.024389	0.004533	0.065354	0.019950	0.002314	0.001646	-75409.345
23030	0.071120	0.052723	0.022111	0.004642	0.063273	0.018958	0.002229	0.001455	-75427.898
23040	0.109771	0.045831	0.027662	0.007673	0.061220	0.016712	0.002152	0.000916	-75414.371
23050	0.081845	0.046832	0.032895	0.006363	0.057205	0.016170	0.002135	0.001402	-75445.560
23060	0.093467	0.048425	0.029780	0.006384	0.051491	0.016106	0.001931	0.001071	-75461.060
23070	0.082303	0.046457	0.026843	0.005184	0.057999	0.017079	0.002028	0.001456	-75434.604
23080	0.086039	0.037630	0.026843	0.006543	0.055234	0.020561	0.002028	0.001158	-75439.159
23090	0.122803	0.041467	0.025028	0.002478	0.052074	0.018815	0.001729	0.001380	-75433.294
23100	0.129175	0.038531	0.027320	0.003615	0.053475	0.020474	0.001888	0.001339	-75442.940
23110	0.138000	0.039448	0.028756	0.003388	0.055161	0.018243	0.001987	0.001453	-75428.205
23120	0.126862	0.031001	0.028553	0.003137	0.053843	0.018922	0.001973	0.001599	-75390.591
23130	0.094565	0.044934	0.038908	0.003535	0.053274	0.020257	0.001874	0.001492	-75454.371
23140	0.100308	0.043442	0.026173	0.006818	0.049760	0.014131	0.001830	0.001241	-75382.259
23150	0.130062	0.049430	0.027600	0.016917	0.047332	0.013900	0.001656	0.000478	-75395.898
23160	0.102292	0.041922	0.020543	0.006971	0.048240	0.016913	0.001729	0.000766	-75424.889
23170	0.112994	0.044652	0.019243	0.003692	0.046273	0.010650	0.001729	0.001446	-75420.356
23180	0.103440	0.042303	0.019635	0.004867	0.049331	0.015461	0.001873	0.001265	-75435.441
23190	0.094558	0.054030	0.031523	0.006182	0.048903	0.017717	0.002046	0.001188	-75419.489
23200	0.103304	0.049020	0.017703	0.008454	0.051643	0.012936	0.002140	0.001651	-75430.705
23210	0.073528	0.036295	0.019223	0.002623	0.051594	0.013314	0.002509	0.002172	-75412.494
23220	0.087797	0.042345	0.027396	0.011008	0.047387	0.015293	0.002275	0.000702	-75417.124
23230	0.072466	0.032175	0.027996	0.003323	0.046706	0.016511	0.002325	0.001555	-75441.166
23240	0.095430	0.052887	0.021300	0.002453	0.045117	0.016890	0.002459	0.001980	-75435.170
23250	0.089211	0.026721	0.022378	0.002519	0.046845	0.017225	0.002583	0.002128	-75396.991
23260	0.091569	0.018362	0.022771	0.003082	0.044035	0.021086	0.002628	0.002165	-75413.984
23270	0.071825	0.039063	0.023808	0.009484	0.044017	0.018388	0.002591	0.001328	-75421.790
23280	0.092474	0.025957	0.023736	0.006221	0.037384	0.020549	0.002214	0.001747	-75432.528
23290	0.067710	0.034643	0.025902	0.010280	0.042507	0.015122	0.002416	0.001440	-75440.372
23300	0.071981	0.049117	0.017870	0.002787	0.049177	0.013954	0.002679	0.002570	-75493.807
23310	0.071043	0.033053	0.017862	0.004869	0.044438	0.012145	0.002332	0.002237	-75416.885
23320	0.107316	0.043136	0.018841	0.016300	0.042393	0.014839	0.002460	0.001317	-75439.314
23330	0.096171	0.042320	0.018841	0.010470	0.040835	0.017403	0.002460	0.000978	-75478.119
23340	0.117013	0.022907	0.025914	0.016283	0.035355	0.017436	0.001912	0.000865	-75452.607
23350	0.112681	0.028893	0.022416	0.007190	0.037677	0.016250	0.002196	0.001420	-75461.022
23360	0.088284	0.039741	0.022416	0.004576	0.038728	0.014311	0.002196	0.001554	-75402.517
23370	0.089719	0.051340	0.018846	0.003865	0.038599	0.013231	0.002427	0.001970	-75398.680
23380	0.097581	0.035232	0.019474	0.004104	0.040994	0.015415	0.002508	0.002000	-75403.553
23390	0.075039	0.040330	0.021744	0.004509	0.039128	0.013123	0.002252	0.001397	-75425.198
23400	0.102092	0.028307	0.024797	0.004813	0.040020	0.016015	0.001831	0.001309	-75445.352
23410	0.158954	0.042324	0.028043	0.002943	0.046788	0.016495	0.002071	0.001480	-75448.525
23420	0.120608	0.043139	0.025899	0.005113	0.037485	0.013057	0.001913	0.001027	-75436.736
23430	0.091913	0.033790	0.027602	0.004556	0.041213	0.011746	0.002133	0.001393	-75394.402
23440	0.111901	0.039517	0.020469	0.006354	0.041393	0.012265	0.002359	0.000903	-75388.598
23450	0.086487	0.036662	0.024489	0.004258	0.047003	0.012405	0.002462	0.001571	-75454.308
23460	0.105772	0.033734	0.023049	0.004478	0.049609	0.015151	0.002680	0.001635	-75416.531
23470	0.104861	0.054262	0.023545	0.004391	0.049086	0.016820	0.002738	0.001740	-75438.640
23480	0.061709	0.029355	0.019940	0.006873	0.053207	0.018386	0.002397	0.000487	-75440.146
23490	0.089873	0.033429	0.019202	0.005546	0.057307	0.017185	0.002338	0.001911	-75428.500
23500	0.109622	0.043616	0.014633	0.004516	0.056244	0.015579	0.002665	0.001917	-75423.796
23510	0.070232	0.050916	0.023123	0.009341	0.058996	0.015471	0.002356	0.000988	-75413.239
23520	0.063728	0.046135	0.024762	0.012369	0.061690	0.016822	0.002523	0.001301	-75411.443
23530	0.076936	0.052315	0.028361	0.006347	0.058801	0.014472	0.002275	0.000840	-75385.871
23540	0.080235	0.042336	0.028469	0.014568	0.054940	0.018801	0.002284	0.000325	-75418.948
23550	0.065323	0.034864	0.021342	0.007553	0.050697	0.016502	0.002016	0.000990	-75405.637
23560	0.105495	0.033106	0.023114	0.005878	0.045221	0.014329	0.001894	0.001123	-75420.859
23570	0.078218	0.045903	0.027345	0.007305	0.046148	0.016852	0.001866	0.001404	-75462.086
23580	0.131647	0.034445	0.025897	0.006197	0.045075	0.016240	0.001543	0.001221	-75462.172
23590	0.078961	0.063017	0.020570	0.004087	0.054436	0.016628	0.001767	0.001257	-75395.698
23600	0.110579	0.047838	0.018585	0.003986	0.049949	0.013123	0.001596	0.001052	-75431.076
23610	0.090679	0.050426	0.018585	0.003635	0.049966	0.012404	0.001596	0.001160	-75402.692
23620	0.112296	0.067121	0.022870	0.011808	0.046802	0.014311	0.001415	0.000917	-75418.982
23630	0.100155	0.039097	0.021718	0.008860	0.045325	0.016463	0.001623	0.000717	-75438.972
23640	0.085711	0.035571	0.027414	0.014417	0.044612	0.018900	0.001427	0.000266	-75446.916
23650	0.109120	0.029815	0.022885	0.001451	0.049271	0.018933	0.001678	0.001574	-75424.894
23660	0.104365	0.040597	0.024855	0.001576	0.049845	0.017045	0.001822	0.001710	-75412.910
23670	0.115252	0.041626	0.024162	0.001593	0.048821	0.015801	0.001772	0.001599	-75413.051
23680	0.108311	0.040305	0.022903	0.001447	0.047777	0.016943	0.001679	0.001581	-75424.725
23690	0.129992	0.049472	0.028476	0.001547	0.045991	0.013356	0.001172	0.000800	-75434.673
23700	0.058354	0.032453	0.024779	0.001065	0.039032	0.012882	0.001020	0.000880	-75406.348
23710	0.093545	0.046416	0.019902	0.005993	0.041599	0.014182	0.001117	0.000387	-75438.677
23720	0.073983	0.037581	0.021536	0.009157	0.040286	0.014570	0.001170	0.000189	-75439.578
23730	0.087900	0.041403	0.019326	0.017939	0.035966	0.012089	0.000965	0.000071	-75411.567
23740	0.122985	0.027184	0.019947	0.005407	0.035948	0.015200	0.000996	0.000690	-75403.537
23750	0.107545	0.044102	0.029304	0.011847	0.037244	0.015393	0.000996	0.000290	-75404.010
23760	0.135080	0.026655	0.023791	0.005626	0.039039	0.017178	0.001140	0.000767	-75427.336
23770	0.137970	0.025799	0.022465	0.005762	0.041372	0.016684	0.001309	0.000818	-75440.118
23780	0.114060	0.029119	0.028577	0.003097	0.046721	0.016115	0.001421	0.001191	-75413.627
23790	0.095452	0.034955	0.033088	0.002636	0.045089	0.017939	0.001438	0.001352	-75408.866
23800	0.090269	0.051371	0.034907	0.002880	0.049250	0.018576	0.001570	0.001477	-75440.494
23810	0.103653	0.038734	0.022840	0.001685	0.053714	0.018923	0.001701	0.001600	-75392.086
23820	0.116114	0.044489	0.023541	0.001590	0.048832	0.015140	0.001605	0.001510	-75424.953
23830	0.096575	0.033835	0.041145	0.004555	0.049621	0.014908	0.001408	0.001376	-75438.282
23840	0.079401	0.039660	0.026397	0.006029	0.052145	0.016055	0.001416	0.001384	-75419.591
23850	0.094633	0.035572	0.030073	0.002482	0.050195	0.017441	0.001433	0.001400	-75422.719
23860	0.084604	0.043283	0.025732	0.002672	0.054067	0.017622	0.001542	0.001507	-75409.815
23870	0.076719	0.043004	0.024190	0.002698	0.053949	0.014879	0.001557	0.001522	-75433.701
23880	0.080680	0.044044	0.021030	0.033180	0.048112	0.015966	0.001354	0.000865	-75413.122
23890	0.111072	0.033789	0.020502	0.007425	0.047025	0.015329	0.001354	0.001348	-75446.890
23900	0.083735	0.044093	0.024398	0.011374	0.046272	0.015420	0.001038	0.000174	-75441.341
23910	0.094105	0.026608	0.023216	0.004907	0.043031	0.016235	0.000987	0.000977	-75442.761
23920	0.091756	0.035921	0.022854	0.006559	0.043006	0.015055	0.000972	0.000584	-75416.111
23930	0.078907	0.039239	0.023430	0.003246	0.043815	0.014292	0.000997	0.000744	-75416.436
23940	0.105539	0.035495	0.023177	0.005267	0.041163	0.015368	0.000986	0.000657	-75398.539
23950	0.126821	0.037685	0.022140	0.004510	0.042670	0.014814	0.000942	0.000700	-75419.004
23960	0.106716	0.030633	0.024550	0.004720	0.045883	0.019572	0.001009	0.000768	-75408.292
23970	0.111656	0.031846	0.032385	0.004424	0.046982	0.017478	0.001027	0.000829	-75447.840
23980	0.097633	0.034888	0.027821	0.004608	0.046114	0.015822	0.001027	0.000796	-75404.508
23990	0.106765	0.027608	0.024975	0.002814	0.042237	0.017202	0.000919	0.000780	-75433.044
24000	0.128944	0.031711	0.025181	0.005830	0.041770	0.016547	0.000963	0.000750	-75410.932
24010	0.104055	0.024554	0.037566	0.001851	0.040599	0.016736	0.000863	0.000642	-75385.711
24020	0.118549	0.039453	0.027052	0.001459	0.041276	0.012073	0.000826	0.000748	-75387.810
24030	0.090835	0.033152	0.027311	0.003223	0.041798	0.014475	0.000834	0.000345	-75429.533
24040	0.146126	0.039104	0.027311	0.001377	0.040873	0.012658	0.000834	0.000710	-75428.483
24050	0.186308	0.033725	0.027185	0.006502	0.044603	0.016449	0.000945	0.000755	-75444.189
24060	0.117919	0.031259	0.022201	0.004062	0.044989	0.018052	0.001005	0.000840	-75407.000
24070	0.144291	0.041612	0.035226	0.008704	0.045833	0.019764	0.000970	0.000625	-75460.832
24080	0.079750	0.028772	0.032541	0.004274	0.050414	0.019806	0.001023	0.000866	-75436.888
24090	0.120814	0.053570	0.038794	0.006505	0.052919	0.021490	0.001104	0.000662	-75413.657
24100	0.114745	0.045950	0.028657	0.001874	0.052992	0.015559	0.001061	0.000915	-75373.644
24110	0.098471	0.036806	0.037306	0.002349	0.055307	0.021825	0.001117	0.000809	-75418.301
24120	0.094937	0.035650	0.035335	0.001646	0.054745	0.018687	0.001090	0.000911	-75427.824
24130	0.114387	0.046356	0.027606	0.005608	0.057145	0.015036	0.001218	0.000876	-75398.331
24140	0.105803	0.049963	0.024274	0.004763	0.050859	0.017217	0.001071	0.000896	-75386.637
24150	0.101325	0.042670	0.022816	0.005061	0.050474	0.012492	0.001007	0.000745	-75431.429
24160	0.096532	0.060086	0.027569	0.004828	0.052853	0.013138	0.001151	0.001032	-75416.415
24170	0.111152	0.037733	0.029347	0.002688	0.055850	0.015464	0.001226	0.000954	-75403.638
24180	0.120086	0.045384	0.028347	0.012591	0.054084	0.015765	0.001184	0.000935	-75387.008
24190	0.140124	0.038202	0.033007	0.012523	0.048883	0.016683	0.001068	0.000629	-75465.398
24200	0.099388	0.045047	0.025517	0.002922	0.046554	0.015227	0.001030	0.000419	-75445.492
24210	0.105278	0.041142	0.030764	0.002338	0.053642	0.019218	0.001242	0.001055	-75438.661
24220	0.129016	0.037709	0.028855	0.002395	0.046764	0.016138	0.001216	0.001001	-75427.011
24230	0.105614	0.022501	0.022474	0.004018	0.044661	0.020246	0.001550	0.001259	-75433.293
24240	0.087402	0.026749	0.031389	0.005994	0.043631	0.021059	0.001811	0.000938	-75513.356
24250	0.129778	0.039911	0.026333	0.004962	0.043856	0.016419	0.001989	0.001175	-75438.524
24260	0.163201	0.031468	0.023079	0.005243	0.038154	0.014654	0.001771	0.001298	-75428.337
24270	0.117372	0.022877	0.024446	0.006062	0.038029	0.018148	0.001687	0.001236	-75423.576
24280	0.177443	0.027425	0.021901	0.005904	0.035317	0.018934	0.001643	0.001300	-75426.995
24290	0.207422	0.027263	0.028292	0.006141	0.033092	0.017842	0.001589	0.000573	-75431.208
24300	0.201061	0.021350	0.021750	0.006664	0.033092	0.021846	0.001652	0.000459	-75383.529
24310	0.159084	0.025457	0.025578	0.006936	0.033613	0.019127	0.001513	0.000810	-75387.265
24320	0.139308	0.025556	0.026691	0.002208	0.034842	0.023012	0.001310	0.001145	-75397.108
24330	0.115293	0.024079	0.033046	0.004645	0.033293	0.020527	0.001211	0.000963	-75460.794
24340	0.134390	0.018876	0.029313	0.006299	0.030303	0.020355	0.001067	0.000556	-75393.190
24350	0.127823	0.020805	0.025753	0.008242	0.032695	0.021521	0.001151	0.000619	-75466.161
24360	0.128070	0.023051	0.027515	0.010114	0.031682	0.018835	0.001115	0.000557	-75410.276
24370	0.151215	0.043669	0.024187	0.006953	0.032171	0.012644	0.001256	0.000990	-75404.609
24380	0.133826	0.034653	0.029749	0.002851	0.033056	0.013905	0.001273	0.001049	-75436.775
24390	0.116657	0.041978	0.031395	0.002462	0.033026	0.013424	0.001242	0.001157	-75451.962
24400	0.159198	0.026379	0.033279	0.018348	0.036837	0.015771	0.001443	0.000210	-75397.979
24410	0.141508	0.049326	0.028612	0.007129	0.038594	0.012143	0.001347	0.000484	-75414.506
24420	0.111391	0.025445	0.029051	0.013973	0.035418	0.017806	0.001368	0.000551	-75411.842
24430	0.137481	0.029871	0.030136	0.002909	0.035400	0.015807	0.001388	0.001180	-75439.545
24440	0.149108	0.023962	0.028790	0.002596	0.035740	0.019014	0.001326	0.001207	-75374.932
24450	0.141387	0.029361	0.026346	0.004377	0.040315	0.018870	0.001457	0.001326	-75424.293
24460	0.110836	0.042082	0.021789	0.001443	0.037409	0.016099	0.001336	0.001265	-75412.115
24470	0.172173	0.036649	0.024354	0.003003	0.044205	0.019018	0.001494	0.001169	-75413.899
24480	0.149865	0.047404	0.016437	0.019265	0.042823	0.013944	0.001432	0.000938	-75424.952
24490	0.103617	0.043934	0.014581	0.003179	0.038745	0.011191	0.001271	0.000882	-75433.986
24500	0.127872	0.020929	0.034783	0.003868	0.032392	0.016200	0.001194	0.000576	-75412.786
24510	0.144846	0.023689	0.018525	0.006460	0.032119	0.015489	0.001229	0.000703	-75405.589
24520	0.136445	0.030221	0.021491	0.003572	0.032542	0.016725	0.001272	0.001150	-75395.880
24530	0.130865	0.032074	0.021648	0.078266	0.034005	0.016056	0.001282	0.000184	-75433.384
24540	0.099372	0.022064	0.029089	0.014450	0.034399	0.017882	0.001220	0.001154	-75396.470
24550	0.155060	0.023722	0.030942	0.002949	0.035544	0.017377	0.001298	0.001137	-75455.175
24560	0.145652	0.028224	0.028102	0.004461	0.037364	0.016689	0.001438	0.001260	-75395.259
24570	0.123069	0.026597	0.021269	0.003610	0.034991	0.013171	0.001506	0.001362	-75404.185
24580	0.090947	0.034388	0.025407	0.002971	0.036028	0.012957	0.001385	0.001262	-75402.434
24590	0.118682	0.034529	0.033086	0.003379	0.040218	0.015575	0.001575	0.001435	-75431.803
24600	0.101825	0.033862	0.023614	0.003088	0.041586	0.015309	0.001669	0.001511	-75419.649
24610	0.106512	0.029544	0.021464	0.003361	0.036690	0.014290	0.001517	0.001147	-75416.635
24620	0.125366	0.037506	0.019874	0.003862	0.037011	0.012963	0.001531	0.001016	-75424.836
24630	0.092331	0.050350	0.021554	0.003703	0.042875	0.012841	0.001660	0.001247	-75430.006
24640	0.131917	0.037779	0.021221	0.008832	0.044095	0.013777	0.001634	0.001092	-75393.254
24650	0.154014	0.034048	0.022051	0.002750	0.048173	0.013934	0.001698	0.001425	-75436.085
24660	0.106478	0.041385	0.025204	0.002802	0.047211	0.015883	0.001627	0.001207	-75436.788
24670	0.099401	0.048341	0.020820	0.005405	0.052823	0.014572	0.002245	0.001742	-75434.147
24680	0.116701	0.038921	0.025449	0.005540	0.049132	0.015936	0.002388	0.001552	-75440.605
24690	0.082427	0.043859	0.016499	0.010813	0.045560	0.016221	0.003417	0.000768	-75427.981
24700	0.112953	0.033586	0.036353	0.003486	0.051357	0.017948	0.003125	0.002586	-75401.611
24710	0.087131	0.034125	0.022544	0.011308	0.049494	0.015746	0.003125	0.001541	-75417.201
24720	0.106568	0.038981	0.026079	0.006529	0.052223	0.016139	0.004094	0.002716	-75445.907
24730	0.117124	0.041664	0.020756	0.006484	0.049297	0.014568	0.003790	0.002283	-75478.510
24740	0.088561	0.060567	0.029822	0.006465	0.055547	0.014446	0.003779	0.002277	-75420.633
24750	0.102541	0.037367	0.023071	0.005299	0.057456	0.017218	0.003349	0.002541	-75399.309
24760	0.082043	0.052875	0.022103	0.010532	0.051168	0.013672	0.003209	0.001190	-75457.726
24770	0.100729	0.064192	0.018122	0.007875	0.055404	0.012911	0.002917	0.002049	-75422.139
24780	0.129520	0.055764	0.024548	0.016645	0.056664	0.014165	0.002592	0.001238	-75404.726
24790	0.148684	0.047130	0.021966	0.009133	0.051150	0.014098	0.002319	0.001338	-75435.264
24800	0.113621	0.044946	0.023056	0.014789	0.047168	0.014793	0.002350	0.000452	-75394.421
24810	0.153532	0.041945	0.023310	0.004698	0.044420	0.017334	0.002376	0.001453	-75416.469
24820	0.111790	0.033590	0.030687	0.004877	0.042778	0.015243	0.002128	0.001123	-75442.955
24830	0.140001	0.039986	0.027827	0.003064	0.047025	0.016746	0.002205	0.001920	-75409.815
24840	0.099060	0.038186	0.024725	0.007036	0.044644	0.017300	0.002489	0.002213	-75383.486
24850	0.099565	0.050964	0.024937	0.005773	0.043234	0.014195	0.002510	0.001702	-75420.528
24860	0.145776	0.036790	0.019435	0.016986	0.043663	0.016355	0.002667	0.000870	-75427.970
24870	0.120719	0.028885	0.022165	0.003710	0.041108	0.017903	0.002408	0.002252	-75391.787
