Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
17120	0.008515	0.005670	0.005470	0.001894	0.028828	0.005885	0.025054	0.006206	0.010302	0.082391	0.041890	0.029627	0.024309	0.008054	0.028892	0.002259	0.008054	0.316278	0.221766	-82830.238
17130	0.005244	0.006231	0.004418	0.007521	0.010761	0.018339	0.004575	0.001905	0.002386	0.066545	0.033833	0.023929	0.009242	0.007385	0.023335	0.007779	0.007385	0.384536	0.157477	-82858.744
17140	0.005030	0.003898	0.004058	0.004396	0.014836	0.011867	0.010860	0.003037	0.003930	0.063826	0.032976	0.022976	0.008864	0.008297	0.022382	0.005082	0.008297	0.554904	0.382432	-83061.063
17150	0.004951	0.003629	0.004657	0.003885	0.007246	0.008193	0.002464	0.003335	0.003779	0.062835	0.033654	0.022619	0.008726	0.008168	0.022034	0.002984	0.008168	0.626413	0.232085	-83173.433
17160	0.004664	0.003607	0.004386	0.002920	0.010840	0.003886	0.004403	0.002637	0.006204	0.059181	0.034093	0.021304	0.008219	0.007538	0.020753	0.001873	0.007538	0.474350	0.374346	-83100.984
17170	0.004757	0.002788	0.005411	0.002979	0.004152	0.007629	0.002788	0.003884	0.001215	0.060367	0.036185	0.021731	0.008384	0.007689	0.021169	0.007749	0.007689	0.739616	0.326786	-83653.747
17180	0.004281	0.001746	0.002813	0.002772	0.005127	0.002768	0.003774	0.003607	0.004171	0.054329	0.038254	0.019557	0.007545	0.006705	0.019051	0.002186	0.006705	0.718764	0.449826	-82684.636
17190	0.008323	0.003394	0.003862	0.005388	0.016376	0.008084	0.011895	0.002193	0.001764	0.105616	0.074367	0.038020	0.014668	0.010468	0.037036	0.014041	0.010468	0.696575	0.376022	-83044.824
17200	0.008543	0.002250	0.001888	0.002940	0.008318	0.002859	0.002084	0.003537	0.001880	0.076528	0.053885	0.023656	0.012540	0.002351	0.017187	0.002123	0.002351	0.836971	0.564877	-84788.985
17210	0.005564	0.001921	0.001485	0.002960	0.005161	0.001698	0.003423	0.002282	0.001131	0.084342	0.059387	0.029281	0.017313	0.008761	0.015796	0.005157	0.008761	0.552353	0.565946	-83346.549
17220	0.010704	0.001302	0.002845	0.002864	0.007463	0.003566	0.004125	0.001667	0.003852	0.080191	0.064944	0.030363	0.019988	0.009137	0.018451	0.014234	0.009137	0.739011	0.445685	-83541.904
17230	0.005354	0.003540	0.002423	0.003577	0.004719	0.005516	0.001246	0.009038	0.004221	0.098476	0.048544	0.036289	0.027070	0.011003	0.025661	0.012488	0.011003	0.690412	0.581451	-83818.165
17240	0.003067	0.003315	0.001749	0.003856	0.002927	0.007960	0.001370	0.002390	0.003107	0.055778	0.030150	0.022748	0.012415	0.005203	0.019289	0.008476	0.005203	0.742843	0.556473	-83469.503
17250	0.004465	0.003201	0.002973	0.003183	0.003890	0.004399	0.003854	0.004525	0.002685	0.074141	0.043782	0.031300	0.017365	0.009655	0.030564	0.011011	0.009655	0.779910	0.451145	-82569.398
17260	0.005668	0.003818	0.001519	0.002520	0.003651	0.001184	0.004041	0.005643	0.003786	0.057383	0.031852	0.028398	0.013440	0.010481	0.014840	0.010956	0.010481	0.871667	0.600281	-82981.859
17270	0.005664	0.002683	0.005792	0.002528	0.007473	0.003603	0.002322	0.003389	0.001796	0.057344	0.033960	0.021631	0.013431	0.009248	0.017212	0.010043	0.009248	0.879178	0.558696	-83440.341
17280	0.005547	0.005583	0.005886	0.003184	0.029056	0.003155	0.003534	0.001928	0.003599	0.077760	0.046051	0.035598	0.018213	0.015187	0.033720	0.013382	0.015187	0.858715	0.198123	-84118.595
17290	0.006514	0.004837	0.002931	0.004168	0.023060	0.002680	0.002813	0.006068	0.003966	0.058322	0.038862	0.032946	0.011058	0.005880	0.028555	0.009488	0.005880	0.847774	0.123525	-84543.385
17300	0.007211	0.005752	0.008764	0.003816	0.008114	0.003935	0.017807	0.001514	0.007348	0.064560	0.043151	0.028915	0.012241	0.001584	0.022458	0.004424	0.001584	0.919601	0.015678	-83433.415
17310	0.007392	0.005896	0.003522	0.001802	0.002311	0.003072	0.013941	0.001945	0.001985	0.066181	0.044234	0.035732	0.017398	0.005606	0.009625	0.005092	0.005606	0.858864	0.097113	-82044.201
17320	0.006312	0.005034	0.004809	0.001221	0.002684	0.002234	0.004300	0.002076	0.007444	0.056511	0.037771	0.024623	0.012018	0.004886	0.019334	0.008957	0.004886	0.835847	0.051018	-82002.552
17330	0.009750	0.007342	0.007428	0.001094	0.002791	0.006797	0.004356	0.005207	0.005081	0.087296	0.052486	0.038036	0.021965	0.013547	0.033673	0.006412	0.013547	0.837610	0.021662	-82692.919
17340	0.011218	0.004122	0.002701	0.001458	0.001752	0.010259	0.013892	0.008016	0.003576	0.055857	0.034875	0.028838	0.010854	0.007556	0.016464	0.005116	0.007556	0.822340	0.021662	-83554.817
17350	0.010004	0.006327	0.006103	0.001795	0.013827	0.002714	0.001554	0.001568	0.004418	0.068805	0.040437	0.030535	0.013369	0.013128	0.028411	0.006512	0.013128	0.489567	0.053175	-84536.884
17360	0.009382	0.005778	0.004738	0.002618	0.017389	0.002952	0.002849	0.002939	0.005355	0.068805	0.041244	0.034875	0.013369	0.004260	0.027778	0.009822	0.004260	0.263186	0.023795	-83661.656
17370	0.006911	0.004256	0.002840	0.001518	0.002129	0.003367	0.005433	0.001905	0.007390	0.050687	0.030383	0.019863	0.010869	0.006426	0.016794	0.004840	0.006426	0.582165	0.020335	-84066.208
17380	0.010422	0.004709	0.002220	0.002301	0.002312	0.007064	0.002252	0.003402	0.001870	0.060309	0.037096	0.023634	0.013942	0.003019	0.016048	0.004978	0.003019	0.531442	0.088197	-83387.508
17390	0.015641	0.005316	0.002377	0.001263	0.001526	0.003489	0.001817	0.002929	0.003134	0.068088	0.041880	0.027958	0.017809	0.006598	0.022248	0.003078	0.006598	0.296700	0.088197	-82870.621
17400	0.029422	0.001860	0.001846	0.001782	0.002459	0.005621	0.003456	0.004715	0.004013	0.065389	0.045506	0.030158	0.018556	0.006602	0.025626	0.003344	0.006602	0.600548	0.017177	-83108.323
17410	0.027664	0.002754	0.001474	0.002421	0.006337	0.009808	0.003029	0.005959	0.003313	0.070894	0.049337	0.033288	0.018104	0.010560	0.011913	0.011277	0.010560	0.296618	0.017177	-83971.372
17420	0.013691	0.003542	0.001425	0.003189	0.006573	0.003966	0.006691	0.008769	0.005793	0.068522	0.049999	0.032174	0.014702	0.008216	0.016410	0.001117	0.008216	0.371655	0.017177	-83706.747
17430	0.015633	0.002856	0.002092	0.001384	0.002843	0.003364	0.008127	0.002227	0.001749	0.061384	0.044791	0.029248	0.019392	0.013315	0.015113	0.001001	0.013315	0.110056	0.042160	-83273.626
17440	0.016202	0.002305	0.002396	0.002403	0.002384	0.001623	0.007305	0.001976	0.005722	0.049539	0.036148	0.023605	0.015292	0.007661	0.014849	0.011546	0.007661	0.262950	0.023221	-83457.425
17450	0.014710	0.004890	0.002279	0.002920	0.004751	0.002079	0.006016	0.004238	0.001980	0.063440	0.046060	0.030228	0.023633	0.012274	0.019015	0.014786	0.012274	0.224460	0.023221	-84130.370
17460	0.021917	0.002738	0.004550	0.006038	0.005136	0.003496	0.001168	0.002374	0.003652	0.055141	0.040035	0.022857	0.014843	0.004841	0.016210	0.002611	0.004841	0.358762	0.187494	-83260.696
17470	0.007505	0.003149	0.002275	0.001335	0.004426	0.003557	0.002194	0.002741	0.002227	0.052101	0.037451	0.029545	0.015970	0.010773	0.019263	0.013627	0.010773	0.428157	0.133738	-84574.819
17480	0.019472	0.002662	0.003535	0.001381	0.016412	0.003398	0.002596	0.004288	0.003732	0.060301	0.043345	0.025994	0.018339	0.001731	0.015556	0.008914	0.001731	0.223544	0.009340	-83864.016
17490	0.008696	0.010906	0.005825	0.002008	0.008092	0.005218	0.004953	0.004179	0.002754	0.065742	0.037920	0.029649	0.023126	0.004112	0.016387	0.004954	0.004112	0.450305	0.112387	-81915.940
17500	0.008923	0.003484	0.003642	0.002335	0.004710	0.005769	0.006501	0.003599	0.011176	0.049647	0.035661	0.028070	0.011830	0.006133	0.018740	0.011382	0.006133	0.683255	0.055595	-84063.717
17510	0.013544	0.001966	0.005060	0.001932	0.002973	0.015241	0.014356	0.002305	0.006930	0.051837	0.046183	0.026001	0.012352	0.004111	0.012789	0.012289	0.004111	0.644772	0.138642	-82827.353
17520	0.014485	0.004383	0.007397	0.002419	0.001673	0.015526	0.006101	0.020349	0.006547	0.057954	0.048868	0.029891	0.013810	0.005460	0.022221	0.013041	0.005460	0.750443	0.131204	-83751.114
17530	0.020724	0.006956	0.005086	0.002657	0.003600	0.002965	0.004138	0.004635	0.011858	0.065934	0.050180	0.038498	0.015165	0.006880	0.037732	0.003250	0.006880	0.887724	0.142689	-82492.756
17540	0.029897	0.004356	0.002314	0.002062	0.002501	0.008181	0.005783	0.015263	0.002436	0.051162	0.041104	0.029873	0.011767	0.003929	0.016228	0.008248	0.003929	0.906067	0.140646	-82398.035
17550	0.031152	0.003703	0.003060	0.003140	0.002782	0.002210	0.004053	0.003877	0.001336	0.051162	0.043187	0.029302	0.011767	0.010776	0.015575	0.007215	0.010776	0.961858	0.154621	-82721.195
17560	0.025280	0.003362	0.002727	0.003490	0.004580	0.004569	0.001617	0.003800	0.003554	0.063434	0.051985	0.037077	0.014590	0.013831	0.028023	0.005900	0.013831	0.901393	0.135926	-84456.615
17570	0.013740	0.005544	0.001928	0.003213	0.005273	0.004654	0.006801	0.004980	0.003006	0.057369	0.050396	0.033532	0.014411	0.006180	0.028459	0.007372	0.006180	0.996847	0.150858	-83649.314
17580	0.021231	0.006259	0.002177	0.001926	0.005953	0.014744	0.005545	0.001749	0.004673	0.063495	0.056895	0.037856	0.031970	0.004021	0.028194	0.007020	0.004021	0.903397	0.184241	-83142.112
17590	0.013330	0.005089	0.001989	0.001939	0.001496	0.010666	0.002492	0.002282	0.002476	0.051625	0.046259	0.030779	0.017017	0.003292	0.025659	0.002576	0.003292	0.909053	0.023191	-82168.548
17600	0.010209	0.004468	0.003073	0.001659	0.008225	0.009111	0.002903	0.003041	0.004647	0.046473	0.041865	0.022538	0.014844	0.002969	0.017644	0.008458	0.002969	0.915854	0.085989	-84351.834
17610	0.008802	0.005203	0.001834	0.001399	0.000861	0.010581	0.003190	0.003733	0.007106	0.040071	0.036219	0.019433	0.013349	0.010055	0.018960	0.009521	0.010055	0.865964	0.117389	-84384.825
17620	0.013909	0.009123	0.002424	0.002622	0.006583	0.007477	0.013319	0.005982	0.005266	0.052975	0.047506	0.025691	0.016793	0.010704	0.018530	0.015614	0.010704	0.760379	0.134003	-84377.686
17630	0.015185	0.004986	0.002159	0.005333	0.005080	0.004332	0.002765	0.003085	0.003890	0.052975	0.044239	0.026016	0.013369	0.007624	0.019631	0.007468	0.007624	0.760379	0.063046	-83515.633
17640	0.020342	0.006403	0.001978	0.003119	0.004623	0.007657	0.002085	0.003440	0.004876	0.048507	0.035850	0.023841	0.014597	0.004305	0.022200	0.008458	0.004305	0.784616	0.078941	-83494.802
17650	0.036133	0.004614	0.001794	0.002411	0.018032	0.003415	0.005343	0.002956	0.003387	0.039926	0.030914	0.019624	0.012297	0.001877	0.012261	0.004806	0.001877	0.848674	0.097448	-83442.300
17660	0.041389	0.005586	0.001312	0.003363	0.039779	0.002036	0.002555	0.005062	0.001550	0.056580	0.050086	0.040066	0.018608	0.005766	0.026782	0.015016	0.005766	0.926866	0.104351	-83665.066
17670	0.043067	0.005429	0.001660	0.002663	0.042019	0.003392	0.009002	0.002788	0.004957	0.055998	0.050254	0.036786	0.020225	0.010252	0.033803	0.003393	0.010252	0.958251	0.142839	-82797.157
17680	0.043007	0.004838	0.001719	0.001932	0.031773	0.001804	0.004118	0.004305	0.001823	0.048678	0.042410	0.028626	0.020773	0.016540	0.024265	0.016375	0.016540	0.941535	0.257043	-83544.771
17690	0.037570	0.004276	0.001586	0.001664	0.006601	0.003112	0.003176	0.002086	0.002999	0.043031	0.037490	0.025001	0.018027	0.010634	0.017131	0.005166	0.010634	0.774754	0.212027	-83969.374
17700	0.028949	0.004930	0.002783	0.005699	0.003747	0.003909	0.003792	0.002836	0.002059	0.054528	0.046773	0.031502	0.012294	0.003478	0.017913	0.005864	0.003478	0.779324	0.183148	-82643.912
17710	0.035502	0.005480	0.002020	0.006498	0.003969	0.004102	0.005544	0.005661	0.003737	0.067502	0.054329	0.038978	0.017080	0.012168	0.037178	0.013566	0.012168	0.907827	0.072899	-82808.028
17720	0.023692	0.004970	0.005712	0.001695	0.001504	0.003396	0.001078	0.005225	0.002687	0.061930	0.049295	0.027727	0.022043	0.003390	0.023175	0.020357	0.003390	0.882629	0.200249	-82216.553
17730	0.015751	0.001908	0.005104	0.002241	0.002450	0.005299	0.003993	0.003732	0.001770	0.058748	0.052289	0.030427	0.020910	0.012011	0.028812	0.004660	0.012011	0.632918	0.209698	-83256.482
17740	0.014734	0.002549	0.005042	0.001224	0.003179	0.002823	0.002363	0.017601	0.003510	0.058042	0.046038	0.030061	0.026551	0.013363	0.029523	0.016058	0.013363	0.787544	0.195883	-82113.517
17750	0.012348	0.002186	0.003985	0.002046	0.003508	0.003025	0.004160	0.001735	0.005984	0.045874	0.036387	0.023759	0.015697	0.006959	0.023334	0.012039	0.006959	0.553518	0.118186	-84106.124
17760	0.010800	0.002996	0.007804	0.002559	0.004956	0.003109	0.001697	0.003546	0.008794	0.058859	0.048423	0.030472	0.020008	0.016376	0.030025	0.007756	0.016376	0.789667	0.150663	-82776.079
17770	0.011905	0.002425	0.010111	0.001813	0.006793	0.007049	0.003215	0.003315	0.001759	0.049397	0.039201	0.024669	0.017156	0.008880	0.022171	0.011690	0.008880	0.679536	0.110064	-83810.146
17780	0.005942	0.002958	0.006941	0.003613	0.007544	0.003599	0.005154	0.003238	0.011571	0.050221	0.039799	0.025045	0.014865	0.008621	0.023652	0.007827	0.008621	0.240854	0.399914	-84381.668
17790	0.007807	0.006184	0.006786	0.001694	0.003487	0.007855	0.004651	0.008665	0.001481	0.045139	0.033836	0.022693	0.019248	0.010666	0.021431	0.014211	0.010666	0.255957	0.389072	-83400.599
17800	0.006571	0.005458	0.004281	0.002998	0.003915	0.009766	0.004347	0.011639	0.001758	0.049690	0.032570	0.024187	0.016732	0.010879	0.021125	0.016325	0.010879	0.491801	0.370792	-84422.598
17810	0.011676	0.008272	0.006489	0.004052	0.003224	0.008366	0.001000	0.003656	0.001752	0.075313	0.049364	0.036660	0.026881	0.015674	0.034982	0.013396	0.015674	0.538121	0.129376	-82990.193
17820	0.006079	0.003115	0.002384	0.002557	0.006263	0.007877	0.003720	0.009860	0.002995	0.039212	0.026643	0.023084	0.012875	0.008620	0.015881	0.009787	0.008620	0.257495	0.260910	-84753.966
17830	0.010637	0.005450	0.003437	0.003260	0.010960	0.009679	0.003486	0.008140	0.001591	0.068614	0.046620	0.040393	0.023189	0.013127	0.028027	0.003214	0.013127	0.149896	0.252211	-84687.856
17840	0.004376	0.003649	0.002338	0.001921	0.011619	0.005556	0.006787	0.006131	0.004932	0.047334	0.032292	0.027866	0.012313	0.009171	0.021101	0.000982	0.009171	0.113817	0.415200	-86142.632
17850	0.004416	0.001905	0.009518	0.004054	0.003066	0.011192	0.005438	0.002396	0.002251	0.068299	0.056096	0.029076	0.016080	0.012236	0.021643	0.003108	0.012236	0.098675	0.358350	-83298.753
17860	0.002628	0.002933	0.009943	0.005762	0.006110	0.005741	0.004272	0.004100	0.002043	0.073675	0.052077	0.031342	0.017443	0.011008	0.024610	0.003315	0.011008	0.037177	0.426435	-83366.236
17870	0.002009	0.003130	0.006351	0.004828	0.004952	0.004454	0.002198	0.006302	0.002499	0.054106	0.038245	0.022362	0.012810	0.011779	0.012358	0.001646	0.011779	0.273783	0.198268	-83425.778
17880	0.002584	0.003553	0.004533	0.003751	0.014452	0.003227	0.001900	0.002887	0.004468	0.056598	0.043833	0.034769	0.019685	0.003063	0.016134	0.006370	0.003063	0.284196	0.215398	-84204.791
17890	0.003024	0.004330	0.005065	0.003913	0.030650	0.004037	0.003823	0.004276	0.005622	0.061601	0.052419	0.038115	0.028308	0.003366	0.019362	0.009018	0.003366	0.195313	0.170169	-83643.248
17900	0.002757	0.011055	0.006547	0.003534	0.029527	0.002476	0.012354	0.005593	0.002995	0.053319	0.041945	0.030114	0.023299	0.006422	0.020080	0.008366	0.006422	0.233855	0.237108	-84093.921
17910	0.003511	0.013567	0.005425	0.009771	0.039386	0.005306	0.003102	0.004513	0.001739	0.067895	0.054030	0.037067	0.022755	0.017412	0.023242	0.019653	0.017412	0.238120	0.044780	-84985.099
17920	0.004168	0.007831	0.003837	0.006237	0.011349	0.001980	0.002835	0.005646	0.004055	0.068667	0.061128	0.043986	0.023027	0.006444	0.027219	0.016310	0.006444	0.137803	0.345890	-83088.280
17930	0.004393	0.006565	0.003148	0.005245	0.009830	0.001469	0.006106	0.004209	0.005316	0.050960	0.042207	0.033316	0.029853	0.013638	0.014891	0.001727	0.013638	0.152013	0.177072	-83921.034
17940	0.005304	0.009894	0.002655	0.013846	0.002671	0.001663	0.001975	0.005091	0.001950	0.057079	0.045761	0.039325	0.031310	0.015440	0.016859	0.001955	0.015440	0.288315	0.378148	-84118.841
17950	0.009114	0.008788	0.007718	0.024016	0.003445	0.001943	0.011665	0.002677	0.002894	0.063575	0.051371	0.033219	0.014835	0.011755	0.019075	0.008718	0.011755	0.033764	0.315405	-84942.062
17960	0.009326	0.006162	0.005516	0.007059	0.003544	0.001284	0.003441	0.002524	0.003368	0.058378	0.049095	0.032832	0.013209	0.010490	0.021106	0.010782	0.010490	0.126782	0.206265	-82672.238
17970	0.006545	0.005694	0.002993	0.003595	0.002611	0.001338	0.002430	0.002301	0.004706	0.049325	0.038158	0.029445	0.011161	0.008784	0.016072	0.007474	0.008784	0.162207	0.144139	-83662.195
17980	0.006091	0.006737	0.002853	0.008465	0.002388	0.001063	0.002773	0.001616	0.003049	0.060838	0.047521	0.030814	0.013766	0.011252	0.024715	0.004866	0.011252	0.376306	0.246572	-84373.574
17990	0.007720	0.005283	0.003057	0.007027	0.003049	0.005161	0.007368	0.007236	0.008622	0.076180	0.064255	0.038649	0.017109	0.011060	0.021162	0.009103	0.011060	0.112840	0.064538	-84256.893
18000	0.008243	0.007929	0.003095	0.018695	0.002122	0.004608	0.003673	0.007431	0.005368	0.091592	0.071132	0.046468	0.020571	0.005000	0.029513	0.018683	0.005000	0.078400	0.243542	-83111.256
18010	0.004786	0.005767	0.001942	0.007843	0.002857	0.005077	0.015671	0.008617	0.004626	0.053173	0.041295	0.026400	0.010074	0.001373	0.007702	0.001286	0.001373	0.348471	0.165279	-83839.639
18020	0.012499	0.011733	0.003253	0.002176	0.005777	0.003109	0.011591	0.001805	0.002334	0.065481	0.048659	0.031938	0.030346	0.018722	0.022973	0.003033	0.018722	0.460194	0.054988	-83223.974
18030	0.012092	0.008310	0.001730	0.003555	0.003779	0.001417	0.001810	0.005186	0.003213	0.042604	0.030075	0.020780	0.013720	0.007129	0.013651	0.010637	0.007129	0.815388	0.093311	-84340.566
18040	0.011984	0.005158	0.003206	0.003428	0.001456	0.005418	0.004337	0.004690	0.014274	0.067966	0.048894	0.030838	0.027014	0.004438	0.022720	0.003408	0.004438	0.693671	0.109171	-83709.435
18050	0.009651	0.006116	0.003996	0.006298	0.002215	0.001774	0.005474	0.008624	0.006673	0.059433	0.050707	0.026967	0.023622	0.003386	0.013080	0.001959	0.003386	0.748328	0.179304	-84073.752
18060	0.006261	0.004399	0.001940	0.003552	0.002489	0.001546	0.001347	0.009034	0.004426	0.041860	0.035780	0.019362	0.014549	0.006529	0.010696	0.005169	0.006529	0.748388	0.046288	-83425.154
18070	0.023240	0.004530	0.002269	0.006861	0.003849	0.003432	0.001631	0.003633	0.004419	0.052234	0.044461	0.022648	0.012969	0.010283	0.016418	0.006515	0.010283	0.382643	0.179984	-83716.819
18080	0.021169	0.004013	0.002364	0.004842	0.002508	0.002940	0.005124	0.001635	0.004313	0.050982	0.045560	0.022263	0.019037	0.013879	0.018647	0.003103	0.013879	0.293176	0.090158	-83951.583
18090	0.019166	0.002971	0.001798	0.017124	0.007307	0.001936	0.002127	0.011176	0.002060	0.037746	0.033732	0.019238	0.018493	0.002118	0.009350	0.004377	0.002118	0.053253	0.216171	-84174.496
18100	0.022806	0.005607	0.002368	0.005581	0.002740	0.001091	0.009447	0.008723	0.002084	0.054415	0.043699	0.027733	0.025971	0.004704	0.022221	0.003512	0.004704	0.033743	0.117039	-85748.917
18110	0.011171	0.002946	0.003682	0.002887	0.003827	0.002253	0.008970	0.001591	0.003285	0.075801	0.060873	0.037585	0.026268	0.016726	0.023019	0.018482	0.016726	0.033743	0.089234	-84147.920
18120	0.025182	0.005853	0.001799	0.001145	0.001678	0.001923	0.006811	0.008514	0.001400	0.058381	0.038801	0.031395	0.016939	0.011999	0.017351	0.013238	0.011999	0.124867	0.087997	-83469.087
18130	0.026637	0.008084	0.006597	0.004354	0.005587	0.003325	0.001444	0.005092	0.006911	0.051276	0.032616	0.020445	0.015344	0.006534	0.012354	0.009856	0.006534	0.052610	0.111183	-85244.901
18140	0.017811	0.011584	0.003713	0.002603	0.003263	0.001728	0.005660	0.006278	0.002470	0.047521	0.030228	0.022436	0.018478	0.007839	0.015957	0.011149	0.007839	0.261937	0.360110	-83584.951
18150	0.023324	0.020574	0.003594	0.006598	0.011373	0.002739	0.002976	0.002377	0.005114	0.054165	0.034454	0.027197	0.010502	0.001926	0.013461	0.005548	0.001926	0.334128	0.165583	-84029.508
18160	0.017781	0.012611	0.003671	0.002941	0.002630	0.002099	0.003259	0.003162	0.004817	0.047624	0.030293	0.023682	0.016158	0.004006	0.011835	0.007378	0.004006	0.336476	0.187768	-83743.524
18170	0.013133	0.005489	0.002708	0.012479	0.002106	0.002850	0.007352	0.004366	0.006491	0.052911	0.033656	0.028988	0.009295	0.004142	0.012074	0.002758	0.004142	0.188536	0.166402	-83674.275
18180	0.016562	0.004230	0.004344	0.004523	0.003698	0.007733	0.009809	0.014377	0.002657	0.052911	0.033662	0.021589	0.009295	0.005111	0.006929	0.003374	0.005111	0.308388	0.226212	-82997.652
18190	0.008893	0.003063	0.002460	0.002865	0.006085	0.002183	0.004307	0.011297	0.004055	0.038321	0.024380	0.018851	0.008355	0.003123	0.005018	0.005017	0.003123	0.879184	0.172021	-83539.641
18200	0.008506	0.002465	0.003261	0.001485	0.006240	0.005983	0.005737	0.009962	0.003490	0.041031	0.026104	0.019634	0.013470	0.004850	0.005373	0.003112	0.004850	0.938933	0.110710	-82687.744
18210	0.007481	0.002562	0.003939	0.004255	0.005082	0.015743	0.004220	0.003893	0.003284	0.038898	0.024748	0.017356	0.008918	0.007485	0.011940	0.002251	0.007485	0.913732	0.088014	-83078.481
18220	0.010685	0.003898	0.004808	0.006078	0.001673	0.002366	0.005152	0.003119	0.009745	0.055557	0.034719	0.025152	0.012737	0.004954	0.019061	0.010195	0.004954	0.885228	0.143027	-81948.317
18230	0.005146	0.006680	0.002891	0.013312	0.006582	0.004146	0.008516	0.002909	0.002446	0.056205	0.031242	0.026424	0.010082	0.002536	0.017943	0.006869	0.002536	0.908415	0.102487	-82957.112
18240	0.004957	0.004178	0.002570	0.002560	0.002366	0.003633	0.003052	0.003000	0.005252	0.054142	0.031910	0.026498	0.021916	0.004922	0.012852	0.012358	0.004922	0.894862	0.032537	-83806.586
18250	0.003739	0.003863	0.005512	0.014416	0.023971	0.006261	0.002283	0.003973	0.003338	0.060209	0.035825	0.024404	0.017647	0.001721	0.017723	0.005439	0.001721	0.886035	0.101845	-83831.015
18260	0.004470	0.003719	0.002909	0.019032	0.002717	0.008601	0.003128	0.004589	0.002355	0.057964	0.034489	0.023171	0.014776	0.008742	0.013331	0.004267	0.008742	0.914850	0.101994	-83480.803
18270	0.003726	0.005686	0.002346	0.006193	0.002807	0.002193	0.001591	0.001854	0.001617	0.075466	0.040430	0.030167	0.028511	0.014080	0.019166	0.009406	0.014080	0.720703	0.070267	-83489.629
18280	0.003156	0.005216	0.001877	0.003539	0.001655	0.001566	0.002435	0.007438	0.002024	0.067037	0.035626	0.026798	0.025327	0.009886	0.013570	0.008179	0.009886	0.745815	0.315881	-83772.296
18290	0.003523	0.006404	0.003328	0.006752	0.002133	0.002819	0.003034	0.004221	0.004295	0.093354	0.046463	0.034527	0.032632	0.012416	0.029277	0.004110	0.012416	0.811078	0.102438	-83584.880
18300	0.002730	0.005449	0.002891	0.005847	0.003331	0.001240	0.003411	0.005478	0.003007	0.073948	0.040584	0.029997	0.028351	0.005198	0.018703	0.003571	0.005198	0.733934	0.149782	-83633.227
18310	0.003239	0.011261	0.003431	0.009274	0.002611	0.003067	0.005347	0.003138	0.003171	0.087741	0.047869	0.035592	0.033639	0.009946	0.011661	0.006913	0.009946	0.796887	0.065503	-83045.840
18320	0.001985	0.007344	0.002683	0.003119	0.002750	0.001984	0.001883	0.001663	0.007818	0.054001	0.029037	0.021571	0.020703	0.002036	0.007177	0.003367	0.002036	0.964428	0.086251	-84470.136
18330	0.002732	0.011004	0.003363	0.003506	0.002454	0.002471	0.003416	0.002321	0.008088	0.052777	0.027716	0.020895	0.020234	0.002519	0.005592	0.000908	0.002519	0.949698	0.101754	-84299.417
18340	0.004671	0.014996	0.003792	0.005728	0.002974	0.006711	0.002627	0.004775	0.007092	0.059509	0.031775	0.023560	0.022815	0.007346	0.015254	0.011148	0.007346	0.800245	0.177274	-83996.066
18350	0.005966	0.011593	0.004210	0.016025	0.011125	0.003737	0.002382	0.004508	0.009714	0.076015	0.044182	0.030239	0.030089	0.010756	0.020145	0.009647	0.010756	0.512887	0.035114	-82162.484
18360	0.005074	0.010981	0.002433	0.002627	0.004911	0.001158	0.002898	0.005839	0.028213	0.064646	0.036363	0.028573	0.023207	0.005850	0.019089	0.003860	0.005850	0.475555	0.035114	-84441.119
18370	0.003018	0.003168	0.003430	0.009290	0.002802	0.005299	0.012650	0.003338	0.003137	0.038451	0.021628	0.014092	0.005917	0.003590	0.007643	0.002274	0.003590	0.264107	0.083210	-84456.983
18380	0.004036	0.007278	0.004220	0.003903	0.004837	0.003662	0.005561	0.009863	0.010544	0.051424	0.027066	0.019506	0.015060	0.008839	0.013076	0.012961	0.008839	0.291362	0.018382	-83015.469
18390	0.004704	0.008462	0.003889	0.005268	0.004207	0.008405	0.002845	0.005593	0.007081	0.059939	0.031568	0.022735	0.019251	0.003838	0.014736	0.012896	0.003838	0.291362	0.032340	-83584.026
18400	0.007693	0.009820	0.004046	0.008282	0.001215	0.001702	0.004928	0.003930	0.012420	0.069554	0.036632	0.027735	0.016456	0.015528	0.018119	0.003355	0.015528	0.362850	0.198308	-82910.656
18410	0.006170	0.009873	0.004164	0.001703	0.003206	0.003618	0.003042	0.002615	0.005444	0.075277	0.043549	0.035167	0.031171	0.014225	0.017834	0.004905	0.014225	0.480416	0.169847	-84379.653
18420	0.005114	0.002548	0.006142	0.003361	0.001628	0.001351	0.003429	0.003533	0.001732	0.062393	0.036096	0.024628	0.022651	0.004720	0.014782	0.012245	0.004720	0.612309	0.268655	-84033.754
18430	0.002964	0.002283	0.008559	0.011794	0.002913	0.002003	0.006324	0.001073	0.003333	0.055968	0.032390	0.020198	0.016778	0.007320	0.017904	0.007850	0.007320	0.483288	0.426930	-83548.029
18440	0.004226	0.002391	0.013830	0.008585	0.002507	0.001975	0.006313	0.005482	0.002226	0.104552	0.051651	0.031259	0.027461	0.002956	0.025582	0.021224	0.002956	0.774484	0.112340	-82895.232
