Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
37330	0.002302	0.001630	0.002829	0.003484	0.003795	0.002905	0.003515	0.005112	0.002637	0.083891	0.034640	0.026021	0.003160	0.002835	0.007097	0.002933	0.002835	0.676738	0.230768	-78116.908
37340	0.002214	0.001753	0.003227	0.009520	0.012494	0.003244	0.006227	0.003960	0.005688	0.102903	0.047657	0.036063	0.003876	0.002867	0.011309	0.001708	0.002867	0.884628	0.282855	-78153.164
37350	0.002253	0.002513	0.003203	0.005882	0.008069	0.006377	0.006676	0.006167	0.001595	0.082035	0.036597	0.026608	0.003090	0.001505	0.008373	0.002170	0.001505	0.894128	0.360229	-78663.704
37360	0.002395	0.002858	0.003954	0.006613	0.006732	0.003955	0.005147	0.009128	0.003147	0.090867	0.037644	0.026523	0.003422	0.003262	0.014293	0.001639	0.003262	0.695493	0.353439	-78000.501
37370	0.003936	0.005017	0.006687	0.007182	0.004349	0.009161	0.009154	0.001467	0.005998	0.089143	0.040886	0.025848	0.003717	0.003543	0.012252	0.000990	0.003543	0.855510	0.260136	-78207.134
37380	0.002783	0.004964	0.001989	0.016820	0.001959	0.004683	0.003599	0.004883	0.004779	0.079786	0.036864	0.031973	0.002962	0.002814	0.030154	0.002504	0.002814	0.956900	0.236385	-79087.251
37390	0.003923	0.005399	0.008589	0.013904	0.005392	0.009547	0.003775	0.012915	0.002358	0.102198	0.040091	0.016075	0.003221	0.002935	0.011287	0.001425	0.002935	0.888994	0.359541	-78160.706
37400	0.003831	0.004973	0.012164	0.007911	0.008848	0.010284	0.008137	0.002681	0.006201	0.090888	0.036930	0.014808	0.002967	0.002220	0.007376	0.002607	0.002220	0.646772	0.264298	-79050.056
37410	0.002778	0.004300	0.003447	0.006827	0.003923	0.006442	0.002957	0.002508	0.008042	0.082141	0.030152	0.025138	0.002593	0.001633	0.003398	0.002586	0.001633	0.791248	0.141373	-78140.701
37420	0.004676	0.002295	0.002335	0.007292	0.012110	0.005074	0.009069	0.002636	0.001979	0.080504	0.037564	0.026847	0.002769	0.001663	0.003629	0.000536	0.001663	0.900274	0.141373	-77977.546
37430	0.005919	0.002653	0.002699	0.006329	0.008602	0.005868	0.002703	0.001870	0.002480	0.088787	0.043435	0.031043	0.003202	0.001901	0.004196	0.002657	0.001901	0.677277	0.043113	-78265.525
37440	0.004859	0.003019	0.004508	0.008277	0.007065	0.001229	0.005491	0.005119	0.008300	0.089761	0.040864	0.018177	0.003013	0.000308	0.003947	0.001378	0.000308	0.745943	0.024958	-78957.513
37450	0.006752	0.002587	0.007839	0.007957	0.009384	0.000869	0.003449	0.003699	0.001798	0.087634	0.044986	0.020011	0.003317	0.001097	0.004346	0.002003	0.001097	0.718308	0.025501	-77921.633
37460	0.012335	0.003137	0.008455	0.002125	0.003308	0.004063	0.004125	0.004021	0.001925	0.079652	0.040889	0.015948	0.003015	0.001763	0.003950	0.001524	0.001763	0.787682	0.045004	-78730.860
37470	0.011984	0.002346	0.009544	0.002458	0.006747	0.002220	0.003553	0.010127	0.003757	0.088549	0.042205	0.023157	0.003443	0.001618	0.006421	0.002779	0.001618	0.748690	0.061427	-78483.417
37480	0.008240	0.005738	0.005367	0.003129	0.011457	0.002432	0.004594	0.004720	0.001712	0.078662	0.037493	0.020571	0.003059	0.002013	0.007867	0.001759	0.002013	0.640716	0.009680	-78323.652
37490	0.016058	0.003835	0.003800	0.003402	0.004697	0.003399	0.002304	0.001508	0.006483	0.085548	0.040775	0.029833	0.003327	0.001830	0.017760	0.003177	0.001830	0.461244	0.009680	-78599.450
37500	0.004833	0.002457	0.003785	0.001938	0.006014	0.003745	0.006692	0.017180	0.008573	0.073759	0.035156	0.022653	0.002868	0.000101	0.013079	0.002401	0.000101	0.506293	0.073880	-78182.399
37510	0.005467	0.004665	0.004196	0.002928	0.009174	0.002226	0.001685	0.002935	0.006334	0.083423	0.034013	0.024636	0.003244	0.000387	0.017563	0.001765	0.000387	0.613704	0.026352	-78283.049
37520	0.003020	0.007177	0.003206	0.005417	0.001057	0.004068	0.003988	0.008489	0.002127	0.069226	0.027229	0.018497	0.002692	0.001874	0.005389	0.000852	0.001874	0.686919	0.000949	-78460.724
37530	0.004154	0.012696	0.003321	0.003811	0.007300	0.004037	0.005391	0.001377	0.002985	0.114890	0.037386	0.023168	0.003865	0.002567	0.009259	0.001659	0.002567	0.575368	0.000949	-78193.426
37540	0.005361	0.006479	0.004854	0.003251	0.002577	0.004132	0.003075	0.001623	0.008556	0.096615	0.040230	0.028851	0.003267	0.000947	0.009110	0.002003	0.000947	0.492881	0.000949	-78265.589
37550	0.004706	0.005688	0.003961	0.003450	0.014839	0.004743	0.003702	0.002755	0.004723	0.084823	0.035320	0.025329	0.002868	0.001308	0.006615	0.000511	0.001308	0.626392	0.000949	-78699.165
37560	0.006861	0.004393	0.004043	0.004095	0.003550	0.002909	0.002109	0.001434	0.001872	0.084823	0.035320	0.019349	0.002868	0.000424	0.006518	0.001613	0.000424	0.600490	0.000949	-78228.086
37570	0.005375	0.003070	0.003784	0.005205	0.006310	0.002775	0.002968	0.003500	0.003141	0.088412	0.033057	0.018109	0.002684	0.000775	0.005922	0.000536	0.000775	0.683705	0.000949	-78370.259
37580	0.009558	0.002406	0.007397	0.003562	0.005082	0.002830	0.002492	0.003967	0.003529	0.089079	0.041058	0.025804	0.003334	0.003241	0.009433	0.002159	0.003241	0.764483	0.000949	-78570.584
37590	0.006675	0.001663	0.012016	0.003565	0.006944	0.002816	0.002208	0.009190	0.004650	0.089156	0.046641	0.025826	0.003337	0.002346	0.006897	0.000505	0.002346	0.641590	0.000949	-78458.442
37600	0.003537	0.001539	0.005237	0.002605	0.002030	0.002850	0.003245	0.002514	0.004159	0.088524	0.043168	0.030173	0.003088	0.002887	0.004550	0.001184	0.002887	0.515925	0.016068	-78718.149
37610	0.003476	0.001755	0.005147	0.004234	0.003717	0.006012	0.001838	0.004142	0.003556	0.086993	0.040660	0.029651	0.002345	0.000266	0.009397	0.000979	0.000266	0.407925	0.077826	-78570.681
37620	0.004287	0.002671	0.003311	0.009206	0.004038	0.004002	0.002394	0.002470	0.001946	0.097560	0.040732	0.029651	0.002345	0.001494	0.015217	0.001542	0.001494	0.628609	0.061572	-78452.521
37630	0.003561	0.001908	0.001708	0.004109	0.006827	0.007237	0.009984	0.002013	0.002090	0.097224	0.037923	0.031074	0.002183	0.001896	0.006068	0.001000	0.001896	0.450638	0.111442	-78607.681
37640	0.004693	0.002801	0.002353	0.002519	0.003731	0.003359	0.002447	0.024172	0.007522	0.089850	0.042898	0.030476	0.002418	0.000301	0.010325	0.000547	0.000301	0.446693	0.008427	-78499.177
37650	0.004437	0.002829	0.001514	0.001594	0.007688	0.003725	0.012507	0.006041	0.002132	0.090739	0.043323	0.030778	0.002442	0.002355	0.010179	0.002253	0.002355	0.478160	0.007310	-78605.934
37660	0.002956	0.002921	0.001830	0.003357	0.003312	0.002308	0.017752	0.002375	0.001108	0.087451	0.041753	0.025793	0.002354	0.002235	0.010916	0.000940	0.002235	0.414242	0.007310	-78598.930
37670	0.003271	0.002167	0.001939	0.002370	0.003523	0.001867	0.005247	0.003475	0.004038	0.086805	0.041444	0.025602	0.002336	0.000675	0.010835	0.002042	0.000675	0.387052	0.007310	-78486.536
37680	0.003434	0.002051	0.002218	0.005985	0.007555	0.002015	0.005116	0.002747	0.019992	0.091129	0.043509	0.026878	0.002453	0.001522	0.009957	0.001786	0.001522	0.542447	0.007310	-78382.016
37690	0.008438	0.002286	0.003559	0.014239	0.002303	0.002224	0.002056	0.010387	0.002047	0.101585	0.048501	0.036798	0.002734	0.001275	0.011115	0.001981	0.001275	0.516497	0.007310	-78141.795
37700	0.006305	0.002496	0.001184	0.006492	0.002745	0.002090	0.005239	0.004689	0.006786	0.075904	0.033183	0.025909	0.002043	0.000578	0.006972	0.000864	0.000578	0.299445	0.007310	-78897.490
37710	0.007587	0.002687	0.001621	0.003711	0.010630	0.002366	0.007529	0.002633	0.003788	0.085870	0.041719	0.024351	0.002360	0.001680	0.009163	0.001175	0.001680	0.234830	0.007310	-79009.820
37720	0.008164	0.003523	0.001197	0.003580	0.005029	0.002090	0.003162	0.003401	0.005141	0.092404	0.042652	0.032398	0.002540	0.000762	0.013796	0.001057	0.000762	0.413316	0.007310	-78542.214
37730	0.007920	0.003610	0.001566	0.012263	0.003220	0.002242	0.005227	0.004551	0.005239	0.084867	0.039173	0.029756	0.002333	0.001313	0.010555	0.000880	0.001313	0.480031	0.007310	-78720.259
37740	0.004761	0.004205	0.001827	0.005273	0.002921	0.002772	0.002310	0.003343	0.005049	0.075601	0.034942	0.024606	0.002764	0.000549	0.016082	0.001033	0.000549	0.477579	0.007310	-78645.032
37750	0.005523	0.003108	0.002426	0.006116	0.004139	0.003056	0.004383	0.004266	0.005747	0.087698	0.040534	0.028249	0.003206	0.001857	0.015596	0.000692	0.001857	0.445518	0.007310	-78791.362
37760	0.004661	0.002802	0.002929	0.001910	0.004291	0.004185	0.003982	0.005384	0.002264	0.081982	0.036546	0.023308	0.002891	0.000282	0.010804	0.002084	0.000282	0.445518	0.060751	-78219.189
37770	0.005660	0.002758	0.004109	0.003013	0.013344	0.003160	0.005935	0.002904	0.003523	0.099564	0.044384	0.026256	0.003510	0.000342	0.014042	0.002521	0.000342	0.522248	0.060751	-78000.916
37780	0.005417	0.002498	0.003608	0.002784	0.006159	0.003474	0.001948	0.002101	0.001378	0.095285	0.042477	0.025128	0.003360	0.000686	0.016006	0.003321	0.000686	0.499452	0.138347	-78845.656
37790	0.005269	0.002841	0.006239	0.003177	0.002948	0.003200	0.032352	0.003237	0.003327	0.092687	0.041318	0.018969	0.003268	0.001507	0.010908	0.000190	0.001507	0.364500	0.027838	-78167.702
37800	0.006767	0.004256	0.003618	0.003590	0.009498	0.002663	0.004292	0.015179	0.003522	0.096735	0.037812	0.029130	0.003693	0.002001	0.020479	0.000657	0.002001	0.569278	0.037866	-78593.626
37810	0.009966	0.003978	0.003574	0.001585	0.002666	0.002755	0.003381	0.003710	0.004062	0.082504	0.034038	0.025206	0.005546	0.001408	0.014766	0.001064	0.001408	0.708300	0.026746	-78665.285
37820	0.008000	0.003578	0.005543	0.001087	0.005320	0.007002	0.004988	0.003490	0.004486	0.080711	0.030614	0.018637	0.006057	0.003719	0.010136	0.002119	0.003719	0.523804	0.038785	-77910.986
37830	0.006345	0.002135	0.003758	0.001900	0.023854	0.009683	0.002889	0.001760	0.003256	0.088468	0.029563	0.021221	0.005849	0.005745	0.008894	0.005596	0.005745	0.500671	0.051404	-78255.239
37840	0.007788	0.001135	0.003388	0.003457	0.023851	0.002440	0.003892	0.006300	0.009498	0.083021	0.035586	0.022108	0.006093	0.001182	0.012116	0.004820	0.001182	0.613064	0.051404	-78689.668
37850	0.003045	0.002006	0.003951	0.003457	0.023386	0.006100	0.004311	0.003306	0.002189	0.083021	0.035586	0.025985	0.006093	0.001445	0.009203	0.003479	0.001445	0.735891	0.007566	-78457.459
37860	0.003775	0.004021	0.009404	0.003831	0.024751	0.005637	0.005002	0.001827	0.005255	0.086428	0.038491	0.024535	0.006752	0.001965	0.017003	0.004386	0.001965	0.735891	0.110328	-78178.870
37870	0.003307	0.003233	0.004122	0.003164	0.016527	0.003340	0.007134	0.002809	0.003675	0.083825	0.036826	0.030848	0.006314	0.004967	0.014607	0.003238	0.004967	0.558739	0.094416	-78487.605
37880	0.003823	0.003647	0.005258	0.003164	0.008554	0.006266	0.003387	0.001729	0.000977	0.077479	0.034012	0.027331	0.006314	0.004549	0.012613	0.004319	0.004549	0.776963	0.032522	-78533.035
37890	0.002270	0.003119	0.008537	0.002688	0.002093	0.005579	0.007848	0.003081	0.001713	0.067685	0.029882	0.019172	0.005515	0.002723	0.011388	0.001422	0.002723	0.591828	0.032522	-78550.703
37900	0.002373	0.003714	0.005249	0.003201	0.014276	0.004026	0.004423	0.004216	0.002130	0.087141	0.035582	0.028107	0.006568	0.004736	0.011557	0.002852	0.004736	0.371142	0.059387	-78328.891
37910	0.002369	0.003088	0.006446	0.002811	0.008875	0.010096	0.002977	0.004719	0.003726	0.098226	0.041028	0.029893	0.009899	0.003985	0.006636	0.003621	0.003985	0.415192	0.129939	-78667.986
37920	0.002158	0.005137	0.005665	0.002908	0.002099	0.003318	0.006056	0.001578	0.010253	0.089469	0.037283	0.031425	0.008410	0.007819	0.017819	0.004173	0.007819	0.429626	0.158540	-78755.431
37930	0.002356	0.003977	0.004839	0.003227	0.003025	0.002808	0.003349	0.010522	0.001712	0.082691	0.034424	0.031318	0.008410	0.007819	0.019636	0.002657	0.007819	0.425496	0.170055	-78863.612
37940	0.002407	0.003615	0.004399	0.005422	0.007472	0.005796	0.001318	0.005687	0.005023	0.075162	0.031290	0.028467	0.007644	0.006860	0.017848	0.005435	0.006860	0.507320	0.216705	-78451.806
37950	0.002588	0.003888	0.007401	0.003246	0.005093	0.003456	0.005570	0.013315	0.001408	0.080837	0.033652	0.025930	0.008222	0.007378	0.015794	0.007441	0.007378	0.452725	0.240569	-78848.889
37960	0.002730	0.005217	0.012457	0.003269	0.006102	0.006035	0.001612	0.018916	0.018811	0.078272	0.031675	0.021188	0.008222	0.007681	0.012455	0.002909	0.007681	0.987837	0.177144	-78580.831
37970	0.004507	0.007455	0.003153	0.004038	0.008442	0.004940	0.001866	0.025453	0.002737	0.087278	0.039461	0.035333	0.010586	0.007301	0.020474	0.001312	0.007301	0.931759	0.298357	-77996.874
37980	0.003241	0.007486	0.003944	0.003049	0.003753	0.003022	0.003879	0.004116	0.011477	0.071168	0.032177	0.023734	0.008372	0.006583	0.009987	0.000545	0.006583	0.773730	0.156673	-78550.318
37990	0.003660	0.018584	0.003384	0.002707	0.002780	0.003547	0.003828	0.001473	0.011472	0.101810	0.038683	0.033906	0.010897	0.008164	0.017164	0.000422	0.008164	0.692148	0.215705	-78148.850
38000	0.003794	0.010830	0.006475	0.004844	0.001876	0.010074	0.002102	0.005588	0.002574	0.082452	0.038776	0.030612	0.010897	0.007126	0.015509	0.000534	0.007126	0.833745	0.166306	-78758.412
38010	0.003582	0.014740	0.003802	0.004820	0.006185	0.008363	0.006091	0.002011	0.003530	0.084371	0.038584	0.027742	0.010843	0.007287	0.010858	0.000532	0.007287	0.629703	0.233073	-78626.481
38020	0.002258	0.008422	0.003802	0.003803	0.008827	0.008356	0.005841	0.001860	0.003992	0.084371	0.038584	0.027742	0.012618	0.006301	0.013223	0.005873	0.006301	0.716687	0.247886	-78372.971
38030	0.002051	0.010367	0.006476	0.005326	0.002280	0.002483	0.002088	0.004770	0.003907	0.100394	0.045252	0.031035	0.015015	0.007088	0.024293	0.007563	0.007088	0.762767	0.226922	-78636.350
38040	0.001874	0.005749	0.005672	0.004665	0.005222	0.003448	0.003682	0.003223	0.006491	0.087931	0.044626	0.027182	0.013151	0.009227	0.012482	0.004930	0.009227	0.820498	0.175339	-78843.299
38050	0.002391	0.004832	0.010618	0.004712	0.002680	0.003301	0.002576	0.009012	0.005261	0.088819	0.043431	0.027457	0.013284	0.006514	0.012608	0.006351	0.006514	0.820498	0.063315	-78836.513
38060	0.004923	0.003619	0.013856	0.004281	0.008839	0.003574	0.003529	0.004238	0.003895	0.099104	0.039463	0.024948	0.012070	0.007148	0.012183	0.010737	0.007148	0.778227	0.197348	-78276.225
38070	0.008079	0.002954	0.011932	0.002292	0.004835	0.002359	0.004925	0.002718	0.002944	0.071458	0.032207	0.017534	0.011917	0.005913	0.017233	0.001020	0.005913	0.831846	0.422966	-79025.321
38080	0.011412	0.005950	0.023316	0.005547	0.025217	0.004357	0.003817	0.008543	0.006498	0.087395	0.043406	0.023630	0.017039	0.011417	0.022382	0.015804	0.011417	0.919033	0.225939	-78331.911
38090	0.013456	0.003359	0.010001	0.002327	0.005447	0.005835	0.002612	0.002108	0.002776	0.066824	0.047593	0.020704	0.017056	0.015927	0.019821	0.014938	0.015927	0.913630	0.094649	-78744.973
38100	0.020979	0.006093	0.007957	0.003639	0.007338	0.002610	0.006368	0.025067	0.004702	0.090024	0.056231	0.027892	0.022657	0.006118	0.023035	0.012975	0.006118	0.898612	0.094100	-79015.912
38110	0.014836	0.004601	0.006009	0.006222	0.005812	0.005636	0.002759	0.002857	0.008507	0.067989	0.042467	0.021065	0.013272	0.008740	0.016750	0.007508	0.008740	0.931473	0.050521	-79375.808
38120	0.028949	0.004530	0.007196	0.004816	0.005817	0.032456	0.004426	0.001849	0.001177	0.074322	0.041811	0.020739	0.009748	0.003265	0.012205	0.009106	0.003265	0.865224	0.039149	-78840.844
38130	0.030063	0.003807	0.006936	0.004385	0.004702	0.003869	0.004556	0.002357	0.004462	0.061622	0.034667	0.016063	0.008083	0.000217	0.012714	0.001465	0.000217	0.722469	0.153993	-78367.738
38140	0.020571	0.004103	0.004821	0.004573	0.003234	0.003722	0.004768	0.003592	0.008008	0.097087	0.049350	0.030629	0.009072	0.000308	0.019993	0.001398	0.000308	0.864683	0.006223	-78573.033
38150	0.006942	0.001441	0.004342	0.003889	0.001779	0.003327	0.003476	0.003060	0.003844	0.082571	0.049784	0.025160	0.007716	0.000548	0.019792	0.001304	0.000548	0.681622	0.006223	-78593.473
38160	0.005354	0.002686	0.006740	0.003454	0.004411	0.001644	0.009941	0.001513	0.003436	0.076483	0.038411	0.023806	0.007487	0.000508	0.015548	0.007268	0.000508	0.521669	0.069792	-78451.171
38170	0.006372	0.003197	0.012880	0.004110	0.002299	0.005299	0.003000	0.001514	0.002140	0.091018	0.045711	0.023246	0.008909	0.000604	0.013188	0.007689	0.000604	0.547551	0.020135	-78754.518
38180	0.005598	0.002894	0.008996	0.004006	0.005576	0.001887	0.001819	0.004192	0.007111	0.083670	0.041389	0.022699	0.008067	0.000191	0.011146	0.005102	0.000191	0.547551	0.104044	-78880.727
38190	0.003488	0.003238	0.007334	0.002284	0.003094	0.001953	0.004526	0.002311	0.004006	0.091244	0.039999	0.021936	0.007650	0.000184	0.006990	0.001511	0.000184	0.859172	0.018088	-78502.340
38200	0.002070	0.003126	0.001540	0.003532	0.010591	0.001503	0.002419	0.000852	0.010651	0.091244	0.039999	0.033896	0.010265	0.000541	0.007231	0.000367	0.000541	0.820302	0.018088	-78788.880
38210	0.002154	0.003585	0.001907	0.004805	0.002296	0.006558	0.002524	0.002945	0.001935	0.106006	0.046402	0.037465	0.011886	0.002390	0.009778	0.003402	0.002390	0.663789	0.018088	-78584.846
38220	0.001690	0.002262	0.003817	0.003719	0.001592	0.020786	0.005850	0.006113	0.010876	0.083162	0.036403	0.022991	0.009324	0.003035	0.015502	0.004151	0.003035	0.720413	0.030315	-78943.919
38230	0.002057	0.002161	0.003513	0.003775	0.003026	0.004385	0.006662	0.009140	0.005521	0.076509	0.036945	0.023334	0.009463	0.007024	0.018943	0.004135	0.007024	0.848100	0.043749	-79207.571
38240	0.003105	0.002189	0.004941	0.004936	0.004784	0.004073	0.004540	0.004266	0.013080	0.091755	0.048315	0.029869	0.012375	0.010985	0.029813	0.008610	0.010985	0.873166	0.132703	-78641.760
38250	0.003129	0.002757	0.004980	0.004976	0.006498	0.003562	0.002102	0.007911	0.006183	0.092487	0.048700	0.030107	0.012474	0.010372	0.030050	0.007009	0.010372	0.966142	0.110619	-78977.154
38260	0.003500	0.001963	0.003674	0.007539	0.002748	0.003931	0.002676	0.007477	0.002740	0.089207	0.046973	0.029039	0.012032	0.009893	0.020750	0.001650	0.009893	0.979177	0.106909	-78785.647
38270	0.002048	0.001633	0.003874	0.010096	0.005064	0.011083	0.002933	0.002011	0.003802	0.079743	0.042482	0.030468	0.010882	0.008948	0.020336	0.006910	0.008948	0.771609	0.132288	-78667.173
38280	0.002912	0.003433	0.005171	0.003197	0.005771	0.005184	0.007033	0.003777	0.013544	0.100172	0.053366	0.035143	0.013669	0.007312	0.023784	0.008316	0.007312	0.770940	0.097920	-78902.146
38290	0.001472	0.002686	0.005673	0.002763	0.010146	0.002337	0.004428	0.003496	0.002751	0.084787	0.046114	0.028284	0.011812	0.007333	0.018898	0.005927	0.007333	0.911588	0.154832	-78249.332
38300	0.001678	0.005611	0.006757	0.003383	0.006418	0.004956	0.002905	0.003823	0.006601	0.096443	0.047576	0.034963	0.014466	0.005796	0.022355	0.008794	0.005796	0.937062	0.021497	-78795.672
38310	0.001643	0.005492	0.004915	0.001967	0.005709	0.011629	0.001421	0.004995	0.010639	0.094394	0.046565	0.037131	0.014123	0.007256	0.012157	0.012130	0.007256	0.777601	0.213291	-79161.217
38320	0.000991	0.005569	0.003325	0.001731	0.007048	0.001952	0.001690	0.006429	0.002616	0.087679	0.036758	0.025362	0.011378	0.009650	0.020783	0.007799	0.009650	0.974484	0.056490	-78322.428
38330	0.001017	0.010970	0.004260	0.002361	0.007651	0.004276	0.004986	0.003329	0.002054	0.089994	0.035632	0.028677	0.011678	0.011115	0.016980	0.001460	0.011115	0.974484	0.262022	-78710.490
38340	0.001005	0.007929	0.002648	0.002287	0.004069	0.003329	0.005064	0.003578	0.002061	0.088976	0.037790	0.029725	0.011546	0.008982	0.016644	0.000958	0.008982	0.947193	0.186277	-79455.914
38350	0.001139	0.005326	0.011052	0.005731	0.006059	0.005347	0.002782	0.002282	0.005699	0.082462	0.037991	0.025209	0.008648	0.005199	0.018419	0.000958	0.005199	0.832402	0.204257	-78906.762
38360	0.001358	0.005260	0.012942	0.007446	0.002784	0.002065	0.002004	0.005785	0.003167	0.110447	0.041279	0.033951	0.009812	0.008766	0.009697	0.001857	0.008766	0.984704	0.299765	-78487.656
38370	0.001363	0.004490	0.021549	0.006356	0.001387	0.002911	0.004650	0.017450	0.005430	0.085444	0.035237	0.023687	0.008376	0.007470	0.008278	0.001715	0.007470	0.868561	0.599433	-78726.775
38380	0.002087	0.010117	0.009821	0.009731	0.005299	0.002449	0.001541	0.004300	0.002083	0.130811	0.045747	0.036264	0.012823	0.011437	0.012672	0.008028	0.011437	0.982202	0.478578	-78781.013
38390	0.001589	0.008562	0.007674	0.007332	0.002560	0.004022	0.001472	0.002454	0.002394	0.097909	0.036369	0.027326	0.009663	0.008686	0.009549	0.001582	0.008686	0.982202	0.434537	-78678.752
38400	0.002102	0.009289	0.010241	0.008176	0.005215	0.004252	0.003407	0.004449	0.005014	0.098453	0.040835	0.027231	0.010775	0.009686	0.010648	0.002173	0.009686	0.959413	0.378688	-78377.676
38410	0.001810	0.004263	0.004633	0.003941	0.015236	0.001317	0.005847	0.001867	0.003911	0.084763	0.035157	0.023444	0.009276	0.008367	0.009167	0.006743	0.008367	0.934108	0.497585	-78567.047
38420	0.001941	0.003521	0.003514	0.004228	0.007603	0.004184	0.003574	0.005475	0.002133	0.090932	0.037715	0.025636	0.009952	0.008361	0.009834	0.009673	0.008361	0.946627	0.419107	-78451.660
38430	0.002287	0.001882	0.006025	0.004916	0.007445	0.004573	0.004627	0.004247	0.018921	0.099473	0.054038	0.029810	0.011572	0.009723	0.011436	0.008563	0.009723	0.946627	0.459251	-79227.778
38440	0.001614	0.001492	0.002883	0.004378	0.004597	0.001501	0.002365	0.002096	0.003874	0.080822	0.050791	0.026549	0.010306	0.008778	0.010185	0.002811	0.008778	0.929835	0.550074	-78654.699
38450	0.001898	0.001916	0.003391	0.003065	0.040880	0.006521	0.004003	0.003213	0.001991	0.095065	0.057350	0.031228	0.012122	0.007095	0.010455	0.007024	0.007095	0.875479	0.502856	-78892.628
38460	0.001695	0.001781	0.003028	0.002984	0.018013	0.001378	0.003337	0.006927	0.005442	0.084891	0.051212	0.027885	0.010825	0.007392	0.026327	0.004126	0.007392	0.734062	0.470901	-78564.479
38470	0.001478	0.001585	0.003643	0.001758	0.004455	0.002575	0.001208	0.006077	0.003758	0.084066	0.048877	0.026614	0.010331	0.008715	0.010342	0.000589	0.008715	0.775503	0.286055	-78003.562
38480	0.001601	0.004510	0.003924	0.002945	0.005142	0.005366	0.002206	0.009665	0.001565	0.107330	0.042208	0.030721	0.011293	0.009249	0.011938	0.000334	0.009249	0.616130	0.268503	-78818.446
38490	0.001408	0.001705	0.001621	0.004783	0.000884	0.003132	0.003187	0.006083	0.002994	0.094364	0.048574	0.037391	0.009929	0.009735	0.010495	0.000293	0.009735	0.736481	0.292514	-78784.182
38500	0.000980	0.001843	0.002791	0.004783	0.003158	0.001506	0.001423	0.001975	0.009359	0.081438	0.047516	0.029186	0.009929	0.009735	0.010495	0.009810	0.009735	0.736481	0.426022	-78650.305
38510	0.000846	0.002645	0.003214	0.007487	0.003991	0.002405	0.004285	0.003344	0.011032	0.093688	0.044783	0.030747	0.010460	0.010256	0.011057	0.003277	0.010256	0.633669	0.422056	-78623.820
38520	0.001333	0.003904	0.004211	0.005918	0.006457	0.004441	0.002413	0.003809	0.005877	0.109594	0.057838	0.039710	0.013509	0.013245	0.014280	0.001185	0.013245	0.784839	0.275873	-78954.788
38530	0.001228	0.001969	0.003879	0.005452	0.002276	0.011757	0.001789	0.004508	0.004869	0.100962	0.053283	0.036583	0.012445	0.012202	0.013156	0.001092	0.012202	0.714611	0.433814	-78580.932
38540	0.001265	0.000970	0.006969	0.002378	0.002116	0.002282	0.002970	0.002678	0.006815	0.104014	0.063899	0.026477	0.012822	0.012571	0.023845	0.000698	0.012571	0.798287	0.363891	-78660.099
38550	0.001603	0.001901	0.007351	0.001988	0.003542	0.009742	0.005183	0.001768	0.002018	0.100942	0.049171	0.027931	0.013526	0.013261	0.019690	0.002453	0.013261	0.671989	0.262059	-78697.141
38560	0.002129	0.002195	0.005536	0.002751	0.002955	0.004444	0.002963	0.005009	0.013428	0.116567	0.056783	0.034979	0.015619	0.015314	0.034539	0.011980	0.015314	0.913319	0.154377	-78587.612
38570	0.001376	0.001524	0.005654	0.002829	0.003525	0.029079	0.002458	0.002748	0.002695	0.085928	0.041858	0.025785	0.011514	0.011289	0.012149	0.001440	0.011289	0.805959	0.165227	-78814.887
38580	0.001243	0.001524	0.005201	0.004600	0.005758	0.007190	0.004393	0.003230	0.006526	0.090672	0.041858	0.029822	0.011514	0.011130	0.019831	0.003153	0.011130	0.805959	0.110065	-78315.510
38590	0.001269	0.002111	0.001848	0.003906	0.003449	0.002800	0.002423	0.004422	0.004162	0.070017	0.031707	0.025631	0.009777	0.008680	0.016468	0.005160	0.008680	0.816302	0.112463	-78930.120
38600	0.001165	0.002500	0.004650	0.007973	0.001802	0.002593	0.005264	0.005922	0.003125	0.096070	0.037548	0.025612	0.011578	0.002416	0.022075	0.003167	0.002416	0.868026	0.056381	-78405.279
38610	0.000953	0.001980	0.001616	0.007026	0.001935	0.005452	0.004154	0.001476	0.007954	0.076030	0.030088	0.024876	0.008703	0.007969	0.014454	0.006031	0.007969	0.712210	0.090462	-79259.594
38620	0.001653	0.002092	0.003504	0.005406	0.007729	0.003287	0.001715	0.003056	0.006804	0.100523	0.043226	0.031594	0.016113	0.002946	0.024231	0.004724	0.002946	0.772740	0.019989	-78431.411
38630	0.003256	0.001846	0.009470	0.005202	0.001583	0.010835	0.011329	0.004427	0.014706	0.081116	0.039261	0.022902	0.009669	0.004333	0.012399	0.004358	0.004333	0.686190	0.019989	-78336.889
38640	0.003096	0.002163	0.007826	0.003056	0.004704	0.005085	0.001601	0.002205	0.006048	0.081116	0.039261	0.023796	0.014007	0.008220	0.012883	0.007099	0.008220	0.733192	0.019989	-78576.585
38650	0.002500	0.002518	0.004254	0.005496	0.007144	0.001740	0.014044	0.002449	0.003372	0.094435	0.045707	0.033971	0.013932	0.008275	0.024850	0.010083	0.008275	0.766126	0.038446	-79128.317
