Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
23490	0.003248	0.010337	0.003266	0.001651	0.021329	0.011977	0.010489	0.000363	-108628.071
23500	0.009254	0.006949	0.001818	0.007046	0.030870	0.017334	0.015180	0.000525	-98278.776
23510	0.008708	0.004559	0.000977	0.004774	0.019785	0.011110	0.009729	0.000337	-101968.109
23520	0.004274	0.003795	0.001149	0.004001	0.019785	0.011110	0.009729	0.000337	-99310.683
23530	0.000983	0.006387	0.001745	0.003814	0.018724	0.010357	0.008812	0.000319	-103967.821
23540	0.001356	0.007585	0.002838	0.002594	0.018773	0.011409	0.008931	0.000351	-97134.979
23550	0.001431	0.002578	0.002194	0.002275	0.011256	0.006841	0.004869	0.000210	-105795.666
23560	0.002078	0.005608	0.002466	0.002996	0.016353	0.009939	0.007047	0.000306	-101831.620
23570	0.003603	0.009301	0.001930	0.004670	0.015126	0.010460	0.006247	0.000320	-103970.523
23580	0.003025	0.008808	0.001071	0.002738	0.011928	0.009914	0.004926	0.000252	-102026.420
23590	0.002079	0.004308	0.002602	0.002279	0.008885	0.007559	0.003848	0.000194	-106846.318
23600	0.002087	0.005770	0.003401	0.003075	0.010033	0.008370	0.006378	0.000219	-107486.194
23610	0.002656	0.004376	0.001873	0.001679	0.007526	0.006807	0.002701	0.000167	-109742.935
23620	0.004152	0.006663	0.003606	0.002624	0.011764	0.011234	0.006781	0.000261	-110859.667
23630	0.002918	0.004042	0.002424	0.003393	0.007223	0.007027	0.005366	0.000160	-108869.957
23640	0.001993	0.003144	0.002403	0.004176	0.004933	0.004772	0.003571	0.000109	-108190.070
23650	0.003865	0.005248	0.006907	0.008643	0.009566	0.009362	0.007054	0.000212	-105759.422
23660	0.002321	0.014690	0.004761	0.004443	0.005744	0.005360	0.004236	0.000127	-114061.057
23670	0.002147	0.006758	0.003105	0.003808	0.005313	0.005091	0.004238	0.000217	-113329.700
23680	0.004666	0.015586	0.003312	0.005036	0.007161	0.006994	0.005744	0.000293	-107823.979
23690	0.001986	0.004807	0.004355	0.008607	0.004233	0.004134	0.002863	0.000173	-103835.151
23700	0.002971	0.004521	0.009640	0.007653	0.006333	0.006123	0.005399	0.000682	-109632.613
23710	0.002211	0.004661	0.007138	0.003290	0.004712	0.004453	0.003954	0.000507	-110106.418
23720	0.004983	0.004607	0.014740	0.003809	0.010620	0.010142	0.008912	0.001143	-106077.160
23730	0.004905	0.002922	0.005875	0.004133	0.010455	0.009887	0.008773	0.001465	-102556.628
23740	0.005994	0.004983	0.003374	0.002461	0.018353	0.016493	0.015549	0.007580	-100327.481
23750	0.007625	0.010757	0.001901	0.003949	0.014543	0.012877	0.012321	0.002917	-102842.751
23760	0.012170	0.031606	0.003586	0.003612	0.027436	0.023871	0.023245	0.008739	-105085.262
23770	0.009333	0.013472	0.004779	0.001256	0.019446	0.016985	0.016475	0.008609	-100788.918
23780	0.008568	0.010467	0.001760	0.001914	0.017862	0.015636	0.015134	0.004766	-106619.339
23790	0.004977	0.007160	0.007173	0.001237	0.016404	0.014305	0.013898	0.004377	-103579.570
23800	0.009599	0.004997	0.002530	0.002055	0.015048	0.013066	0.012749	0.002217	-108369.417
23810	0.004374	0.003529	0.002337	0.000804	0.005809	0.005033	0.004922	0.000557	-106965.758
23820	0.007042	0.005344	0.005694	0.002418	0.009652	0.008592	0.008177	0.001129	-106666.017
23830	0.007638	0.002892	0.004021	0.002234	0.008916	0.007956	0.007554	0.001043	-106943.830
23840	0.005063	0.001001	0.003751	0.001443	0.006368	0.005733	0.005395	0.000824	-110902.676
23850	0.008468	0.003883	0.009641	0.009581	0.016033	0.014137	0.013583	0.002074	-101812.859
23860	0.006002	0.003578	0.006040	0.002533	0.010849	0.009613	0.009192	0.003965	-106654.088
23870	0.005377	0.003414	0.003311	0.003556	0.009782	0.008751	0.008287	0.003670	-108206.835
23880	0.001497	0.001199	0.004392	0.005036	0.006595	0.006337	0.005587	0.002389	-106427.805
23890	0.002040	0.002476	0.012392	0.004442	0.008986	0.008657	0.007613	0.004536	-112075.701
23900	0.001738	0.002804	0.005580	0.006216	0.007655	0.007371	0.006496	0.001431	-106275.508
23910	0.001738	0.002084	0.002753	0.003632	0.007655	0.007189	0.006542	0.004384	-108006.673
23920	0.002066	0.003992	0.003051	0.002319	0.009098	0.008084	0.007652	0.005125	-111276.136
23930	0.002066	0.004183	0.008142	0.003198	0.009098	0.008162	0.007832	0.003512	-107296.453
23940	0.002688	0.003009	0.005117	0.004562	0.009098	0.008632	0.007786	0.004829	-102426.215
23950	0.002222	0.003929	0.002147	0.002578	0.005522	0.005049	0.004865	0.003487	-104884.544
23960	0.004552	0.005902	0.007360	0.005942	0.007404	0.007138	0.006273	0.001371	-105023.941
23970	0.003160	0.007348	0.004072	0.005210	0.006603	0.006447	0.006323	0.001899	-103399.192
23980	0.003062	0.004989	0.003269	0.003346	0.007848	0.007723	0.007515	0.003444	-107271.270
23990	0.002690	0.006193	0.004053	0.002774	0.005687	0.005632	0.005446	0.002636	-106277.905
24000	0.003207	0.008245	0.002472	0.001960	0.008293	0.008262	0.007939	0.006839	-104819.292
24010	0.003337	0.005335	0.003901	0.005127	0.011431	0.011401	0.011149	0.007575	-107511.825
24020	0.001904	0.005348	0.002771	0.004846	0.006520	0.006503	0.006248	0.001689	-108016.475
24030	0.002311	0.004743	0.009185	0.001419	0.007915	0.007894	0.007584	0.003633	-104961.199
24040	0.003371	0.008512	0.006593	0.002121	0.009861	0.009607	0.008799	0.003773	-104215.673
24050	0.003003	0.037314	0.010427	0.002762	0.008782	0.008425	0.008056	0.002573	-104880.132
24060	0.002137	0.022992	0.002420	0.002555	0.006250	0.005967	0.005733	0.001408	-102423.172
24070	0.002492	0.009017	0.006394	0.001749	0.007287	0.007016	0.005957	0.003901	-104278.690
24080	0.002402	0.011041	0.003807	0.002998	0.007024	0.006200	0.005868	0.002995	-107752.962
24090	0.001554	0.003957	0.001395	0.003120	0.004545	0.004152	0.003943	0.000883	-110718.356
24100	0.002535	0.006615	0.003732	0.002868	0.009428	0.008350	0.008180	0.004132	-110302.189
24110	0.001144	0.002077	0.002578	0.001651	0.004255	0.003841	0.003372	0.001520	-105402.935
24120	0.002507	0.007405	0.003626	0.002959	0.009323	0.008540	0.006954	0.005133	-105205.612
24130	0.002289	0.005837	0.003203	0.009631	0.008512	0.007159	0.006672	0.002159	-101873.789
24140	0.002925	0.007849	0.010957	0.009160	0.012934	0.010834	0.010279	0.008646	-104338.599
24150	0.001347	0.004185	0.001653	0.007590	0.005623	0.004683	0.004510	0.001970	-105367.598
24160	0.001101	0.004624	0.006205	0.004727	0.005623	0.004683	0.004517	0.002881	-103666.124
24170	0.002369	0.011132	0.004775	0.009509	0.012099	0.010055	0.009943	0.007146	-104506.747
24180	0.003265	0.022641	0.002799	0.004209	0.016675	0.013858	0.013704	0.011248	-107956.021
24190	0.002241	0.008585	0.004282	0.003353	0.006963	0.005957	0.005726	0.002852	-102330.598
24200	0.001640	0.005323	0.003586	0.010010	0.005095	0.004441	0.004190	0.001447	-106962.763
24210	0.003603	0.002797	0.001790	0.005319	0.009576	0.008944	0.008567	0.006028	-107314.357
24220	0.005413	0.004297	0.003320	0.005249	0.014387	0.013520	0.013390	0.009479	-99947.275
24230	0.003756	0.001481	0.001952	0.002834	0.007198	0.006884	0.006699	0.005152	-100670.148
24240	0.005429	0.002346	0.004592	0.003397	0.008166	0.007820	0.007600	0.003616	-106303.023
24250	0.005917	0.002859	0.003034	0.004263	0.008900	0.008498	0.008333	0.007006	-108227.939
24260	0.003761	0.003163	0.002860	0.004380	0.007516	0.007140	0.007042	0.002679	-110129.992
24270	0.004861	0.005608	0.003323	0.004500	0.010109	0.009471	0.009356	0.004651	-104194.138
24280	0.002041	0.009991	0.006232	0.003119	0.005889	0.005484	0.005450	0.001776	-104719.241
24290	0.003480	0.023372	0.003508	0.001989	0.007826	0.007288	0.007243	0.004917	-106150.706
24300	0.001865	0.003513	0.002616	0.001270	0.004194	0.003957	0.003881	0.002234	-106760.487
24310	0.005655	0.002976	0.007671	0.011951	0.012715	0.012511	0.011312	0.002730	-103488.183
24320	0.002787	0.002898	0.004488	0.003692	0.007470	0.007402	0.006635	0.004704	-105517.695
24330	0.005439	0.005204	0.009814	0.006341	0.011106	0.011038	0.010859	0.003894	-109780.157
24340	0.003658	0.004678	0.008669	0.001827	0.006239	0.006206	0.005782	0.004257	-112612.980
24350	0.003167	0.006619	0.006639	0.003305	0.006283	0.006029	0.005755	0.003261	-103804.635
24360	0.003196	0.005600	0.009032	0.001253	0.006341	0.006009	0.005330	0.003045	-108378.479
24370	0.003377	0.020766	0.003469	0.004335	0.006701	0.005993	0.005633	0.002920	-106565.908
24380	0.005650	0.004240	0.004739	0.004308	0.009399	0.009085	0.007487	0.003588	-101581.468
24390	0.003464	0.002574	0.004534	0.003268	0.006098	0.006012	0.005070	0.002402	-109932.464
24400	0.003131	0.002322	0.004039	0.002583	0.004699	0.004520	0.003992	0.000825	-109172.274
24410	0.002946	0.003223	0.004420	0.002280	0.004420	0.004150	0.003756	0.000827	-110011.421
24420	0.003206	0.006373	0.006082	0.003479	0.005390	0.004839	0.003948	0.000661	-111944.528
24430	0.005815	0.003297	0.003803	0.001684	0.006068	0.005354	0.004048	0.003488	-104466.499
24440	0.009599	0.006741	0.005687	0.005697	0.009325	0.008000	0.006275	0.003857	-107156.306
24450	0.003163	0.014058	0.003902	0.002919	0.005774	0.004738	0.003886	0.002531	-110896.183
24460	0.004546	0.003938	0.006194	0.006741	0.008616	0.007604	0.006166	0.002895	-105881.119
24470	0.003159	0.002474	0.007601	0.002683	0.005988	0.005196	0.003843	0.003094	-105496.728
24480	0.002018	0.001566	0.004737	0.007073	0.003825	0.003368	0.002220	0.001104	-111778.024
24490	0.005308	0.004571	0.007004	0.015181	0.009131	0.007321	0.005974	0.003997	-106952.802
24500	0.002851	0.002504	0.005102	0.002696	0.004904	0.004205	0.003549	0.002374	-105844.116
24510	0.005946	0.003912	0.005434	0.003940	0.007880	0.006711	0.005710	0.003663	-108522.787
24520	0.004888	0.003189	0.010145	0.003533	0.005280	0.004296	0.002771	0.002017	-104250.927
24530	0.002672	0.001589	0.003749	0.003150	0.002886	0.002231	0.001823	0.001653	-108220.078
24540	0.009013	0.003030	0.003352	0.005797	0.007320	0.005659	0.004870	0.004705	-103488.718
24550	0.007905	0.003582	0.004695	0.011581	0.005869	0.004489	0.003830	0.002248	-106423.216
24560	0.002906	0.003512	0.005056	0.002248	0.002676	0.001663	0.001240	0.001039	-109708.843
24570	0.006803	0.003337	0.003495	0.002587	0.004824	0.003147	0.002721	0.001694	-106761.518
24580	0.006824	0.004162	0.004165	0.004915	0.005943	0.003865	0.002739	0.000845	-106782.372
24590	0.005569	0.002374	0.005846	0.003833	0.006255	0.005071	0.002154	0.002018	-105626.209
24600	0.006033	0.003523	0.002339	0.005709	0.005107	0.003574	0.001673	0.000812	-105806.995
24610	0.007868	0.002558	0.002008	0.002454	0.006658	0.005714	0.003630	0.002674	-107409.545
24620	0.009814	0.005632	0.003798	0.002808	0.010992	0.009478	0.005826	0.005063	-102781.408
24630	0.008945	0.002406	0.006222	0.002357	0.010403	0.009562	0.004365	0.002596	-101388.917
24640	0.005636	0.002702	0.003500	0.001671	0.004827	0.004263	0.002955	0.002373	-113529.345
24650	0.005818	0.003659	0.005100	0.001663	0.004827	0.003973	0.002837	0.002593	-103007.251
24660	0.003285	0.003016	0.002783	0.001965	0.002787	0.001971	0.001733	0.001301	-107794.383
24670	0.008245	0.004887	0.006857	0.007110	0.005618	0.003972	0.003469	0.002490	-110903.523
24680	0.002620	0.005496	0.002934	0.005852	0.003373	0.002385	0.001893	0.001008	-109176.616
24690	0.002237	0.011000	0.003292	0.008313	0.004332	0.003490	0.002375	0.001958	-107234.791
24700	0.002316	0.008292	0.004313	0.004994	0.003281	0.002418	0.001792	0.001458	-104429.033
24710	0.002417	0.003451	0.002124	0.005250	0.003425	0.002975	0.002348	0.001504	-111418.264
24720	0.002947	0.008475	0.004196	0.006398	0.003425	0.002662	0.001932	0.001320	-103970.078
24730	0.003825	0.003174	0.002293	0.003235	0.002678	0.002124	0.001375	0.001046	-112080.661
24740	0.010087	0.003324	0.002918	0.004783	0.005482	0.004419	0.003029	0.001771	-107883.166
24750	0.011418	0.002247	0.003516	0.003757	0.005318	0.004481	0.002448	0.000643	-105605.513
24760	0.004381	0.002443	0.004137	0.003012	0.004695	0.003598	0.002240	0.000457	-105259.785
24770	0.005052	0.003109	0.006274	0.002757	0.005413	0.003933	0.002394	0.000520	-105052.242
24780	0.006899	0.008285	0.005281	0.006508	0.009831	0.006166	0.004586	0.001429	-103059.431
24790	0.005576	0.002868	0.003282	0.001730	0.010251	0.006398	0.004080	0.003276	-101578.581
24800	0.003632	0.001291	0.001662	0.002356	0.007050	0.004273	0.003224	0.002705	-109215.131
24810	0.005687	0.002655	0.001527	0.003504	0.007116	0.004312	0.003380	0.002083	-104114.573
24820	0.004620	0.002745	0.005171	0.008873	0.014805	0.009641	0.006955	0.006228	-101679.418
24830	0.007072	0.001668	0.003888	0.019726	0.007862	0.004878	0.003368	0.000893	-106533.155
24840	0.002882	0.001194	0.004688	0.006046	0.005861	0.003716	0.001697	0.001343	-103194.008
24850	0.005501	0.002572	0.003679	0.006336	0.010907	0.006203	0.004499	0.002726	-101023.240
24860	0.003353	0.002011	0.003476	0.003188	0.008374	0.004850	0.003165	0.002688	-98308.446
24870	0.002267	0.002501	0.004729	0.004328	0.010414	0.006032	0.002609	0.000879	-99784.343
24880	0.001555	0.001104	0.004183	0.002111	0.007145	0.004878	0.002718	0.000443	-104929.673
24890	0.001627	0.002099	0.004412	0.003440	0.011643	0.007469	0.005303	0.000723	-102494.534
24900	0.004796	0.005077	0.006089	0.006957	0.034311	0.023778	0.020748	0.002130	-103576.751
24910	0.002552	0.002147	0.004134	0.001970	0.009714	0.006604	0.005050	0.000603	-111392.110
24920	0.005209	0.004894	0.010540	0.002003	0.015267	0.011496	0.007420	0.001091	-109814.166
24930	0.006595	0.003157	0.004722	0.002164	0.016494	0.012969	0.009115	0.001179	-101836.868
24940	0.003885	0.002028	0.007611	0.007374	0.011194	0.008962	0.005716	0.000778	-111587.622
24950	0.003269	0.002724	0.012643	0.004206	0.013742	0.010354	0.004570	0.001267	-102710.549
24960	0.003769	0.002848	0.002283	0.004628	0.011133	0.008388	0.005615	0.001913	-103463.654
24970	0.003781	0.003431	0.002772	0.002757	0.021299	0.015127	0.010897	0.009456	-101425.622
24980	0.003684	0.001964	0.003253	0.006012	0.020757	0.014742	0.010381	0.009215	-98922.730
24990	0.002065	0.001746	0.002851	0.003648	0.022883	0.016252	0.011444	0.009943	-96648.824
25000	0.003555	0.002409	0.004018	0.004302	0.045971	0.029265	0.020608	0.017839	-98335.986
25010	0.002700	0.001702	0.002282	0.002543	0.026112	0.015274	0.011706	0.010907	-102950.333
25020	0.002906	0.002158	0.002419	0.002029	0.034520	0.020393	0.015475	0.014420	-98261.952
25030	0.007758	0.004299	0.005215	0.004659	0.074782	0.043957	0.033356	0.029167	-97266.427
25040	0.003011	0.003672	0.002557	0.008116	0.034705	0.019422	0.010539	0.005664	-95798.083
25050	0.007395	0.004360	0.002575	0.009097	0.061202	0.034250	0.021975	0.016293	-96455.960
25060	0.003487	0.002151	0.002888	0.004419	0.034987	0.024956	0.014780	0.005944	-105051.094
25070	0.002710	0.002566	0.004909	0.003814	0.035406	0.030276	0.015650	0.011171	-98820.682
25080	0.001816	0.007335	0.002508	0.006614	0.029414	0.018291	0.013002	0.008188	-103709.284
25090	0.002493	0.008421	0.001771	0.014251	0.036112	0.021304	0.017135	0.008484	-94664.852
25100	0.001167	0.005159	0.001526	0.001770	0.016909	0.010303	0.008023	0.007153	-101919.231
25110	0.001532	0.003551	0.002124	0.001715	0.022184	0.013518	0.010833	0.009394	-108100.318
25120	0.002587	0.002672	0.006873	0.004016	0.035621	0.026106	0.016471	0.014182	-103916.454
25130	0.001639	0.002908	0.003915	0.006635	0.042236	0.030955	0.020037	0.017956	-101639.679
25140	0.002003	0.002442	0.001953	0.002901	0.029476	0.018443	0.013983	0.012228	-102066.967
25150	0.001273	0.002812	0.001174	0.003940	0.017371	0.011092	0.008410	0.007730	-103695.191
25160	0.001948	0.005865	0.001798	0.006393	0.026595	0.017203	0.012875	0.011835	-99964.542
25170	0.001767	0.003279	0.001903	0.009598	0.022591	0.013442	0.009378	0.006320	-93845.712
25180	0.001091	0.003962	0.002396	0.003466	0.013945	0.008297	0.005178	0.003989	-108004.278
25190	0.001736	0.003886	0.002020	0.004660	0.013079	0.007343	0.005009	0.003504	-104585.065
25200	0.005491	0.004027	0.005647	0.007531	0.034976	0.019635	0.012748	0.009091	-102752.757
25210	0.001970	0.001751	0.001808	0.007153	0.019600	0.011784	0.007651	0.003141	-101476.484
25220	0.003429	0.002239	0.001190	0.004414	0.024532	0.016141	0.014189	0.011430	-103358.798
25230	0.002076	0.001744	0.002175	0.005195	0.017836	0.010721	0.007281	0.004054	-100510.215
25240	0.001512	0.001269	0.005358	0.003047	0.012985	0.007805	0.004318	0.003081	-109813.383
25250	0.003074	0.001091	0.007007	0.008150	0.018274	0.012517	0.006022	0.004048	-104562.048
25260	0.003480	0.001292	0.014882	0.003544	0.017132	0.011735	0.004707	0.004193	-105644.420
25270	0.005090	0.001667	0.019174	0.008889	0.024507	0.017877	0.006734	0.004982	-104725.710
25280	0.003055	0.002051	0.008939	0.008040	0.010003	0.005559	0.003039	0.001202	-106081.918
25290	0.004576	0.002186	0.002121	0.007060	0.009289	0.005922	0.004338	0.002104	-103293.675
25300	0.002973	0.001180	0.004321	0.003751	0.007201	0.005357	0.003453	0.002158	-110339.381
25310	0.002935	0.001392	0.001855	0.002973	0.007108	0.004960	0.003167	0.001756	-105931.085
25320	0.003921	0.002336	0.003477	0.002902	0.008870	0.007282	0.003952	0.002576	-106743.651
25330	0.002846	0.003346	0.010039	0.006359	0.006828	0.005716	0.002743	0.001005	-110894.197
25340	0.002991	0.005775	0.006464	0.002215	0.006403	0.005721	0.003079	0.001140	-108368.028
25350	0.004749	0.007298	0.001579	0.002227	0.006829	0.005525	0.003613	0.001171	-107032.596
25360	0.009923	0.005754	0.001645	0.001468	0.010229	0.009352	0.007539	0.003985	-106451.803
25370	0.010749	0.002810	0.006114	0.001877	0.010229	0.009250	0.005743	0.002407	-108837.467
25380	0.008943	0.001571	0.002281	0.002636	0.009728	0.009154	0.006831	0.001907	-105443.150
25390	0.012756	0.002991	0.004530	0.002032	0.018524	0.017430	0.013955	0.008971	-97945.170
25400	0.008991	0.004272	0.002040	0.002340	0.013163	0.012385	0.010728	0.005351	-104904.554
25410	0.011801	0.002130	0.003094	0.004612	0.010273	0.009874	0.007624	0.004176	-106844.422
25420	0.006962	0.002101	0.003883	0.002932	0.004122	0.003911	0.002964	0.001118	-108355.734
25430	0.006167	0.003965	0.007865	0.006320	0.004533	0.004429	0.003704	0.002113	-106879.552
25440	0.006606	0.008846	0.014831	0.003329	0.005473	0.005347	0.003920	0.003408	-103060.732
25450	0.004633	0.003196	0.035056	0.007042	0.003078	0.003007	0.001672	0.001258	-107137.430
25460	0.003242	0.003681	0.018557	0.002163	0.002322	0.002249	0.001270	0.001221	-110497.604
25470	0.010439	0.002920	0.025103	0.002634	0.005217	0.005161	0.002853	0.002743	-104625.345
25480	0.007018	0.001518	0.006389	0.002076	0.003369	0.003332	0.002091	0.001519	-111977.110
25490	0.004058	0.007013	0.001124	0.003752	0.002310	0.002072	0.001812	0.001025	-111422.967
25500	0.005065	0.004447	0.002508	0.002454	0.002883	0.002587	0.001807	0.000822	-105864.650
25510	0.005467	0.005666	0.009026	0.001444	0.003112	0.002895	0.001937	0.001416	-105289.588
25520	0.008933	0.002953	0.004660	0.004114	0.003959	0.003620	0.001948	0.001184	-102544.230
25530	0.013062	0.004278	0.005496	0.009150	0.005867	0.005409	0.002592	0.000422	-102451.488
25540	0.008600	0.005078	0.002319	0.007325	0.004151	0.003768	0.002491	0.000137	-111400.350
25550	0.003436	0.007989	0.001263	0.007509	0.002479	0.002452	0.001624	0.000082	-106748.100
25560	0.006592	0.022075	0.003067	0.003603	0.004530	0.004481	0.001767	0.000149	-107125.436
25570	0.009690	0.017508	0.001723	0.003021	0.004538	0.004489	0.003247	0.000150	-102744.453
25580	0.008960	0.021346	0.001387	0.001338	0.003840	0.003799	0.002881	0.000170	-108244.571
25590	0.013356	0.046352	0.002892	0.002534	0.007274	0.007079	0.005315	0.000321	-108536.385
25600	0.005711	0.021941	0.005653	0.005530	0.004966	0.004937	0.003544	0.000219	-113122.481
25610	0.007163	0.030363	0.006973	0.003234	0.004178	0.003695	0.001660	0.000185	-106128.671
25620	0.003795	0.023977	0.004400	0.002382	0.003471	0.002712	0.001563	0.000153	-111691.645
25630	0.003414	0.007297	0.002470	0.004379	0.002248	0.001883	0.001230	0.000099	-112269.435
25640	0.008048	0.006495	0.001817	0.002840	0.003289	0.002774	0.001538	0.000700	-107847.885
25650	0.012132	0.012052	0.002134	0.003722	0.005300	0.005127	0.002718	0.001830	-104410.676
25660	0.008611	0.002196	0.001476	0.002904	0.003113	0.003011	0.001567	0.001267	-106053.989
25670	0.008379	0.005181	0.002466	0.006113	0.002599	0.001902	0.000926	0.000328	-109633.889
25680	0.011765	0.007729	0.002023	0.002517	0.002179	0.001513	0.000633	0.000225	-103692.249
25690	0.013402	0.005066	0.002748	0.003341	0.002179	0.001788	0.000524	0.000342	-106358.382
25700	0.030967	0.012322	0.001564	0.012328	0.004282	0.003358	0.002420	0.000067	-105765.602
25710	0.014883	0.006000	0.001209	0.012583	0.002556	0.001963	0.001125	0.000040	-111169.401
25720	0.017511	0.002835	0.002289	0.001813	0.003513	0.002793	0.001278	0.000735	-106868.473
25730	0.020263	0.002983	0.002598	0.003637	0.003515	0.002714	0.001183	0.000467	-104062.660
25740	0.018956	0.004068	0.002953	0.001905	0.003826	0.002730	0.001652	0.001466	-104028.910
25750	0.016274	0.005028	0.003246	0.005948	0.003612	0.002534	0.001719	0.000992	-105437.986
25760	0.013751	0.003855	0.004061	0.004892	0.003052	0.002530	0.001352	0.000901	-110868.068
25770	0.016070	0.003892	0.001699	0.005668	0.003052	0.002169	0.001658	0.001247	-106506.105
25780	0.029459	0.007513	0.003924	0.004424	0.007051	0.005336	0.003831	0.003614	-103286.424
25790	0.018954	0.007700	0.001712	0.004376	0.004373	0.002976	0.002433	0.001790	-103288.622
25800	0.015334	0.007981	0.002429	0.002983	0.004760	0.003942	0.002668	0.002271	-106491.904
25810	0.008991	0.012535	0.002194	0.008383	0.003621	0.002427	0.002007	0.000186	-107495.342
25820	0.008993	0.004362	0.001969	0.002843	0.002797	0.001885	0.001302	0.000143	-109306.894
25830	0.007266	0.005474	0.002215	0.002833	0.002526	0.001926	0.001098	0.000146	-105230.820
25840	0.007392	0.006774	0.003599	0.003576	0.003417	0.002929	0.001013	0.000079	-107091.920
25850	0.010695	0.004786	0.006843	0.004722	0.003656	0.003030	0.001275	0.000085	-114435.724
25860	0.010318	0.014622	0.006620	0.005281	0.003551	0.001971	0.001389	0.000082	-108065.861
25870	0.009637	0.021936	0.013153	0.003886	0.003373	0.001773	0.001015	0.000106	-112654.228
25880	0.005968	0.005957	0.007064	0.004679	0.001891	0.001328	0.000857	0.000060	-110003.168
25890	0.015210	0.005008	0.010042	0.006848	0.004159	0.002834	0.002281	0.000131	-110994.326
25900	0.019143	0.003293	0.010237	0.003225	0.005923	0.003952	0.002902	0.000241	-108135.390
25910	0.010653	0.003942	0.007826	0.002300	0.004429	0.002599	0.002211	0.000172	-104613.371
25920	0.008429	0.002399	0.003011	0.001785	0.004235	0.002527	0.001871	0.000164	-104450.852
25930	0.014261	0.001369	0.002974	0.002958	0.007275	0.004341	0.003214	0.000292	-102325.802
25940	0.016513	0.001686	0.002923	0.002098	0.008685	0.005128	0.004189	0.000349	-107332.581
25950	0.020588	0.002042	0.003010	0.004391	0.011401	0.006211	0.005342	0.000423	-104747.490
25960	0.014758	0.001418	0.002904	0.002935	0.007734	0.004311	0.003709	0.000294	-103696.612
25970	0.018105	0.001609	0.002593	0.004086	0.008331	0.004612	0.004401	0.000316	-99995.406
25980	0.021393	0.001481	0.001479	0.004162	0.007670	0.004246	0.004052	0.000291	-104928.823
25990	0.030656	0.001836	0.003285	0.003139	0.009511	0.005265	0.005024	0.000361	-108972.692
26000	0.023510	0.000869	0.004018	0.003611	0.006528	0.003613	0.003448	0.000248	-108418.091
26010	0.028216	0.001045	0.005151	0.005003	0.007847	0.004343	0.004145	0.000298	-108836.889
26020	0.022403	0.000615	0.002694	0.002061	0.005262	0.002946	0.002780	0.000200	-103777.984
26030	0.030294	0.000883	0.008300	0.004188	0.008088	0.004529	0.004273	0.000307	-103019.638
26040	0.039919	0.001616	0.005031	0.002991	0.012631	0.007072	0.006673	0.000479	-102329.908
26050	0.046951	0.001659	0.006128	0.002989	0.012966	0.007260	0.006850	0.000492	-101593.994
26060	0.044538	0.001409	0.005663	0.004370	0.011012	0.006165	0.005817	0.000418	-104178.609
26070	0.060096	0.001732	0.006162	0.002776	0.013306	0.007450	0.007029	0.000505	-98705.633
26080	0.064091	0.001804	0.005628	0.002891	0.013855	0.007757	0.007319	0.000526	-107231.958
26090	0.051588	0.002005	0.002188	0.002302	0.011033	0.006177	0.005828	0.000419	-108373.550
26100	0.044087	0.002134	0.005298	0.003093	0.012673	0.006576	0.006204	0.000446	-103925.779
26110	0.044106	0.001838	0.003906	0.005436	0.010874	0.005642	0.005342	0.000382	-104482.501
26120	0.057691	0.002308	0.003229	0.009572	0.013649	0.007082	0.006816	0.000480	-101211.270
26130	0.030314	0.002717	0.003313	0.004094	0.007942	0.004121	0.003817	0.000301	-102892.731
26140	0.010340	0.001966	0.005411	0.001891	0.003668	0.001876	0.001763	0.000139	-109596.225
26150	0.010194	0.002229	0.005003	0.001510	0.004159	0.002127	0.001700	0.000158	-110436.839
26160	0.016028	0.005189	0.001487	0.002322	0.009161	0.004687	0.004381	0.000347	-108802.264
26170	0.007916	0.001862	0.002642	0.002484	0.005106	0.002612	0.002281	0.000194	-111261.932
26180	0.022192	0.007292	0.007466	0.003774	0.011500	0.005144	0.001747	0.000380	-105936.281
26190	0.014703	0.006735	0.004240	0.002563	0.010733	0.005254	0.002132	0.000929	-102191.434
26200	0.007071	0.002251	0.001426	0.004930	0.005201	0.003769	0.001578	0.000276	-105462.739
26210	0.010959	0.008888	0.002856	0.004536	0.010559	0.005784	0.002222	0.000457	-107099.087
26220	0.012464	0.007738	0.002968	0.003238	0.014589	0.008064	0.003130	0.001160	-103852.102
26230	0.005496	0.004086	0.001996	0.003474	0.009548	0.005928	0.001831	0.000762	-106291.237
26240	0.007120	0.002581	0.002516	0.002716	0.012187	0.008813	0.002337	0.001289	-105113.141
26250	0.007288	0.004454	0.003265	0.003438	0.015814	0.008325	0.003033	0.000689	-106998.952
26260	0.006789	0.002433	0.003883	0.003265	0.021437	0.011285	0.004741	0.001334	-104441.742
26270	0.006000	0.003108	0.003905	0.004271	0.023469	0.011329	0.005559	0.001222	-100640.549
26280	0.002696	0.003024	0.002219	0.002428	0.013339	0.006439	0.003159	0.000695	-105931.655
26290	0.005397	0.002709	0.003418	0.004002	0.025936	0.012097	0.009772	0.001593	-110824.579
26300	0.002336	0.001611	0.007096	0.002088	0.023577	0.010952	0.005313	0.003187	-107564.295
26310	0.003553	0.001611	0.006546	0.003717	0.023579	0.010953	0.005313	0.002324	-100498.683
