Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
9670	0.066252	0.042255	0.002484	0.004075	0.003261	0.005019	0.007503	0.003949	0.003037	0.056535	0.015063	0.014356	0.002406	0.000491	0.000697	0.000047	0.000491	0.337544	0.028756	-75712.717
9680	0.073703	0.046486	0.002414	0.004025	0.009711	0.004825	0.005995	0.005208	0.006541	0.054352	0.014481	0.013676	0.002313	0.000344	0.000670	0.000368	0.000344	0.567502	0.042092	-75690.604
9690	0.068764	0.050912	0.002628	0.006110	0.003103	0.007821	0.002748	0.005599	0.007272	0.059169	0.015765	0.014888	0.002518	0.000546	0.000730	0.000720	0.000546	0.665457	0.024605	-75630.595
9700	0.083195	0.042695	0.002268	0.007766	0.007962	0.007298	0.005650	0.006498	0.002722	0.051052	0.013602	0.012846	0.002172	0.000436	0.000630	0.000614	0.000436	0.642578	0.024605	-75711.341
9710	0.111519	0.047929	0.002288	0.003208	0.013691	0.007422	0.002954	0.009500	0.004021	0.051922	0.013834	0.013065	0.003380	0.000428	0.000641	0.000221	0.000428	0.596532	0.024605	-75745.130
9720	0.159339	0.044341	0.002929	0.003232	0.002455	0.007477	0.002233	0.003897	0.004067	0.052305	0.013936	0.013161	0.003405	0.000430	0.000645	0.000113	0.000430	0.579591	0.024605	-75670.855
9730	0.194134	0.039682	0.002929	0.003232	0.028282	0.007179	0.006250	0.011349	0.002661	0.052305	0.013936	0.013161	0.003405	0.000137	0.000645	0.000136	0.000137	0.618164	0.023359	-75683.720
9740	0.127874	0.039057	0.002498	0.004875	0.018477	0.009136	0.005575	0.002431	0.003030	0.046177	0.012303	0.011619	0.003006	0.000234	0.000570	0.000137	0.000234	0.542375	0.185948	-75773.838
9750	0.148991	0.052986	0.002719	0.004451	0.047492	0.005674	0.001728	0.001375	0.003212	0.042382	0.011292	0.010461	0.003338	0.000322	0.000523	0.000327	0.000322	0.741180	0.056721	-75629.244
9760	0.110812	0.044913	0.007894	0.005548	0.021234	0.005074	0.005331	0.002307	0.003474	0.045842	0.012214	0.010089	0.005229	0.000189	0.000566	0.000054	0.000189	0.475146	0.050788	-75747.698
9770	0.091837	0.061392	0.005250	0.005358	0.001691	0.004167	0.001369	0.003439	0.013840	0.045842	0.012214	0.011012	0.003353	0.000085	0.000531	0.000135	0.000085	0.464742	0.009300	-75728.986
9780	0.113410	0.040742	0.009056	0.003536	0.003430	0.002521	0.008839	0.014385	0.003223	0.043705	0.011645	0.009762	0.003197	0.000244	0.000506	0.000008	0.000244	0.462055	0.028807	-75651.921
9790	0.144248	0.046877	0.004081	0.002649	0.004013	0.011155	0.004477	0.010636	0.007006	0.040929	0.010905	0.010158	0.003666	0.000035	0.000474	0.000008	0.000035	0.387229	0.030597	-75675.798
9800	0.166903	0.046435	0.003847	0.002427	0.004018	0.011155	0.004916	0.004155	0.004845	0.040929	0.010905	0.010283	0.002381	0.000418	0.000474	0.000012	0.000418	0.631444	0.035514	-75724.540
9810	0.168159	0.054558	0.002857	0.003985	0.001602	0.011596	0.006285	0.005951	0.003136	0.042546	0.011336	0.010689	0.002621	0.000324	0.000492	0.000021	0.000324	0.653766	0.046819	-75660.351
9820	0.165773	0.045175	0.003046	0.003762	0.002804	0.008847	0.001932	0.019957	0.003599	0.046097	0.012282	0.011723	0.003188	0.000346	0.000533	0.000032	0.000346	0.663250	0.046819	-75590.848
9830	0.166020	0.060776	0.002428	0.001985	0.009059	0.013732	0.001682	0.001361	0.002078	0.050841	0.013546	0.012828	0.003988	0.000436	0.000588	0.000500	0.000436	0.699819	0.079368	-75655.042
9840	0.117214	0.043081	0.005840	0.001745	0.002853	0.012068	0.009050	0.002765	0.001826	0.044680	0.011904	0.010582	0.003505	0.000417	0.000517	0.000200	0.000417	0.543524	0.064945	-75689.168
9850	0.109848	0.055021	0.006056	0.002015	0.011224	0.004412	0.002973	0.004372	0.002711	0.046501	0.012390	0.011013	0.003341	0.000407	0.000538	0.000462	0.000407	0.553273	0.020581	-75696.499
9860	0.091495	0.047706	0.003084	0.002110	0.004629	0.022469	0.002578	0.005767	0.006302	0.048700	0.012976	0.011718	0.003499	0.000425	0.000564	0.000502	0.000425	0.527288	0.028731	-75759.665
9870	0.076832	0.028874	0.003530	0.001550	0.001511	0.010136	0.003344	0.004299	0.002756	0.051040	0.013599	0.012982	0.003667	0.000554	0.000591	0.000438	0.000554	0.567692	0.111728	-75640.565
9880	0.067683	0.031054	0.019301	0.001575	0.003294	0.010301	0.004883	0.036340	0.002801	0.051870	0.013820	0.009413	0.003726	0.000115	0.000600	0.000217	0.000115	0.649647	0.036496	-75626.696
9890	0.080165	0.035081	0.022435	0.002500	0.006964	0.003480	0.012824	0.054888	0.005910	0.058133	0.015489	0.008660	0.003103	0.000185	0.001044	0.000854	0.000185	0.507326	0.011236	-75723.230
9900	0.071435	0.043626	0.017415	0.002400	0.002434	0.003221	0.001970	0.003575	0.002145	0.055806	0.014869	0.007946	0.002978	0.000969	0.001002	0.000831	0.000969	0.762492	0.023514	-75675.730
9910	0.113296	0.051879	0.031151	0.002450	0.002170	0.001718	0.006309	0.007252	0.003101	0.060863	0.017926	0.008321	0.003957	0.000133	0.001093	0.000672	0.000133	0.678405	0.023514	-75709.052
9920	0.072197	0.040151	0.013414	0.005085	0.001505	0.001369	0.003399	0.005792	0.017994	0.048499	0.016508	0.008493	0.002400	0.000179	0.000871	0.000168	0.000179	0.716964	0.023514	-75605.599
9930	0.068179	0.051237	0.026226	0.004149	0.002032	0.001559	0.004979	0.004319	0.002039	0.048277	0.018105	0.007396	0.003200	0.000389	0.000867	0.000173	0.000389	0.598842	0.027990	-75697.337
9940	0.102387	0.045948	0.025682	0.002905	0.004304	0.002133	0.003494	0.005405	0.002442	0.057819	0.016131	0.008379	0.003821	0.000248	0.001038	0.000932	0.000248	0.530791	0.007383	-75715.768
9950	0.116290	0.043101	0.020293	0.003116	0.007765	0.002279	0.007459	0.004441	0.002610	0.061787	0.017237	0.009695	0.004039	0.000699	0.001109	0.000962	0.000699	0.629968	0.012429	-75645.944
9960	0.086092	0.035764	0.009224	0.002547	0.002406	0.005577	0.002411	0.003777	0.003056	0.044665	0.012461	0.009422	0.002920	0.000362	0.001006	0.000594	0.000362	0.557339	0.012429	-75699.060
9970	0.085709	0.032459	0.004897	0.005970	0.004243	0.004178	0.003822	0.003656	0.003624	0.050713	0.014148	0.012688	0.003043	0.000482	0.001142	0.000954	0.000482	0.662335	0.032608	-75768.604
9980	0.076009	0.036926	0.004014	0.005429	0.003413	0.005231	0.001112	0.004180	0.003205	0.051336	0.013029	0.011061	0.002803	0.000808	0.001051	0.000936	0.000808	0.439694	0.032608	-75723.222
9990	0.059589	0.057032	0.008265	0.003687	0.003844	0.003135	0.002330	0.009685	0.009741	0.054981	0.013954	0.010543	0.003940	0.000505	0.001126	0.000664	0.000505	0.604014	0.026121	-75678.237
10000	0.082931	0.048717	0.009584	0.003380	0.001937	0.008467	0.002655	0.014752	0.001461	0.057520	0.015213	0.010925	0.003859	0.001166	0.001178	0.000994	0.001166	0.635775	0.021956	-75718.944
10010	0.053954	0.038633	0.022310	0.003739	0.010361	0.004138	0.004885	0.005732	0.001871	0.064802	0.018307	0.011464	0.003927	0.000913	0.001327	0.001077	0.000913	0.516002	0.021956	-75674.430
10020	0.077522	0.048089	0.009571	0.005784	0.003258	0.004317	0.003837	0.014091	0.004714	0.058373	0.016491	0.011604	0.002414	0.000423	0.001196	0.000628	0.000423	0.578290	0.021956	-75680.583
10030	0.076563	0.036317	0.017555	0.005340	0.005403	0.003923	0.002654	0.009580	0.002757	0.058373	0.017037	0.010410	0.002452	0.000652	0.001196	0.000198	0.000652	0.374706	0.031900	-75649.577
10040	0.058786	0.034249	0.014518	0.005922	0.010398	0.007741	0.001723	0.003017	0.004106	0.062662	0.018288	0.011693	0.002632	0.000788	0.001025	0.000352	0.000788	0.604576	0.031900	-75634.699
10050	0.043368	0.046447	0.005903	0.005635	0.008000	0.005337	0.006067	0.008751	0.024879	0.063409	0.016311	0.011281	0.002439	0.000339	0.000949	0.000531	0.000339	0.517974	0.107954	-75759.785
10060	0.059134	0.044929	0.007152	0.006315	0.001297	0.006702	0.005773	0.001704	0.004839	0.071067	0.018282	0.014501	0.002734	0.000261	0.001064	0.000662	0.000261	0.453157	0.016195	-75706.392
10070	0.079541	0.060177	0.004867	0.005893	0.022657	0.005303	0.001557	0.003507	0.003664	0.058373	0.017059	0.013531	0.002551	0.000462	0.000993	0.000836	0.000462	0.403335	0.035449	-75739.081
10080	0.061388	0.034623	0.005362	0.003838	0.002127	0.004387	0.010233	0.002490	0.004239	0.062476	0.018258	0.014155	0.003012	0.000638	0.001063	0.000675	0.000638	0.623807	0.021956	-75658.657
10090	0.059159	0.035092	0.014147	0.003892	0.009717	0.008303	0.003028	0.006225	0.007591	0.062476	0.018258	0.013770	0.004645	0.000905	0.001063	0.000855	0.000905	0.513767	0.021956	-75610.076
10100	0.057930	0.047958	0.013835	0.003615	0.005667	0.008764	0.005545	0.002251	0.002365	0.065940	0.018955	0.012521	0.004470	0.001010	0.001122	0.000896	0.001010	0.571346	0.007472	-75770.017
10110	0.058445	0.042509	0.011044	0.002111	0.005085	0.008656	0.006607	0.009649	0.017440	0.059421	0.017081	0.012264	0.003672	0.000211	0.001011	0.000401	0.000211	0.623039	0.035982	-75659.657
10120	0.074415	0.051053	0.008582	0.001421	0.003898	0.005854	0.002047	0.003727	0.005205	0.061008	0.017538	0.012022	0.002760	0.000313	0.001038	0.000270	0.000313	0.449029	0.035982	-75758.514
10130	0.061237	0.073503	0.012157	0.001421	0.002257	0.007366	0.001479	0.003056	0.002251	0.061008	0.017538	0.012022	0.002760	0.000382	0.001038	0.000195	0.000382	0.607028	0.023755	-75749.782
10140	0.069049	0.030519	0.014822	0.001509	0.002136	0.007966	0.003017	0.008670	0.004596	0.058831	0.020429	0.011495	0.002930	0.000842	0.001102	0.000629	0.000842	0.593987	0.047485	-75732.544
10150	0.053621	0.034143	0.011514	0.001394	0.003541	0.005655	0.003021	0.003696	0.005300	0.054354	0.018874	0.012119	0.002707	0.000814	0.001018	0.000477	0.000814	0.637843	0.039329	-75689.534
10160	0.050572	0.035877	0.020624	0.001651	0.003473	0.009729	0.006473	0.002605	0.006716	0.064378	0.022355	0.011911	0.003207	0.000711	0.001206	0.000045	0.000711	0.540694	0.031028	-75630.598
10170	0.045857	0.023923	0.020532	0.002583	0.003117	0.005646	0.007397	0.001958	0.012571	0.057775	0.020062	0.009920	0.002050	0.000831	0.001082	0.000532	0.000831	0.521538	0.047354	-75702.325
10180	0.059390	0.025228	0.017622	0.002407	0.001661	0.007527	0.004413	0.002615	0.011205	0.057775	0.021863	0.009920	0.002050	0.000616	0.001082	0.000468	0.000616	0.420741	0.004392	-75675.086
10190	0.062038	0.026298	0.018726	0.005739	0.002968	0.005473	0.005989	0.005117	0.005248	0.060225	0.022790	0.010184	0.001347	0.000573	0.001128	0.000961	0.000573	0.646851	0.004392	-75655.481
10200	0.049295	0.019871	0.018797	0.001874	0.003217	0.005105	0.003376	0.002794	0.002452	0.065261	0.024696	0.006915	0.002292	0.000389	0.001222	0.000859	0.000389	0.449935	0.004392	-75665.486
10210	0.046829	0.021433	0.045547	0.003738	0.001789	0.008958	0.004196	0.003613	0.004138	0.070390	0.026637	0.007458	0.001755	0.000262	0.001318	0.000804	0.000262	0.708455	0.004392	-75722.469
10220	0.062945	0.027772	0.028141	0.004010	0.007283	0.002637	0.009602	0.002369	0.009951	0.074301	0.026637	0.005663	0.001896	0.000137	0.002042	0.000547	0.000137	0.635086	0.004392	-75632.606
10230	0.047191	0.027907	0.036395	0.008113	0.008561	0.003168	0.002957	0.002164	0.003798	0.067962	0.020322	0.006860	0.001752	0.000272	0.002737	0.001486	0.000272	0.645749	0.044902	-75670.227
10240	0.087652	0.029100	0.029983	0.002655	0.007101	0.002933	0.003840	0.005638	0.007486	0.072791	0.021767	0.007347	0.003279	0.000202	0.003212	0.002078	0.000202	0.413233	0.065963	-75846.769
10250	0.057091	0.035804	0.026669	0.004215	0.001892	0.003253	0.003031	0.006908	0.016243	0.067530	0.020914	0.009727	0.002335	0.001810	0.005488	0.000848	0.001810	0.504288	0.071541	-75682.082
10260	0.057711	0.028575	0.033770	0.002925	0.001775	0.003386	0.003301	0.003916	0.009194	0.063359	0.019622	0.009126	0.002300	0.000284	0.004944	0.001765	0.000284	0.603817	0.004153	-75739.684
10270	0.045481	0.050001	0.020222	0.003134	0.001659	0.005668	0.008539	0.001792	0.002010	0.070999	0.019123	0.011387	0.002300	0.000219	0.004895	0.001600	0.000219	0.485212	0.029065	-75680.651
10280	0.049191	0.037051	0.008857	0.002386	0.004406	0.010846	0.020399	0.002226	0.001691	0.070999	0.019123	0.014594	0.002426	0.000156	0.003322	0.000806	0.000156	0.473484	0.029065	-75731.661
10290	0.038011	0.042109	0.013437	0.002782	0.003059	0.004554	0.003963	0.001427	0.003351	0.074389	0.019060	0.012274	0.002511	0.000163	0.006651	0.002273	0.000163	0.500175	0.006342	-75697.316
10300	0.052266	0.028990	0.015320	0.002514	0.002056	0.005314	0.002032	0.001903	0.003028	0.067231	0.017226	0.008928	0.002270	0.000400	0.002911	0.001839	0.000400	0.529938	0.015783	-75712.748
10310	0.045361	0.030187	0.020730	0.003044	0.004356	0.004980	0.013331	0.002641	0.001772	0.063345	0.022737	0.007337	0.001879	0.000654	0.002686	0.001160	0.000654	0.545364	0.050964	-75721.373
10320	0.048012	0.021323	0.030118	0.001807	0.007769	0.006641	0.002383	0.005787	0.003486	0.063203	0.022685	0.007998	0.002718	0.000807	0.001998	0.000325	0.000807	0.449374	0.027327	-75692.383
10330	0.068962	0.036080	0.020820	0.001933	0.007136	0.005593	0.001735	0.008789	0.003261	0.059119	0.021219	0.008413	0.003074	0.000565	0.002143	0.000529	0.000565	0.452971	0.069767	-75701.903
10340	0.064677	0.040684	0.022971	0.003948	0.008665	0.005428	0.003665	0.005421	0.005757	0.057952	0.019556	0.008247	0.003115	0.001149	0.001826	0.000241	0.001149	0.429509	0.061386	-75698.414
10350	0.049567	0.028863	0.014287	0.002489	0.003562	0.006150	0.002735	0.007356	0.024327	0.060586	0.018154	0.010466	0.003359	0.000498	0.001672	0.000224	0.000498	0.489141	0.063156	-75637.112
10360	0.047698	0.040105	0.013370	0.003789	0.021358	0.004440	0.001789	0.008893	0.005681	0.060586	0.018154	0.010953	0.002416	0.000480	0.001672	0.001471	0.000480	0.693857	0.044441	-75712.155
10370	0.057308	0.031960	0.013712	0.003871	0.002734	0.004537	0.003223	0.006323	0.006831	0.061904	0.020239	0.015704	0.002468	0.001074	0.001709	0.001520	0.001074	0.502250	0.126458	-75672.989
10380	0.048793	0.025457	0.008763	0.003378	0.002779	0.004612	0.003315	0.001741	0.003678	0.062932	0.020575	0.015206	0.002509	0.000316	0.001737	0.001540	0.000316	0.529813	0.018743	-75760.545
10390	0.062368	0.025963	0.004642	0.003200	0.008983	0.003492	0.006668	0.004155	0.003980	0.056346	0.017511	0.014549	0.002247	0.000451	0.001555	0.000936	0.000451	0.502532	0.116684	-75669.139
10400	0.063421	0.047695	0.003412	0.002961	0.003908	0.008876	0.002528	0.004188	0.006764	0.059422	0.018467	0.015343	0.002369	0.001330	0.001640	0.000615	0.001330	0.517366	0.014460	-75682.128
10410	0.113514	0.050058	0.003800	0.007554	0.010656	0.006745	0.002218	0.009024	0.003351	0.059422	0.018467	0.015343	0.002369	0.000430	0.001640	0.000701	0.000430	0.503425	0.014460	-75661.700
10420	0.076557	0.034540	0.003420	0.004736	0.003655	0.005502	0.014856	0.009099	0.004344	0.048464	0.015061	0.012514	0.001932	0.000927	0.001338	0.001220	0.000927	0.535035	0.046695	-75706.764
10430	0.084260	0.034617	0.005976	0.003685	0.004304	0.005355	0.003054	0.004025	0.001649	0.042434	0.013187	0.011104	0.001692	0.000900	0.001171	0.000861	0.000900	0.492918	0.037457	-75686.281
10440	0.076620	0.034314	0.006641	0.002768	0.003236	0.006804	0.007663	0.002871	0.004006	0.051529	0.016014	0.013484	0.001581	0.001196	0.001422	0.000585	0.001196	0.427377	0.037457	-75676.890
10450	0.103764	0.040171	0.004213	0.003904	0.005092	0.005486	0.002692	0.002166	0.006266	0.048981	0.015222	0.012817	0.001503	0.001274	0.001352	0.001215	0.001274	0.468775	0.052920	-75720.501
10460	0.085054	0.043303	0.004380	0.004152	0.017891	0.007754	0.002513	0.003616	0.002378	0.050927	0.015827	0.013327	0.001563	0.000825	0.001406	0.001382	0.000825	0.623113	0.010325	-75726.249
10470	0.111565	0.034287	0.009004	0.003933	0.005808	0.006785	0.004543	0.004020	0.007128	0.063154	0.021235	0.016526	0.001938	0.000329	0.001743	0.001536	0.000329	0.426503	0.010325	-75762.198
10480	0.084408	0.034994	0.009677	0.003850	0.003763	0.006474	0.002276	0.002897	0.002256	0.061828	0.020789	0.014907	0.001897	0.000505	0.001707	0.001543	0.000505	0.639314	0.010325	-75755.230
10490	0.118493	0.038951	0.016738	0.005109	0.004800	0.006758	0.004438	0.005001	0.002072	0.056795	0.019097	0.013170	0.001743	0.000672	0.001568	0.001451	0.000672	0.636276	0.010325	-75639.941
10500	0.095822	0.045227	0.014970	0.003186	0.012437	0.008150	0.002788	0.007688	0.005960	0.055291	0.018591	0.010481	0.001697	0.000241	0.001526	0.000323	0.000241	0.509875	0.019311	-75741.182
10510	0.072812	0.032671	0.012195	0.003860	0.012947	0.004737	0.001679	0.066316	0.001693	0.057926	0.020190	0.013613	0.001777	0.000251	0.001599	0.001243	0.000251	0.744209	0.019311	-75645.431
10520	0.047963	0.037076	0.012464	0.003632	0.007128	0.005302	0.002471	0.002942	0.008667	0.053260	0.018563	0.011424	0.001634	0.001284	0.001470	0.001004	0.001284	0.493923	0.025073	-75668.707
10530	0.056682	0.039428	0.013402	0.003386	0.008962	0.005277	0.007221	0.004784	0.007056	0.054675	0.019893	0.011272	0.001678	0.000603	0.001509	0.000876	0.000603	0.540920	0.025073	-75686.886
10540	0.089507	0.027838	0.018331	0.001765	0.002041	0.006688	0.003705	0.008915	0.003017	0.049112	0.017869	0.010581	0.001857	0.000166	0.001356	0.000577	0.000166	0.567808	0.011196	-75683.110
10550	0.113467	0.026116	0.027139	0.001469	0.004167	0.007820	0.004138	0.002646	0.004194	0.053649	0.020115	0.008360	0.002243	0.001103	0.001456	0.001189	0.001103	0.821915	0.038877	-75746.402
10560	0.099806	0.029324	0.027418	0.001480	0.002509	0.007536	0.004457	0.006051	0.004096	0.054059	0.019941	0.008812	0.002260	0.001036	0.001467	0.001120	0.001036	0.694997	0.020097	-75698.140
10570	0.087351	0.033569	0.031353	0.001334	0.002466	0.005703	0.006914	0.004519	0.007945	0.048733	0.017976	0.008743	0.002038	0.000588	0.001322	0.000953	0.000588	0.502548	0.020097	-75646.089
10580	0.071298	0.034726	0.029174	0.001896	0.002235	0.007156	0.005788	0.010065	0.004160	0.049398	0.018221	0.009232	0.001644	0.000769	0.001340	0.000226	0.000769	0.487161	0.020097	-75712.114
10590	0.102651	0.049124	0.020931	0.002833	0.002235	0.008757	0.005467	0.002411	0.004398	0.049398	0.018221	0.008811	0.001486	0.000341	0.001340	0.000638	0.000341	0.458478	0.020097	-75668.328
10600	0.108132	0.046188	0.030349	0.003583	0.003491	0.008700	0.003312	0.004068	0.001544	0.057890	0.021354	0.014077	0.001742	0.000092	0.001571	0.000959	0.000092	0.532458	0.092287	-75592.022
10610	0.059031	0.035213	0.012279	0.004144	0.003203	0.005751	0.013329	0.005769	0.009718	0.053116	0.018005	0.011178	0.001690	0.000035	0.001441	0.000714	0.000035	0.580107	0.059972	-75727.881
10620	0.065775	0.018773	0.023077	0.005062	0.005523	0.009482	0.007849	0.004512	0.005855	0.059874	0.026518	0.012497	0.001905	0.000040	0.001624	0.001378	0.000040	0.651727	0.005703	-75733.422
10630	0.051063	0.016896	0.014980	0.002005	0.004137	0.006990	0.008521	0.002313	0.003050	0.053495	0.023693	0.011165	0.002043	0.000025	0.001711	0.000905	0.000025	0.500467	0.010801	-75749.296
10640	0.053961	0.019603	0.030517	0.002005	0.011692	0.006323	0.002693	0.001877	0.002798	0.053495	0.023693	0.009198	0.002043	0.000025	0.001711	0.001624	0.000025	0.696249	0.078187	-75751.981
10650	0.074370	0.022922	0.025484	0.001939	0.056184	0.011239	0.006483	0.004123	0.003955	0.062552	0.027704	0.009911	0.002499	0.001680	0.002001	0.001862	0.001680	0.595640	0.096585	-75724.566
10660	0.066886	0.022693	0.030003	0.006663	0.004917	0.004799	0.002281	0.005454	0.002458	0.059825	0.026496	0.009479	0.001747	0.001419	0.001914	0.001448	0.001419	0.559527	0.019082	-75769.213
10670	0.077160	0.024316	0.035119	0.004454	0.011156	0.008149	0.004932	0.003554	0.003541	0.064103	0.028391	0.010156	0.001602	0.000218	0.001971	0.001104	0.000218	0.375715	0.134775	-75757.383
10680	0.116668	0.021694	0.024222	0.002784	0.003446	0.002614	0.009176	0.004745	0.002530	0.060484	0.026788	0.007272	0.002575	0.000528	0.002315	0.000659	0.000528	0.492678	0.070370	-75764.326
10690	0.098495	0.031351	0.030143	0.001679	0.018855	0.004025	0.019758	0.002883	0.001951	0.059443	0.026327	0.010535	0.002733	0.000767	0.002275	0.001643	0.000767	0.473669	0.034051	-75734.201
10700	0.083630	0.028520	0.030200	0.002263	0.003943	0.003443	0.014651	0.004949	0.004568	0.058479	0.025900	0.010001	0.002277	0.000498	0.002332	0.000899	0.000498	0.596636	0.034051	-75678.828
10710	0.102613	0.021987	0.020578	0.002010	0.003502	0.003550	0.005368	0.002543	0.004057	0.051937	0.023003	0.008882	0.002023	0.001537	0.002067	0.000937	0.001537	0.634189	0.107810	-75625.038
10720	0.104627	0.026862	0.021460	0.001742	0.008897	0.003222	0.004112	0.003682	0.002004	0.047129	0.020319	0.008060	0.001880	0.000927	0.001875	0.001054	0.000927	0.533110	0.009918	-75615.728
10730	0.128376	0.021604	0.024062	0.002181	0.001532	0.005491	0.002713	0.006513	0.002592	0.055240	0.023815	0.009447	0.002149	0.001114	0.002198	0.001680	0.001114	0.659605	0.080874	-75670.873
10740	0.125673	0.030932	0.028115	0.002247	0.011206	0.002642	0.009470	0.003865	0.002672	0.056929	0.024544	0.007698	0.002215	0.000391	0.002285	0.000681	0.000391	0.445935	0.072048	-75722.909
10750	0.131423	0.034789	0.038014	0.003098	0.010437	0.005086	0.016546	0.001817	0.002060	0.056098	0.024185	0.009363	0.002125	0.001034	0.001428	0.001101	0.001034	0.608702	0.058795	-75622.947
10760	0.087880	0.022770	0.019611	0.001880	0.006701	0.004546	0.005064	0.005482	0.004260	0.045100	0.020842	0.006759	0.002862	0.001049	0.001148	0.000416	0.001049	0.677022	0.026077	-75692.691
10770	0.128292	0.031199	0.023598	0.002574	0.002327	0.005919	0.002686	0.002312	0.009656	0.048725	0.022517	0.007302	0.002526	0.000948	0.001240	0.000519	0.000948	0.643774	0.026077	-75653.949
10780	0.143250	0.040812	0.024983	0.003276	0.004337	0.010882	0.002777	0.009299	0.013113	0.049829	0.023027	0.008014	0.002162	0.000246	0.001269	0.000860	0.000246	0.692707	0.191766	-75620.256
10790	0.126865	0.034977	0.028113	0.003744	0.011712	0.003887	0.009289	0.006428	0.001685	0.056949	0.026317	0.009159	0.002471	0.000845	0.002067	0.001614	0.000845	0.654628	0.021982	-75618.286
10800	0.103333	0.021397	0.031257	0.001983	0.001075	0.010507	0.004360	0.004739	0.005728	0.053271	0.024618	0.008568	0.003104	0.001695	0.001934	0.001037	0.001695	0.455785	0.018643	-75684.479
10810	0.052899	0.018729	0.017137	0.002215	0.002651	0.005689	0.003455	0.004731	0.002005	0.048999	0.022644	0.008551	0.002627	0.001672	0.001779	0.000448	0.001672	0.313483	0.018643	-75724.011
10820	0.072259	0.013064	0.021916	0.003105	0.005959	0.009906	0.002068	0.008096	0.003772	0.063421	0.029308	0.011048	0.002638	0.001273	0.002302	0.001018	0.001273	0.579925	0.021845	-75653.526
10830	0.061193	0.013064	0.023774	0.004345	0.002678	0.004231	0.002424	0.003879	0.003296	0.063421	0.029308	0.012651	0.002638	0.001059	0.002302	0.000277	0.001059	0.447595	0.068968	-75713.529
10840	0.076624	0.031725	0.035617	0.005582	0.011016	0.005030	0.002916	0.001880	0.002874	0.059094	0.027309	0.008897	0.002458	0.000215	0.003358	0.000571	0.000215	0.546154	0.048223	-75653.480
10850	0.096657	0.028358	0.019426	0.004682	0.003259	0.003140	0.004631	0.002019	0.002874	0.059094	0.027309	0.010675	0.002523	0.000708	0.003677	0.002021	0.000708	0.444728	0.029750	-75730.586
10860	0.109314	0.027941	0.013316	0.007032	0.003192	0.007797	0.003912	0.002728	0.006226	0.057884	0.026750	0.014139	0.002471	0.001171	0.003576	0.002295	0.001171	0.709000	0.011689	-75706.294
10870	0.075847	0.029762	0.018425	0.005004	0.002481	0.001927	0.016903	0.002274	0.006075	0.045002	0.020796	0.010483	0.001921	0.000849	0.002780	0.000932	0.000849	0.742882	0.011689	-75697.516
10880	0.061439	0.028157	0.027566	0.006009	0.003187	0.002631	0.004841	0.004299	0.003989	0.054523	0.022693	0.010511	0.002328	0.000930	0.003368	0.002304	0.000930	0.577008	0.011689	-75668.635
10890	0.078519	0.034855	0.023868	0.005842	0.002894	0.006322	0.003042	0.002828	0.010408	0.049231	0.020490	0.009662	0.002102	0.001148	0.003041	0.000166	0.001148	0.793031	0.049422	-75747.165
10900	0.072404	0.044820	0.012603	0.003710	0.003603	0.003838	0.002473	0.004697	0.002646	0.049231	0.020490	0.010230	0.003576	0.000958	0.003219	0.000170	0.000958	0.760628	0.014482	-75736.924
10910	0.073590	0.063526	0.015133	0.004935	0.005423	0.004755	0.002025	0.006829	0.003239	0.049722	0.019494	0.012301	0.002256	0.001036	0.002989	0.000211	0.001036	0.573236	0.049345	-75740.524
10920	0.050371	0.097812	0.012624	0.006028	0.001733	0.001470	0.005757	0.002243	0.001214	0.051205	0.020075	0.014917	0.002324	0.001675	0.003078	0.000079	0.001675	0.565241	0.063528	-75810.724
10930	0.090561	0.050685	0.042991	0.006990	0.001756	0.001387	0.004870	0.001697	0.006960	0.052579	0.029745	0.008523	0.002386	0.000487	0.003396	0.000057	0.000487	0.550177	0.016690	-75711.116
10940	0.081313	0.019669	0.031012	0.004423	0.001907	0.002066	0.002685	0.023328	0.005026	0.051766	0.029285	0.008780	0.004020	0.001398	0.002611	0.000206	0.001398	0.562615	0.016690	-75699.377
10950	0.085724	0.017137	0.030421	0.004486	0.003844	0.002121	0.001468	0.002578	0.005026	0.052550	0.032835	0.010635	0.003714	0.000373	0.002623	0.000687	0.000373	0.442128	0.101065	-75714.931
10960	0.084418	0.021865	0.021441	0.004533	0.004644	0.001984	0.002569	0.002350	0.002835	0.050380	0.026188	0.010437	0.003612	0.001632	0.002538	0.002449	0.001632	0.741871	0.029715	-75693.879
10970	0.082803	0.013408	0.022977	0.003784	0.004102	0.002704	0.012441	0.004372	0.002681	0.048911	0.025425	0.010133	0.004838	0.002357	0.002449	0.000142	0.002357	0.642672	0.029715	-75842.642
10980	0.072023	0.019475	0.031460	0.002022	0.006040	0.002851	0.003331	0.009801	0.003149	0.051580	0.026812	0.010603	0.007565	0.002368	0.002582	0.002534	0.002368	0.627724	0.088403	-75752.158
10990	0.085760	0.015969	0.017933	0.003116	0.001710	0.002628	0.005064	0.010097	0.002203	0.047544	0.024714	0.009774	0.005054	0.000371	0.002380	0.001696	0.000371	0.410680	0.056343	-75690.060
