Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
22180	0.001989	0.001361	0.004149	0.001491	0.009246	0.008127	0.002480	0.001653	-101308.956
22190	0.003901	0.001591	0.005312	0.001804	0.009596	0.007807	0.003106	0.001547	-102706.365
22200	0.003616	0.001981	0.006657	0.002744	0.011390	0.009025	0.004079	0.001534	-106973.345
22210	0.004050	0.003579	0.005595	0.002514	0.012906	0.007872	0.003378	0.001654	-102461.524
22220	0.002756	0.002283	0.005836	0.003480	0.010370	0.006326	0.002714	0.001720	-99093.289
22230	0.003456	0.002942	0.004948	0.011773	0.013005	0.007819	0.003687	0.002254	-103300.527
22240	0.002358	0.003290	0.004754	0.002567	0.007456	0.002941	0.001548	0.001235	-111032.948
22250	0.003007	0.003178	0.002399	0.007911	0.009509	0.004320	0.003620	0.000700	-105627.436
22260	0.003749	0.004258	0.004981	0.003724	0.011857	0.005536	0.004186	0.001284	-103274.539
22270	0.002914	0.003294	0.003354	0.002882	0.006730	0.003142	0.002376	0.000654	-113123.096
22280	0.002212	0.002501	0.003340	0.002946	0.005110	0.002386	0.001312	0.000225	-106972.958
22290	0.007231	0.003724	0.003162	0.005924	0.012382	0.005782	0.004522	0.000866	-101417.525
22300	0.004287	0.002734	0.007304	0.009081	0.013097	0.009655	0.002383	0.000702	-109572.449
22310	0.004189	0.004420	0.007989	0.004786	0.016367	0.010002	0.002978	0.002799	-102270.518
22320	0.001875	0.004184	0.005457	0.006460	0.009359	0.005172	0.001703	0.001073	-102557.411
22330	0.003711	0.007249	0.005662	0.004464	0.010030	0.006977	0.001825	0.001511	-106491.797
22340	0.001746	0.007038	0.009603	0.005250	0.009670	0.007991	0.001760	0.001175	-105523.322
22350	0.001930	0.005427	0.004462	0.006215	0.007295	0.005788	0.001327	0.000762	-103005.003
22360	0.001361	0.002857	0.002450	0.004763	0.005144	0.004081	0.000936	0.000083	-108675.212
22370	0.002541	0.003374	0.002961	0.005928	0.009601	0.007168	0.001747	0.000342	-105787.326
22380	0.002577	0.001896	0.002208	0.002507	0.011649	0.009183	0.003030	0.000667	-104279.827
22390	0.001858	0.004474	0.001716	0.001933	0.014132	0.010361	0.003998	0.002084	-109258.664
22400	0.003928	0.008007	0.003799	0.015551	0.042255	0.031344	0.011954	0.003529	-101664.990
22410	0.002222	0.004526	0.001943	0.003040	0.015127	0.012656	0.004280	0.002461	-100133.453
22420	0.002062	0.003359	0.002078	0.008900	0.013521	0.010953	0.003534	0.001840	-104722.196
22430	0.001615	0.002650	0.001618	0.002608	0.007946	0.006054	0.002077	0.001308	-103456.887
22440	0.002741	0.005476	0.002745	0.002692	0.013482	0.010651	0.003524	0.002704	-104944.920
22450	0.002677	0.003710	0.002542	0.001513	0.013168	0.011239	0.003573	0.002598	-105713.861
22460	0.002841	0.003545	0.002924	0.005012	0.015338	0.012540	0.004111	0.000434	-104344.525
22470	0.002143	0.008047	0.001886	0.002770	0.010667	0.008193	0.004002	0.000302	-104659.780
22480	0.004171	0.009052	0.001185	0.006178	0.011606	0.009704	0.007301	0.000329	-99910.685
22490	0.001687	0.002562	0.001863	0.007963	0.010209	0.007856	0.004017	0.000289	-102731.383
22500	0.002225	0.006526	0.002151	0.008019	0.017401	0.013903	0.009721	0.000489	-101302.363
22510	0.001454	0.003574	0.001902	0.005833	0.011366	0.008319	0.004774	0.000319	-103854.953
22520	0.001555	0.012776	0.002374	0.001282	0.010876	0.005617	0.002807	0.000542	-105144.590
22530	0.002234	0.017594	0.003327	0.003105	0.010401	0.004905	0.002685	0.000430	-106154.757
22540	0.001811	0.029922	0.002719	0.003274	0.012894	0.005329	0.003069	0.001020	-100885.471
22550	0.001066	0.017703	0.001838	0.002119	0.007190	0.003015	0.001523	0.000563	-103579.346
22560	0.001801	0.023473	0.004638	0.001360	0.012147	0.004794	0.002699	0.002018	-104262.321
22570	0.001632	0.009559	0.004747	0.002904	0.011009	0.006002	0.002446	0.001211	-102352.703
22580	0.003755	0.016979	0.003153	0.003238	0.016299	0.008886	0.005047	0.003750	-106226.685
22590	0.002272	0.010136	0.002807	0.003692	0.011273	0.006146	0.003491	0.002842	-104326.029
22600	0.001882	0.004320	0.001971	0.004807	0.008732	0.005798	0.002790	0.002140	-105443.562
22610	0.005259	0.005683	0.003917	0.006398	0.024394	0.016198	0.009044	0.007633	-99234.916
22620	0.002301	0.001957	0.002521	0.005796	0.015699	0.011423	0.005821	0.001851	-96099.568
22630	0.001962	0.002545	0.003024	0.006731	0.018133	0.013979	0.007316	0.002969	-104416.563
22640	0.003841	0.001824	0.002016	0.007793	0.017474	0.015300	0.008161	0.001745	-98157.663
22650	0.005316	0.002884	0.003268	0.002872	0.027623	0.024186	0.015384	0.010326	-99027.278
22660	0.002417	0.002425	0.002182	0.004305	0.013499	0.011499	0.007518	0.001645	-101780.356
22670	0.001554	0.002369	0.003154	0.001452	0.010147	0.009057	0.005363	0.002282	-101242.334
22680	0.004121	0.006827	0.004148	0.006957	0.027999	0.025427	0.014739	0.005144	-99224.164
22690	0.002989	0.007148	0.002023	0.004474	0.014882	0.011898	0.008177	0.002742	-106154.601
22700	0.007324	0.004405	0.002961	0.003811	0.031159	0.028527	0.021654	0.014054	-102201.500
22710	0.002641	0.003016	0.001239	0.002740	0.012926	0.010873	0.009061	0.006031	-102273.023
22720	0.003745	0.003310	0.001507	0.005375	0.013396	0.011595	0.008666	0.006757	-105441.551
22730	0.003962	0.004932	0.001236	0.007039	0.009209	0.006721	0.005298	0.003872	-104854.324
22740	0.002759	0.004637	0.002367	0.006222	0.013386	0.010005	0.007777	0.002580	-99360.050
22750	0.001656	0.006354	0.002581	0.007381	0.013692	0.009937	0.008338	0.002092	-100767.366
22760	0.003450	0.016175	0.001435	0.003391	0.030609	0.022475	0.019882	0.012857	-95622.814
22770	0.001935	0.007709	0.002380	0.001916	0.024555	0.020690	0.015950	0.013761	-99225.335
22780	0.003808	0.011722	0.001006	0.004815	0.043418	0.036584	0.034819	0.026357	-94519.793
22790	0.001961	0.003568	0.000894	0.001709	0.025660	0.021046	0.019878	0.014323	-99162.063
22800	0.005226	0.005335	0.003035	0.003679	0.044929	0.036850	0.030893	0.020397	-98537.423
22810	0.005713	0.018001	0.004626	0.003824	0.040838	0.032144	0.025908	0.016088	-100384.884
22820	0.007005	0.022238	0.002498	0.007168	0.050071	0.038951	0.036467	0.012903	-101970.583
22830	0.003586	0.010456	0.002504	0.003407	0.044403	0.034542	0.031398	0.024364	-99143.334
22840	0.002324	0.006196	0.001060	0.002484	0.022105	0.017196	0.016247	0.011186	-97984.831
22850	0.005649	0.007698	0.002757	0.006072	0.033056	0.025715	0.023173	0.011494	-100663.371
22860	0.002681	0.002729	0.002170	0.005820	0.023124	0.018311	0.015833	0.005017	-98354.498
22870	0.002279	0.004043	0.002730	0.002205	0.024106	0.021557	0.017219	0.012200	-101288.567
22880	0.001941	0.004513	0.002198	0.004389	0.020524	0.018714	0.013265	0.006079	-98980.644
22890	0.001206	0.006414	0.004539	0.003789	0.015698	0.014070	0.008807	0.003744	-96856.670
22900	0.002113	0.010528	0.004070	0.004698	0.033113	0.029959	0.025040	0.015548	-97743.847
22910	0.001469	0.004302	0.002166	0.004720	0.018420	0.016330	0.013182	0.004299	-98141.965
22920	0.001693	0.005114	0.005661	0.002795	0.016588	0.014705	0.011871	0.006025	-100619.899
22930	0.002315	0.009085	0.007087	0.003298	0.022685	0.019827	0.017684	0.013232	-104004.957
22940	0.001066	0.003717	0.001363	0.002901	0.010448	0.008302	0.006115	0.003474	-103751.607
22950	0.001839	0.004601	0.002781	0.002533	0.018026	0.015364	0.010550	0.008263	-99295.728
22960	0.002230	0.007544	0.002855	0.003002	0.011646	0.009327	0.007263	0.002035	-97884.691
22970	0.001471	0.004222	0.004050	0.007099	0.010623	0.009270	0.006625	0.001131	-103779.743
22980	0.002200	0.013989	0.001956	0.004737	0.017418	0.013456	0.012201	0.008612	-104300.601
22990	0.002384	0.016571	0.001435	0.003984	0.018876	0.014444	0.013583	0.012000	-99480.733
23000	0.001776	0.006290	0.004069	0.006409	0.014060	0.010759	0.009710	0.004960	-105568.831
23010	0.001415	0.005714	0.002500	0.005335	0.012342	0.009268	0.008750	0.003895	-105756.117
23020	0.002448	0.007183	0.006121	0.009240	0.017204	0.012919	0.012197	0.005429	-106416.640
23030	0.001327	0.003808	0.003317	0.003346	0.009324	0.007001	0.006610	0.005033	-110596.494
23040	0.002135	0.002076	0.003013	0.002717	0.007566	0.005681	0.005308	0.004084	-106571.544
23050	0.003847	0.003470	0.005457	0.002857	0.010308	0.007585	0.007188	0.005564	-106038.132
23060	0.003213	0.004484	0.002661	0.004062	0.010308	0.007585	0.007188	0.003248	-104487.807
23070	0.005084	0.005623	0.009112	0.003399	0.009480	0.006505	0.006264	0.003400	-104047.020
23080	0.003310	0.003661	0.008420	0.001849	0.006173	0.004235	0.003195	0.002016	-107864.387
23090	0.003552	0.004450	0.010080	0.001724	0.006623	0.004640	0.003593	0.001506	-105664.442
23100	0.002434	0.003246	0.005691	0.002072	0.006476	0.004829	0.004243	0.002503	-103127.235
23110	0.005488	0.002198	0.007247	0.003721	0.006928	0.004959	0.004613	0.002983	-107479.805
23120	0.003865	0.002298	0.005233	0.005497	0.007378	0.005185	0.004173	0.003634	-103827.834
23130	0.002956	0.001817	0.006962	0.008578	0.008674	0.006507	0.004011	0.003844	-104367.768
23140	0.002087	0.001208	0.011880	0.002463	0.006124	0.004703	0.002832	0.002714	-104313.864
23150	0.001197	0.001474	0.005392	0.004201	0.004218	0.002678	0.001951	0.001870	-109440.370
23160	0.002549	0.001631	0.013950	0.005333	0.008982	0.007135	0.004153	0.003981	-102136.577
23170	0.004233	0.002042	0.011173	0.002591	0.009061	0.006773	0.004436	0.004098	-98622.115
23180	0.004470	0.002430	0.003615	0.004259	0.009566	0.007005	0.006006	0.004897	-102409.129
23190	0.003399	0.002858	0.002073	0.008081	0.008724	0.006208	0.005537	0.003617	-101704.672
23200	0.002977	0.003771	0.001965	0.008617	0.005351	0.003823	0.003127	0.001683	-107442.394
23210	0.002518	0.003844	0.002820	0.003126	0.004526	0.003310	0.001670	0.000834	-110042.576
23220	0.002457	0.011861	0.003634	0.006594	0.009076	0.007240	0.005138	0.003838	-104794.056
23230	0.002162	0.004010	0.002013	0.010678	0.004573	0.004074	0.001959	0.000643	-108780.185
23240	0.002413	0.008030	0.002895	0.012121	0.006880	0.006015	0.002997	0.001837	-105999.148
23250	0.004727	0.015359	0.003524	0.022979	0.013477	0.012226	0.008247	0.003197	-104304.156
23260	0.002701	0.004294	0.002383	0.003632	0.007701	0.006758	0.004742	0.004431	-104182.036
23270	0.001540	0.002686	0.001471	0.008830	0.006060	0.005284	0.003954	0.001711	-110548.603
23280	0.001165	0.001623	0.004133	0.007993	0.004584	0.003581	0.002276	0.001210	-104400.569
23290	0.001005	0.001920	0.009293	0.006887	0.004444	0.003448	0.001230	0.001100	-104301.328
23300	0.001417	0.005967	0.013041	0.007270	0.006270	0.003333	0.001717	0.001551	-108838.297
23310	0.001485	0.007545	0.005190	0.002060	0.005804	0.002782	0.001652	0.001493	-105504.482
23320	0.002322	0.010309	0.008295	0.002687	0.006615	0.002805	0.001771	0.001667	-105502.791
23330	0.001456	0.003788	0.012086	0.002918	0.004148	0.002632	0.001111	0.001076	-109494.129
23340	0.001299	0.003875	0.009758	0.001783	0.003701	0.002546	0.000991	0.000972	-110105.311
23350	0.002015	0.005467	0.008471	0.008306	0.005740	0.003947	0.001537	0.001510	-105866.979
23360	0.002152	0.004324	0.003679	0.003828	0.004153	0.002653	0.001112	0.001093	-109819.392
23370	0.001747	0.002646	0.006926	0.003330	0.003372	0.002369	0.000903	0.000839	-104307.521
23380	0.002267	0.006226	0.005718	0.003019	0.004375	0.002866	0.001172	0.001118	-106213.330
23390	0.004030	0.007814	0.002738	0.015658	0.007778	0.005305	0.002083	0.001987	-104815.256
23400	0.004310	0.007701	0.003243	0.006787	0.009214	0.005945	0.002467	0.002354	-104889.739
23410	0.005421	0.003473	0.004504	0.003036	0.007840	0.005938	0.002099	0.002003	-105449.174
23420	0.003509	0.002876	0.002686	0.005275	0.005011	0.003408	0.001252	0.001132	-102852.550
23430	0.003800	0.003494	0.002893	0.001942	0.003550	0.002165	0.001140	0.001088	-105454.160
23440	0.003004	0.003825	0.002215	0.004921	0.002807	0.001749	0.000920	0.000860	-108766.905
23450	0.002925	0.007768	0.002764	0.009455	0.002733	0.001456	0.000837	0.000354	-110161.590
23460	0.007463	0.004071	0.003785	0.004757	0.003793	0.001931	0.000754	0.000495	-108256.003
23470	0.004487	0.004647	0.003308	0.018057	0.003537	0.001600	0.000704	0.000340	-109451.688
23480	0.003148	0.003817	0.002385	0.006014	0.005448	0.002463	0.002250	0.002072	-107003.152
23490	0.004567	0.006006	0.001743	0.007592	0.005920	0.002828	0.002440	0.001673	-106972.377
23500	0.004531	0.005417	0.005471	0.005569	0.007107	0.003360	0.001907	0.001373	-110404.246
23510	0.002892	0.012754	0.002264	0.003069	0.005226	0.002470	0.001419	0.001313	-105790.730
23520	0.003348	0.007012	0.003004	0.005596	0.005927	0.002795	0.002012	0.000939	-107442.312
23530	0.002304	0.006374	0.004169	0.004014	0.004078	0.001720	0.000722	0.000317	-108023.275
23540	0.002938	0.005044	0.004226	0.004261	0.004051	0.001766	0.001076	0.000134	-108367.405
23550	0.007139	0.004818	0.010813	0.007305	0.009843	0.006838	0.002544	0.000417	-102405.158
23560	0.004433	0.003535	0.004819	0.005442	0.006112	0.004246	0.003031	0.000339	-110628.695
23570	0.004617	0.005731	0.006366	0.004581	0.007181	0.004596	0.003220	0.000398	-101887.316
23580	0.003655	0.002624	0.006443	0.002839	0.003758	0.002694	0.001101	0.000274	-110077.983
23590	0.003303	0.002758	0.003684	0.003792	0.003397	0.001522	0.001090	0.000206	-111626.731
23600	0.009754	0.004360	0.002585	0.004268	0.005019	0.002271	0.001753	0.000228	-101553.475
23610	0.014594	0.005007	0.002217	0.001495	0.005148	0.002729	0.001427	0.000974	-102724.445
23620	0.007268	0.002682	0.001512	0.002258	0.003018	0.001539	0.000678	0.000219	-107135.835
23630	0.013653	0.009712	0.003537	0.003507	0.006474	0.003203	0.001277	0.000222	-108128.126
23640	0.008376	0.008238	0.003183	0.001718	0.005153	0.003897	0.000920	0.000216	-101332.140
23650	0.017143	0.004088	0.002815	0.002171	0.006186	0.005041	0.001104	0.000246	-106237.377
23660	0.017769	0.002871	0.003168	0.000978	0.006960	0.005291	0.001242	0.000692	-102448.027
23670	0.017096	0.003729	0.003742	0.002494	0.006613	0.005653	0.001189	0.000488	-106211.278
23680	0.007345	0.002391	0.003382	0.008549	0.004189	0.003581	0.000788	0.000074	-112792.672
23690	0.004404	0.003173	0.007280	0.006580	0.003476	0.002972	0.000444	0.000063	-114897.206
23700	0.008190	0.003784	0.007782	0.006424	0.004637	0.003370	0.000588	0.000129	-105798.196
23710	0.019485	0.005585	0.019654	0.005583	0.011139	0.009480	0.001413	0.000761	-97116.982
23720	0.007191	0.004812	0.007442	0.001867	0.003787	0.002138	0.000480	0.000116	-108089.265
23730	0.006161	0.008595	0.007319	0.001253	0.004685	0.002844	0.000615	0.000183	-105435.547
23740	0.010739	0.005240	0.010303	0.003034	0.005423	0.004230	0.000712	0.000185	-104878.650
23750	0.006321	0.003439	0.009426	0.001622	0.003627	0.002913	0.000485	0.000323	-108067.648
23760	0.003587	0.004860	0.007903	0.007800	0.002947	0.002558	0.000394	0.000094	-107518.791
23770	0.005350	0.008521	0.019782	0.002307	0.004396	0.003543	0.000588	0.000327	-105567.290
23780	0.003971	0.002703	0.006115	0.002228	0.002766	0.002229	0.000569	0.000123	-105231.884
23790	0.004238	0.005119	0.010335	0.002498	0.004718	0.003499	0.000970	0.000163	-103032.403
23800	0.003555	0.001881	0.004341	0.002171	0.003977	0.003274	0.002278	0.000139	-104339.403
23810	0.007186	0.002772	0.006555	0.002962	0.005688	0.004640	0.003259	0.000199	-106228.717
23820	0.004420	0.002129	0.003868	0.003021	0.004185	0.002755	0.001549	0.000172	-106067.925
23830	0.004686	0.004107	0.003514	0.002203	0.004437	0.002514	0.001887	0.000158	-107911.310
23840	0.004628	0.006769	0.006385	0.002296	0.005654	0.003168	0.002349	0.000184	-106817.537
23850	0.003637	0.007986	0.001152	0.001983	0.004856	0.002619	0.002163	0.000152	-107678.241
23860	0.010482	0.033222	0.004215	0.002817	0.008527	0.004799	0.004381	0.000279	-103129.132
23870	0.008331	0.023990	0.003951	0.002433	0.007364	0.004145	0.003784	0.000241	-107370.960
23880	0.009902	0.024562	0.004438	0.003113	0.009498	0.005303	0.004939	0.000308	-101668.457
23890	0.006155	0.012672	0.002654	0.001587	0.004842	0.002704	0.002517	0.000157	-105713.782
23900	0.005419	0.006700	0.005549	0.003994	0.003679	0.002054	0.001990	0.000119	-108591.546
23910	0.003262	0.004049	0.005453	0.003966	0.001860	0.001038	0.001006	0.000054	-111460.207
23920	0.003949	0.008972	0.002518	0.002471	0.002979	0.001663	0.001523	0.000087	-109275.158
23930	0.005259	0.006690	0.004927	0.003572	0.004407	0.002461	0.001942	0.000283	-107661.948
23940	0.006250	0.005632	0.002686	0.001724	0.004362	0.002397	0.001530	0.000587	-110558.812
23950	0.004492	0.003371	0.004735	0.005373	0.004154	0.002826	0.001010	0.000484	-111407.221
23960	0.003771	0.004100	0.005715	0.003521	0.004154	0.002869	0.001038	0.000744	-107243.489
23970	0.003194	0.008714	0.004807	0.010436	0.006574	0.004183	0.001865	0.001328	-106192.234
23980	0.002442	0.006801	0.002433	0.004376	0.005027	0.002341	0.001702	0.001252	-106543.548
23990	0.002769	0.013236	0.002711	0.004233	0.009403	0.004379	0.003821	0.001402	-102889.773
24000	0.002439	0.011409	0.005007	0.006132	0.011283	0.005254	0.004039	0.002231	-99444.438
24010	0.001578	0.005040	0.002309	0.004805	0.007298	0.003428	0.002578	0.000548	-105423.310
24020	0.001593	0.003383	0.003793	0.002844	0.007367	0.003725	0.002488	0.001858	-105667.411
24030	0.003005	0.005444	0.003102	0.004631	0.007132	0.003513	0.002461	0.001328	-101440.604
24040	0.002526	0.004902	0.002173	0.002592	0.007460	0.003763	0.002504	0.001353	-105462.528
24050	0.001914	0.004528	0.002958	0.005027	0.007098	0.003521	0.002244	0.001160	-105131.385
24060	0.001883	0.004469	0.007723	0.002253	0.007157	0.003512	0.002304	0.000906	-105517.687
24070	0.002368	0.003941	0.003460	0.002702	0.009000	0.004416	0.003498	0.002386	-104018.869
24080	0.004317	0.002976	0.004276	0.002543	0.006798	0.003335	0.002949	0.000764	-106716.337
24090	0.005989	0.003430	0.006789	0.002022	0.007835	0.003845	0.003610	0.001277	-104228.851
24100	0.003519	0.002802	0.004797	0.002695	0.006399	0.003140	0.002637	0.000639	-111109.754
24110	0.002995	0.002752	0.005951	0.003811	0.005924	0.003084	0.002565	0.000410	-103935.181
24120	0.003419	0.004034	0.012508	0.003471	0.007915	0.004781	0.002471	0.000575	-104568.949
24130	0.001997	0.004318	0.006652	0.002337	0.004327	0.002186	0.001399	0.000321	-108254.713
24140	0.002715	0.002511	0.002484	0.004100	0.003161	0.001524	0.001055	0.000371	-111397.602
24150	0.004484	0.002985	0.005505	0.004231	0.005738	0.003114	0.001550	0.000903	-102383.660
24160	0.004968	0.006225	0.003833	0.006857	0.006358	0.003397	0.001762	0.000223	-102741.554
24170	0.003181	0.003436	0.002598	0.004229	0.003707	0.002353	0.001185	0.000130	-110834.683
24180	0.006705	0.002522	0.004623	0.002138	0.004798	0.002778	0.001123	0.000105	-108860.897
24190	0.005610	0.003211	0.007076	0.003562	0.006005	0.003474	0.001420	0.000123	-108581.709
24200	0.004325	0.004098	0.002222	0.006313	0.007707	0.003847	0.003094	0.000102	-104615.742
24210	0.005935	0.004433	0.002154	0.002199	0.009470	0.004727	0.003414	0.000125	-101877.996
24220	0.004634	0.008408	0.001168	0.004496	0.012382	0.006316	0.004464	0.000163	-100377.474
24230	0.006936	0.005247	0.001247	0.001038	0.008712	0.004263	0.002110	0.000115	-100497.681
24240	0.003372	0.002808	0.001638	0.000802	0.008021	0.004793	0.002148	0.000117	-105623.101
24250	0.009361	0.004176	0.004896	0.001503	0.013269	0.009842	0.003554	0.000193	-103650.034
24260	0.003885	0.004331	0.003804	0.001004	0.008862	0.007666	0.002374	0.000129	-106271.011
24270	0.007216	0.005059	0.002914	0.003552	0.010054	0.007557	0.003226	0.000106	-98982.946
24280	0.003755	0.003020	0.003269	0.002632	0.007358	0.006378	0.002391	0.000078	-106891.330
24290	0.004263	0.013017	0.005923	0.002648	0.007602	0.004887	0.002918	0.000081	-106237.776
24300	0.003795	0.030354	0.005387	0.003312	0.010833	0.006431	0.004947	0.000112	-98300.128
24310	0.004291	0.007219	0.008622	0.009094	0.012250	0.011479	0.008194	0.000126	-102893.280
24320	0.003689	0.004231	0.007267	0.006575	0.008091	0.007398	0.004885	0.000083	-108252.749
24330	0.002187	0.004905	0.002854	0.003949	0.004798	0.004473	0.003461	0.000049	-110090.467
24340	0.002418	0.006329	0.003676	0.002493	0.005305	0.004683	0.003826	0.000055	-109125.250
24350	0.002773	0.006775	0.014949	0.003091	0.004985	0.004603	0.003593	0.000051	-107698.840
24360	0.003578	0.002549	0.016071	0.001593	0.003863	0.003614	0.001912	0.000040	-109407.182
24370	0.004076	0.011126	0.002047	0.001611	0.006039	0.005038	0.004767	0.000062	-105271.836
24380	0.003062	0.007147	0.007661	0.002180	0.008170	0.006846	0.006450	0.000084	-103320.578
24390	0.007443	0.010387	0.011141	0.003070	0.017419	0.015527	0.013065	0.000180	-100942.241
24400	0.007387	0.008457	0.011904	0.002430	0.013784	0.011873	0.009106	0.000142	-101645.329
24410	0.004405	0.003620	0.006563	0.001862	0.010528	0.008648	0.005920	0.000109	-104133.790
24420	0.005036	0.004488	0.003108	0.001862	0.010780	0.008485	0.007791	0.000109	-103147.879
24430	0.001043	0.002149	0.002477	0.003365	0.005642	0.004413	0.003849	0.000057	-106498.508
24440	0.002403	0.001414	0.003865	0.005057	0.009457	0.008474	0.006451	0.000095	-104250.848
24450	0.002403	0.001739	0.004990	0.005593	0.009457	0.008047	0.006114	0.000095	-102294.049
24460	0.003471	0.001500	0.004820	0.007894	0.008156	0.006939	0.005154	0.000082	-107881.489
24470	0.002842	0.001959	0.011693	0.003678	0.006678	0.005682	0.002322	0.000067	-108053.940
24480	0.002649	0.001871	0.004166	0.002999	0.006223	0.005273	0.004391	0.000063	-108194.613
24490	0.003804	0.004521	0.010790	0.005232	0.008938	0.007207	0.002931	0.000090	-105424.976
24500	0.003121	0.001994	0.005437	0.002380	0.005476	0.005077	0.002261	0.000055	-102587.936
24510	0.005942	0.007418	0.005693	0.004532	0.010428	0.008820	0.007114	0.000105	-103837.805
24520	0.005777	0.008088	0.004245	0.003986	0.010137	0.008563	0.006915	0.000102	-103306.111
24530	0.003095	0.004289	0.004631	0.005267	0.008124	0.007368	0.005308	0.000082	-103958.081
24540	0.001775	0.003568	0.003234	0.003166	0.004658	0.004216	0.001885	0.000047	-108132.820
24550	0.004083	0.007830	0.006327	0.005217	0.007140	0.006497	0.003317	0.000072	-109358.805
24560	0.002207	0.004809	0.002845	0.003556	0.003860	0.003548	0.002358	0.000039	-111637.735
24570	0.002923	0.001627	0.004344	0.002374	0.002501	0.002298	0.000863	0.000025	-108825.174
24580	0.003137	0.006200	0.003576	0.003277	0.004073	0.003384	0.002266	0.000041	-107573.801
24590	0.001393	0.001756	0.003164	0.006523	0.002653	0.002320	0.001921	0.000027	-110974.105
24600	0.003850	0.008676	0.019331	0.004319	0.007333	0.005242	0.004411	0.000074	-109713.171
24610	0.002067	0.002944	0.017300	0.005117	0.004892	0.004684	0.002699	0.000049	-105135.675
24620	0.001756	0.015531	0.017473	0.003205	0.004155	0.002078	0.001508	0.000042	-112064.816
24630	0.003108	0.007911	0.026225	0.004816	0.007357	0.005351	0.003573	0.000067	-109286.306
24640	0.001191	0.002351	0.010482	0.001906	0.002727	0.002353	0.001420	0.000025	-111279.290
24650	0.004536	0.010079	0.025875	0.003273	0.006455	0.004480	0.003981	0.000059	-104574.825
24660	0.003989	0.001876	0.017273	0.004689	0.007520	0.006941	0.005293	0.000069	-105284.137
24670	0.002974	0.002208	0.021365	0.003495	0.005606	0.004723	0.003946	0.000052	-112061.889
24680	0.003502	0.005046	0.014831	0.003560	0.005843	0.004578	0.004001	0.000054	-107939.178
24690	0.003502	0.002967	0.003821	0.002196	0.005843	0.004854	0.003579	0.000054	-106020.512
24700	0.002535	0.010156	0.002946	0.006891	0.005733	0.003808	0.002355	0.000053	-101753.788
24710	0.001651	0.007027	0.002819	0.006298	0.004552	0.002478	0.000859	0.000042	-107885.419
24720	0.003631	0.016436	0.007326	0.002365	0.010012	0.008514	0.002319	0.000149	-106501.914
24730	0.002520	0.004914	0.005308	0.002231	0.009692	0.008553	0.002041	0.000153	-107531.013
24740	0.003119	0.004167	0.003036	0.002760	0.007214	0.006366	0.001520	0.000114	-107142.544
24750	0.003410	0.001993	0.003696	0.005691	0.005447	0.005013	0.000727	0.000049	-109131.696
24760	0.003761	0.002429	0.002817	0.003502	0.004152	0.003821	0.000554	0.000037	-114222.204
24770	0.003761	0.003890	0.003731	0.004257	0.004152	0.004031	0.000554	0.000037	-110357.207
24780	0.006910	0.002357	0.003276	0.002405	0.005305	0.005150	0.001790	0.000048	-108053.149
24790	0.005965	0.002429	0.002404	0.001528	0.004063	0.003905	0.001371	0.000036	-106287.689
24800	0.017020	0.003030	0.007573	0.005811	0.012457	0.011433	0.007086	0.000112	-101509.146
24810	0.005406	0.006367	0.004078	0.002054	0.003747	0.002966	0.001860	0.000034	-109745.994
24820	0.009795	0.003780	0.002144	0.004091	0.006213	0.005646	0.003768	0.000056	-108294.413
24830	0.011516	0.002693	0.001859	0.004930	0.008036	0.007636	0.005852	0.000072	-102135.734
24840	0.005549	0.001956	0.002161	0.001624	0.004530	0.004304	0.003298	0.000041	-105685.049
24850	0.010604	0.010363	0.003511	0.004947	0.007530	0.007182	0.005607	0.000068	-105482.072
24860	0.004302	0.002155	0.007053	0.001681	0.003133	0.002999	0.001975	0.000034	-111000.317
24870	0.005524	0.005914	0.005574	0.003948	0.004024	0.003850	0.002204	0.000044	-103555.554
24880	0.004204	0.004058	0.004039	0.002792	0.003871	0.003616	0.001189	0.000076	-109829.720
24890	0.001957	0.002853	0.002970	0.005490	0.002274	0.002124	0.000729	0.000045	-103834.519
24900	0.002940	0.007485	0.004124	0.004330	0.003415	0.003190	0.002317	0.000067	-104783.103
24910	0.003770	0.004812	0.005729	0.002119	0.004379	0.004091	0.001452	0.000237	-106607.050
24920	0.004709	0.004267	0.002279	0.002787	0.005471	0.004828	0.001621	0.000301	-109382.006
24930	0.002691	0.002118	0.004159	0.001675	0.003662	0.003231	0.001085	0.000338	-111039.310
24940	0.003021	0.003314	0.003211	0.003276	0.004111	0.002926	0.001595	0.000133	-110387.410
24950	0.002530	0.006008	0.004036	0.001843	0.004070	0.002774	0.001234	0.000131	-110054.615
24960	0.002424	0.002495	0.005816	0.001766	0.003899	0.002680	0.001585	0.000126	-113608.324
24970	0.005832	0.001975	0.008815	0.001396	0.006181	0.005099	0.003008	0.000199	-102886.344
24980	0.006937	0.002345	0.004386	0.004517	0.005961	0.004452	0.003430	0.000191	-104204.355
24990	0.003399	0.000898	0.003911	0.003091	0.003451	0.002879	0.002089	0.000111	-110034.182
25000	0.005365	0.003051	0.013368	0.005894	0.005447	0.004030	0.002221	0.000285	-109187.314
