Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
9390	0.003975	0.046695	0.013441	0.001965	0.090763	0.013869	0.004818	0.004603	-76491.293
9400	0.005865	0.047496	0.023888	0.003152	0.098321	0.020017	0.005863	0.005601	-76419.337
9410	0.005210	0.040688	0.022206	0.002892	0.088000	0.020957	0.005451	0.005207	-76473.006
9420	0.005128	0.056777	0.022206	0.001891	0.089082	0.020957	0.005451	0.005207	-76700.647
9430	0.005024	0.058376	0.012604	0.025937	0.091956	0.015570	0.007971	0.000303	-76540.790
9440	0.004431	0.058354	0.008621	0.021124	0.088833	0.015190	0.010406	0.000271	-76465.693
9450	0.005349	0.047484	0.026746	0.020703	0.091980	0.018711	0.004305	0.000300	-76518.271
9460	0.011015	0.043226	0.032449	0.002673	0.088338	0.018897	0.004305	0.004037	-76595.759
9470	0.013919	0.037868	0.015215	0.004184	0.073094	0.013497	0.004305	0.004037	-76386.863
9480	0.012276	0.040183	0.017246	0.005722	0.087610	0.016367	0.004879	0.004303	-76412.633
9490	0.017611	0.057946	0.017246	0.003437	0.082335	0.013012	0.004879	0.004303	-76456.307
9500	0.017358	0.032674	0.014912	0.002584	0.082924	0.015143	0.004292	0.003785	-76406.230
9510	0.022526	0.022235	0.026061	0.004921	0.077450	0.020888	0.005135	0.004529	-76469.174
9520	0.008307	0.036470	0.023364	0.016035	0.103365	0.030000	0.007511	0.002973	-76495.058
9530	0.004664	0.017607	0.027695	0.003552	0.076708	0.028880	0.005058	0.004578	-76554.328
9540	0.006598	0.017794	0.047605	0.004235	0.108942	0.040939	0.006895	0.006391	-76475.047
9550	0.004126	0.043202	0.022298	0.010319	0.093628	0.022939	0.005300	0.003478	-76393.095
9560	0.006074	0.037867	0.035460	0.013674	0.100821	0.032526	0.005471	0.002519	-76439.986
9570	0.006002	0.016709	0.033710	0.005723	0.093179	0.035954	0.005201	0.003798	-76573.878
9580	0.003581	0.017395	0.023322	0.030526	0.085975	0.022073	0.004480	0.000709	-76540.475
9590	0.004426	0.032913	0.027645	0.005759	0.104014	0.023728	0.005471	0.005233	-76392.237
9600	0.004599	0.029154	0.017883	0.012673	0.091362	0.023359	0.005155	0.004931	-76603.145
9610	0.003207	0.036400	0.014938	0.002423	0.083369	0.019071	0.004348	0.004159	-76664.643
9620	0.004976	0.039663	0.019590	0.008957	0.095353	0.018625	0.004864	0.004653	-76538.641
9630	0.005680	0.026885	0.019245	0.005725	0.081777	0.021703	0.004778	0.004571	-76645.711
9640	0.006360	0.069523	0.023458	0.002725	0.085933	0.018237	0.005165	0.004940	-76528.846
9650	0.008233	0.068372	0.015719	0.003260	0.097139	0.023230	0.006178	0.005909	-76559.794
9660	0.006821	0.042834	0.011991	0.002836	0.087701	0.018218	0.005374	0.005140	-76509.419
9670	0.006241	0.032771	0.022406	0.002684	0.098424	0.021724	0.005527	0.005287	-76529.888
9680	0.004095	0.031825	0.020119	0.004846	0.085436	0.022393	0.004963	0.004747	-76464.825
9690	0.006727	0.037735	0.024957	0.003852	0.095141	0.021571	0.006156	0.005889	-76527.126
9700	0.005710	0.052473	0.018363	0.004065	0.078434	0.016670	0.005148	0.004924	-76525.862
9710	0.006209	0.044006	0.017695	0.006510	0.080427	0.017796	0.004961	0.004745	-76561.704
9720	0.008917	0.037805	0.019139	0.003557	0.093722	0.019249	0.005365	0.005132	-76496.853
9730	0.008946	0.035860	0.022930	0.005259	0.084061	0.017617	0.005059	0.004839	-76581.005
9740	0.007402	0.038888	0.016978	0.006972	0.092783	0.014784	0.004907	0.004694	-76439.284
9750	0.008538	0.032712	0.016799	0.006315	0.103753	0.019093	0.005561	0.005319	-76589.607
9760	0.007940	0.036019	0.018496	0.002936	0.097900	0.021023	0.006123	0.005857	-76374.825
9770	0.005791	0.036095	0.025785	0.009246	0.103338	0.022027	0.006123	0.005249	-76445.970
9780	0.005998	0.022374	0.014881	0.005713	0.095396	0.026764	0.006123	0.004511	-76678.740
9790	0.007663	0.014290	0.039594	0.005537	0.098257	0.033537	0.006242	0.004695	-76627.734
9800	0.006655	0.012187	0.024373	0.010617	0.101150	0.035573	0.006362	0.003223	-76669.067
9810	0.004795	0.014622	0.022849	0.015098	0.089722	0.031906	0.006499	0.003292	-76475.434
9820	0.005174	0.012392	0.029208	0.001622	0.089709	0.038907	0.006875	0.006538	-76786.080
9830	0.007913	0.014903	0.025611	0.002710	0.094599	0.028982	0.006508	0.006190	-76623.562
9840	0.005854	0.014244	0.019645	0.002801	0.074227	0.027328	0.004992	0.004748	-76586.408
9850	0.006927	0.015284	0.030317	0.003208	0.093526	0.033037	0.005719	0.005439	-76690.025
9860	0.007420	0.021919	0.027882	0.002904	0.081256	0.025831	0.005381	0.005118	-76668.930
9870	0.007352	0.039840	0.021047	0.012729	0.091172	0.023897	0.005761	0.003706	-76445.314
9880	0.005928	0.040845	0.027234	0.014374	0.091398	0.021086	0.004239	0.003138	-76630.754
9890	0.009120	0.047708	0.015311	0.004149	0.089173	0.022745	0.004239	0.003706	-76507.679
9900	0.012305	0.044915	0.024686	0.021095	0.095986	0.028691	0.005024	0.002774	-76399.751
9910	0.014393	0.016944	0.033373	0.025068	0.079639	0.033878	0.004230	0.002028	-76645.195
9920	0.018728	0.027174	0.024125	0.004096	0.071463	0.029359	0.003761	0.003282	-76491.989
9930	0.021204	0.024581	0.028267	0.005527	0.080196	0.028011	0.004724	0.004123	-76550.105
9940	0.016213	0.022717	0.021386	0.005187	0.082823	0.023266	0.004648	0.004057	-76606.529
9950	0.015713	0.022690	0.029985	0.006749	0.092226	0.040464	0.004741	0.003899	-76693.270
9960	0.020710	0.021567	0.036008	0.005913	0.083148	0.028760	0.004962	0.004080	-76562.438
9970	0.029149	0.011501	0.021232	0.003893	0.069080	0.031139	0.004140	0.003304	-76494.575
9980	0.010265	0.034312	0.029040	0.008461	0.091235	0.026861	0.005227	0.002948	-76577.065
9990	0.015263	0.037790	0.020273	0.009781	0.082191	0.017012	0.005129	0.002762	-76621.665
10000	0.014244	0.023912	0.019603	0.012727	0.083697	0.019366	0.005837	0.002750	-76604.416
10010	0.014816	0.016240	0.030095	0.009809	0.094786	0.025918	0.006383	0.004321	-76452.376
10020	0.020448	0.018261	0.031135	0.005169	0.104335	0.028845	0.007728	0.005661	-76691.950
10030	0.010097	0.037148	0.015456	0.007665	0.073986	0.014192	0.005930	0.004916	-76494.617
10040	0.013251	0.039276	0.013626	0.009071	0.063527	0.019940	0.006284	0.005856	-76627.312
10050	0.010874	0.036385	0.012591	0.007983	0.067906	0.018343	0.006258	0.004434	-76715.857
10060	0.012493	0.023128	0.022520	0.002394	0.079379	0.024762	0.007267	0.006077	-76555.522
10070	0.019372	0.028488	0.018694	0.007026	0.076627	0.025967	0.006886	0.004924	-76600.036
10080	0.010405	0.029570	0.020615	0.003636	0.087330	0.021672	0.006992	0.005152	-76676.851
10090	0.010124	0.026200	0.026246	0.003103	0.078375	0.022402	0.006495	0.005737	-76643.908
10100	0.006904	0.025048	0.017983	0.002970	0.085452	0.020470	0.006045	0.004809	-76473.282
10110	0.007254	0.020996	0.016232	0.007846	0.080839	0.026163	0.006045	0.003556	-76555.798
10120	0.007012	0.009982	0.050035	0.004914	0.087574	0.040760	0.006340	0.005393	-76606.531
10130	0.004954	0.009542	0.039330	0.003329	0.084239	0.038712	0.006039	0.004621	-76641.969
10140	0.006814	0.009852	0.026733	0.010596	0.094146	0.032062	0.004950	0.001702	-76514.286
10150	0.005916	0.014998	0.049590	0.009329	0.079254	0.030588	0.003455	0.000891	-76537.636
10160	0.008282	0.010367	0.060166	0.003832	0.093013	0.043818	0.004338	0.003700	-76653.194
10170	0.009280	0.016020	0.031322	0.002993	0.098234	0.034327	0.004673	0.003986	-76748.013
10180	0.006732	0.019851	0.028382	0.002347	0.086202	0.021726	0.004402	0.003754	-76566.964
10190	0.003367	0.025624	0.029301	0.005042	0.080912	0.023380	0.004116	0.003511	-76503.133
10200	0.005715	0.024750	0.024501	0.005672	0.092678	0.023079	0.004756	0.003949	-76463.828
10210	0.006949	0.034586	0.018117	0.033345	0.086204	0.016585	0.005048	0.001678	-76564.736
10220	0.006975	0.030202	0.028540	0.004980	0.083786	0.026208	0.005911	0.004960	-76623.434
10230	0.005839	0.036317	0.022347	0.006502	0.100503	0.023911	0.006571	0.005040	-76463.876
10240	0.005848	0.034533	0.023058	0.006676	0.088049	0.020904	0.006518	0.003882	-76520.344
10250	0.003297	0.025815	0.018903	0.001386	0.077414	0.015178	0.005263	0.004686	-76514.774
10260	0.005430	0.034802	0.025048	0.003621	0.098351	0.030143	0.005936	0.005286	-76354.652
10270	0.004541	0.026937	0.036101	0.003123	0.088561	0.019347	0.004906	0.004427	-76415.574
10280	0.003981	0.049950	0.017541	0.003703	0.088960	0.015098	0.004630	0.004178	-76286.014
10290	0.003656	0.034885	0.019084	0.010940	0.090631	0.019613	0.004865	0.002328	-76416.281
10300	0.002499	0.019985	0.027221	0.005570	0.077409	0.021019	0.003688	0.002758	-76486.629
10310	0.003359	0.038019	0.027746	0.008808	0.077417	0.020193	0.004213	0.002251	-76506.781
10320	0.003713	0.031094	0.025662	0.010961	0.085130	0.022032	0.004085	0.001494	-76349.539
10330	0.004864	0.029614	0.030555	0.011084	0.091277	0.022591	0.004131	0.003664	-76486.433
10340	0.005085	0.054654	0.021139	0.019951	0.095384	0.020080	0.004565	0.001345	-76655.904
10350	0.003253	0.036895	0.016559	0.005376	0.091862	0.019190	0.004343	0.003528	-76588.731
10360	0.003800	0.035823	0.022428	0.008423	0.091012	0.016883	0.005440	0.003281	-76749.744
10370	0.004267	0.025827	0.040401	0.005172	0.097595	0.025779	0.006096	0.003962	-76390.928
10380	0.003496	0.032525	0.014008	0.012026	0.095406	0.022560	0.006175	0.001834	-76486.968
10390	0.004194	0.027375	0.019254	0.015871	0.093010	0.022117	0.005675	0.000927	-76458.867
10400	0.007482	0.029605	0.019876	0.002984	0.098999	0.020883	0.006336	0.005746	-76697.292
10410	0.004296	0.032016	0.017489	0.014593	0.094002	0.018219	0.005950	0.003302	-76509.024
10420	0.006310	0.053395	0.031484	0.005603	0.093804	0.016538	0.006003	0.003138	-76602.211
10430	0.006765	0.040902	0.028710	0.002956	0.079710	0.014048	0.005309	0.003970	-76388.534
10440	0.005493	0.034757	0.016404	0.004371	0.082117	0.013724	0.005641	0.005039	-76600.030
10450	0.007149	0.053332	0.011190	0.004678	0.079555	0.013729	0.006662	0.003716	-76729.851
10460	0.005437	0.040617	0.019726	0.010275	0.098660	0.013608	0.006604	0.003958	-76468.761
10470	0.004723	0.050541	0.018076	0.008871	0.100159	0.014591	0.005347	0.003437	-76718.499
10480	0.004903	0.050822	0.020513	0.012097	0.099725	0.013973	0.007127	0.003682	-76516.546
10490	0.005078	0.044254	0.008610	0.009592	0.084218	0.010516	0.007070	0.001698	-76749.536
10500	0.004663	0.030745	0.012328	0.006656	0.089483	0.012008	0.004384	0.003345	-76460.289
10510	0.004161	0.052071	0.010606	0.004157	0.094904	0.012825	0.004600	0.003847	-76524.598
10520	0.002944	0.042200	0.016499	0.007040	0.093014	0.018779	0.004155	0.003648	-76639.870
10530	0.002931	0.026752	0.029988	0.003833	0.083287	0.020870	0.003950	0.003467	-76504.298
10540	0.004258	0.030304	0.025378	0.009250	0.092045	0.020596	0.004707	0.003055	-76484.179
10550	0.005037	0.023811	0.023668	0.005468	0.087012	0.025086	0.004889	0.003999	-76621.113
10560	0.005156	0.026249	0.022526	0.011870	0.095370	0.026034	0.005368	0.003250	-76412.728
10570	0.003851	0.011404	0.031760	0.012084	0.082397	0.030140	0.004946	0.002941	-76407.359
10580	0.005534	0.010898	0.028996	0.006334	0.077438	0.027288	0.004590	0.003813	-76728.479
10590	0.006629	0.022634	0.024544	0.004086	0.077678	0.025275	0.004942	0.004105	-76385.118
10600	0.009252	0.022314	0.022890	0.004206	0.089042	0.027314	0.006243	0.005666	-76646.016
10610	0.012145	0.014668	0.023962	0.011796	0.105500	0.034520	0.007332	0.004344	-76593.077
10620	0.008580	0.017055	0.033532	0.003124	0.082291	0.029523	0.005497	0.004746	-76568.704
10630	0.005632	0.012409	0.037472	0.005698	0.089087	0.032619	0.006152	0.004643	-76695.013
10640	0.004201	0.013775	0.027449	0.003871	0.097287	0.021189	0.006694	0.005915	-76651.929
10650	0.003752	0.005700	0.029127	0.002721	0.087961	0.034093	0.005996	0.005297	-77065.211
10660	0.003507	0.009622	0.025599	0.002928	0.087789	0.039787	0.006453	0.005701	-76813.302
10670	0.003029	0.010937	0.025583	0.004123	0.087369	0.035718	0.006446	0.005190	-76555.307
10680	0.005262	0.012427	0.035663	0.004971	0.081534	0.030452	0.005862	0.003876	-76747.795
10690	0.004686	0.011536	0.032960	0.004062	0.087396	0.033543	0.005980	0.005254	-76534.427
10700	0.003774	0.013913	0.033202	0.002747	0.093037	0.035068	0.006351	0.005721	-76609.895
10710	0.002729	0.009971	0.032829	0.004027	0.085888	0.035110	0.006351	0.005721	-76365.788
10720	0.002461	0.009489	0.021744	0.003493	0.077442	0.029679	0.005662	0.005100	-76639.993
10730	0.004447	0.023234	0.021366	0.050342	0.088172	0.027384	0.005763	0.001093	-76563.766
10740	0.004475	0.015088	0.021279	0.016676	0.094192	0.032277	0.006187	0.003350	-76548.259
10750	0.006427	0.017698	0.020747	0.011987	0.097666	0.033236	0.007006	0.004156	-76520.829
10760	0.007961	0.041751	0.032232	0.004112	0.087959	0.017913	0.005433	0.004889	-76608.862
10770	0.008260	0.051619	0.015865	0.006419	0.094415	0.019043	0.005732	0.004319	-76347.683
10780	0.006530	0.042116	0.025186	0.002909	0.080081	0.015057	0.003394	0.003210	-76457.594
10790	0.008868	0.058779	0.023408	0.010180	0.094393	0.014459	0.003614	0.002183	-76422.746
10800	0.010361	0.052488	0.024265	0.003911	0.085186	0.012920	0.003797	0.002929	-76411.943
10810	0.008731	0.058858	0.021814	0.012857	0.096224	0.019899	0.003744	0.000684	-76602.238
10820	0.008255	0.040305	0.024173	0.003436	0.100856	0.017650	0.003347	0.002835	-76479.497
10830	0.009925	0.035785	0.017012	0.002477	0.094451	0.018491	0.003506	0.002970	-76417.345
10840	0.011079	0.023647	0.022738	0.018953	0.086766	0.021037	0.004033	0.001058	-76643.104
10850	0.014963	0.011374	0.021022	0.027643	0.092198	0.024989	0.004213	0.002647	-76466.046
10860	0.012724	0.018872	0.027202	0.003062	0.104429	0.027179	0.004231	0.003807	-76725.827
10870	0.013310	0.029155	0.032159	0.003014	0.081409	0.023970	0.003731	0.003358	-76607.612
10880	0.014611	0.028586	0.026404	0.002909	0.086527	0.024705	0.004018	0.003502	-76599.028
10890	0.021495	0.031234	0.038108	0.009225	0.077829	0.024774	0.003797	0.002506	-76536.335
10900	0.015764	0.031610	0.020570	0.002446	0.064678	0.014401	0.002987	0.002458	-76558.817
10910	0.012923	0.036047	0.033013	0.007849	0.095314	0.018747	0.003888	0.002174	-76410.983
10920	0.011294	0.051152	0.020829	0.007544	0.080440	0.015656	0.003330	0.002096	-76409.835
10930	0.011846	0.035873	0.028103	0.010305	0.084381	0.014852	0.003358	0.002198	-76424.325
10940	0.023700	0.030798	0.018689	0.011035	0.093602	0.015014	0.004050	0.002793	-76407.145
10950	0.008555	0.038797	0.020234	0.004119	0.079839	0.010987	0.004029	0.003256	-76466.266
10960	0.010243	0.033620	0.033401	0.010654	0.083370	0.020537	0.003774	0.003181	-76469.831
10970	0.006312	0.029647	0.025002	0.010607	0.074481	0.019132	0.002870	0.002261	-76504.142
10980	0.008066	0.021714	0.022396	0.017224	0.080902	0.021027	0.003345	0.001945	-76478.777
10990	0.008907	0.038442	0.031343	0.006643	0.101967	0.025240	0.004177	0.003573	-76501.210
11000	0.006835	0.028416	0.045877	0.003284	0.090728	0.031369	0.003498	0.002900	-76392.004
11010	0.006348	0.029688	0.031944	0.013085	0.100548	0.022373	0.003401	0.001733	-76504.576
11020	0.007196	0.021451	0.032684	0.005584	0.095039	0.030523	0.003858	0.003341	-76385.486
11030	0.009398	0.042944	0.023920	0.011913	0.093518	0.028037	0.003832	0.003220	-76596.485
11040	0.007522	0.021690	0.021010	0.005252	0.092901	0.022204	0.004198	0.003710	-76597.842
11050	0.006838	0.016211	0.019156	0.004731	0.079775	0.022326	0.003692	0.002683	-76627.046
11060	0.007643	0.017149	0.028916	0.007463	0.078293	0.026135	0.003809	0.002768	-76581.654
11070	0.004642	0.046134	0.027672	0.002456	0.083116	0.021324	0.003588	0.003219	-76504.751
11080	0.005295	0.022790	0.031953	0.002431	0.079229	0.026972	0.003552	0.003186	-76591.876
11090	0.006076	0.028947	0.021615	0.001893	0.092535	0.032955	0.004106	0.003683	-76628.912
11100	0.007977	0.029800	0.040790	0.006414	0.092826	0.026150	0.004583	0.003277	-76577.803
11110	0.018804	0.014807	0.049753	0.013506	0.083821	0.029692	0.004583	0.002067	-76773.172
11120	0.012122	0.024558	0.022498	0.008316	0.073294	0.025036	0.004089	0.001552	-76179.063
11130	0.032721	0.031762	0.021493	0.003859	0.075580	0.022510	0.005063	0.003639	-76522.905
11140	0.021236	0.037491	0.029282	0.004719	0.078591	0.023432	0.006128	0.003956	-76472.563
11150	0.015380	0.028045	0.032645	0.004541	0.064963	0.025224	0.004331	0.003253	-76795.748
11160	0.013470	0.024491	0.016528	0.008387	0.065508	0.019421	0.003792	0.003149	-76718.773
11170	0.027389	0.025033	0.019396	0.009306	0.079109	0.021814	0.004451	0.003909	-76473.274
11180	0.026166	0.047299	0.015986	0.008971	0.078707	0.013482	0.004324	0.001658	-76240.543
11190	0.027806	0.029288	0.022453	0.010428	0.065174	0.015801	0.004133	0.001448	-76362.241
11200	0.039456	0.045131	0.017341	0.003702	0.074297	0.016654	0.004660	0.004059	-76486.414
11210	0.037198	0.035332	0.024886	0.004045	0.078960	0.023982	0.005783	0.004540	-76516.667
11220	0.010919	0.031421	0.022824	0.009970	0.090673	0.020146	0.006074	0.004478	-76670.020
11230	0.019971	0.044708	0.014662	0.013642	0.091808	0.015474	0.005712	0.003857	-76621.006
11240	0.014208	0.042649	0.014530	0.005300	0.072826	0.014949	0.005278	0.003894	-76506.481
11250	0.012916	0.029932	0.018313	0.005170	0.088226	0.021271	0.006652	0.005796	-76534.538
11260	0.006713	0.057109	0.017843	0.003051	0.086342	0.017358	0.006481	0.006061	-76374.485
11270	0.007414	0.042775	0.014505	0.011394	0.086330	0.017398	0.006721	0.002470	-76413.904
11280	0.005045	0.026813	0.018378	0.002574	0.081107	0.028242	0.006721	0.006054	-76496.324
11290	0.004763	0.030469	0.023799	0.020834	0.089635	0.023109	0.007074	0.005057	-76426.364
11300	0.008511	0.029064	0.025889	0.011292	0.093800	0.023962	0.008277	0.006328	-76598.158
11310	0.008306	0.030450	0.021294	0.009695	0.074709	0.017983	0.005431	0.004151	-76477.802
11320	0.012404	0.028556	0.048862	0.003334	0.079568	0.025175	0.003861	0.003026	-76496.989
11330	0.013049	0.032407	0.028220	0.004360	0.084454	0.024089	0.004090	0.003058	-76699.283
11340	0.012648	0.019810	0.033294	0.003553	0.093425	0.033730	0.004090	0.003058	-76559.878
11350	0.009849	0.010612	0.027849	0.002211	0.064719	0.032655	0.002545	0.001903	-76707.704
11360	0.007197	0.011538	0.029119	0.004131	0.081294	0.032796	0.002655	0.001469	-76771.445
11370	0.009771	0.020842	0.036658	0.003895	0.095490	0.030860	0.003289	0.002534	-76696.893
11380	0.005689	0.024513	0.027151	0.006464	0.085954	0.025777	0.003084	0.002376	-76592.560
11390	0.011558	0.035145	0.027833	0.002582	0.096493	0.027539	0.003510	0.003102	-76725.322
11400	0.005079	0.027677	0.028889	0.002381	0.089016	0.025176	0.003237	0.002860	-76529.894
11410	0.006928	0.023514	0.032200	0.003468	0.088739	0.025740	0.003608	0.003188	-76465.845
11420	0.003151	0.013631	0.037245	0.004932	0.105126	0.030748	0.004012	0.003546	-76526.675
11430	0.005132	0.015979	0.034233	0.006926	0.117365	0.043182	0.005179	0.004577	-76825.518
11440	0.004343	0.013559	0.037109	0.004249	0.092836	0.036583	0.003905	0.003635	-76598.287
11450	0.003946	0.014692	0.042115	0.006498	0.108534	0.033196	0.004120	0.003835	-76629.169
11460	0.003428	0.017605	0.024512	0.005459	0.090290	0.024133	0.003268	0.003042	-76445.445
11470	0.002647	0.023064	0.038241	0.006161	0.093659	0.028488	0.003272	0.003045	-76442.714
11480	0.002944	0.029224	0.023254	0.004205	0.081983	0.020835	0.002964	0.002654	-76476.383
11490	0.002941	0.036701	0.039913	0.010650	0.087236	0.024897	0.002996	0.001913	-76497.858
11500	0.004014	0.051259	0.018525	0.004993	0.103915	0.019852	0.002925	0.001952	-76304.197
11510	0.003948	0.018444	0.021319	0.006481	0.093921	0.022790	0.004942	0.003574	-76575.496
11520	0.005856	0.016978	0.023814	0.002928	0.087780	0.024910	0.003912	0.003193	-76589.212
11530	0.003579	0.014894	0.021447	0.002309	0.082547	0.025530	0.003733	0.003052	-76621.808
11540	0.003733	0.019775	0.015591	0.005639	0.069894	0.023016	0.003672	0.002782	-76521.865
11550	0.003990	0.030476	0.024747	0.004373	0.083742	0.032017	0.004526	0.003430	-76457.331
11560	0.004315	0.019363	0.029127	0.003847	0.099926	0.028016	0.004865	0.003939	-76665.436
11570	0.005686	0.018262	0.041848	0.003262	0.113131	0.029582	0.004956	0.004289	-76637.423
11580	0.005702	0.025375	0.030652	0.003792	0.094315	0.025835	0.004739	0.004101	-76507.520
11590	0.004283	0.046353	0.030369	0.003058	0.095436	0.019605	0.004769	0.004127	-76354.813
11600	0.006220	0.024962	0.031928	0.011777	0.101805	0.029549	0.004549	0.003375	-76487.293
11610	0.006261	0.016003	0.024386	0.012325	0.072663	0.022396	0.003753	0.001348	-76636.243
11620	0.006382	0.029704	0.019978	0.006227	0.093523	0.025355	0.004334	0.003645	-76564.046
11630	0.007491	0.018038	0.030621	0.009772	0.086956	0.030536	0.004442	0.001507	-76515.787
11640	0.006808	0.008950	0.026783	0.005655	0.078821	0.030910	0.004100	0.002885	-76779.268
11650	0.007967	0.007049	0.038713	0.016677	0.100491	0.042872	0.004464	0.003011	-76448.936
11660	0.005950	0.008036	0.037478	0.008430	0.086966	0.031030	0.004607	0.002443	-76528.205
11670	0.011084	0.013310	0.031694	0.004418	0.089854	0.026862	0.005596	0.004380	-76425.761
11680	0.010333	0.021274	0.035102	0.005046	0.101213	0.030397	0.006839	0.005727	-76507.936
11690	0.009010	0.043301	0.017411	0.002659	0.086453	0.019335	0.005868	0.004914	-76565.398
11700	0.008512	0.029274	0.022614	0.003105	0.079406	0.017783	0.005453	0.004566	-76829.093
11710	0.012167	0.046689	0.010914	0.003245	0.071073	0.014168	0.004978	0.004639	-76256.414
11720	0.012507	0.042411	0.014659	0.005997	0.087319	0.017382	0.005650	0.005266	-76329.252
11730	0.012540	0.042480	0.022465	0.009378	0.110130	0.024229	0.006332	0.004655	-76617.277
11740	0.008662	0.034109	0.036261	0.008621	0.082195	0.019850	0.004573	0.002945	-76420.765
11750	0.011471	0.038585	0.032982	0.007053	0.084626	0.019400	0.005143	0.002919	-76482.025
11760	0.014684	0.031669	0.034258	0.005513	0.076842	0.019837	0.003699	0.002624	-76463.470
11770	0.014401	0.037311	0.030815	0.005603	0.078297	0.018062	0.003699	0.002096	-76452.918
11780	0.011822	0.052078	0.021799	0.007290	0.091601	0.016298	0.004229	0.003144	-76645.428
11790	0.013569	0.045480	0.018670	0.009578	0.086490	0.014466	0.004341	0.003466	-76394.559
11800	0.008440	0.032458	0.020157	0.006454	0.088476	0.017920	0.004047	0.003231	-76606.686
11810	0.013572	0.017993	0.034247	0.009785	0.082983	0.027547	0.003931	0.003139	-76728.406
11820	0.008923	0.041616	0.027138	0.009813	0.077683	0.019339	0.004152	0.003493	-76610.889
11830	0.007415	0.029419	0.022887	0.003377	0.071819	0.016120	0.003822	0.003210	-76656.468
11840	0.009452	0.021186	0.029861	0.006203	0.092936	0.015251	0.004217	0.003542	-76436.228
11850	0.010701	0.041209	0.022347	0.003122	0.099969	0.019284	0.004641	0.004300	-76519.444
11860	0.011863	0.033078	0.035493	0.004657	0.100210	0.024882	0.004862	0.002502	-76415.067
11870	0.008608	0.014528	0.020624	0.002974	0.083232	0.023074	0.003872	0.002391	-76662.072
11880	0.009064	0.026091	0.037204	0.004680	0.095991	0.030228	0.004516	0.003149	-76420.929
11890	0.007548	0.025277	0.036020	0.002809	0.082525	0.025896	0.003834	0.003005	-76568.372
11900	0.008971	0.025281	0.039545	0.002931	0.086946	0.021668	0.004416	0.003354	-76472.896
11910	0.007873	0.026302	0.028263	0.017744	0.094954	0.026930	0.004388	0.001579	-76492.652
11920	0.006249	0.024221	0.037194	0.006035	0.090850	0.033844	0.004504	0.002569	-76740.588
11930	0.006718	0.022101	0.027393	0.002403	0.076670	0.022763	0.003920	0.003431	-76616.263
11940	0.007393	0.024862	0.026101	0.005302	0.085777	0.026022	0.004449	0.003478	-76546.016
11950	0.006706	0.025120	0.021623	0.009202	0.089961	0.022446	0.005113	0.004387	-76583.788
11960	0.004275	0.027385	0.024896	0.006159	0.084189	0.018827	0.004359	0.002936	-76549.755
11970	0.006546	0.029619	0.025063	0.006756	0.071992	0.018503	0.003832	0.002364	-76475.053
11980	0.003024	0.035872	0.025835	0.015042	0.087008	0.020105	0.004392	0.001716	-76459.044
11990	0.005675	0.020082	0.028296	0.007783	0.104930	0.022962	0.005276	0.003729	-76487.754
12000	0.005741	0.025933	0.022837	0.006293	0.106033	0.029006	0.005388	0.004088	-76507.269
12010	0.004729	0.034139	0.028034	0.002754	0.092188	0.020669	0.003599	0.003293	-76603.562
12020	0.005400	0.028476	0.023679	0.015927	0.105417	0.021065	0.003816	0.002092	-76569.746
12030	0.004315	0.016150	0.026236	0.005311	0.082490	0.024158	0.003187	0.002822	-76633.341
12040	0.003123	0.018491	0.022877	0.005629	0.080482	0.024635	0.002901	0.002352	-76529.611
12050	0.003281	0.014299	0.029360	0.006064	0.085109	0.029243	0.003028	0.002085	-76616.680
12060	0.004130	0.012170	0.036963	0.004105	0.093155	0.032226	0.002952	0.002539	-76586.022
12070	0.003908	0.023644	0.031465	0.005474	0.091245	0.027617	0.003024	0.001891	-76618.704
12080	0.003578	0.013197	0.024159	0.016560	0.091269	0.032758	0.003146	0.001469	-76586.670
12090	0.006087	0.020719	0.040627	0.004873	0.093531	0.037209	0.003440	0.003098	-76498.760
12100	0.003400	0.024313	0.035319	0.014179	0.086508	0.031869	0.003440	0.002718	-76599.968
12110	0.003479	0.031738	0.024791	0.013419	0.085212	0.023434	0.003264	0.001800	-76700.802
12120	0.003299	0.036545	0.022593	0.003611	0.073897	0.017052	0.002935	0.002532	-76602.469
12130	0.002694	0.040346	0.016696	0.002112	0.080063	0.015604	0.002681	0.002440	-76617.077
12140	0.004728	0.033550	0.024415	0.001998	0.094329	0.026895	0.003839	0.003495	-76527.365
12150	0.006499	0.022553	0.024228	0.013258	0.094077	0.037224	0.004333	0.000428	-76675.064
12160	0.007203	0.008588	0.038281	0.002791	0.102395	0.039845	0.004773	0.004308	-76804.457
12170	0.007832	0.007094	0.035859	0.002516	0.099981	0.038806	0.004303	0.003883	-76522.642
12180	0.008335	0.006970	0.027280	0.004234	0.085264	0.033724	0.003961	0.003168	-76565.268
12190	0.007857	0.020717	0.027990	0.004487	0.107948	0.034889	0.005589	0.003916	-76359.873
12200	0.007161	0.033682	0.016037	0.003255	0.090999	0.020892	0.004682	0.004157	-76711.077
12210	0.005907	0.029356	0.024753	0.002732	0.091260	0.027321	0.004183	0.003149	-76464.379
