Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
17530	0.073803	0.036480	0.025745	0.003040	0.061005	0.020623	0.003739	0.002409	-75770.299
17540	0.048763	0.040495	0.024907	0.003372	0.066659	0.022582	0.005280	0.003904	-75695.514
17550	0.030170	0.032563	0.022465	0.008230	0.075157	0.018239	0.006712	0.004248	-75784.091
17560	0.044719	0.025641	0.024435	0.004987	0.067531	0.023809	0.005006	0.002601	-75769.924
17570	0.055931	0.038893	0.028559	0.003407	0.068095	0.020152	0.004734	0.003922	-75801.003
17580	0.082279	0.027466	0.025552	0.003717	0.060885	0.022740	0.004378	0.003612	-75725.288
17590	0.063225	0.040890	0.021344	0.007241	0.067244	0.019683	0.004837	0.002388	-75685.277
17600	0.034490	0.035468	0.022239	0.003025	0.054376	0.015893	0.003879	0.002905	-75779.381
17610	0.077307	0.053381	0.031984	0.005493	0.066591	0.020538	0.004927	0.003476	-75721.503
17620	0.050190	0.068638	0.017852	0.005345	0.068225	0.017723	0.004791	0.003378	-75745.853
17630	0.056428	0.051650	0.017085	0.005182	0.071104	0.017813	0.004663	0.003275	-75749.816
17640	0.051831	0.029374	0.028151	0.005836	0.058377	0.023143	0.003559	0.001694	-75765.434
17650	0.059010	0.037371	0.038399	0.002717	0.060464	0.017644	0.002692	0.001812	-75775.155
17660	0.043769	0.037685	0.026225	0.002495	0.061108	0.018164	0.002472	0.001664	-75782.880
17670	0.065714	0.031106	0.032689	0.002603	0.073026	0.022477	0.002951	0.002321	-75671.534
17680	0.044668	0.041927	0.043728	0.003250	0.071804	0.020258	0.003202	0.002068	-75678.072
17690	0.040053	0.046504	0.029604	0.003571	0.083103	0.018187	0.003617	0.002267	-75719.937
17700	0.022612	0.054892	0.025637	0.002499	0.075496	0.016877	0.002808	0.001625	-75746.442
17710	0.038695	0.034202	0.026426	0.001734	0.073596	0.016877	0.002808	0.002341	-75691.533
17720	0.057515	0.061025	0.034167	0.002710	0.071667	0.015315	0.002803	0.001493	-75743.730
17730	0.052898	0.045424	0.021223	0.002922	0.070225	0.017351	0.002572	0.002055	-75732.253
17740	0.039580	0.049748	0.032770	0.003550	0.079677	0.021766	0.003124	0.002497	-75736.592
17750	0.040419	0.030122	0.030930	0.003276	0.072561	0.020231	0.002862	0.002304	-75718.569
17760	0.049030	0.042396	0.020520	0.003183	0.073097	0.021972	0.002781	0.002239	-75692.506
17770	0.035010	0.042629	0.020854	0.003235	0.063316	0.018838	0.002826	0.002275	-75719.697
17780	0.055755	0.033878	0.016556	0.006391	0.066507	0.015963	0.002678	0.001499	-75746.293
17790	0.056432	0.033185	0.021695	0.012870	0.075585	0.020907	0.002463	0.001755	-75788.692
17800	0.056699	0.040978	0.026823	0.002386	0.066077	0.016120	0.002355	0.001719	-75752.367
17810	0.050537	0.026362	0.025417	0.004185	0.073340	0.024476	0.002807	0.002049	-75830.442
17820	0.040906	0.052252	0.019305	0.003996	0.075345	0.014752	0.002669	0.001906	-75767.235
17830	0.038397	0.054954	0.016177	0.002963	0.058258	0.014352	0.002237	0.001603	-75665.705
17840	0.063802	0.028347	0.028106	0.003494	0.065600	0.020229	0.002636	0.001887	-75757.034
17850	0.061056	0.035137	0.023173	0.004855	0.069563	0.020097	0.003214	0.001152	-75710.956
17860	0.060300	0.032561	0.042646	0.004324	0.071644	0.021159	0.002557	0.001352	-75717.770
17870	0.046398	0.042943	0.023511	0.004475	0.078080	0.020728	0.002605	0.001888	-75711.767
17880	0.075926	0.032145	0.022967	0.010665	0.070277	0.017764	0.002545	0.000756	-75680.317
17890	0.038309	0.044933	0.031577	0.002157	0.076319	0.018191	0.002547	0.002008	-75712.466
17900	0.059731	0.037486	0.018857	0.001866	0.065859	0.021302	0.002204	0.001738	-75770.492
17910	0.037270	0.035861	0.023452	0.001994	0.064953	0.016321	0.002355	0.001857	-75794.665
17920	0.062085	0.046350	0.024803	0.009023	0.062396	0.015651	0.002491	0.001756	-75650.332
17930	0.070054	0.038137	0.018900	0.005458	0.054713	0.015252	0.002349	0.001600	-75662.531
17940	0.066563	0.044643	0.027569	0.010747	0.064749	0.019119	0.003238	0.001603	-75695.742
17950	0.095492	0.027561	0.026650	0.004206	0.060422	0.026900	0.002988	0.002383	-75722.111
17960	0.086107	0.039315	0.026825	0.004779	0.061300	0.017080	0.002988	0.002273	-75768.082
17970	0.068276	0.045109	0.020385	0.002285	0.055119	0.016316	0.002670	0.002245	-75756.340
17980	0.070905	0.049614	0.020909	0.002344	0.054302	0.016973	0.002738	0.002302	-75816.573
17990	0.064035	0.037264	0.023612	0.002391	0.049613	0.017273	0.002793	0.002348	-75758.032
18000	0.084096	0.042845	0.030814	0.002730	0.054296	0.018508	0.003189	0.002681	-75761.293
18010	0.071017	0.032490	0.018388	0.002676	0.051626	0.023270	0.003126	0.002629	-75621.004
18020	0.088241	0.029330	0.027168	0.002648	0.054004	0.021892	0.003093	0.002601	-75703.503
18030	0.079965	0.031994	0.022521	0.003043	0.060284	0.019895	0.003046	0.001805	-75709.983
18040	0.076514	0.034639	0.029657	0.003271	0.060874	0.020716	0.003277	0.002824	-75795.180
18050	0.121989	0.035502	0.024194	0.011536	0.063488	0.023626	0.003637	0.001384	-75661.880
18060	0.128464	0.045933	0.032945	0.004450	0.057891	0.018867	0.003769	0.002338	-75688.679
18070	0.086339	0.023987	0.021507	0.003498	0.051344	0.018080	0.003461	0.002330	-75752.557
18080	0.066251	0.039476	0.036280	0.003881	0.053997	0.018818	0.003283	0.001889	-75776.568
18090	0.084185	0.055078	0.023903	0.010357	0.063865	0.019953	0.004889	0.001210	-75737.863
18100	0.097856	0.026173	0.022185	0.002588	0.054961	0.020217	0.004518	0.003654	-75716.221
18110	0.066194	0.040570	0.017651	0.002666	0.055505	0.017384	0.004361	0.003305	-75704.186
18120	0.088487	0.025800	0.026711	0.003090	0.050102	0.018724	0.004403	0.002918	-75757.602
18130	0.079088	0.031701	0.017906	0.003649	0.053198	0.017321	0.004935	0.002991	-75697.433
18140	0.067543	0.027903	0.013834	0.003634	0.049334	0.015128	0.004637	0.003219	-75788.842
18150	0.065274	0.031122	0.020283	0.007690	0.056870	0.017762	0.005444	0.003330	-75689.583
18160	0.074662	0.050723	0.021174	0.004562	0.060537	0.014484	0.005683	0.003793	-75705.557
18170	0.066539	0.041165	0.021284	0.007166	0.058115	0.014961	0.005485	0.002930	-75692.428
18180	0.105586	0.041031	0.023573	0.007525	0.046433	0.014989	0.004544	0.002427	-75720.528
18190	0.102282	0.035042	0.017165	0.006821	0.046149	0.017122	0.004701	0.002897	-75648.441
18200	0.107402	0.035863	0.038503	0.006182	0.046946	0.020304	0.004744	0.003617	-75738.537
18210	0.120600	0.035493	0.038743	0.005219	0.054872	0.023965	0.005469	0.004209	-75709.607
18220	0.076437	0.034531	0.022189	0.008256	0.046120	0.020940	0.004616	0.001734	-75740.764
18230	0.111129	0.018028	0.019850	0.006748	0.039278	0.021714	0.004301	0.002363	-75752.285
18240	0.162907	0.023301	0.025448	0.006484	0.041417	0.020670	0.004474	0.002458	-75767.135
18250	0.171821	0.016944	0.026986	0.003409	0.042487	0.021891	0.004559	0.002961	-75719.861
18260	0.139103	0.026902	0.028546	0.004815	0.046430	0.022615	0.004511	0.002969	-75734.982
18270	0.134797	0.046776	0.020147	0.003609	0.042799	0.013494	0.004459	0.003367	-75707.829
18280	0.100849	0.035830	0.018502	0.002014	0.038930	0.013984	0.004094	0.003412	-75698.268
18290	0.113817	0.027785	0.047491	0.004059	0.047629	0.015279	0.003731	0.002601	-75649.262
18300	0.104847	0.031480	0.023476	0.005161	0.042868	0.020246	0.004699	0.002532	-75701.716
18310	0.087662	0.033632	0.024602	0.013172	0.044145	0.017472	0.004547	0.001146	-75634.774
18320	0.090651	0.034554	0.029755	0.006050	0.045275	0.020460	0.004547	0.002347	-75735.371
18330	0.132331	0.025714	0.025717	0.007714	0.040817	0.014316	0.003930	0.001740	-75765.646
18340	0.114551	0.023639	0.016675	0.005130	0.036755	0.013929	0.003488	0.002335	-75715.992
18350	0.083143	0.018368	0.014347	0.004462	0.027552	0.014901	0.003001	0.001987	-75736.223
18360	0.102536	0.017321	0.023894	0.002865	0.026771	0.014830	0.002916	0.001542	-75775.093
18370	0.117919	0.038583	0.026175	0.004070	0.038539	0.018808	0.003600	0.002532	-75706.854
18380	0.133110	0.021661	0.027316	0.012080	0.039046	0.020978	0.004099	0.001970	-75670.589
18390	0.164632	0.012693	0.029190	0.006405	0.032571	0.023462	0.003419	0.002586	-75700.375
18400	0.127869	0.013008	0.020415	0.020077	0.032911	0.021338	0.003595	0.000648	-75779.258
18410	0.107239	0.022276	0.026570	0.006247	0.034485	0.020464	0.003111	0.001753	-75667.733
18420	0.128090	0.016210	0.026950	0.005827	0.033257	0.018017	0.003155	0.001934	-75713.740
18430	0.103218	0.017338	0.023386	0.005401	0.035572	0.019271	0.003333	0.002911	-75746.601
18440	0.078701	0.025004	0.014943	0.007161	0.034446	0.018812	0.003169	0.002153	-75756.169
18450	0.083088	0.013077	0.025535	0.003840	0.035688	0.021977	0.002894	0.001577	-75708.251
18460	0.107268	0.015446	0.034254	0.003967	0.038911	0.022362	0.003156	0.002106	-75698.651
18470	0.116588	0.027241	0.026370	0.010210	0.038911	0.018092	0.003156	0.000818	-75685.922
18480	0.088916	0.040535	0.026370	0.002443	0.037128	0.016022	0.003156	0.002362	-75708.048
18490	0.108570	0.032573	0.023081	0.004194	0.039844	0.014709	0.003514	0.002020	-75663.843
18500	0.183673	0.030973	0.019964	0.002810	0.046130	0.017139	0.003870	0.003251	-75715.940
18510	0.159074	0.052785	0.019609	0.002685	0.051996	0.019542	0.003720	0.003155	-75721.131
18520	0.115180	0.040114	0.021192	0.005748	0.050639	0.013929	0.002884	0.002090	-75699.577
18530	0.097920	0.032851	0.022216	0.006189	0.046356	0.012986	0.003023	0.002029	-75692.969
18540	0.085244	0.036490	0.021665	0.004376	0.056923	0.017223	0.003290	0.002743	-75702.467
18550	0.060856	0.024325	0.026370	0.007867	0.056884	0.018860	0.002811	0.001789	-75711.003
18560	0.072596	0.028490	0.029376	0.003629	0.056486	0.021600	0.002754	0.001934	-75750.252
18570	0.064802	0.028527	0.026651	0.010038	0.054445	0.016671	0.003166	0.002096	-75682.902
18580	0.121851	0.036496	0.027574	0.002975	0.055787	0.021642	0.003824	0.002904	-75664.197
18590	0.109336	0.031522	0.023998	0.002046	0.044038	0.019122	0.003447	0.002871	-75736.229
18600	0.097726	0.034466	0.025313	0.003712	0.041573	0.016170	0.003270	0.001764	-75726.447
18610	0.088828	0.034538	0.025695	0.005659	0.045684	0.021044	0.003775	0.002425	-75831.470
18620	0.073029	0.031851	0.020299	0.013098	0.046202	0.022008	0.004443	0.001070	-75734.825
18630	0.086770	0.027973	0.014310	0.009552	0.047045	0.018151	0.005194	0.002475	-75734.033
18640	0.078702	0.035605	0.021825	0.013691	0.050477	0.019069	0.004819	0.002739	-75677.740
18650	0.072273	0.036476	0.029315	0.007752	0.057972	0.020874	0.005078	0.002886	-75703.286
18660	0.099720	0.035398	0.019025	0.007071	0.051994	0.019041	0.004632	0.002633	-75755.662
18670	0.086390	0.032087	0.019025	0.014175	0.053951	0.018550	0.004632	0.001206	-75633.765
18680	0.091446	0.042748	0.028427	0.005295	0.050299	0.016355	0.003916	0.002370	-75783.821
18690	0.088203	0.041187	0.031117	0.004682	0.053386	0.019814	0.004196	0.003077	-75656.710
18700	0.086430	0.063283	0.029953	0.005786	0.053761	0.016388	0.004039	0.002307	-75716.484
18710	0.087647	0.032333	0.037762	0.002359	0.057757	0.018539	0.003882	0.003085	-75648.212
18720	0.074652	0.031017	0.030772	0.003392	0.053025	0.021635	0.003520	0.001764	-75785.278
18730	0.049856	0.030683	0.039379	0.003172	0.057802	0.017014	0.003152	0.002300	-75713.543
18740	0.060612	0.040608	0.025586	0.003815	0.059490	0.017555	0.003458	0.002302	-75747.478
18750	0.064814	0.047451	0.024836	0.013209	0.071660	0.018905	0.003549	0.001449	-75712.713
18760	0.053790	0.040410	0.018166	0.002239	0.055593	0.015150	0.002596	0.002084	-75757.174
18770	0.049767	0.037737	0.018002	0.002239	0.057030	0.019065	0.002570	0.002084	-75777.487
18780	0.087659	0.025827	0.038517	0.002818	0.057958	0.022790	0.002993	0.002246	-75735.787
18790	0.070462	0.033391	0.017348	0.005519	0.053937	0.024588	0.002957	0.001019	-75702.233
18800	0.079273	0.038254	0.027339	0.012456	0.052019	0.019595	0.002837	0.001600	-75689.226
18810	0.073537	0.031343	0.028531	0.010619	0.055244	0.016879	0.002969	0.001550	-75727.686
18820	0.078256	0.047758	0.016820	0.010739	0.058420	0.015017	0.004105	0.002908	-75726.825
18830	0.068473	0.043526	0.022196	0.006138	0.058259	0.021460	0.003943	0.003330	-75864.371
18840	0.071067	0.065660	0.014069	0.020682	0.051741	0.015765	0.004019	0.002898	-75723.733
18850	0.079489	0.043963	0.015061	0.008146	0.048833	0.013734	0.003325	0.002468	-75739.997
18860	0.075127	0.059297	0.020832	0.004273	0.040371	0.012914	0.003154	0.002672	-75711.890
18870	0.132183	0.044826	0.017398	0.005525	0.044606	0.014268	0.003650	0.002973	-75707.477
18880	0.126940	0.040205	0.025243	0.003270	0.045466	0.016630	0.003978	0.003393	-75793.862
18890	0.128333	0.031310	0.033047	0.005389	0.046750	0.019459	0.004066	0.002557	-75699.458
18900	0.120482	0.037081	0.015054	0.010411	0.042095	0.020426	0.005753	0.002818	-75787.129
18910	0.111450	0.046597	0.016970	0.003540	0.045257	0.015697	0.005770	0.004827	-75754.109
18920	0.125257	0.032099	0.026168	0.003970	0.038996	0.016824	0.004704	0.003935	-75797.864
18930	0.089168	0.047010	0.020526	0.006264	0.050760	0.017643	0.005499	0.003633	-75673.335
18940	0.091776	0.064745	0.016184	0.006264	0.050794	0.013262	0.005401	0.003633	-75705.029
18950	0.073948	0.042824	0.015352	0.016753	0.050622	0.012580	0.005123	0.001655	-75730.191
18960	0.107341	0.051788	0.018230	0.006972	0.054860	0.012612	0.006084	0.002156	-75849.306
18970	0.098429	0.042062	0.020781	0.003517	0.049564	0.017134	0.004716	0.003087	-75722.073
18980	0.068826	0.053508	0.030316	0.003321	0.052955	0.015934	0.004601	0.003137	-75706.377
18990	0.063265	0.042899	0.020597	0.003733	0.066031	0.016611	0.004909	0.003474	-75681.877
19000	0.090487	0.040564	0.018752	0.003390	0.059455	0.014615	0.004227	0.003212	-75759.716
19010	0.043732	0.031823	0.033319	0.005058	0.056360	0.018093	0.004134	0.002059	-75765.018
19020	0.075603	0.030580	0.022997	0.003385	0.054972	0.018563	0.003930	0.003015	-75825.928
19030	0.072799	0.041605	0.033631	0.003471	0.057610	0.019675	0.004053	0.002263	-75626.763
19040	0.089332	0.032130	0.025480	0.007893	0.051675	0.022427	0.003800	0.002035	-75694.569
19050	0.076326	0.039047	0.032492	0.008634	0.055745	0.021481	0.004099	0.002321	-75819.910
19060	0.078745	0.039856	0.016238	0.006492	0.052468	0.017484	0.002825	0.001361	-75709.994
19070	0.053893	0.045387	0.022103	0.004660	0.057794	0.019596	0.003143	0.002334	-75673.475
19080	0.077740	0.036507	0.031629	0.005217	0.073504	0.025714	0.003599	0.002730	-75675.473
19090	0.070599	0.021221	0.022599	0.007033	0.069404	0.024747	0.003556	0.002114	-75684.720
19100	0.041213	0.030613	0.035607	0.016934	0.067397	0.021494	0.003118	0.001854	-75707.662
19110	0.060554	0.047117	0.017280	0.010269	0.059634	0.018141	0.003416	0.002820	-75680.562
19120	0.085255	0.034719	0.030126	0.005682	0.058681	0.021103	0.003502	0.002890	-75696.604
19130	0.063118	0.037055	0.022292	0.003563	0.058885	0.016720	0.003663	0.003023	-75702.341
19140	0.061243	0.039799	0.018674	0.009741	0.055327	0.016149	0.003590	0.001670	-75658.745
19150	0.054869	0.028261	0.017882	0.005658	0.049374	0.015513	0.003437	0.002084	-75675.483
19160	0.059837	0.034328	0.028803	0.002500	0.055006	0.017961	0.003984	0.003193	-75695.520
19170	0.062599	0.030248	0.026358	0.007441	0.066789	0.022131	0.005275	0.001880	-75762.337
19180	0.063626	0.027401	0.032459	0.005808	0.061666	0.024099	0.005302	0.002319	-75691.402
19190	0.076656	0.053687	0.025851	0.007689	0.059132	0.015138	0.005354	0.002342	-75793.123
19200	0.071444	0.026589	0.023650	0.003834	0.057983	0.020085	0.004952	0.003923	-75756.609
19210	0.082901	0.027284	0.023650	0.002282	0.060310	0.020440	0.004952	0.004109	-75704.050
19220	0.056116	0.048415	0.018102	0.002246	0.064210	0.016591	0.004797	0.004045	-75769.916
19230	0.043360	0.054043	0.018843	0.014818	0.065809	0.018272	0.004813	0.000617	-75672.142
19240	0.038530	0.038497	0.018928	0.008453	0.066225	0.017201	0.004746	0.002584	-75665.479
19250	0.028141	0.040822	0.020169	0.012585	0.078475	0.023010	0.005765	0.001932	-75824.369
19260	0.053520	0.027479	0.021388	0.013809	0.069950	0.019853	0.005962	0.001581	-75663.047
19270	0.064839	0.038554	0.037849	0.003775	0.058976	0.017802	0.004154	0.002869	-75743.258
19280	0.041223	0.029804	0.021389	0.002701	0.055189	0.018128	0.003888	0.003187	-75696.337
19290	0.092673	0.024414	0.020526	0.002592	0.053492	0.017544	0.003731	0.003059	-75742.504
19300	0.093291	0.030976	0.019662	0.002874	0.064997	0.017186	0.004060	0.003266	-75757.514
19310	0.104609	0.051433	0.031818	0.003841	0.053452	0.013711	0.003193	0.001934	-75697.532
19320	0.136995	0.045147	0.027059	0.002955	0.046401	0.014085	0.003193	0.002513	-75738.094
19330	0.117589	0.037809	0.025916	0.003751	0.048719	0.019899	0.002902	0.001980	-75660.554
19340	0.096047	0.039219	0.020303	0.002293	0.045066	0.020507	0.002949	0.002380	-75735.778
19350	0.115945	0.055014	0.020100	0.007605	0.054773	0.017938	0.003584	0.001367	-75740.558
19360	0.078959	0.029442	0.031965	0.004920	0.044420	0.017542	0.003356	0.002053	-75736.972
19370	0.061537	0.037462	0.026209	0.004262	0.058649	0.018032	0.004376	0.002248	-75726.442
19380	0.068440	0.035964	0.021794	0.002967	0.056671	0.016497	0.004101	0.003315	-75713.501
19390	0.102143	0.045937	0.031025	0.003404	0.057563	0.018051	0.003796	0.002475	-75712.638
19400	0.082168	0.052132	0.020809	0.003035	0.059842	0.024305	0.004777	0.003478	-75730.267
19410	0.124153	0.047441	0.029850	0.002551	0.055160	0.020854	0.004327	0.003395	-75763.108
19420	0.116414	0.028680	0.028418	0.002296	0.044071	0.017268	0.003895	0.003056	-75779.288
19430	0.087283	0.049207	0.024130	0.002489	0.046352	0.015529	0.003978	0.002941	-75715.960
19440	0.084852	0.026945	0.022281	0.002291	0.038703	0.018787	0.003083	0.002202	-75804.580
19450	0.090197	0.032194	0.049576	0.004109	0.037613	0.017351	0.003235	0.001525	-75742.109
19460	0.105535	0.034740	0.028993	0.002588	0.038691	0.016386	0.003266	0.002244	-75691.761
19470	0.122454	0.033660	0.035054	0.003236	0.037956	0.019687	0.003465	0.002019	-75658.806
19480	0.102029	0.023031	0.026421	0.002319	0.037964	0.024873	0.003465	0.002820	-75756.464
19490	0.152226	0.014022	0.027718	0.002184	0.035101	0.027722	0.003264	0.002656	-75748.740
19500	0.186794	0.016358	0.030888	0.012459	0.035101	0.024229	0.003264	0.000466	-75638.511
19510	0.135897	0.017738	0.025894	0.002081	0.035243	0.023286	0.003317	0.002879	-75847.376
19520	0.147417	0.042906	0.035508	0.004170	0.034972	0.015443	0.003294	0.001881	-75749.551
19530	0.148770	0.030927	0.011010	0.004780	0.035434	0.018106	0.004101	0.003116	-75726.615
19540	0.148792	0.032565	0.016587	0.003918	0.037406	0.018948	0.004772	0.004057	-75736.992
19550	0.120787	0.017169	0.021559	0.003493	0.033072	0.020117	0.004219	0.003620	-75708.276
19560	0.112867	0.015487	0.025303	0.004800	0.038815	0.029231	0.004952	0.003629	-75737.512
19570	0.137854	0.023731	0.026193	0.007199	0.033154	0.020230	0.004230	0.003302	-75709.078
19580	0.144623	0.042442	0.024864	0.005062	0.036077	0.018121	0.004151	0.003038	-75853.452
19590	0.106105	0.028307	0.024818	0.004892	0.036150	0.019138	0.004250	0.002406	-75774.808
19600	0.175583	0.027016	0.026039	0.003413	0.034811	0.019032	0.004164	0.003449	-75759.020
19610	0.126556	0.016304	0.022859	0.005777	0.028234	0.021073	0.003307	0.002448	-75778.704
19620	0.128964	0.018259	0.029792	0.003375	0.030343	0.021881	0.003688	0.003246	-75704.215
19630	0.123678	0.025189	0.020189	0.003759	0.028872	0.020265	0.003509	0.002478	-75719.560
19640	0.139311	0.013153	0.023636	0.007902	0.030612	0.023948	0.003355	0.002201	-75706.185
19650	0.115873	0.013851	0.021775	0.005776	0.026546	0.017614	0.002909	0.002250	-75677.233
19660	0.164638	0.020426	0.024334	0.007220	0.027195	0.021685	0.002630	0.002482	-75706.619
19670	0.161821	0.011188	0.026026	0.002653	0.029085	0.020350	0.002813	0.002654	-75685.046
19680	0.121282	0.004843	0.032539	0.015725	0.028852	0.025359	0.002790	0.000922	-75709.197
19690	0.143826	0.006143	0.032219	0.004118	0.032644	0.026623	0.003157	0.002307	-75662.164
19700	0.161890	0.015067	0.036851	0.008700	0.034212	0.024478	0.003308	0.001719	-75765.065
19710	0.135025	0.007355	0.040027	0.005593	0.035461	0.030814	0.003429	0.002303	-75727.548
19720	0.133891	0.006886	0.040465	0.004428	0.029211	0.022731	0.001778	0.000967	-75636.605
19730	0.123558	0.009575	0.024298	0.002055	0.028489	0.022393	0.001734	0.001298	-75747.162
19740	0.126542	0.009917	0.019989	0.002432	0.031981	0.027083	0.001947	0.001457	-75666.034
19750	0.148702	0.015000	0.039989	0.002735	0.037411	0.025018	0.002277	0.001772	-75745.842
19760	0.130688	0.015484	0.030084	0.005946	0.038032	0.025080	0.002315	0.001372	-75719.467
19770	0.109308	0.022183	0.028117	0.004630	0.033729	0.022176	0.002164	0.001526	-75693.818
19780	0.093695	0.037386	0.027022	0.004494	0.034075	0.015499	0.002155	0.001605	-75640.863
19790	0.110351	0.026496	0.027903	0.002524	0.032381	0.015777	0.002112	0.001992	-75706.327
19800	0.117675	0.028902	0.023383	0.002997	0.036435	0.019849	0.002339	0.002058	-75728.384
19810	0.131167	0.027533	0.021692	0.005660	0.032028	0.023588	0.002205	0.000968	-75626.470
19820	0.125236	0.028984	0.024156	0.004084	0.029916	0.017907	0.001865	0.001424	-75713.327
19830	0.151299	0.026838	0.026121	0.005383	0.035120	0.021172	0.002017	0.001468	-75726.520
19840	0.076099	0.027523	0.024235	0.017577	0.037194	0.017949	0.001871	0.000351	-75769.925
19850	0.162378	0.017757	0.036667	0.007530	0.036407	0.023446	0.001814	0.001065	-75764.884
19860	0.132105	0.021117	0.031113	0.002240	0.038559	0.025594	0.001921	0.001379	-75746.416
19870	0.129048	0.025111	0.019582	0.002266	0.039031	0.019135	0.001841	0.001236	-75687.244
19880	0.128497	0.022776	0.030885	0.004026	0.035427	0.024406	0.001778	0.001146	-75685.990
19890	0.149275	0.029420	0.026249	0.003277	0.036616	0.021342	0.001964	0.001718	-75695.862
19900	0.150156	0.011502	0.027311	0.005384	0.032559	0.023349	0.001814	0.000892	-75666.054
19910	0.192802	0.013780	0.030268	0.007135	0.035056	0.023179	0.001953	0.000780	-75809.435
19920	0.130301	0.012259	0.030900	0.007089	0.032438	0.022237	0.001807	0.000979	-75586.658
19930	0.159196	0.011589	0.029948	0.002562	0.034667	0.026560	0.002159	0.001624	-75799.051
19940	0.127454	0.015845	0.028538	0.003037	0.041098	0.027641	0.002559	0.001926	-75786.922
19950	0.101955	0.009346	0.036687	0.006694	0.041702	0.028493	0.002695	0.001601	-75673.923
19960	0.103835	0.006959	0.036740	0.004316	0.036200	0.027062	0.002418	0.002008	-75749.421
19970	0.107582	0.006627	0.035095	0.006519	0.043022	0.035099	0.002654	0.001877	-75744.762
19980	0.102594	0.008581	0.026624	0.001795	0.040656	0.028964	0.002509	0.002384	-75824.204
19990	0.121728	0.013230	0.029064	0.002343	0.050869	0.030466	0.003274	0.003112	-75793.366
20000	0.122473	0.019947	0.030295	0.002442	0.053023	0.029076	0.003413	0.003244	-75812.132
20010	0.132558	0.025034	0.024127	0.003431	0.046696	0.024023	0.002718	0.002583	-75704.448
20020	0.141843	0.023392	0.031809	0.003483	0.047919	0.026264	0.002760	0.002623	-75765.038
20030	0.094220	0.026361	0.028665	0.006508	0.045577	0.019770	0.002487	0.002364	-75744.000
20040	0.100431	0.029018	0.026948	0.002526	0.042937	0.018585	0.002338	0.002222	-75759.333
20050	0.138352	0.058361	0.022613	0.001458	0.048431	0.012357	0.002755	0.002656	-75682.507
20060	0.154989	0.058897	0.017323	0.001810	0.060971	0.012360	0.003421	0.003297	-75743.710
20070	0.169058	0.027798	0.024739	0.001509	0.047375	0.018303	0.002851	0.002748	-75717.262
20080	0.068627	0.040582	0.025417	0.004596	0.051881	0.018932	0.002929	0.002823	-75720.359
20090	0.093634	0.037942	0.023764	0.002707	0.054401	0.017700	0.002739	0.002640	-75678.817
20100	0.098665	0.039008	0.029573	0.002352	0.046762	0.020672	0.002379	0.002293	-75695.728
20110	0.099527	0.049150	0.019016	0.002379	0.048989	0.011642	0.002407	0.002320	-75770.164
20120	0.069554	0.067858	0.016671	0.002900	0.066029	0.013645	0.002934	0.002828	-75687.249
20130	0.069321	0.063373	0.016671	0.002900	0.055308	0.013645	0.002934	0.002828	-75710.997
20140	0.106593	0.050987	0.018648	0.002405	0.057221	0.014574	0.003282	0.003164	-75689.161
20150	0.070005	0.051761	0.017179	0.003216	0.060873	0.014531	0.003686	0.003553	-75771.697
20160	0.041113	0.044944	0.023301	0.003739	0.072327	0.018511	0.004286	0.004131	-75744.503
20170	0.054280	0.057781	0.013743	0.003393	0.072049	0.016435	0.003889	0.003749	-75741.157
20180	0.066098	0.033276	0.033254	0.013208	0.075986	0.020784	0.004191	0.004040	-75770.079
20190	0.060143	0.069924	0.023517	0.004638	0.081767	0.015224	0.004151	0.004001	-75703.680
20200	0.030999	0.054755	0.016338	0.006368	0.077811	0.014414	0.003713	0.002509	-75746.698
20210	0.042331	0.051109	0.016749	0.007148	0.070282	0.012839	0.003524	0.002251	-75711.739
20220	0.051480	0.032767	0.022486	0.008487	0.062978	0.016302	0.003857	0.002517	-75852.901
20230	0.050761	0.039903	0.028601	0.012385	0.067335	0.017618	0.003704	0.002239	-75729.439
20240	0.073519	0.038676	0.029867	0.004833	0.065973	0.018209	0.003147	0.001842	-75716.911
20250	0.085075	0.038856	0.021706	0.001776	0.060893	0.020258	0.002440	0.001700	-75695.749
20260	0.099692	0.044937	0.024941	0.002494	0.059357	0.017581	0.002015	0.001220	-75727.976
20270	0.091541	0.042499	0.020450	0.002596	0.056565	0.016138	0.002954	0.001982	-75665.605
20280	0.075991	0.030755	0.018536	0.004143	0.046525	0.014312	0.002760	0.002132	-75750.718
20290	0.090803	0.040986	0.022175	0.004502	0.051133	0.017283	0.002999	0.002317	-75692.730
20300	0.081258	0.040298	0.016951	0.011076	0.046626	0.015199	0.003226	0.001108	-75675.023
20310	0.101350	0.017909	0.032746	0.009344	0.048837	0.025553	0.003695	0.001723	-75717.389
20320	0.098022	0.019628	0.028086	0.007718	0.051518	0.023705	0.003692	0.002348	-75717.291
20330	0.076260	0.023643	0.024938	0.002289	0.048941	0.018201	0.002882	0.002160	-75782.431
20340	0.059842	0.031874	0.017340	0.002263	0.049147	0.018661	0.002904	0.002217	-75697.055
20350	0.077560	0.036978	0.025349	0.005162	0.050516	0.017300	0.003157	0.001486	-75705.721
