Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
14690	0.008085	0.001544	0.001769	0.004061	0.008622	0.006699	0.004158	0.002385	-104784.379
14700	0.005673	0.002011	0.001605	0.006884	0.007737	0.005376	0.003771	0.002020	-105248.720
14710	0.005495	0.002394	0.002633	0.005747	0.013185	0.010309	0.007567	0.002809	-107157.169
14720	0.004344	0.002617	0.003724	0.004784	0.012520	0.009324	0.005905	0.003165	-103917.783
14730	0.002748	0.005038	0.003633	0.003698	0.013728	0.008290	0.006449	0.004305	-104451.853
14740	0.006352	0.001582	0.002442	0.004341	0.012194	0.007363	0.005194	0.003521	-105427.398
14750	0.003731	0.002872	0.002387	0.003688	0.007778	0.004825	0.002953	0.001821	-106839.448
14760	0.003284	0.002781	0.003884	0.003523	0.005578	0.002955	0.001505	0.000620	-110204.894
14770	0.002730	0.002426	0.003828	0.001609	0.005243	0.002288	0.001639	0.000736	-102655.862
14780	0.002941	0.004953	0.004692	0.002871	0.007608	0.003526	0.002658	0.000564	-100514.268
14790	0.002553	0.007617	0.003217	0.002046	0.009958	0.004442	0.003832	0.002020	-100704.752
14800	0.002006	0.005519	0.004164	0.004516	0.008890	0.003965	0.003698	0.001584	-107438.926
14810	0.001497	0.004256	0.017692	0.008194	0.009764	0.004355	0.003836	0.003312	-103455.769
14820	0.001894	0.003939	0.005139	0.003157	0.007695	0.004031	0.003805	0.003371	-106379.365
14830	0.001762	0.005526	0.004917	0.003928	0.007157	0.003750	0.003579	0.002696	-107151.229
14840	0.001413	0.005878	0.010496	0.002421	0.005740	0.002444	0.001746	0.001437	-105314.929
14850	0.002862	0.010466	0.002692	0.002427	0.011626	0.004950	0.004015	0.002484	-100725.264
14860	0.001521	0.002765	0.002099	0.004961	0.006180	0.002631	0.001821	0.000747	-105751.869
14870	0.002875	0.005291	0.007000	0.003239	0.011678	0.004972	0.002679	0.000996	-107506.579
14880	0.002166	0.001901	0.003671	0.007803	0.008689	0.003700	0.002850	0.000852	-103842.038
14890	0.004215	0.003698	0.001931	0.008530	0.016907	0.007199	0.006210	0.002892	-106019.580
14900	0.006643	0.004727	0.002756	0.003068	0.020807	0.008859	0.007573	0.004701	-94255.150
14910	0.003984	0.003961	0.002535	0.004007	0.014815	0.006308	0.005321	0.001825	-106548.189
14920	0.006182	0.002648	0.013920	0.002614	0.015005	0.006448	0.004172	0.003402	-99156.725
14930	0.003051	0.001215	0.003037	0.007801	0.006612	0.002960	0.002622	0.000887	-110638.888
14940	0.002965	0.002010	0.004101	0.002202	0.010933	0.004894	0.004135	0.003633	-107001.910
14950	0.002728	0.001978	0.004567	0.002499	0.008335	0.003731	0.003138	0.001839	-104777.789
14960	0.004473	0.004073	0.004523	0.002891	0.009273	0.004151	0.002552	0.000753	-101212.572
14970	0.003385	0.002711	0.004544	0.002239	0.008189	0.003488	0.001994	0.000339	-104406.358
14980	0.004183	0.004335	0.001584	0.002070	0.010118	0.003811	0.002511	0.000837	-104320.985
14990	0.004443	0.002222	0.004654	0.001680	0.010181	0.007201	0.001958	0.000821	-108899.486
15000	0.001853	0.002063	0.004165	0.003499	0.007760	0.004773	0.001492	0.000264	-104747.743
15010	0.003923	0.001537	0.003838	0.002521	0.010286	0.007782	0.001827	0.000506	-110068.381
15020	0.006335	0.004810	0.003234	0.002917	0.012931	0.005301	0.003190	0.000691	-104873.390
15030	0.007656	0.005036	0.002493	0.001335	0.013944	0.005717	0.002911	0.000986	-106626.272
15040	0.009390	0.004254	0.002963	0.001612	0.016836	0.006902	0.003168	0.001191	-99902.713
15050	0.011961	0.004006	0.001994	0.003390	0.017893	0.006599	0.004586	0.001266	-98041.196
15060	0.006121	0.003617	0.002113	0.001902	0.016235	0.005997	0.004208	0.000819	-105582.995
15070	0.004393	0.003567	0.003116	0.003559	0.011749	0.004339	0.002927	0.000487	-102037.763
15080	0.003686	0.008847	0.003113	0.001804	0.014613	0.005580	0.003763	0.001008	-104875.984
15090	0.003761	0.011624	0.002887	0.003777	0.013201	0.004589	0.003522	0.001257	-104831.875
15100	0.003987	0.008305	0.002871	0.004634	0.013993	0.004865	0.003815	0.003091	-108584.913
15110	0.004420	0.009809	0.002574	0.002711	0.015515	0.005394	0.004223	0.003997	-108653.810
15120	0.004986	0.008036	0.002312	0.003058	0.017501	0.006084	0.004829	0.004509	-101291.372
15130	0.003727	0.009121	0.001661	0.006254	0.015948	0.005544	0.004479	0.004150	-104661.219
15140	0.008135	0.003948	0.001442	0.008020	0.013852	0.004816	0.003890	0.003605	-100713.746
15150	0.006807	0.003210	0.001250	0.004231	0.016171	0.005622	0.004701	0.004448	-100691.464
15160	0.005021	0.002804	0.001787	0.002913	0.011355	0.003948	0.003211	0.003124	-104129.116
15170	0.007281	0.002870	0.002998	0.005030	0.019052	0.006623	0.005387	0.005241	-103598.763
15180	0.002400	0.002307	0.006085	0.002304	0.012405	0.004313	0.003477	0.003451	-100629.475
15190	0.001551	0.002023	0.004857	0.006180	0.010876	0.003781	0.003049	0.003026	-106863.079
15200	0.001609	0.002098	0.001781	0.033514	0.011281	0.003922	0.003162	0.001656	-106283.728
15210	0.005569	0.004684	0.004921	0.035048	0.025183	0.008755	0.007795	0.006821	-101816.925
15220	0.001286	0.001514	0.010696	0.006752	0.007861	0.002830	0.002309	0.002154	-109133.581
15230	0.001652	0.001348	0.009174	0.013061	0.007001	0.002520	0.001990	0.001748	-107598.029
15240	0.004953	0.002435	0.017454	0.073346	0.012573	0.004526	0.003099	0.001257	-101026.054
15250	0.003445	0.001355	0.010718	0.018190	0.006933	0.002496	0.001953	0.001326	-108232.894
15260	0.002752	0.001287	0.009211	0.026625	0.006933	0.002545	0.001771	0.000899	-108171.981
15270	0.002936	0.001287	0.003203	0.017737	0.006933	0.002545	0.002070	0.001899	-107152.440
15280	0.004201	0.001417	0.002889	0.021304	0.007158	0.002627	0.002253	0.001956	-103220.756
15290	0.002701	0.001667	0.006892	0.029933	0.008423	0.003092	0.002571	0.002063	-108764.297
15300	0.007050	0.002213	0.002919	0.018279	0.011436	0.004198	0.004073	0.003680	-106437.759
15310	0.006191	0.001183	0.003992	0.008795	0.006114	0.002244	0.001879	0.001717	-106356.878
15320	0.010232	0.001671	0.007125	0.007016	0.010710	0.003931	0.003247	0.002727	-103390.201
15330	0.006278	0.001130	0.010778	0.005583	0.007010	0.002890	0.002565	0.001705	-100217.799
15340	0.002578	0.000755	0.007675	0.003203	0.005021	0.002232	0.001912	0.001461	-104385.436
15350	0.005855	0.001441	0.008440	0.004336	0.009585	0.004262	0.004244	0.002897	-102170.841
15360	0.004412	0.001329	0.002242	0.004507	0.008837	0.003929	0.003801	0.001049	-101761.067
15370	0.005861	0.002215	0.002246	0.003272	0.008910	0.003962	0.003906	0.001482	-108655.198
15380	0.005089	0.002550	0.004824	0.002766	0.007624	0.003408	0.003360	0.001660	-105284.948
15390	0.009198	0.005263	0.002073	0.002848	0.009963	0.004453	0.004391	0.003582	-104746.592
15400	0.003472	0.006884	0.001585	0.001936	0.007840	0.003504	0.003371	0.003121	-102699.016
15410	0.004480	0.011244	0.004999	0.002851	0.012080	0.005400	0.005198	0.004809	-102244.915
15420	0.007852	0.023056	0.003484	0.002242	0.019473	0.008704	0.008457	0.007953	-101732.066
15430	0.002497	0.006330	0.001856	0.006672	0.006629	0.002963	0.002864	0.002571	-103823.865
15440	0.002555	0.005555	0.002816	0.004091	0.006782	0.003135	0.002976	0.002631	-114500.230
15450	0.001961	0.004262	0.003230	0.007533	0.005204	0.002405	0.002133	0.001536	-110047.787
15460	0.002498	0.003354	0.004237	0.009033	0.003250	0.001563	0.001269	0.000992	-111061.284
15470	0.002237	0.002751	0.006089	0.009908	0.004706	0.002328	0.001963	0.001131	-108607.795
15480	0.002237	0.002751	0.015307	0.006197	0.004706	0.002328	0.001396	0.001094	-105875.870
15490	0.002237	0.001405	0.007239	0.015372	0.004706	0.002638	0.002035	0.000319	-105212.440
15500	0.003241	0.001327	0.002335	0.001703	0.003938	0.002208	0.002022	0.001401	-109315.004
15510	0.008412	0.002764	0.001746	0.007449	0.008204	0.004598	0.004219	0.000819	-103717.101
15520	0.009012	0.002758	0.003532	0.004232	0.008410	0.004841	0.004325	0.002683	-103090.330
15530	0.009446	0.002102	0.002642	0.003083	0.006410	0.003690	0.003328	0.002045	-105779.199
15540	0.005024	0.001171	0.008021	0.003440	0.004824	0.002946	0.001629	0.000825	-106926.904
15550	0.006486	0.002407	0.024398	0.003846	0.009902	0.006362	0.002908	0.001547	-102608.906
15560	0.005515	0.001879	0.011944	0.004517	0.007722	0.005156	0.002916	0.001693	-103084.850
15570	0.004256	0.002069	0.009726	0.010370	0.009954	0.007099	0.005788	0.002589	-100868.711
15580	0.005549	0.002887	0.004722	0.004306	0.020572	0.015473	0.014027	0.007378	-99975.056
15590	0.001886	0.001325	0.002144	0.003994	0.008262	0.005203	0.003988	0.000499	-107186.377
15600	0.003147	0.002683	0.005155	0.003324	0.018981	0.011970	0.008443	0.004154	-101458.478
15610	0.001838	0.001277	0.003659	0.000980	0.010632	0.006803	0.005120	0.003040	-102175.695
15620	0.002241	0.004439	0.002200	0.002027	0.015132	0.008851	0.007287	0.002738	-102372.183
15630	0.002630	0.009406	0.003692	0.002660	0.017292	0.008722	0.005052	0.002026	-106857.239
15640	0.003564	0.010276	0.003678	0.002904	0.017227	0.008641	0.005034	0.003284	-98578.041
15650	0.002930	0.011395	0.004832	0.001465	0.014267	0.007139	0.003696	0.002680	-101497.196
15660	0.001952	0.005871	0.003195	0.005072	0.009505	0.004756	0.002490	0.001150	-102963.347
15670	0.002990	0.008618	0.001985	0.004839	0.006276	0.003412	0.001699	0.000526	-107475.135
15680	0.003531	0.010219	0.003962	0.007885	0.009850	0.005615	0.002930	0.000744	-106160.786
15690	0.001975	0.005285	0.003198	0.002341	0.005622	0.003610	0.001353	0.000386	-110019.026
15700	0.001525	0.003646	0.002506	0.004859	0.004898	0.002621	0.001440	0.000777	-110220.847
15710	0.001747	0.003975	0.005318	0.003583	0.005611	0.003432	0.001101	0.000352	-107200.139
15720	0.005375	0.025353	0.007261	0.007653	0.017268	0.009243	0.004176	0.000869	-100929.612
15730	0.002616	0.005459	0.001889	0.008088	0.008403	0.004482	0.002032	0.000952	-103568.770
15740	0.003852	0.005947	0.001528	0.002947	0.012592	0.006717	0.004778	0.004452	-106114.565
15750	0.003318	0.007218	0.001957	0.004770	0.016132	0.007863	0.006121	0.005703	-105016.781
15760	0.003701	0.008842	0.001882	0.010136	0.028971	0.014122	0.011645	0.010242	-100681.226
15770	0.003318	0.009011	0.002486	0.008600	0.025974	0.012648	0.010036	0.009183	-100373.718
15780	0.001120	0.001901	0.003087	0.027959	0.008971	0.004746	0.001873	0.000526	-106135.461
15790	0.002187	0.001970	0.004887	0.002041	0.007586	0.003741	0.001583	0.001316	-106587.900
15800	0.004740	0.003557	0.007254	0.004706	0.011029	0.004828	0.002253	0.000939	-104239.999
15810	0.003143	0.002358	0.010069	0.013404	0.007312	0.003201	0.001165	0.000529	-104012.213
15820	0.001560	0.002508	0.002080	0.006290	0.005594	0.002449	0.002067	0.000981	-109747.562
15830	0.001994	0.004289	0.002027	0.002151	0.006137	0.002836	0.002220	0.001423	-107761.611
15840	0.002756	0.002522	0.002579	0.004632	0.006626	0.003062	0.002441	0.001422	-105361.572
15850	0.002094	0.001694	0.003046	0.003967	0.005448	0.002526	0.001855	0.000763	-110074.639
15860	0.002364	0.001328	0.004701	0.004196	0.005614	0.002767	0.002027	0.001055	-107507.260
15870	0.003545	0.001718	0.002679	0.006157	0.006354	0.003579	0.003254	0.001332	-106063.931
15880	0.003956	0.001278	0.023681	0.003180	0.006354	0.003796	0.002271	0.001815	-106900.024
15890	0.003881	0.002357	0.034765	0.003077	0.007621	0.003968	0.002659	0.001797	-106244.175
15900	0.002196	0.001505	0.011053	0.004458	0.004312	0.002161	0.001777	0.001205	-106257.547
15910	0.004304	0.003396	0.010954	0.014550	0.007683	0.004049	0.003587	0.002623	-105311.587
15920	0.003656	0.001934	0.006817	0.010808	0.005082	0.002740	0.002297	0.000734	-104674.052
15930	0.002724	0.001550	0.003584	0.008869	0.003787	0.002029	0.001764	0.000259	-110566.421
15940	0.002969	0.002738	0.004082	0.002297	0.005284	0.002891	0.002504	0.001515	-106532.848
15950	0.003307	0.002065	0.002815	0.003634	0.004409	0.002295	0.002053	0.000643	-104256.887
15960	0.004546	0.005068	0.004554	0.002324	0.007535	0.003922	0.003704	0.001528	-101024.518
15970	0.004997	0.003711	0.006844	0.001749	0.006993	0.003701	0.003410	0.002031	-107149.364
15980	0.003131	0.005434	0.014764	0.005131	0.008478	0.004590	0.003135	0.001018	-104716.813
15990	0.001975	0.002622	0.005362	0.003823	0.005347	0.002895	0.002363	0.000801	-102750.525
16000	0.002782	0.003168	0.014578	0.005075	0.006038	0.003497	0.002854	0.001986	-109010.565
16010	0.002394	0.003564	0.008290	0.016412	0.006793	0.003934	0.002960	0.001418	-105926.088
16020	0.002329	0.003653	0.004384	0.004345	0.006610	0.003828	0.003527	0.003038	-106512.943
16030	0.002141	0.002203	0.002063	0.006554	0.004834	0.002829	0.002663	0.000567	-104878.076
16040	0.001993	0.001530	0.003884	0.004030	0.004500	0.002971	0.001754	0.001103	-113610.498
16050	0.003065	0.001804	0.004263	0.009984	0.005241	0.003442	0.001680	0.000897	-109570.251
16060	0.004470	0.001331	0.016496	0.003624	0.005774	0.004751	0.001756	0.001600	-104670.887
16070	0.003651	0.002100	0.011157	0.001673	0.004923	0.002877	0.001497	0.001364	-109329.598
16080	0.006906	0.003071	0.012353	0.001044	0.005614	0.002934	0.001708	0.001649	-103756.668
16090	0.004257	0.002640	0.010965	0.004067	0.005614	0.003135	0.001715	0.001665	-106322.414
16100	0.003917	0.005581	0.006138	0.006336	0.006878	0.003811	0.002896	0.001728	-106448.411
16110	0.002756	0.004412	0.007351	0.002323	0.005526	0.003888	0.002140	0.001911	-106920.002
16120	0.002328	0.002845	0.004338	0.003841	0.004903	0.003889	0.001748	0.000963	-106682.865
16130	0.002518	0.005108	0.005369	0.004472	0.005301	0.004317	0.001890	0.001630	-108500.899
16140	0.002371	0.011440	0.008394	0.003157	0.006771	0.004818	0.002414	0.002082	-107281.682
16150	0.002604	0.009855	0.008194	0.005300	0.006153	0.005569	0.002411	0.001851	-108062.607
16160	0.002290	0.004415	0.005593	0.006458	0.003951	0.003577	0.001646	0.001076	-105134.392
16170	0.002071	0.002224	0.003685	0.012038	0.003574	0.003235	0.002034	0.000192	-103749.910
16180	0.007742	0.008905	0.016650	0.001655	0.011720	0.008571	0.006100	0.005515	-98856.116
16190	0.002131	0.003369	0.001415	0.004197	0.004586	0.003298	0.003103	0.000853	-103834.126
16200	0.003126	0.006401	0.005582	0.002604	0.008914	0.006410	0.005821	0.005196	-99954.464
16210	0.005018	0.011385	0.006290	0.004213	0.011173	0.008035	0.007727	0.006611	-104365.790
16220	0.003276	0.006847	0.004253	0.003357	0.008695	0.006378	0.005627	0.005279	-102944.230
16230	0.005605	0.007281	0.003298	0.002586	0.010342	0.007957	0.007392	0.005721	-103330.649
16240	0.003320	0.002603	0.002946	0.000995	0.006127	0.005036	0.004482	0.003187	-102907.269
16250	0.004890	0.003777	0.003684	0.003850	0.011019	0.010066	0.007043	0.003008	-101551.407
16260	0.002496	0.003154	0.001765	0.001237	0.005332	0.004946	0.003423	0.001860	-104779.301
16270	0.007993	0.010185	0.007634	0.004297	0.017610	0.015732	0.010423	0.006815	-97177.936
16280	0.005811	0.003188	0.004917	0.001269	0.009281	0.008425	0.005493	0.003235	-98038.423
16290	0.004286	0.003027	0.005851	0.002518	0.008708	0.006802	0.004667	0.002964	-102627.925
16300	0.002689	0.004150	0.004225	0.004725	0.005690	0.004632	0.002958	0.001135	-103643.375
16310	0.004728	0.008629	0.006015	0.006064	0.006799	0.004953	0.003672	0.000631	-107237.899
16320	0.005308	0.018964	0.004442	0.002536	0.007633	0.005109	0.004587	0.002475	-108117.177
16330	0.003553	0.009548	0.002028	0.001913	0.003859	0.002535	0.002478	0.000839	-105469.706
16340	0.002229	0.002958	0.002802	0.001806	0.002584	0.001697	0.001659	0.000352	-111666.163
16350	0.004404	0.007283	0.005837	0.001976	0.005104	0.003352	0.002947	0.001028	-109026.577
16360	0.005094	0.004948	0.009176	0.001826	0.006591	0.004213	0.004092	0.002958	-103379.461
16370	0.006535	0.003189	0.004234	0.001765	0.004485	0.002879	0.002617	0.001418	-106296.958
16380	0.005679	0.002275	0.003347	0.004276	0.003200	0.002054	0.001623	0.000340	-106593.128
16390	0.005881	0.004903	0.003655	0.002367	0.005778	0.003631	0.002679	0.000991	-105446.779
16400	0.010568	0.005976	0.004970	0.003776	0.007947	0.005002	0.004563	0.001349	-102297.243
16410	0.003812	0.003429	0.001626	0.001501	0.003242	0.002069	0.001903	0.000621	-109713.393
16420	0.013403	0.006028	0.002280	0.004019	0.007522	0.004802	0.004445	0.002195	-101670.471
16430	0.012811	0.002087	0.007101	0.003026	0.007223	0.005656	0.004384	0.001934	-103435.227
16440	0.010473	0.002053	0.006457	0.004735	0.006424	0.004921	0.004511	0.001138	-106580.381
16450	0.005806	0.002002	0.007057	0.002700	0.005581	0.004214	0.003714	0.001937	-107011.436
16460	0.003158	0.003148	0.007273	0.005335	0.004107	0.003189	0.002288	0.001108	-108383.085
16470	0.006301	0.005283	0.003233	0.002409	0.006245	0.004878	0.004133	0.002492	-105571.100
16480	0.005086	0.002638	0.003019	0.002295	0.006047	0.004900	0.003994	0.003657	-100431.157
16490	0.003524	0.003429	0.002783	0.001297	0.004190	0.003146	0.002655	0.002477	-105857.018
16500	0.003646	0.003554	0.004490	0.002489	0.005520	0.004186	0.003166	0.002939	-109412.683
16510	0.003968	0.006280	0.003527	0.001552	0.005455	0.004184	0.003129	0.002922	-103059.674
16520	0.004691	0.004613	0.001319	0.003424	0.004272	0.003277	0.002450	0.002288	-106114.599
16530	0.006410	0.010797	0.001613	0.004631	0.007299	0.005360	0.004103	0.003981	-104278.159
16540	0.007843	0.019157	0.002155	0.002365	0.009894	0.007158	0.005482	0.005319	-106858.156
16550	0.007146	0.010981	0.003268	0.007871	0.011478	0.009548	0.005995	0.005279	-108511.537
16560	0.002583	0.004776	0.001538	0.005630	0.005317	0.004423	0.002777	0.002286	-106547.455
16570	0.003006	0.004602	0.003692	0.013164	0.003346	0.002922	0.001497	0.000606	-110452.601
16580	0.004339	0.003020	0.003794	0.004333	0.003346	0.002911	0.002027	0.001233	-106071.864
16590	0.004015	0.003711	0.003494	0.003937	0.002641	0.002113	0.001567	0.001171	-109688.955
16600	0.005081	0.002679	0.004747	0.005713	0.003342	0.002852	0.002430	0.001986	-103988.078
16610	0.003554	0.004193	0.004990	0.006400	0.002338	0.001898	0.001285	0.000943	-114072.010
16620	0.003130	0.003528	0.003893	0.007361	0.003033	0.002792	0.002195	0.001690	-106496.084
16630	0.003665	0.002155	0.002513	0.007231	0.004193	0.003677	0.003011	0.001721	-107259.044
16640	0.006647	0.003279	0.006078	0.022496	0.006092	0.004850	0.004182	0.001651	-103734.516
16650	0.005146	0.001612	0.003171	0.005858	0.002995	0.002384	0.002205	0.001475	-111117.324
16660	0.006254	0.001901	0.010443	0.020927	0.003532	0.002812	0.002801	0.000416	-111252.509
16670	0.010595	0.002378	0.004053	0.002008	0.006036	0.004805	0.004786	0.003865	-107008.390
16680	0.013154	0.002794	0.003785	0.006393	0.007091	0.005645	0.005360	0.000941	-103769.824
16690	0.008614	0.002087	0.003112	0.003507	0.006703	0.005339	0.005164	0.001546	-102391.094
16700	0.007309	0.001920	0.002431	0.004140	0.006414	0.005215	0.005177	0.001290	-110754.744
16710	0.006414	0.003428	0.005526	0.003424	0.008441	0.006863	0.006813	0.004619	-100394.083
16720	0.002749	0.001918	0.003369	0.006417	0.004723	0.003840	0.003781	0.001338	-108509.777
16730	0.005726	0.003177	0.001209	0.010601	0.009837	0.007998	0.007924	0.001535	-101105.641
16740	0.004103	0.003274	0.002434	0.004375	0.006673	0.005426	0.005378	0.004767	-109309.033
16750	0.004013	0.001946	0.002901	0.001300	0.006526	0.005307	0.005188	0.004988	-103236.320
16760	0.008464	0.003539	0.003748	0.003037	0.009590	0.007868	0.007650	0.007395	-106403.809
16770	0.008865	0.006070	0.002525	0.001659	0.010698	0.008777	0.008521	0.008250	-97054.335
16780	0.010364	0.003102	0.001742	0.002826	0.008468	0.006948	0.006777	0.006530	-102852.242
16790	0.010249	0.002987	0.003310	0.003468	0.008927	0.007341	0.007122	0.006884	-108469.138
16800	0.007547	0.002270	0.003227	0.005649	0.006784	0.005579	0.005411	0.005231	-108140.520
16810	0.012178	0.002819	0.003245	0.003751	0.007736	0.006380	0.006351	0.005966	-102905.171
16820	0.015023	0.003419	0.003012	0.017971	0.012337	0.010187	0.010134	0.003430	-102468.529
16830	0.007524	0.002083	0.002496	0.002741	0.005138	0.004201	0.004112	0.002470	-111299.474
16840	0.004264	0.002296	0.005029	0.003356	0.005388	0.004371	0.003705	0.002002	-105855.867
16850	0.005620	0.003132	0.004143	0.008563	0.007101	0.005818	0.003694	0.001771	-101662.701
16860	0.003192	0.001974	0.002914	0.004578	0.005690	0.004459	0.002997	0.001918	-111620.363
16870	0.006484	0.004095	0.006142	0.002601	0.009909	0.007337	0.005111	0.004006	-105758.417
16880	0.005445	0.005940	0.002139	0.003464	0.006263	0.004020	0.002448	0.000578	-100404.161
16890	0.009118	0.005775	0.006215	0.002628	0.010488	0.007704	0.003828	0.002135	-100918.013
16900	0.004885	0.002263	0.004924	0.002784	0.006589	0.004372	0.001992	0.000930	-106774.646
16910	0.003384	0.003900	0.003307	0.004010	0.008600	0.006769	0.003441	0.001027	-103705.241
16920	0.006569	0.002606	0.001590	0.005355	0.008600	0.006452	0.003441	0.000969	-105444.992
16930	0.006092	0.003366	0.001662	0.001948	0.011507	0.008219	0.004744	0.004287	-101944.707
16940	0.014428	0.001880	0.002413	0.002134	0.015939	0.013952	0.006767	0.006115	-103363.850
16950	0.005234	0.002671	0.001852	0.012505	0.012237	0.010711	0.005195	0.000972	-98932.206
16960	0.002412	0.003417	0.001099	0.002099	0.006541	0.005331	0.002554	0.001703	-101597.388
16970	0.003223	0.004069	0.001050	0.001839	0.007373	0.006008	0.002721	0.001471	-103682.048
16980	0.004519	0.013499	0.001484	0.008812	0.010338	0.008424	0.005301	0.000491	-111824.923
16990	0.002853	0.003294	0.001290	0.001941	0.005463	0.004366	0.001961	0.000572	-107849.497
17000	0.002999	0.002030	0.001851	0.003140	0.007837	0.006207	0.002813	0.001369	-103862.053
17010	0.003896	0.002338	0.003652	0.002289	0.010182	0.008641	0.003552	0.002477	-107920.946
17020	0.003041	0.002104	0.003933	0.005833	0.011878	0.009850	0.004144	0.001729	-99925.183
17030	0.001713	0.003526	0.001893	0.003780	0.006691	0.005712	0.002818	0.001377	-108981.144
17040	0.002372	0.003538	0.004695	0.003194	0.009266	0.007911	0.002757	0.001672	-102941.310
17050	0.002992	0.003980	0.003140	0.002235	0.011265	0.009662	0.003368	0.001013	-105030.153
17060	0.003709	0.001833	0.003376	0.002710	0.013967	0.011490	0.004175	0.001694	-96240.188
17070	0.004034	0.002443	0.002829	0.002422	0.017720	0.013128	0.005061	0.002785	-97926.049
17080	0.004769	0.004189	0.002165	0.003975	0.014797	0.009662	0.003873	0.001774	-100596.707
17090	0.004704	0.004663	0.004441	0.002860	0.019784	0.014477	0.005179	0.004466	-104999.809
17100	0.003889	0.003366	0.004228	0.002825	0.019714	0.014130	0.007536	0.004952	-104699.276
17110	0.006450	0.002270	0.004758	0.004386	0.022831	0.017815	0.008728	0.004277	-102848.897
17120	0.002578	0.002145	0.001054	0.002133	0.009400	0.006493	0.003699	0.003058	-101864.492
17130	0.002980	0.005738	0.001734	0.006206	0.019864	0.017104	0.007818	0.005948	-105860.764
17140	0.001678	0.003266	0.002012	0.007729	0.011189	0.008206	0.004367	0.000985	-99689.529
17150	0.002290	0.008200	0.003483	0.002926	0.015267	0.011351	0.007071	0.005211	-103120.944
17160	0.001410	0.006115	0.002205	0.018018	0.008564	0.007109	0.003891	0.000347	-104393.547
17170	0.001440	0.003487	0.004731	0.007229	0.010066	0.009072	0.003951	0.001117	-108042.159
17180	0.001218	0.003145	0.002847	0.009225	0.008512	0.007671	0.005077	0.000602	-107943.704
17190	0.001228	0.005630	0.004651	0.002652	0.008583	0.006349	0.003925	0.001689	-107815.377
17200	0.002162	0.006101	0.003708	0.005202	0.015107	0.013031	0.008201	0.003143	-100851.956
17210	0.002016	0.006800	0.004792	0.005261	0.014069	0.012875	0.005276	0.001798	-107770.893
17220	0.002114	0.007930	0.005656	0.003257	0.013252	0.012127	0.004970	0.003119	-98206.329
17230	0.003258	0.002799	0.003535	0.002740	0.012994	0.011891	0.004873	0.004406	-100941.114
17240	0.003618	0.008378	0.002590	0.002007	0.009520	0.007304	0.003570	0.003228	-106136.687
17250	0.002740	0.007668	0.001961	0.002331	0.007211	0.005607	0.002704	0.002288	-102737.129
17260	0.003559	0.010757	0.002221	0.002191	0.007964	0.006324	0.002520	0.000512	-108483.554
17270	0.003579	0.004993	0.006784	0.003964	0.007934	0.005558	0.002205	0.000511	-105403.543
17280	0.003212	0.003397	0.003366	0.002126	0.010302	0.007301	0.003461	0.002323	-108801.772
17290	0.001834	0.001995	0.002557	0.003858	0.009252	0.007342	0.004071	0.002202	-106346.679
17300	0.002362	0.005604	0.002419	0.007828	0.011912	0.010650	0.005361	0.003630	-102467.809
17310	0.003770	0.009354	0.003865	0.003072	0.019017	0.017269	0.008557	0.006625	-103688.477
17320	0.001666	0.002364	0.003889	0.004082	0.015310	0.014837	0.009424	0.007179	-99187.804
17330	0.002098	0.002704	0.002808	0.013589	0.016389	0.015688	0.012863	0.002806	-105777.928
17340	0.001057	0.002593	0.004663	0.003336	0.008256	0.007657	0.005745	0.003525	-101462.846
17350	0.001770	0.006279	0.014736	0.004230	0.013525	0.012622	0.009365	0.006846	-98741.911
17360	0.001389	0.004272	0.010935	0.007236	0.014561	0.013490	0.013182	0.006075	-106212.734
17370	0.001972	0.001632	0.015204	0.005334	0.017680	0.017324	0.016006	0.007376	-97472.712
17380	0.002762	0.002205	0.034971	0.010113	0.024767	0.024337	0.015363	0.006548	-98330.200
17390	0.001215	0.002757	0.018306	0.012850	0.010894	0.010656	0.006945	0.001428	-109168.329
17400	0.001243	0.003520	0.013901	0.002721	0.011148	0.010905	0.006998	0.004794	-108398.703
17410	0.002206	0.003132	0.014419	0.015828	0.019785	0.019354	0.012420	0.006997	-106747.463
17420	0.002318	0.003291	0.011334	0.007194	0.020787	0.020333	0.013057	0.010453	-99274.761
17430	0.001604	0.002408	0.004341	0.006862	0.012762	0.012484	0.011408	0.003902	-104705.704
17440	0.002683	0.005003	0.003399	0.007823	0.021352	0.020038	0.019086	0.009776	-100679.256
17450	0.001857	0.001707	0.003316	0.002165	0.011229	0.010683	0.010037	0.007832	-105549.959
17460	0.001995	0.003162	0.002443	0.003341	0.012064	0.011342	0.010784	0.005581	-100015.314
17470	0.005521	0.006541	0.002753	0.003769	0.037507	0.035580	0.032122	0.028201	-98937.949
17480	0.001291	0.002035	0.005230	0.005542	0.008768	0.007512	0.004889	0.003018	-103083.244
17490	0.001152	0.006370	0.005180	0.005630	0.009154	0.006664	0.005327	0.002563	-104404.788
17500	0.003070	0.004394	0.005486	0.003744	0.019438	0.014351	0.011616	0.005368	-95064.702
17510	0.005554	0.003978	0.002555	0.003870	0.027997	0.020629	0.017945	0.013866	-94346.292
