Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
11940	0.012150	0.012997	0.005812	0.005802	0.091566	0.028591	0.015169	0.013920	-78896.569
11950	0.013019	0.005873	0.005011	0.008639	0.083870	0.033937	0.014969	0.013920	-79157.746
11960	0.012818	0.008112	0.006955	0.012202	0.099616	0.037613	0.014707	0.013676	-79379.404
11970	0.004036	0.007570	0.004921	0.012998	0.075272	0.028497	0.011569	0.010157	-79289.092
11980	0.004271	0.003546	0.005681	0.008382	0.072200	0.030464	0.011691	0.010333	-78731.046
11990	0.005378	0.003437	0.007274	0.008844	0.100931	0.037204	0.015877	0.013331	-79064.301
12000	0.003489	0.002857	0.009645	0.003252	0.094284	0.044244	0.016508	0.015661	-79497.028
12010	0.004672	0.006441	0.005071	0.003029	0.093830	0.038675	0.014987	0.014218	-78611.297
12020	0.005139	0.004799	0.006545	0.005252	0.080557	0.036140	0.012602	0.012166	-78909.362
12030	0.004604	0.001974	0.007660	0.009847	0.079600	0.034420	0.013171	0.012715	-79109.600
12040	0.004466	0.002943	0.006309	0.006828	0.090194	0.047481	0.014139	0.013650	-79352.302
12050	0.004666	0.003665	0.009575	0.005029	0.098483	0.037166	0.017212	0.016616	-78756.193
12060	0.004921	0.002617	0.006150	0.010656	0.090714	0.037834	0.015448	0.014884	-78185.332
12070	0.003307	0.002265	0.005819	0.006970	0.070861	0.035695	0.014111	0.013595	-79096.165
12080	0.005738	0.002254	0.004767	0.010261	0.086203	0.055825	0.018274	0.016343	-79054.736
12090	0.004253	0.003366	0.003283	0.010138	0.110671	0.059848	0.021463	0.019190	-79485.017
12100	0.002992	0.001410	0.002785	0.010098	0.095229	0.052486	0.018044	0.016528	-79114.942
12110	0.003543	0.002785	0.002076	0.003168	0.101314	0.046986	0.020006	0.019045	-79226.520
12120	0.003053	0.007145	0.001462	0.002751	0.088260	0.035421	0.017558	0.016543	-78873.846
12130	0.011182	0.004905	0.001741	0.004612	0.095729	0.045422	0.020903	0.019694	-79177.995
12140	0.012794	0.003705	0.001665	0.004918	0.079769	0.042156	0.017921	0.016891	-78816.110
12150	0.028961	0.003468	0.002177	0.005902	0.084613	0.043125	0.023174	0.020900	-78826.945
12160	0.025394	0.001916	0.002294	0.002766	0.084179	0.046263	0.023086	0.022163	-78845.211
12170	0.018080	0.001572	0.001949	0.002351	0.073653	0.040014	0.019617	0.018833	-79110.112
12180	0.029729	0.002355	0.002721	0.006941	0.084595	0.045333	0.022876	0.021274	-78650.558
12190	0.019847	0.001488	0.001956	0.004125	0.075353	0.043989	0.019408	0.017869	-79141.540
12200	0.044086	0.002175	0.001935	0.004912	0.073553	0.042791	0.021921	0.020846	-79152.953
12210	0.031783	0.002906	0.001494	0.008754	0.063254	0.030367	0.018158	0.017209	-79669.157
12220	0.050175	0.002526	0.001883	0.011605	0.062981	0.030994	0.020259	0.017860	-79030.767
12230	0.034606	0.003398	0.002487	0.010547	0.081632	0.033524	0.020987	0.019022	-78705.933
12240	0.047929	0.002809	0.003431	0.006854	0.089070	0.045140	0.025277	0.022876	-78947.243
12250	0.034364	0.002926	0.002826	0.006295	0.067804	0.040115	0.020000	0.018516	-79101.823
12260	0.040678	0.002638	0.002459	0.006990	0.071295	0.042293	0.020221	0.018888	-78781.237
12270	0.041040	0.002699	0.002397	0.002152	0.073375	0.040227	0.019716	0.018503	-79153.706
12280	0.042666	0.003350	0.003463	0.003207	0.081379	0.046034	0.023185	0.022058	-79115.599
12290	0.028935	0.003306	0.003248	0.007519	0.081327	0.052172	0.021742	0.020279	-79494.928
12300	0.032464	0.002913	0.003295	0.019014	0.085114	0.045854	0.022060	0.020317	-78526.664
12310	0.044058	0.002716	0.002959	0.008623	0.074325	0.040391	0.019811	0.018888	-78525.854
12320	0.027778	0.001348	0.003005	0.005197	0.061965	0.036331	0.014035	0.012939	-79322.172
12330	0.035451	0.002464	0.004100	0.005973	0.083961	0.040204	0.017469	0.015939	-78851.509
12340	0.028241	0.002550	0.004521	0.007350	0.075871	0.043749	0.015921	0.014677	-78890.787
12350	0.029705	0.004935	0.004718	0.006808	0.078509	0.041611	0.016613	0.014499	-79141.279
12360	0.024400	0.006335	0.006318	0.006398	0.068570	0.041214	0.014235	0.011822	-78516.635
12370	0.026536	0.004977	0.008821	0.004544	0.064324	0.040491	0.013378	0.012982	-79080.698
12380	0.031716	0.004330	0.008880	0.002729	0.073584	0.034615	0.014596	0.014164	-78744.663
12390	0.033570	0.004229	0.011910	0.002222	0.065115	0.033564	0.014189	0.013770	-78906.684
12400	0.027671	0.007576	0.008389	0.004726	0.068187	0.027888	0.014625	0.012802	-78697.085
12410	0.030549	0.003402	0.008041	0.003003	0.064673	0.033395	0.014324	0.013159	-79742.581
12420	0.025112	0.003860	0.010296	0.003253	0.075170	0.037706	0.014550	0.013392	-79134.674
12430	0.027089	0.006381	0.008215	0.002016	0.071052	0.032398	0.013636	0.012493	-78661.857
12440	0.024550	0.006682	0.010435	0.003336	0.075964	0.031060	0.013629	0.012809	-78468.358
12450	0.033210	0.003050	0.010447	0.004180	0.076525	0.041911	0.014339	0.013336	-78689.770
12460	0.032793	0.002447	0.012135	0.003622	0.086350	0.044860	0.016608	0.015855	-78833.510
12470	0.025595	0.002972	0.011128	0.004868	0.076557	0.033505	0.014865	0.014191	-78663.140
12480	0.019189	0.002612	0.007076	0.004746	0.078252	0.035000	0.014585	0.013924	-79066.756
12490	0.019901	0.003457	0.010366	0.010060	0.093464	0.049638	0.017154	0.016376	-79126.354
12500	0.016689	0.004455	0.008307	0.003984	0.077040	0.040843	0.015132	0.014445	-78625.297
12510	0.022540	0.001372	0.009202	0.005463	0.078465	0.053353	0.015132	0.014445	-78733.500
12520	0.014114	0.001977	0.012313	0.007246	0.076570	0.045532	0.016298	0.015587	-78904.558
12530	0.008922	0.002535	0.014417	0.004167	0.077238	0.039098	0.016298	0.015587	-78954.453
12540	0.010320	0.002150	0.023967	0.005030	0.081385	0.044138	0.014699	0.014057	-78883.591
12550	0.010661	0.002770	0.032189	0.003404	0.092570	0.047197	0.016921	0.016030	-78956.414
12560	0.008453	0.002883	0.016940	0.006390	0.082382	0.050490	0.016639	0.013629	-79097.176
12570	0.008805	0.003506	0.013936	0.007291	0.081414	0.032917	0.014897	0.013501	-78699.536
12580	0.005907	0.003872	0.007585	0.005043	0.071610	0.028038	0.013878	0.013205	-78808.132
12590	0.006891	0.002975	0.010521	0.008514	0.096371	0.035004	0.017804	0.017207	-79173.000
12600	0.006786	0.002550	0.011869	0.013133	0.077940	0.035469	0.017056	0.016484	-78908.051
12610	0.007639	0.002731	0.009981	0.003321	0.067772	0.034251	0.017056	0.016484	-78977.367
12620	0.008688	0.003491	0.008716	0.006256	0.081970	0.036362	0.020278	0.019597	-79147.019
12630	0.005285	0.003292	0.005163	0.004187	0.078604	0.028025	0.018392	0.017922	-78842.237
12640	0.003818	0.005732	0.007310	0.004086	0.071964	0.024880	0.015252	0.014862	-79329.877
12650	0.003495	0.008510	0.008397	0.005414	0.096415	0.037709	0.019756	0.019251	-78776.580
12660	0.002693	0.003586	0.007168	0.008958	0.097553	0.038342	0.018058	0.017596	-79292.839
12670	0.002375	0.002947	0.006788	0.002529	0.096727	0.039237	0.017100	0.016663	-78514.070
12680	0.003097	0.004450	0.006202	0.002691	0.094483	0.036015	0.018625	0.018148	-79149.825
12690	0.003548	0.003758	0.004877	0.002525	0.090792	0.035615	0.017479	0.017032	-78962.062
12700	0.002839	0.003261	0.004445	0.002301	0.090000	0.043216	0.015931	0.015523	-78961.411
12710	0.003293	0.004735	0.004684	0.004240	0.090672	0.041542	0.016788	0.016358	-78859.866
12720	0.002041	0.002978	0.003970	0.003183	0.106865	0.037989	0.016957	0.016523	-78672.182
12730	0.005797	0.008354	0.004725	0.001878	0.117458	0.039218	0.020182	0.019666	-78856.505
12740	0.005246	0.003045	0.003889	0.001786	0.098077	0.039050	0.016609	0.016184	-78495.949
12750	0.002869	0.003567	0.002853	0.003115	0.089451	0.030591	0.012514	0.012194	-78880.152
12760	0.002712	0.004036	0.002854	0.003194	0.093049	0.033007	0.012520	0.012199	-79030.510
12770	0.002860	0.004239	0.002472	0.006271	0.113661	0.045175	0.017783	0.017328	-78973.497
12780	0.002746	0.003910	0.003485	0.002393	0.115780	0.047213	0.017721	0.017267	-78954.294
12790	0.002467	0.004000	0.003202	0.004302	0.107935	0.041932	0.016282	0.015865	-79013.789
12800	0.001814	0.004877	0.002836	0.009357	0.087838	0.030919	0.014419	0.014050	-78894.476
12810	0.001550	0.003022	0.002777	0.006711	0.093407	0.043622	0.014121	0.013759	-79436.733
12820	0.001855	0.001576	0.002662	0.004947	0.091276	0.053475	0.013536	0.013190	-79188.371
12830	0.001872	0.001867	0.002681	0.009331	0.091257	0.047822	0.013631	0.013282	-79097.004
12840	0.001849	0.003917	0.003036	0.007109	0.102733	0.036340	0.015438	0.015043	-78941.790
12850	0.003325	0.003007	0.002773	0.008468	0.084119	0.036805	0.014099	0.012985	-78953.225
12860	0.003319	0.009275	0.003826	0.005817	0.098285	0.044716	0.018792	0.017739	-78813.397
12870	0.003366	0.004982	0.003071	0.006456	0.075906	0.033731	0.015082	0.014091	-79007.788
12880	0.004276	0.004879	0.002982	0.003978	0.090778	0.041415	0.016549	0.015340	-78965.650
12890	0.004267	0.004069	0.002504	0.005314	0.092580	0.040408	0.016143	0.014480	-78853.917
12900	0.001788	0.005372	0.002976	0.004409	0.089303	0.036758	0.016653	0.012943	-79343.438
12910	0.002863	0.002430	0.004933	0.006020	0.091412	0.036258	0.015845	0.014325	-79598.321
12920	0.003262	0.003003	0.004191	0.014413	0.100042	0.037706	0.017194	0.014073	-79170.119
12930	0.002510	0.002056	0.005683	0.022616	0.075727	0.037090	0.013010	0.011358	-78842.762
12940	0.001506	0.004854	0.007511	0.016300	0.088730	0.042970	0.015975	0.014900	-79102.085
12950	0.001685	0.003825	0.006425	0.011046	0.091532	0.039760	0.017410	0.015655	-78823.869
12960	0.001898	0.002729	0.007429	0.007120	0.107293	0.047484	0.020131	0.017788	-79065.207
12970	0.001848	0.001930	0.002997	0.011693	0.088634	0.046538	0.017608	0.012143	-79290.206
12980	0.003027	0.002958	0.004202	0.008355	0.115479	0.052623	0.024688	0.020803	-79167.622
12990	0.001838	0.002593	0.003430	0.005579	0.098770	0.035728	0.018272	0.017533	-79143.282
13000	0.001773	0.003496	0.006726	0.007289	0.098660	0.038867	0.017437	0.016477	-78368.429
13010	0.001489	0.002079	0.014235	0.006506	0.096507	0.043905	0.017333	0.016562	-78411.628
13020	0.001685	0.002890	0.018174	0.010349	0.107090	0.048264	0.019381	0.018518	-78705.014
13030	0.001178	0.002655	0.011853	0.002458	0.098864	0.038879	0.016390	0.015661	-78909.515
13040	0.001567	0.003476	0.011543	0.003408	0.091151	0.043534	0.017450	0.016673	-78499.236
13050	0.001633	0.006406	0.008874	0.004173	0.086967	0.034983	0.017194	0.016001	-78601.802
13060	0.001303	0.005437	0.012406	0.004647	0.099033	0.037035	0.017346	0.016001	-79116.554
13070	0.001420	0.009256	0.016199	0.003508	0.096359	0.044115	0.016894	0.016213	-78597.215
13080	0.001260	0.003763	0.008479	0.004502	0.096275	0.040822	0.016315	0.015658	-79025.394
13090	0.001151	0.003214	0.013754	0.002132	0.076825	0.039548	0.015181	0.014569	-79046.977
13100	0.000735	0.006035	0.009988	0.019977	0.089459	0.046457	0.018016	0.017290	-78515.605
13110	0.001339	0.009693	0.008115	0.005366	0.084094	0.037460	0.016680	0.015723	-78853.179
13120	0.001002	0.017443	0.008320	0.008616	0.103944	0.030480	0.017669	0.016185	-78702.379
13130	0.001153	0.008293	0.008391	0.005032	0.088088	0.035607	0.014041	0.013252	-78620.656
13140	0.001826	0.007472	0.007164	0.007305	0.079275	0.035832	0.015616	0.014739	-78701.516
13150	0.001735	0.008718	0.013053	0.014950	0.080158	0.038787	0.017737	0.016740	-78797.877
13160	0.002425	0.004970	0.009525	0.011511	0.094649	0.038936	0.019603	0.018468	-78607.225
13170	0.001620	0.006527	0.003686	0.010633	0.077085	0.026169	0.015116	0.014117	-79167.826
13180	0.004783	0.010311	0.003801	0.004731	0.099930	0.033329	0.019718	0.018883	-78911.423
13190	0.004975	0.011191	0.004575	0.003071	0.108390	0.035107	0.022361	0.021414	-79345.027
13200	0.006130	0.006792	0.003859	0.001120	0.100430	0.039275	0.018861	0.018062	-79185.019
13210	0.004127	0.005173	0.003498	0.003523	0.100052	0.028968	0.017470	0.016063	-78717.218
13220	0.004760	0.002010	0.003130	0.005709	0.089481	0.033823	0.015633	0.013292	-78812.081
13230	0.004241	0.003188	0.009416	0.013335	0.108439	0.042826	0.019477	0.013007	-78710.575
13240	0.003872	0.005406	0.007115	0.008301	0.088083	0.043560	0.016462	0.015274	-78863.465
13250	0.005744	0.006214	0.006356	0.006266	0.096632	0.037569	0.017246	0.015688	-79125.541
13260	0.004879	0.004991	0.005107	0.005395	0.088419	0.035389	0.015243	0.014154	-78819.518
13270	0.002816	0.003211	0.005114	0.003558	0.099023	0.043352	0.016719	0.015713	-78952.729
13280	0.002719	0.002933	0.005386	0.003291	0.070184	0.035824	0.013196	0.012402	-78922.044
13290	0.004781	0.005609	0.007497	0.007587	0.094616	0.037813	0.017353	0.015990	-79115.513
13300	0.010747	0.004452	0.004389	0.005941	0.095575	0.039990	0.016886	0.015751	-78554.267
13310	0.009655	0.003264	0.007347	0.015045	0.085882	0.034797	0.017423	0.013789	-79058.168
13320	0.010695	0.003648	0.013168	0.011955	0.118500	0.045203	0.021511	0.019151	-79329.997
13330	0.002929	0.005023	0.013808	0.006773	0.080841	0.034998	0.015474	0.013905	-78666.750
13340	0.005040	0.004467	0.012384	0.003640	0.091383	0.047785	0.017975	0.016614	-78743.759
13350	0.005720	0.003008	0.013615	0.006351	0.074703	0.038942	0.015944	0.014482	-78990.858
13360	0.009566	0.002692	0.014908	0.004381	0.085740	0.041656	0.016109	0.014926	-79026.905
13370	0.014431	0.007342	0.019821	0.014808	0.091682	0.036087	0.016914	0.016200	-78830.473
13380	0.009663	0.011445	0.012461	0.007375	0.099731	0.036066	0.020590	0.018949	-78556.414
13390	0.005165	0.014726	0.008633	0.005716	0.082437	0.037638	0.021195	0.019926	-79025.293
13400	0.006879	0.012953	0.003861	0.011599	0.087575	0.041763	0.024473	0.022052	-79215.259
13410	0.002743	0.025374	0.003738	0.016725	0.068198	0.028786	0.019793	0.018947	-79323.182
13420	0.003017	0.025178	0.004365	0.026034	0.081781	0.036641	0.023110	0.021471	-79130.956
13430	0.002649	0.025383	0.003947	0.022635	0.077908	0.027724	0.019193	0.018598	-79125.723
13440	0.004176	0.030001	0.004071	0.023215	0.085824	0.028594	0.019795	0.018655	-78925.414
13450	0.003462	0.017411	0.007625	0.003357	0.088928	0.031943	0.020812	0.019760	-78675.089
13460	0.004086	0.016555	0.004457	0.002001	0.095229	0.030446	0.021488	0.018647	-79412.324
13470	0.002984	0.011216	0.003904	0.002568	0.086246	0.026503	0.019343	0.016786	-78936.518
13480	0.005799	0.008689	0.002938	0.002698	0.099028	0.035490	0.025142	0.023998	-78648.932
13490	0.005175	0.011762	0.003105	0.002662	0.104239	0.034984	0.024733	0.023679	-79204.678
13500	0.005505	0.006660	0.002501	0.002145	0.079093	0.028007	0.019919	0.019056	-79249.566
13510	0.006695	0.003994	0.003219	0.002802	0.095463	0.045861	0.025639	0.024176	-79001.277
13520	0.003592	0.006670	0.002970	0.005204	0.096656	0.041146	0.023656	0.022305	-78604.381
13530	0.002374	0.003255	0.002253	0.007851	0.087411	0.031229	0.019031	0.017783	-78433.879
13540	0.002557	0.007701	0.003385	0.007567	0.112748	0.040747	0.023766	0.021629	-78801.965
13550	0.002468	0.009519	0.002385	0.011073	0.113648	0.040509	0.026864	0.024987	-79531.985
13560	0.003994	0.013979	0.002004	0.013505	0.092727	0.030815	0.022570	0.021759	-78932.144
13570	0.003931	0.005939	0.001330	0.012855	0.069834	0.027130	0.018987	0.014903	-79061.035
13580	0.006832	0.006775	0.001930	0.016488	0.099674	0.039496	0.025422	0.021325	-79123.645
13590	0.005762	0.005497	0.001360	0.005872	0.084959	0.030872	0.022334	0.020250	-78935.186
13600	0.005932	0.003262	0.002347	0.005826	0.097446	0.049002	0.027381	0.024761	-79039.295
13610	0.006997	0.003130	0.002744	0.007538	0.079596	0.038962	0.022954	0.020458	-78783.501
13620	0.010771	0.003479	0.003134	0.004979	0.101654	0.045020	0.026222	0.025250	-79146.916
13630	0.010741	0.003780	0.002499	0.003754	0.096682	0.035169	0.022530	0.021635	-78859.515
13640	0.007037	0.005330	0.002247	0.005485	0.081232	0.030126	0.020257	0.018713	-79091.348
13650	0.003569	0.003574	0.001880	0.004735	0.080411	0.025785	0.016954	0.015913	-79450.471
13660	0.003172	0.002906	0.001930	0.002238	0.090862	0.030984	0.017400	0.016431	-78894.717
13670	0.002894	0.003276	0.004022	0.003012	0.103732	0.045820	0.023612	0.022315	-79046.960
13680	0.004473	0.003789	0.002402	0.004059	0.088852	0.034817	0.020898	0.019402	-78924.572
13690	0.003106	0.006386	0.003313	0.001289	0.095930	0.045131	0.021654	0.020281	-78781.748
13700	0.004601	0.004341	0.005325	0.001925	0.086782	0.034748	0.019593	0.018175	-79157.435
13710	0.003569	0.003513	0.004872	0.001903	0.081543	0.038338	0.019554	0.018382	-79230.956
13720	0.003082	0.003501	0.003119	0.004436	0.089611	0.031617	0.020175	0.016681	-79160.448
13730	0.002838	0.003320	0.003183	0.002490	0.091538	0.030265	0.019718	0.018291	-79107.777
13740	0.003344	0.003222	0.004927	0.004473	0.098462	0.046864	0.021906	0.020356	-79220.749
13750	0.002836	0.004112	0.001809	0.005962	0.080687	0.028410	0.017955	0.016477	-79316.808
13760	0.004546	0.004237	0.004091	0.012942	0.101129	0.039535	0.020006	0.014645	-78956.824
13770	0.006910	0.009698	0.004484	0.014151	0.095400	0.041992	0.021928	0.019115	-79235.958
13780	0.008457	0.012165	0.003807	0.006069	0.074401	0.031239	0.019358	0.018214	-79122.454
13790	0.004622	0.012143	0.006677	0.008584	0.073106	0.037937	0.020680	0.018861	-79295.757
13800	0.007904	0.006292	0.007851	0.008464	0.075270	0.036106	0.020680	0.017982	-78917.466
13810	0.010396	0.007215	0.006874	0.008089	0.089200	0.035598	0.024009	0.023057	-78665.486
13820	0.022236	0.002511	0.011802	0.009795	0.097323	0.043050	0.028545	0.027413	-79015.734
13830	0.015939	0.004061	0.006215	0.004506	0.082685	0.031690	0.022375	0.021142	-78703.445
13840	0.014264	0.002791	0.003352	0.003853	0.064692	0.024083	0.017157	0.016406	-78936.334
13850	0.017123	0.002890	0.004045	0.011350	0.061264	0.030445	0.020704	0.016930	-79384.361
13860	0.022665	0.003573	0.004834	0.010399	0.072153	0.032027	0.023787	0.019451	-80030.200
13870	0.023110	0.004712	0.005850	0.010275	0.064669	0.027993	0.019377	0.017327	-79270.656
13880	0.028226	0.005623	0.005101	0.020665	0.081471	0.033403	0.023787	0.015177	-79703.188
13890	0.015882	0.003978	0.004733	0.016857	0.067180	0.028350	0.017535	0.013667	-78711.041
13900	0.022652	0.004025	0.003930	0.014969	0.072959	0.034756	0.020752	0.018408	-78670.657
13910	0.031074	0.002195	0.007552	0.011734	0.077070	0.055474	0.023449	0.020630	-79026.750
13920	0.036400	0.001694	0.009744	0.015168	0.062327	0.051242	0.018768	0.015721	-79131.679
13930	0.045850	0.002187	0.007589	0.006065	0.072794	0.046481	0.020652	0.019833	-79063.030
13940	0.041794	0.002203	0.004817	0.002944	0.069558	0.042396	0.019510	0.018736	-78934.727
13950	0.038686	0.002085	0.004044	0.002943	0.076711	0.048016	0.020228	0.019791	-79431.241
13960	0.029114	0.002407	0.002092	0.014675	0.066304	0.037942	0.018281	0.017886	-79114.326
13970	0.026043	0.002479	0.002241	0.004840	0.074878	0.041479	0.019581	0.019158	-79128.243
13980	0.021487	0.009383	0.002241	0.005376	0.072001	0.032765	0.019581	0.018992	-79109.753
13990	0.019667	0.014262	0.002616	0.004871	0.063901	0.031767	0.017121	0.016678	-79094.537
14000	0.019331	0.006634	0.001965	0.004878	0.054607	0.027563	0.012860	0.012526	-79414.307
14010	0.024314	0.003698	0.002607	0.001916	0.075368	0.033862	0.017061	0.016619	-78853.836
14020	0.015270	0.007626	0.002418	0.001890	0.079111	0.036358	0.015824	0.015414	-79154.536
14030	0.017658	0.005824	0.002944	0.006788	0.086611	0.043613	0.019266	0.018767	-79184.387
14040	0.019752	0.003162	0.002944	0.002852	0.082294	0.034279	0.019266	0.018767	-79205.897
14050	0.022504	0.002813	0.007682	0.013140	0.086040	0.047284	0.023075	0.021821	-78893.015
14060	0.018046	0.001730	0.006988	0.012269	0.083179	0.050431	0.021979	0.020904	-79062.969
14070	0.024234	0.002824	0.010043	0.009385	0.084677	0.046364	0.021354	0.019557	-78839.332
14080	0.008168	0.004005	0.005095	0.002734	0.066133	0.028547	0.013649	0.013026	-79249.096
14090	0.010712	0.002553	0.004823	0.008299	0.076169	0.032617	0.017849	0.016663	-79535.671
14100	0.006351	0.002677	0.004339	0.005864	0.094293	0.042265	0.021613	0.020278	-79118.833
14110	0.004160	0.002439	0.004033	0.004926	0.073886	0.042049	0.019152	0.018409	-79102.160
14120	0.007428	0.005239	0.005476	0.002647	0.081819	0.042447	0.019035	0.018192	-78646.233
14130	0.004769	0.003059	0.004674	0.008214	0.081070	0.035098	0.016945	0.015862	-79106.263
14140	0.009004	0.003879	0.004285	0.003387	0.093767	0.037777	0.018123	0.016965	-79728.373
14150	0.011330	0.002476	0.005487	0.004411	0.092706	0.047089	0.017705	0.015114	-79592.444
14160	0.013514	0.005860	0.004299	0.012621	0.082112	0.038343	0.017151	0.012327	-79004.374
14170	0.006251	0.004612	0.003642	0.008765	0.078442	0.040293	0.014573	0.012853	-78786.009
14180	0.006291	0.006644	0.002627	0.007572	0.088559	0.045032	0.019037	0.016409	-79078.657
14190	0.005679	0.005731	0.003134	0.011296	0.110131	0.053417	0.022713	0.020435	-79397.315
14200	0.002457	0.003834	0.002451	0.003602	0.097653	0.037707	0.017758	0.016958	-78957.701
14210	0.003255	0.003499	0.002429	0.005721	0.089780	0.039085	0.017603	0.016810	-78656.062
14220	0.004028	0.003832	0.002669	0.006026	0.092386	0.043015	0.019339	0.018615	-79342.621
14230	0.003262	0.010664	0.002134	0.016643	0.102214	0.045371	0.020826	0.020045	-78623.449
14240	0.003397	0.006790	0.001903	0.016511	0.084510	0.047749	0.018566	0.017158	-79666.435
14250	0.006471	0.006648	0.001365	0.005534	0.079593	0.040490	0.016124	0.014697	-79062.693
14260	0.007076	0.008050	0.002534	0.002971	0.103797	0.050589	0.022582	0.020245	-79008.808
14270	0.003437	0.004180	0.002622	0.002376	0.088862	0.038865	0.018204	0.016612	-78869.048
14280	0.003633	0.002982	0.003148	0.003426	0.077685	0.032222	0.015903	0.014844	-78460.510
14290	0.004482	0.002441	0.003065	0.003802	0.077808	0.033032	0.019025	0.018354	-79186.329
14300	0.003685	0.001900	0.002943	0.002040	0.079589	0.034863	0.018271	0.017627	-78942.331
14310	0.003414	0.002217	0.004140	0.005612	0.096147	0.044942	0.019968	0.019264	-78903.913
14320	0.002482	0.003025	0.002918	0.004308	0.096688	0.032134	0.017718	0.017093	-78798.403
14330	0.004253	0.005049	0.003276	0.003333	0.103805	0.045162	0.019886	0.019185	-79252.814
14340	0.006072	0.003287	0.002438	0.003244	0.096866	0.037318	0.016577	0.015992	-79133.811
14350	0.010890	0.003255	0.003268	0.004181	0.091127	0.038867	0.019780	0.018781	-79025.503
14360	0.016654	0.002792	0.003296	0.003525	0.087613	0.042595	0.019952	0.018944	-79327.642
14370	0.011204	0.003671	0.003003	0.007236	0.087728	0.035223	0.019295	0.018071	-79070.896
14380	0.014149	0.003072	0.005060	0.005098	0.097892	0.044699	0.021476	0.020240	-79106.258
14390	0.006511	0.001258	0.005262	0.003599	0.068880	0.034592	0.016105	0.015178	-78759.836
14400	0.014090	0.003887	0.005739	0.004016	0.089129	0.048333	0.020350	0.019179	-79130.363
14410	0.010123	0.003294	0.006382	0.007208	0.066633	0.031445	0.016607	0.014320	-79020.327
14420	0.012450	0.006163	0.007912	0.005627	0.081366	0.042857	0.024952	0.024202	-79384.306
14430	0.008522	0.006468	0.006598	0.002659	0.065778	0.036949	0.020136	0.019531	-79653.411
14440	0.006033	0.011015	0.006316	0.010235	0.087950	0.032136	0.022511	0.021095	-78735.721
14450	0.009691	0.006450	0.008097	0.015542	0.080185	0.034011	0.021405	0.020203	-78851.499
14460	0.008478	0.010682	0.011236	0.015394	0.092882	0.032422	0.023684	0.021279	-78845.135
14470	0.005990	0.006787	0.005878	0.005565	0.079167	0.036905	0.023644	0.021523	-79110.760
14480	0.008410	0.007676	0.005782	0.012212	0.089593	0.041530	0.026605	0.017003	-79485.010
14490	0.005057	0.003370	0.006958	0.007213	0.090735	0.045339	0.021415	0.017858	-78758.269
14500	0.010968	0.004308	0.003212	0.016558	0.092360	0.044628	0.025006	0.019610	-78791.750
14510	0.003851	0.002891	0.002900	0.019744	0.094327	0.042879	0.022574	0.020250	-79046.904
14520	0.002239	0.002948	0.003513	0.013455	0.082145	0.037107	0.020922	0.018360	-79228.276
14530	0.002719	0.002277	0.005569	0.005736	0.080265	0.045210	0.021258	0.019870	-79110.356
14540	0.003514	0.002632	0.003408	0.007363	0.076490	0.046563	0.021114	0.019503	-78922.563
14550	0.004302	0.004346	0.004225	0.003704	0.095818	0.049861	0.026175	0.025317	-78880.931
14560	0.003245	0.003074	0.004622	0.006812	0.092147	0.047882	0.024594	0.023895	-78896.302
14570	0.003089	0.003283	0.004527	0.005850	0.085177	0.045423	0.024242	0.023553	-79081.896
14580	0.004278	0.003145	0.004527	0.002877	0.088227	0.041049	0.024242	0.023553	-78624.983
14590	0.007256	0.003079	0.004865	0.004432	0.083839	0.041760	0.024388	0.023695	-79371.880
14600	0.005585	0.002699	0.003330	0.002168	0.076456	0.038887	0.019851	0.019302	-78973.779
14610	0.005358	0.001847	0.003330	0.006770	0.078039	0.047663	0.019851	0.019302	-78926.097
14620	0.005381	0.002822	0.002796	0.002803	0.081504	0.043277	0.021674	0.021076	-78473.403
14630	0.005584	0.003443	0.002796	0.004557	0.087016	0.039382	0.021674	0.020956	-79494.131
14640	0.007969	0.003402	0.003053	0.002826	0.099079	0.045020	0.023662	0.022878	-78793.606
14650	0.004888	0.001867	0.003721	0.003500	0.082802	0.036641	0.019697	0.018660	-78760.174
14660	0.003249	0.002432	0.003502	0.008074	0.079341	0.036913	0.021645	0.020082	-79463.623
14670	0.004389	0.003455	0.004365	0.006522	0.091883	0.048625	0.026026	0.024064	-79090.450
14680	0.005648	0.002732	0.003938	0.003726	0.085863	0.046733	0.023478	0.023022	-79344.410
14690	0.002957	0.003646	0.003286	0.003109	0.078526	0.037234	0.019593	0.019213	-79168.389
14700	0.003739	0.003039	0.003897	0.003230	0.095405	0.049840	0.020264	0.019785	-78924.820
14710	0.005007	0.008127	0.003992	0.003188	0.085301	0.045385	0.020760	0.020269	-78977.661
14720	0.002997	0.004381	0.003734	0.008377	0.073391	0.044248	0.019419	0.018960	-79089.812
14730	0.002226	0.007327	0.004434	0.003336	0.078513	0.044594	0.018526	0.018088	-78912.726
14740	0.001784	0.005749	0.008557	0.006260	0.094766	0.047527	0.021150	0.020649	-79176.104
14750	0.001719	0.004852	0.008504	0.006001	0.071638	0.036179	0.017401	0.016630	-78794.459
14760	0.002207	0.007579	0.008415	0.010535	0.112445	0.050721	0.026360	0.023996	-79238.817
