Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
62910	0.005037	0.001580	0.003419	0.007948	0.001343	0.001191	0.004900	0.004429	0.003101	0.061650	0.051507	0.047067	0.009871	0.009851	0.040286	0.004548	0.009851	0.909701	0.852420	-93396.009
62920	0.004007	0.002406	0.003399	0.006321	0.001152	0.002805	0.003950	0.003537	0.002723	0.049034	0.038479	0.037158	0.007851	0.007825	0.023532	0.007354	0.007825	0.933819	0.866455	-95481.302
62930	0.001916	0.003430	0.001914	0.003614	0.003334	0.002380	0.001375	0.005216	0.003691	0.018245	0.013996	0.011643	0.002921	0.002911	0.010749	0.002712	0.002911	0.984592	0.816022	-99364.845
62940	0.003581	0.003738	0.002042	0.008296	0.014568	0.005468	0.003084	0.002326	0.003087	0.034097	0.029285	0.021835	0.005459	0.005441	0.017356	0.004178	0.005441	0.899694	0.693194	-95909.172
62950	0.002533	0.003561	0.005117	0.005274	0.005100	0.005882	0.003264	0.004249	0.004933	0.021676	0.018298	0.014642	0.003471	0.003455	0.007149	0.002253	0.003455	0.841266	0.883517	-93188.890
62960	0.002281	0.004947	0.002042	0.004674	0.009573	0.002026	0.004618	0.004622	0.001433	0.019211	0.014994	0.012553	0.003076	0.003062	0.012292	0.001408	0.003062	0.950068	0.676094	-98314.736
62970	0.003099	0.003448	0.005866	0.009189	0.001285	0.014831	0.008323	0.002831	0.004240	0.026098	0.021324	0.016829	0.004178	0.004159	0.007861	0.000982	0.004159	0.746726	0.490684	-94838.537
62980	0.001693	0.004611	0.012068	0.005052	0.003642	0.003158	0.002999	0.002315	0.004393	0.024840	0.021421	0.016181	0.003977	0.003959	0.007772	0.002060	0.003959	0.579719	0.702811	-99299.988
62990	0.001205	0.002812	0.008008	0.003595	0.002690	0.002385	0.002124	0.003837	0.009332	0.017679	0.016538	0.014810	0.002831	0.002818	0.013618	0.001504	0.002818	0.751059	0.596836	-95530.799
63000	0.001828	0.002854	0.005728	0.004649	0.001518	0.009695	0.003797	0.016584	0.005711	0.022858	0.022455	0.019550	0.003660	0.003620	0.017201	0.002709	0.003620	0.738742	0.618981	-94473.022
63010	0.002734	0.006409	0.006397	0.006951	0.003522	0.009425	0.006609	0.003462	0.007976	0.034182	0.032389	0.029514	0.005473	0.005304	0.022799	0.004623	0.005304	0.730819	0.607776	-93867.941
63020	0.002266	0.006339	0.002857	0.004756	0.003014	0.002329	0.004813	0.005190	0.003951	0.023384	0.022101	0.018040	0.003744	0.003700	0.012595	0.003063	0.003700	0.828371	0.360122	-95265.280
63030	0.002354	0.006585	0.003970	0.007551	0.003044	0.005326	0.004409	0.007580	0.004092	0.024294	0.022962	0.018183	0.003890	0.003661	0.007396	0.002566	0.003661	0.908161	0.330137	-94971.106
63040	0.002655	0.005093	0.003921	0.010596	0.009846	0.003027	0.012507	0.002669	0.003738	0.027402	0.023158	0.017820	0.004387	0.003978	0.012891	0.000400	0.003978	0.596726	0.290239	-96490.519
63050	0.004443	0.004236	0.008169	0.005531	0.004552	0.008297	0.003248	0.003642	0.002174	0.041654	0.037601	0.023258	0.006945	0.002392	0.019940	0.002812	0.002392	0.691788	0.164546	-95583.427
63060	0.003726	0.002795	0.007806	0.002316	0.007248	0.007403	0.004116	0.002081	0.005151	0.025452	0.024211	0.014211	0.005092	0.001400	0.004499	0.000176	0.001400	0.608755	0.137453	-94043.764
63070	0.003374	0.003135	0.008791	0.002825	0.010421	0.003057	0.002897	0.003797	0.003359	0.026970	0.025966	0.011739	0.004862	0.001155	0.008504	0.000186	0.001155	0.737665	0.096700	-94254.107
63080	0.002754	0.002756	0.003507	0.003949	0.002911	0.002372	0.003293	0.003085	0.001246	0.022014	0.020365	0.009582	0.004984	0.002138	0.004615	0.000119	0.002138	0.753802	0.128493	-96945.428
63090	0.002637	0.002639	0.003358	0.003062	0.003256	0.006153	0.004534	0.001768	0.001934	0.021080	0.019500	0.009175	0.005523	0.002436	0.004760	0.000730	0.002436	0.753802	0.132124	-98150.670
63100	0.004634	0.013247	0.002732	0.003681	0.003248	0.006957	0.006859	0.003002	0.005065	0.037042	0.034267	0.023977	0.012430	0.006393	0.008160	0.005230	0.006393	0.753802	0.190473	-95602.085
63110	0.002037	0.009959	0.001930	0.002813	0.001377	0.001938	0.005021	0.002024	0.006808	0.018979	0.017669	0.010619	0.007701	0.002775	0.005412	0.004227	0.002775	0.675173	0.039294	-98051.067
63120	0.005973	0.007350	0.001553	0.005183	0.002701	0.002721	0.008834	0.003045	0.007297	0.043735	0.040639	0.031368	0.025998	0.012397	0.013660	0.011179	0.012397	0.903420	0.103725	-96862.755
63130	0.004020	0.005507	0.000933	0.007019	0.001563	0.002460	0.005117	0.005945	0.001367	0.029166	0.026392	0.021250	0.013345	0.004800	0.019437	0.005148	0.004800	0.886555	0.040717	-91446.669
63140	0.003479	0.018124	0.001228	0.004685	0.009014	0.002551	0.001908	0.004290	0.006438	0.035048	0.030757	0.025346	0.020987	0.010903	0.017218	0.004192	0.010903	0.726900	0.050994	-95547.394
63150	0.004426	0.010052	0.002741	0.006196	0.008132	0.004314	0.004364	0.009927	0.003275	0.051730	0.046553	0.034358	0.029848	0.007455	0.025753	0.015528	0.007455	0.463083	0.156610	-91705.734
63160	0.001486	0.004581	0.001050	0.009112	0.002789	0.003506	0.002792	0.007719	0.008057	0.022263	0.020467	0.014345	0.011838	0.000460	0.012097	0.005084	0.000460	0.674222	0.095594	-98585.571
63170	0.001876	0.006307	0.001401	0.023392	0.005070	0.003739	0.003630	0.003206	0.009561	0.028723	0.025910	0.018455	0.010230	0.005116	0.016831	0.010078	0.005116	0.775409	0.118887	-94064.233
63180	0.001459	0.008787	0.002440	0.003545	0.005186	0.004217	0.003819	0.003668	0.007610	0.022347	0.021142	0.014359	0.013642	0.002020	0.010862	0.002130	0.002020	0.572933	0.172394	-95246.413
63190	0.001013	0.002858	0.002372	0.007347	0.002718	0.003216	0.004942	0.004246	0.007383	0.015514	0.014492	0.009921	0.009772	0.004264	0.007582	0.002634	0.004264	0.633344	0.050776	-95161.240
63200	0.002233	0.006299	0.005594	0.011949	0.003442	0.004360	0.002712	0.002893	0.003624	0.034197	0.031943	0.021867	0.021076	0.012172	0.019437	0.007188	0.012172	0.798461	0.029509	-96068.481
63210	0.001775	0.004105	0.002751	0.002223	0.003469	0.001655	0.002178	0.002414	0.001836	0.021783	0.020575	0.013929	0.013647	0.003187	0.011906	0.007855	0.003187	0.670450	0.255415	-95145.355
63220	0.001471	0.005138	0.002698	0.002608	0.003023	0.003601	0.003851	0.004060	0.004164	0.021258	0.020141	0.013593	0.013318	0.001497	0.007514	0.004010	0.001497	0.852920	0.009693	-99831.643
63230	0.004719	0.026484	0.007050	0.005278	0.004458	0.005151	0.013619	0.006134	0.001979	0.055543	0.052728	0.035516	0.034962	0.006219	0.022678	0.003625	0.006219	0.632962	0.009693	-90971.389
63240	0.002037	0.005733	0.002990	0.005577	0.008622	0.003148	0.002175	0.005284	0.002182	0.025205	0.022589	0.016117	0.015341	0.006787	0.015553	0.003031	0.006787	0.235949	0.009693	-92329.542
63250	0.004096	0.002882	0.003124	0.001563	0.006705	0.002627	0.004072	0.004022	0.002567	0.026335	0.023784	0.016840	0.016140	0.011480	0.016251	0.010993	0.011480	0.493626	0.009693	-91479.076
63260	0.006180	0.002736	0.001603	0.003496	0.005263	0.001687	0.008405	0.003044	0.002714	0.026335	0.023113	0.016840	0.012858	0.012778	0.015837	0.008830	0.012778	0.493626	0.310213	-99064.180
63270	0.011491	0.005890	0.003715	0.005539	0.001461	0.008263	0.004297	0.002839	0.002022	0.059677	0.052959	0.038732	0.029136	0.028955	0.031188	0.008358	0.028955	0.608861	0.228572	-91935.498
63280	0.006229	0.004598	0.001207	0.003266	0.010537	0.002577	0.003214	0.005897	0.003482	0.032352	0.026972	0.023390	0.015772	0.015697	0.020236	0.007191	0.015697	0.378575	0.369080	-91567.306
63290	0.010307	0.005476	0.001289	0.005898	0.004245	0.006050	0.006156	0.003674	0.004758	0.041861	0.035291	0.030030	0.020409	0.020311	0.025972	0.007453	0.020311	0.181695	0.543358	-96366.338
63300	0.007137	0.002921	0.000892	0.014284	0.004416	0.009937	0.003270	0.003886	0.003488	0.028985	0.025704	0.020793	0.014131	0.014064	0.016617	0.008571	0.014064	0.187477	0.507793	-96625.812
63310	0.009687	0.003410	0.002404	0.046048	0.009502	0.013847	0.002172	0.009795	0.002846	0.039342	0.033828	0.027084	0.019232	0.019089	0.024646	0.010782	0.019089	0.399263	0.467936	-96726.213
63320	0.007249	0.002481	0.002072	0.010919	0.003706	0.025455	0.002657	0.004584	0.002848	0.032457	0.028119	0.022258	0.017168	0.014593	0.018943	0.011989	0.014593	0.585113	0.357109	-97964.819
63330	0.014160	0.003046	0.001445	0.004958	0.007210	0.005517	0.003149	0.002751	0.007479	0.022641	0.019480	0.015526	0.013669	0.002707	0.013447	0.007720	0.002707	0.807261	0.357109	-93391.064
63340	0.029556	0.002942	0.005182	0.005314	0.005042	0.003026	0.002881	0.008379	0.001711	0.030195	0.026269	0.018806	0.016962	0.003969	0.016891	0.013635	0.003969	0.416034	0.213363	-90557.085
63350	0.021951	0.005209	0.005793	0.003259	0.009327	0.027718	0.001614	0.001672	0.010045	0.033753	0.029527	0.021021	0.020764	0.002900	0.010252	0.008945	0.002900	0.741892	0.150862	-91972.832
63360	0.011931	0.002771	0.004355	0.002073	0.002725	0.005355	0.008126	0.006284	0.003715	0.025374	0.023786	0.015803	0.015609	0.003215	0.006143	0.004614	0.003215	0.857631	0.111804	-91587.088
63370	0.012584	0.002393	0.003684	0.005363	0.013031	0.003689	0.003070	0.003281	0.005704	0.021462	0.020377	0.013367	0.011654	0.004544	0.009998	0.007363	0.004544	0.534252	0.134284	-94926.536
63380	0.006605	0.002301	0.001957	0.004775	0.009094	0.006645	0.002483	0.002800	0.004721	0.011265	0.010696	0.006999	0.005982	0.002521	0.003961	0.000350	0.002521	0.574584	0.011801	-98417.773
63390	0.010832	0.013467	0.002993	0.004585	0.009415	0.003139	0.006057	0.013351	0.002558	0.018474	0.016286	0.011620	0.010818	0.000616	0.011087	0.000739	0.000616	0.701529	0.118338	-96953.608
63400	0.007256	0.005672	0.001929	0.001359	0.008365	0.006325	0.005679	0.002771	0.004465	0.011903	0.011058	0.007487	0.006897	0.003059	0.005715	0.000297	0.003059	0.719001	0.038491	-95079.487
63410	0.009273	0.010269	0.001751	0.011080	0.007346	0.005909	0.003301	0.009016	0.005687	0.015212	0.014086	0.009371	0.006061	0.001594	0.006147	0.001595	0.001594	0.872792	0.035704	-100557.422
63420	0.025274	0.005506	0.003308	0.005872	0.009277	0.005849	0.002319	0.004716	0.005191	0.028453	0.028043	0.017441	0.012321	0.000969	0.007510	0.005051	0.000969	0.897289	0.040724	-93490.479
63430	0.017482	0.003026	0.002305	0.004992	0.001709	0.005701	0.004349	0.013447	0.006108	0.020218	0.019927	0.012783	0.007460	0.000049	0.006185	0.003093	0.000049	0.914667	0.082204	-96431.388
63440	0.011483	0.008180	0.003150	0.011651	0.002154	0.015049	0.004691	0.002414	0.004183	0.027465	0.021200	0.016840	0.005317	0.000067	0.009763	0.004568	0.000067	0.815951	0.038951	-93534.152
63450	0.008357	0.003829	0.002678	0.006386	0.002491	0.006505	0.002828	0.003456	0.008415	0.019990	0.017633	0.010555	0.006185	0.000027	0.007168	0.000825	0.000027	0.993787	0.070208	-95118.184
63460	0.008089	0.004721	0.003138	0.004990	0.004039	0.003199	0.005066	0.001474	0.004913	0.019028	0.015160	0.009659	0.006926	0.000026	0.007613	0.004346	0.000026	0.945563	0.046705	-97883.521
63470	0.004988	0.003203	0.002583	0.005447	0.004683	0.003093	0.002017	0.003016	0.002541	0.016907	0.013554	0.009578	0.005959	0.000023	0.002543	0.001110	0.000023	0.796750	0.046705	-98628.714
63480	0.014231	0.004074	0.004835	0.005643	0.003023	0.003850	0.002254	0.005668	0.002200	0.036214	0.027736	0.023203	0.016464	0.000177	0.019984	0.010535	0.000177	0.894117	0.041113	-96061.932
63490	0.009998	0.002085	0.004174	0.010329	0.017013	0.002342	0.003222	0.007769	0.002302	0.033357	0.024963	0.021417	0.015650	0.000163	0.015137	0.011183	0.000163	0.765548	0.041113	-89944.096
63500	0.006789	0.002124	0.010379	0.006399	0.001454	0.003821	0.001741	0.005490	0.003610	0.033979	0.025428	0.017712	0.013350	0.000397	0.013536	0.004403	0.000397	0.893898	0.027169	-92595.904
63510	0.007063	0.002770	0.002606	0.017632	0.011469	0.011530	0.004194	0.000863	0.002948	0.035349	0.024829	0.022047	0.015717	0.009881	0.018448	0.001699	0.009881	0.948447	0.027169	-90980.202
63520	0.001622	0.002084	0.003045	0.007138	0.004333	0.003102	0.002799	0.012457	0.001812	0.026595	0.018680	0.014659	0.010561	0.000447	0.010403	0.001562	0.000447	0.832503	0.120973	-93942.984
63530	0.002247	0.003800	0.003375	0.006226	0.005221	0.003528	0.001169	0.003599	0.002123	0.040603	0.027473	0.024222	0.021820	0.014060	0.017371	0.003320	0.014060	0.255884	0.011006	-90318.726
63540	0.001717	0.001791	0.003623	0.002522	0.003674	0.016474	0.002420	0.002695	0.002815	0.045732	0.032211	0.025014	0.013931	0.013178	0.013541	0.004784	0.013178	0.255884	0.011006	-92609.513
63550	0.002654	0.002252	0.002855	0.002671	0.006394	0.002921	0.005438	0.004617	0.008057	0.050506	0.038169	0.033650	0.024917	0.005675	0.027669	0.011242	0.005675	0.378705	0.032002	-94292.399
63560	0.002780	0.002257	0.003576	0.004090	0.001583	0.001410	0.003581	0.003660	0.002324	0.040900	0.030057	0.021967	0.015392	0.011800	0.020684	0.010541	0.011800	0.081961	0.032002	-102959.807
63570	0.003109	0.002052	0.002717	0.007752	0.006684	0.003230	0.001803	0.005002	0.002677	0.037172	0.027317	0.021106	0.015193	0.011155	0.015743	0.010148	0.011155	0.050414	0.145081	-96314.801
63580	0.003493	0.002432	0.006669	0.002432	0.002891	0.005402	0.009476	0.001614	0.002267	0.041760	0.035832	0.021966	0.020170	0.010572	0.015849	0.005790	0.010572	0.146237	0.147512	-91818.172
63590	0.004177	0.003589	0.007974	0.001551	0.002819	0.004465	0.003175	0.003106	0.013129	0.049935	0.043788	0.026266	0.023467	0.007845	0.021516	0.011449	0.007845	0.138024	0.094274	-92524.214
63600	0.002209	0.004689	0.003683	0.003409	0.004077	0.002809	0.005864	0.002181	0.003334	0.026132	0.023362	0.014642	0.010489	0.004938	0.006542	0.002946	0.004938	0.171736	0.123358	-96183.399
63610	0.001574	0.004525	0.002471	0.003971	0.007706	0.002096	0.007902	0.003402	0.007330	0.018624	0.016907	0.011790	0.009217	0.003318	0.004450	0.001688	0.003318	0.207506	0.065844	-96388.957
63620	0.005628	0.003728	0.003135	0.006200	0.002317	0.004216	0.006077	0.004605	0.008002	0.037455	0.034323	0.027419	0.021340	0.004901	0.008949	0.002957	0.004901	0.196344	0.076566	-92373.765
63630	0.002903	0.001645	0.002334	0.010374	0.011655	0.001438	0.003202	0.013059	0.003910	0.019317	0.018405	0.015200	0.003025	0.002427	0.005539	0.000416	0.002427	0.335130	0.026130	-100310.650
63640	0.006004	0.003037	0.001767	0.004965	0.005933	0.005007	0.003028	0.002475	0.003889	0.049908	0.047371	0.043706	0.034168	0.014635	0.015273	0.004956	0.014635	0.240495	0.044041	-97641.650
63650	0.004547	0.001666	0.002063	0.002745	0.010449	0.007532	0.002671	0.007255	0.003639	0.037795	0.036546	0.033298	0.027543	0.010857	0.011192	0.009416	0.010857	0.152008	0.044041	-95193.590
63660	0.005799	0.002877	0.003306	0.004555	0.001674	0.006434	0.003926	0.009830	0.001630	0.032284	0.030961	0.028580	0.027438	0.008465	0.009561	0.006037	0.008465	0.203983	0.059043	-93309.537
63670	0.006975	0.003338	0.002803	0.005480	0.003912	0.007740	0.002921	0.003673	0.005752	0.038835	0.036987	0.034802	0.030766	0.005555	0.011501	0.007927	0.005555	0.160482	0.058391	-92517.448
63680	0.006209	0.003279	0.002523	0.002669	0.004488	0.002640	0.004743	0.002235	0.001780	0.026887	0.024866	0.023098	0.015593	0.011630	0.013822	0.011184	0.011630	0.252209	0.092685	-93399.383
63690	0.009405	0.006081	0.006345	0.002805	0.012412	0.003022	0.006338	0.003726	0.001967	0.053150	0.048851	0.042834	0.025569	0.010542	0.030625	0.020121	0.010542	0.215711	0.121517	-94004.743
63700	0.012175	0.003563	0.003096	0.002822	0.007261	0.003066	0.003111	0.000820	0.011471	0.053984	0.046970	0.043318	0.028051	0.001647	0.031482	0.017023	0.001647	0.062568	0.053600	-96951.065
63710	0.017969	0.001955	0.001728	0.002354	0.016760	0.003148	0.002666	0.016028	0.001500	0.039765	0.035602	0.031666	0.026306	0.002126	0.017201	0.012121	0.002126	0.069265	0.047799	-97846.518
63720	0.012411	0.003895	0.003718	0.004308	0.015962	0.003157	0.004210	0.001643	0.006915	0.046646	0.040145	0.033653	0.019757	0.015032	0.021912	0.007412	0.015032	0.002016	0.111265	-92240.858
63730	0.005472	0.002634	0.002692	0.002604	0.006202	0.003408	0.003605	0.004582	0.004498	0.027280	0.021222	0.018438	0.011190	0.009305	0.011121	0.008427	0.009305	0.002016	0.187528	-94674.548
63740	0.007777	0.003291	0.002120	0.003408	0.001771	0.006062	0.006785	0.002973	0.005371	0.028149	0.021665	0.020946	0.014811	0.010105	0.012254	0.001613	0.010105	0.002016	0.164018	-99823.115
63750	0.007537	0.001727	0.002227	0.001535	0.003990	0.003753	0.002988	0.003987	0.002455	0.027283	0.022898	0.021057	0.012015	0.011697	0.013511	0.000793	0.011697	0.154959	0.030764	-96169.000
63760	0.006111	0.002076	0.001571	0.002303	0.002694	0.002050	0.002407	0.020194	0.003748	0.022120	0.018039	0.016416	0.012073	0.006499	0.012530	0.000668	0.006499	0.161469	0.194185	-92392.131
63770	0.006583	0.002236	0.002638	0.005597	0.002109	0.001743	0.010593	0.004572	0.008134	0.023828	0.019432	0.017683	0.013954	0.001898	0.011009	0.004422	0.001898	0.312701	0.157379	-95091.748
63780	0.005195	0.001713	0.001824	0.002555	0.002479	0.002364	0.002315	0.005516	0.005255	0.018298	0.014923	0.013896	0.008400	0.004706	0.006259	0.004480	0.004706	0.312701	0.164224	-91924.632
63790	0.006902	0.001901	0.004246	0.002906	0.001634	0.001294	0.004053	0.002968	0.003855	0.025934	0.021553	0.018488	0.015900	0.004872	0.010974	0.004295	0.004872	0.294506	0.299283	-94138.726
63800	0.005621	0.003373	0.012666	0.003750	0.002966	0.002164	0.004331	0.003612	0.004244	0.044375	0.036292	0.022213	0.019110	0.002449	0.017260	0.016638	0.002449	0.100906	0.178649	-95788.334
63810	0.004166	0.002156	0.007037	0.003330	0.002341	0.002963	0.005880	0.003700	0.001872	0.030275	0.027121	0.017216	0.007264	0.003863	0.009065	0.006103	0.003863	0.037869	0.207777	-96635.671
63820	0.005800	0.003576	0.011564	0.002357	0.002566	0.002319	0.002656	0.001690	0.002463	0.065121	0.061791	0.037030	0.021212	0.011646	0.030259	0.011370	0.011646	0.037869	0.262407	-94630.150
63830	0.004626	0.001670	0.005156	0.002712	0.004034	0.003574	0.002264	0.001970	0.003087	0.051943	0.049580	0.036078	0.012099	0.004423	0.026919	0.009191	0.004423	0.067243	0.210455	-91052.879
63840	0.003517	0.001451	0.002413	0.002593	0.004087	0.001630	0.006192	0.002845	0.003238	0.039486	0.037836	0.031425	0.009198	0.004200	0.021652	0.001204	0.004200	0.167412	0.322274	-95282.990
63850	0.003850	0.001416	0.003647	0.003069	0.003268	0.001669	0.009883	0.002192	0.004502	0.043230	0.038431	0.032378	0.009551	0.006101	0.022531	0.000573	0.006101	0.145890	0.126973	-91940.459
63860	0.003775	0.002164	0.008349	0.003829	0.003724	0.005759	0.021148	0.002648	0.001961	0.042387	0.036763	0.029581	0.009365	0.006634	0.015164	0.000968	0.006634	0.222383	0.258035	-94276.276
63870	0.002350	0.001851	0.011497	0.002011	0.003667	0.007832	0.001799	0.005473	0.003794	0.028344	0.023536	0.015762	0.008769	0.003035	0.005913	0.001058	0.003035	0.087725	0.175116	-96587.759
63880	0.003200	0.002863	0.008723	0.008111	0.013332	0.016960	0.003605	0.003424	0.002405	0.038595	0.030873	0.026971	0.013105	0.001516	0.006926	0.004140	0.001516	0.089648	0.314791	-96151.195
63890	0.002348	0.001823	0.010473	0.001871	0.003557	0.004913	0.004238	0.003501	0.002241	0.027327	0.021515	0.017010	0.008110	0.000633	0.008016	0.002640	0.000633	0.011125	0.377659	-95674.499
63900	0.004050	0.001891	0.008717	0.003283	0.005724	0.003362	0.002760	0.002028	0.006394	0.024101	0.018219	0.014017	0.008318	0.000485	0.010794	0.002357	0.000485	0.011125	0.324526	-96377.674
63910	0.008143	0.001118	0.013890	0.005500	0.007913	0.005843	0.003807	0.002404	0.006916	0.033318	0.027413	0.018458	0.009346	0.004891	0.006832	0.005195	0.004891	0.062324	0.339349	-95077.035
63920	0.011037	0.001600	0.015053	0.002129	0.004410	0.006374	0.002256	0.002468	0.005238	0.045162	0.036512	0.025121	0.009377	0.006886	0.012131	0.006422	0.006886	0.053107	0.203539	-93394.845
63930	0.008246	0.001242	0.007955	0.001736	0.007036	0.002463	0.001991	0.006996	0.002392	0.033742	0.026954	0.024138	0.007006	0.003148	0.010030	0.001342	0.003148	0.129049	0.334429	-94352.353
63940	0.008071	0.001872	0.008154	0.002416	0.008347	0.001880	0.002281	0.001082	0.001438	0.050851	0.040622	0.035898	0.010559	0.009298	0.027105	0.001752	0.009298	0.107272	0.334429	-94321.793
63950	0.005906	0.001645	0.007463	0.005867	0.003454	0.002429	0.004506	0.006055	0.002885	0.037206	0.027810	0.023424	0.007726	0.007669	0.014717	0.006575	0.007669	0.112123	0.391038	-95280.209
63960	0.010961	0.001054	0.005926	0.005273	0.012681	0.003754	0.002261	0.003817	0.001776	0.033436	0.026738	0.024840	0.006943	0.006352	0.014436	0.003056	0.006352	0.065117	0.327608	-96832.202
63970	0.016958	0.001581	0.008736	0.002441	0.003556	0.002628	0.002692	0.001240	0.003638	0.035687	0.028895	0.026152	0.007410	0.006188	0.013304	0.002752	0.006188	0.042440	0.157608	-93472.142
63980	0.017369	0.001399	0.003841	0.002670	0.002661	0.003294	0.003197	0.002172	0.003171	0.031574	0.025565	0.024069	0.006185	0.005566	0.009704	0.002594	0.005566	0.108103	0.257396	-93335.348
63990	0.016516	0.002122	0.005663	0.002938	0.004225	0.001711	0.016585	0.001940	0.002236	0.047889	0.038775	0.036956	0.010728	0.009409	0.024355	0.002738	0.009409	0.089368	0.257396	-94865.148
64000	0.027423	0.001710	0.008786	0.004377	0.005650	0.004641	0.016474	0.004911	0.003655	0.073670	0.060594	0.056533	0.016503	0.013260	0.025224	0.009942	0.013260	0.093583	0.229706	-97489.000
64010	0.025240	0.001691	0.013665	0.001731	0.004190	0.005232	0.003418	0.001376	0.004685	0.061223	0.048303	0.042093	0.015077	0.005960	0.015350	0.004104	0.005960	0.080935	0.185778	-95908.118
64020	0.025968	0.002098	0.010861	0.006126	0.012740	0.006184	0.001275	0.004847	0.005363	0.060652	0.046612	0.041997	0.026264	0.005560	0.013366	0.009907	0.005560	0.090289	0.405792	-92255.417
64030	0.009075	0.001280	0.006685	0.003099	0.005647	0.003773	0.003947	0.006908	0.002997	0.037011	0.028443	0.027343	0.024127	0.002912	0.008156	0.007170	0.002912	0.033233	0.306053	-94252.067
64040	0.008301	0.001280	0.004097	0.007235	0.002446	0.003704	0.002479	0.005302	0.004146	0.037011	0.028443	0.027343	0.014717	0.001367	0.008597	0.001239	0.001367	0.161831	0.109654	-97987.288
64050	0.011585	0.001148	0.006392	0.002535	0.002084	0.001869	0.004033	0.008511	0.004962	0.045551	0.035210	0.034608	0.014444	0.000192	0.025751	0.000454	0.000192	0.344284	0.118769	-88467.504
64060	0.013031	0.001576	0.002796	0.001888	0.004043	0.005290	0.004720	0.002692	0.001860	0.040950	0.031653	0.031112	0.009537	0.000173	0.020155	0.006383	0.000173	0.190037	0.117355	-92326.998
64070	0.017615	0.002070	0.004990	0.006074	0.002140	0.003649	0.002748	0.001373	0.004008	0.049846	0.038530	0.038053	0.011609	0.004405	0.022513	0.008334	0.004405	0.274916	0.125035	-95605.234
64080	0.013953	0.001792	0.004649	0.001209	0.015815	0.002226	0.004810	0.004033	0.002078	0.038620	0.029852	0.029360	0.015470	0.001814	0.022021	0.002215	0.001814	0.500817	0.144485	-92947.775
64090	0.019838	0.002340	0.005182	0.002305	0.012568	0.005473	0.004779	0.002340	0.004457	0.050426	0.038978	0.038336	0.030223	0.011961	0.014618	0.004375	0.011961	0.429684	0.105541	-93465.421
64100	0.012063	0.001600	0.003644	0.002802	0.002532	0.002899	0.004237	0.004433	0.003010	0.035028	0.027283	0.026251	0.014955	0.001982	0.012699	0.010473	0.001982	0.482149	0.051288	-95273.378
64110	0.009018	0.001062	0.002631	0.001430	0.012146	0.005540	0.003744	0.002547	0.008143	0.026470	0.020806	0.020136	0.012699	0.001701	0.008261	0.000758	0.001701	0.666814	0.021094	-95657.908
64120	0.008932	0.002285	0.004037	0.003807	0.004867	0.001693	0.003591	0.006955	0.008468	0.043977	0.034567	0.032750	0.021014	0.007942	0.027035	0.001348	0.007942	0.861027	0.021094	-91702.906
64130	0.006695	0.001712	0.006412	0.002491	0.001721	0.003078	0.002970	0.005553	0.002534	0.032962	0.025909	0.024112	0.015790	0.011342	0.017178	0.003038	0.011342	0.715237	0.059017	-93432.831
64140	0.005591	0.001358	0.002029	0.003977	0.002433	0.004388	0.006106	0.003900	0.006941	0.039938	0.032029	0.030738	0.019142	0.018519	0.028877	0.003572	0.018519	0.656189	0.206877	-94614.978
64150	0.002232	0.001097	0.002861	0.003213	0.001879	0.001415	0.003468	0.002739	0.001465	0.032263	0.025874	0.024618	0.015463	0.014933	0.023328	0.003937	0.014933	0.633506	0.112706	-100297.152
64160	0.002492	0.001021	0.004058	0.001660	0.007467	0.005533	0.001594	0.008066	0.003698	0.030023	0.024077	0.021695	0.017305	0.014107	0.017600	0.011757	0.014107	0.260951	0.106070	-93771.704
64170	0.003303	0.001631	0.005418	0.002867	0.002452	0.004558	0.004173	0.002776	0.004223	0.047961	0.038463	0.034457	0.025310	0.019358	0.032633	0.021532	0.019358	0.372298	0.118122	-95840.530
64180	0.004478	0.001883	0.003738	0.001802	0.004393	0.009929	0.004021	0.008868	0.009617	0.053733	0.044399	0.040502	0.033093	0.021058	0.029101	0.021967	0.021058	0.614944	0.112126	-95431.609
64190	0.004037	0.001697	0.004869	0.003610	0.005778	0.002042	0.012621	0.005654	0.001868	0.048434	0.040020	0.034550	0.022562	0.018611	0.023923	0.007940	0.018611	0.851397	0.057464	-93489.209
64200	0.003901	0.001470	0.003976	0.002490	0.003442	0.005062	0.001781	0.006282	0.025109	0.046807	0.039310	0.035275	0.024418	0.010306	0.032513	0.009008	0.010306	0.991560	0.032117	-95281.519
64210	0.004762	0.001558	0.002567	0.003990	0.005012	0.008576	0.001526	0.004817	0.014621	0.050408	0.042400	0.038756	0.026760	0.003721	0.024808	0.023430	0.003721	0.991560	0.175345	-94475.342
64220	0.006392	0.002022	0.005294	0.002934	0.002124	0.002092	0.004020	0.005399	0.005822	0.062606	0.053425	0.049759	0.045778	0.015370	0.044575	0.005018	0.015370	0.991560	0.053318	-88423.957
64230	0.003347	0.001454	0.003598	0.008971	0.001851	0.003247	0.002472	0.007661	0.001303	0.047330	0.040388	0.037618	0.020607	0.013212	0.035966	0.004752	0.013212	0.991560	0.182982	-91151.714
