Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
15740	0.003872	0.004893	0.002366	0.004359	0.022393	0.015644	0.014457	0.011166	-96315.259
15750	0.003902	0.002406	0.002390	0.006085	0.015462	0.010460	0.008848	0.003747	-97437.992
15760	0.004259	0.003189	0.008725	0.004531	0.024059	0.016166	0.013768	0.008105	-96439.518
15770	0.002318	0.002626	0.002975	0.003198	0.016663	0.010521	0.007551	0.004699	-96829.218
15780	0.004244	0.002841	0.007622	0.004189	0.030501	0.023386	0.013822	0.009501	-95034.776
15790	0.002300	0.002115	0.009075	0.004902	0.027154	0.024339	0.011902	0.003840	-95757.360
15800	0.002300	0.003276	0.008110	0.004295	0.027154	0.021647	0.016741	0.007169	-94454.031
15810	0.003641	0.004829	0.006707	0.016751	0.035709	0.026532	0.023721	0.010002	-94851.802
15820	0.002179	0.003263	0.005710	0.003741	0.021013	0.014697	0.013972	0.008216	-98984.562
15830	0.002538	0.001652	0.004479	0.002673	0.010364	0.007764	0.007581	0.004192	-99699.390
15840	0.003888	0.002783	0.003708	0.003174	0.016508	0.012366	0.012076	0.005588	-100847.259
15850	0.004282	0.003980	0.004123	0.003004	0.011332	0.008489	0.008290	0.003836	-99572.676
15860	0.002609	0.008162	0.006849	0.001930	0.012084	0.009052	0.008840	0.005189	-99547.797
15870	0.003399	0.004388	0.001526	0.004584	0.010990	0.008232	0.008039	0.002767	-97746.329
15880	0.003242	0.009050	0.003454	0.003249	0.014439	0.010817	0.010563	0.002523	-101118.013
15890	0.004879	0.006793	0.009088	0.002244	0.021726	0.016275	0.015893	0.011549	-100964.944
15900	0.003775	0.006765	0.021100	0.002942	0.023851	0.017867	0.017447	0.008616	-98973.769
15910	0.002426	0.005291	0.003772	0.003161	0.015328	0.011483	0.011213	0.005495	-99352.697
15920	0.003782	0.006538	0.003241	0.004540	0.028404	0.021278	0.020778	0.011256	-97531.315
15930	0.005269	0.007536	0.003331	0.004863	0.022894	0.017165	0.016040	0.006828	-99903.115
15940	0.004066	0.006783	0.002978	0.004821	0.032990	0.024734	0.023970	0.015745	-92037.217
15950	0.004435	0.004079	0.003533	0.004893	0.017350	0.013008	0.012606	0.008476	-96088.091
15960	0.003957	0.002899	0.012204	0.003792	0.012329	0.009244	0.008958	0.006294	-102719.214
15970	0.003115	0.004553	0.010488	0.002926	0.012329	0.009244	0.008958	0.006294	-98556.353
15980	0.005243	0.010875	0.002866	0.011713	0.020751	0.015558	0.015077	0.010185	-95075.662
15990	0.003632	0.010767	0.003858	0.015632	0.014375	0.010650	0.008685	0.003968	-100746.809
16000	0.002722	0.004525	0.002603	0.006777	0.010773	0.007981	0.006383	0.002128	-102062.376
16010	0.002188	0.009575	0.003293	0.008772	0.012169	0.008837	0.007373	0.004136	-95215.345
16020	0.004136	0.013484	0.007569	0.010590	0.023009	0.016322	0.013168	0.007929	-97445.514
16030	0.001753	0.008035	0.003172	0.012253	0.011554	0.007937	0.006612	0.005414	-99071.122
16040	0.001916	0.003864	0.002482	0.003512	0.009358	0.006429	0.005127	0.004447	-99276.850
16050	0.006296	0.008299	0.006503	0.007142	0.030752	0.021518	0.016850	0.013852	-94118.827
16060	0.002912	0.002927	0.002819	0.006677	0.015156	0.012184	0.007593	0.004639	-94569.008
16070	0.004232	0.003572	0.004194	0.008007	0.025497	0.019944	0.012191	0.009078	-94673.381
16080	0.005205	0.003279	0.002122	0.015163	0.039993	0.033247	0.018997	0.015359	-92545.185
16090	0.003050	0.001422	0.002243	0.008017	0.023431	0.020436	0.010829	0.008074	-94408.431
16100	0.002240	0.004728	0.001951	0.008308	0.032993	0.025375	0.014808	0.014567	-95992.300
16110	0.003479	0.003954	0.003161	0.009212	0.041568	0.035672	0.019343	0.018568	-95395.746
16120	0.003415	0.002117	0.002748	0.003086	0.036132	0.031501	0.016813	0.016140	-93495.220
16130	0.005425	0.002707	0.003569	0.005557	0.034229	0.030608	0.016773	0.016140	-97717.710
16140	0.001747	0.002843	0.002005	0.005913	0.019227	0.015604	0.009421	0.008131	-98035.719
16150	0.001603	0.007537	0.001563	0.014847	0.024788	0.022605	0.014469	0.008705	-97257.894
16160	0.002166	0.009126	0.002898	0.013842	0.037140	0.035365	0.020558	0.019229	-97138.967
16170	0.002018	0.002249	0.004802	0.010103	0.034596	0.034030	0.019150	0.017694	-94955.656
16180	0.003166	0.002279	0.004282	0.015134	0.038064	0.037441	0.021070	0.015501	-92655.986
16190	0.005241	0.006457	0.004437	0.018882	0.063374	0.062338	0.038984	0.025611	-93646.553
16200	0.001706	0.002678	0.001225	0.006103	0.020627	0.020290	0.015285	0.013932	-94808.715
16210	0.003846	0.004705	0.002266	0.013785	0.025849	0.023680	0.019155	0.013246	-94968.558
16220	0.001774	0.004099	0.002134	0.007707	0.015355	0.012562	0.009441	0.008298	-96269.259
16230	0.001867	0.005244	0.004879	0.017622	0.024519	0.021771	0.013768	0.007884	-94758.064
16240	0.002563	0.005296	0.003101	0.006620	0.022438	0.021795	0.015822	0.013095	-98816.486
16250	0.001928	0.002113	0.003035	0.008712	0.013236	0.012638	0.007821	0.004000	-95971.818
16260	0.004497	0.002024	0.005948	0.006884	0.018709	0.018148	0.011066	0.008678	-96729.908
16270	0.004634	0.001730	0.006144	0.003358	0.015985	0.015506	0.009354	0.008453	-93756.657
16280	0.004180	0.004612	0.007462	0.006431	0.017391	0.016870	0.010142	0.008490	-97261.427
16290	0.002801	0.007878	0.002580	0.003327	0.013039	0.011779	0.007735	0.006624	-97514.890
16300	0.008448	0.004498	0.004322	0.007151	0.023234	0.021811	0.013046	0.010006	-98926.095
16310	0.004805	0.004629	0.001815	0.002951	0.016628	0.014623	0.010588	0.007957	-97451.602
16320	0.005504	0.015032	0.003396	0.008708	0.031114	0.030401	0.019812	0.013611	-95540.511
16330	0.002868	0.012460	0.001317	0.005352	0.016214	0.015073	0.008875	0.006364	-95686.120
16340	0.002998	0.013490	0.001383	0.004549	0.017494	0.015759	0.009323	0.006827	-96920.467
16350	0.003208	0.016401	0.001477	0.001975	0.018670	0.016062	0.009950	0.009015	-97219.231
16360	0.004389	0.017639	0.002069	0.003197	0.027092	0.024248	0.014681	0.012952	-104270.259
16370	0.001741	0.006518	0.001147	0.002691	0.010744	0.009894	0.005822	0.005374	-100853.082
16380	0.002726	0.004015	0.001499	0.003877	0.018539	0.015932	0.010700	0.009679	-93116.471
16390	0.009320	0.007302	0.003879	0.009090	0.030497	0.027616	0.017602	0.012728	-95039.666
16400	0.013494	0.015230	0.002539	0.012759	0.029178	0.023952	0.012901	0.005291	-94943.391
16410	0.004504	0.010044	0.001287	0.002639	0.013816	0.010982	0.007458	0.005300	-97846.451
16420	0.011804	0.010763	0.003187	0.003737	0.026124	0.024558	0.014102	0.010496	-101114.812
16430	0.007559	0.003161	0.002525	0.005646	0.020697	0.019457	0.011173	0.006460	-96188.212
16440	0.003119	0.005754	0.004586	0.003554	0.020740	0.019497	0.013272	0.009713	-94426.432
16450	0.003490	0.003883	0.006095	0.010969	0.020740	0.016690	0.011896	0.004662	-93770.746
16460	0.002309	0.005420	0.003322	0.012316	0.021043	0.015825	0.010572	0.007054	-99225.338
16470	0.002505	0.013037	0.001451	0.010493	0.022826	0.019111	0.014393	0.010887	-95974.128
16480	0.002465	0.013446	0.002209	0.008419	0.021044	0.018216	0.010920	0.008907	-94979.386
16490	0.002465	0.005480	0.002930	0.005288	0.021044	0.019695	0.011972	0.008058	-96373.430
16500	0.002781	0.004411	0.003324	0.003345	0.026472	0.024169	0.015774	0.011966	-94674.077
16510	0.004753	0.005163	0.003614	0.005918	0.032451	0.030969	0.023968	0.012358	-96557.410
16520	0.003057	0.005841	0.001561	0.002446	0.018244	0.015402	0.013475	0.008014	-99343.720
16530	0.006503	0.018559	0.002229	0.003826	0.026053	0.021994	0.019243	0.010447	-96656.280
16540	0.005136	0.004298	0.002528	0.005947	0.028399	0.026046	0.016594	0.004949	-95504.706
16550	0.003094	0.005030	0.002328	0.005486	0.028399	0.026046	0.014801	0.008333	-91279.498
16560	0.002408	0.004046	0.001987	0.003034	0.029633	0.027741	0.015914	0.009556	-96233.793
16570	0.002204	0.001591	0.002924	0.003939	0.036806	0.030293	0.014381	0.010837	-92523.552
16580	0.002689	0.002123	0.001206	0.007395	0.039610	0.032031	0.021256	0.011535	-95359.030
16590	0.002668	0.004716	0.002295	0.007438	0.049087	0.034877	0.023717	0.013826	-94184.620
16600	0.002670	0.003791	0.002328	0.003960	0.045836	0.040384	0.024934	0.022931	-96195.703
16610	0.002805	0.005950	0.001239	0.003809	0.041147	0.034129	0.022988	0.020990	-91646.486
16620	0.002669	0.003929	0.002267	0.004368	0.039288	0.038488	0.021324	0.020428	-94627.132
16630	0.003002	0.003770	0.002970	0.007453	0.042442	0.041416	0.023252	0.021426	-97157.767
16640	0.002444	0.003154	0.001234	0.006222	0.025178	0.024405	0.013794	0.011586	-97215.452
16650	0.002309	0.002260	0.001832	0.005558	0.041698	0.041122	0.023245	0.019097	-100013.074
16660	0.004677	0.006145	0.003155	0.003496	0.071802	0.070810	0.040027	0.035358	-98636.790
16670	0.003615	0.006384	0.001372	0.004157	0.067423	0.066487	0.037291	0.029572	-96159.879
16680	0.002522	0.003638	0.001601	0.002076	0.064442	0.060508	0.037673	0.027270	-89392.204
16690	0.001769	0.002504	0.002185	0.002018	0.045200	0.040141	0.024852	0.013325	-92799.482
16700	0.001579	0.002057	0.004383	0.001673	0.039061	0.037152	0.023309	0.012871	-92714.574
16710	0.001719	0.004970	0.008912	0.003863	0.029481	0.026688	0.015513	0.003453	-96773.555
16720	0.002158	0.007717	0.015856	0.002843	0.036997	0.030521	0.014670	0.009126	-98843.304
16730	0.002193	0.006448	0.006564	0.003692	0.037602	0.032655	0.014909	0.007258	-100816.539
16740	0.002459	0.004382	0.004841	0.002489	0.042173	0.033324	0.019317	0.012814	-97195.805
16750	0.002674	0.002302	0.000896	0.002904	0.021826	0.014486	0.012658	0.006824	-96815.534
16760	0.001895	0.002770	0.003936	0.002931	0.024760	0.015362	0.011396	0.003873	-97171.682
16770	0.002689	0.006263	0.003059	0.003842	0.035153	0.021890	0.018988	0.007864	-92252.004
16780	0.003769	0.002936	0.006744	0.002906	0.040193	0.030492	0.018398	0.011251	-93817.224
16790	0.003855	0.004093	0.004509	0.002335	0.034018	0.022579	0.013438	0.008672	-92834.284
16800	0.003503	0.002770	0.011377	0.005926	0.043490	0.035658	0.016993	0.008363	-96951.568
16810	0.003838	0.001752	0.005370	0.010963	0.039734	0.035090	0.024190	0.006369	-96361.736
16820	0.005638	0.005959	0.007946	0.002607	0.062713	0.051152	0.032569	0.024207	-92031.771
16830	0.005206	0.001633	0.001547	0.001902	0.041363	0.038450	0.024133	0.014088	-96431.685
16840	0.006524	0.002592	0.006796	0.001829	0.061365	0.055206	0.029059	0.014370	-90837.367
16850	0.005416	0.003877	0.002351	0.002116	0.037219	0.033161	0.025995	0.006653	-92846.515
16860	0.003359	0.005579	0.003571	0.004431	0.039419	0.032392	0.027937	0.005050	-90909.705
16870	0.003330	0.002646	0.007518	0.002134	0.034525	0.029892	0.024724	0.006325	-92670.852
16880	0.005315	0.001021	0.002632	0.003035	0.027948	0.026682	0.023834	0.011848	-96452.721
16890	0.007215	0.005225	0.002904	0.004742	0.069824	0.062221	0.053911	0.038503	-93762.596
16900	0.003936	0.004018	0.003744	0.001633	0.040798	0.036905	0.029023	0.024099	-97762.262
16910	0.002975	0.003643	0.006366	0.009480	0.030841	0.026739	0.023597	0.004261	-95158.666
16920	0.003284	0.002723	0.008384	0.002465	0.024317	0.021082	0.019992	0.015049	-91907.924
16930	0.004210	0.003490	0.011373	0.005014	0.031168	0.027022	0.026159	0.012155	-96498.034
16940	0.003255	0.002928	0.007048	0.003194	0.027864	0.024157	0.023320	0.015249	-94557.910
16950	0.006205	0.001528	0.015582	0.006883	0.044719	0.043309	0.038377	0.018379	-96677.143
16960	0.006043	0.001124	0.016218	0.005174	0.034872	0.033772	0.027593	0.010640	-95113.665
16970	0.006214	0.002646	0.028115	0.001605	0.045876	0.043079	0.030572	0.020398	-97481.886
16980	0.003527	0.001865	0.012542	0.001266	0.033150	0.031243	0.022949	0.014793	-95148.934
16990	0.005916	0.003331	0.012706	0.001268	0.059203	0.055797	0.036288	0.022583	-94652.894
17000	0.003824	0.003198	0.014690	0.004889	0.087831	0.082343	0.062458	0.012889	-94274.800
17010	0.002368	0.008737	0.010434	0.002281	0.066101	0.049489	0.042584	0.020017	-96486.697
17020	0.003606	0.008648	0.019886	0.003010	0.140489	0.109594	0.083218	0.059912	-94471.481
17030	0.002113	0.009506	0.010704	0.002490	0.067458	0.040855	0.037573	0.029118	-93112.916
17040	0.001827	0.006299	0.003944	0.002010	0.034040	0.019241	0.017777	0.015773	-95469.774
17050	0.003180	0.003056	0.001858	0.002881	0.024365	0.014804	0.013724	0.009611	-97890.853
17060	0.001993	0.003201	0.003666	0.002175	0.023239	0.015170	0.014238	0.010923	-93141.810
17070	0.002909	0.004844	0.007177	0.004382	0.047720	0.028820	0.027409	0.010698	-93608.408
17080	0.001894	0.002741	0.007456	0.003122	0.025832	0.015975	0.014091	0.004533	-93607.834
17090	0.001942	0.003602	0.010256	0.003035	0.049936	0.025373	0.023221	0.011843	-92802.721
17100	0.002108	0.003257	0.011790	0.002648	0.041451	0.022948	0.019714	0.011105	-97232.671
17110	0.002635	0.003466	0.019873	0.002459	0.029772	0.017769	0.013859	0.007168	-94750.571
17120	0.003347	0.003162	0.014984	0.001094	0.021933	0.011930	0.010965	0.006123	-96996.243
17130	0.001923	0.003420	0.009537	0.001261	0.020714	0.011163	0.009003	0.004726	-95722.612
17140	0.003748	0.004576	0.020400	0.003445	0.049799	0.030210	0.022002	0.010334	-95964.324
17150	0.003585	0.008405	0.017140	0.001899	0.079231	0.042665	0.037297	0.022880	-93927.078
17160	0.001528	0.003872	0.010151	0.002287	0.045249	0.020785	0.018228	0.005353	-95817.676
17170	0.001377	0.007770	0.005471	0.003125	0.049086	0.023580	0.019406	0.005353	-92615.393
17180	0.002273	0.008718	0.008918	0.002564	0.071658	0.037271	0.027881	0.018371	-91191.775
17190	0.002552	0.004628	0.003253	0.002479	0.047850	0.025243	0.022233	0.011698	-94522.042
17200	0.003684	0.007184	0.003858	0.001930	0.047330	0.026741	0.020089	0.015027	-94832.084
17210	0.006099	0.006414	0.006807	0.002345	0.070956	0.045268	0.037351	0.029328	-93695.109
17220	0.006067	0.007832	0.005909	0.001979	0.060636	0.032482	0.029115	0.022147	-95693.227
17230	0.006567	0.005153	0.003593	0.002584	0.028767	0.021696	0.016988	0.005987	-92784.284
17240	0.006763	0.002076	0.002268	0.002652	0.018157	0.015378	0.010722	0.003889	-94233.165
17250	0.009441	0.002881	0.003073	0.003560	0.021430	0.018335	0.013890	0.006988	-93626.544
17260	0.006903	0.001549	0.006918	0.002687	0.021712	0.018974	0.012173	0.007688	-97040.091
17270	0.012679	0.003544	0.007561	0.002318	0.032703	0.025076	0.023660	0.017979	-96157.244
17280	0.008391	0.001155	0.002477	0.002650	0.017535	0.013955	0.013245	0.003180	-98338.719
17290	0.025684	0.003267	0.015041	0.001579	0.049616	0.039484	0.032295	0.024370	-92022.503
17300	0.008186	0.001653	0.002024	0.001412	0.015228	0.011662	0.010650	0.004845	-97725.750
17310	0.012564	0.007892	0.015815	0.002590	0.029245	0.017767	0.013493	0.004555	-96295.898
17320	0.012163	0.006725	0.024641	0.001530	0.034227	0.020793	0.014899	0.010563	-96724.667
17330	0.003088	0.002336	0.005313	0.001913	0.014682	0.011060	0.008859	0.001121	-100348.902
17340	0.004661	0.004727	0.004608	0.005871	0.022158	0.016661	0.015311	0.001293	-94889.222
17350	0.005474	0.002539	0.002002	0.001841	0.015914	0.012616	0.011102	0.001806	-101225.623
17360	0.010981	0.002743	0.002886	0.004313	0.027557	0.021977	0.018874	0.002311	-95565.911
17370	0.007994	0.002401	0.004698	0.002287	0.014882	0.011199	0.009898	0.001037	-100510.022
17380	0.007777	0.006199	0.002751	0.002015	0.015189	0.011257	0.010011	0.001273	-99476.621
17390	0.005512	0.002268	0.001853	0.003098	0.017880	0.015418	0.012765	0.001498	-95014.669
17400	0.006919	0.002193	0.002171	0.003324	0.019119	0.015683	0.012599	0.002769	-97820.334
17410	0.003195	0.003636	0.004943	0.002592	0.018202	0.013205	0.009725	0.005301	-92663.208
17420	0.005041	0.006860	0.006336	0.004572	0.020775	0.017370	0.013928	0.002847	-97808.227
17430	0.003283	0.004410	0.007738	0.002666	0.021581	0.018953	0.014674	0.006365	-96619.196
17440	0.007400	0.006055	0.007917	0.002060	0.032113	0.030403	0.025292	0.018245	-95276.744
17450	0.002620	0.003024	0.006269	0.001434	0.013585	0.012144	0.010790	0.006708	-94019.341
17460	0.003170	0.002713	0.006359	0.002926	0.016442	0.014432	0.013422	0.005807	-95073.067
17470	0.006183	0.004083	0.006356	0.003515	0.020764	0.018065	0.017047	0.010613	-94987.302
17480	0.002852	0.003150	0.004963	0.003064	0.014614	0.013462	0.011988	0.008468	-97822.284
17490	0.006041	0.001942	0.007882	0.004742	0.010815	0.010334	0.009366	0.002434	-96785.793
17500	0.011502	0.009499	0.004375	0.007500	0.023937	0.022519	0.020730	0.007563	-96388.266
17510	0.006767	0.005145	0.003957	0.001800	0.014511	0.014059	0.010681	0.007687	-97650.434
17520	0.006355	0.004248	0.002963	0.004201	0.016862	0.016337	0.014440	0.006653	-98279.050
17530	0.004254	0.002317	0.003748	0.004405	0.016862	0.016526	0.014440	0.009055	-96382.525
17540	0.004921	0.001953	0.006619	0.002487	0.017114	0.016773	0.013609	0.010638	-95621.485
17550	0.002379	0.006855	0.003074	0.006272	0.015307	0.014250	0.012172	0.006809	-101106.984
17560	0.002566	0.012103	0.003867	0.006490	0.015484	0.014391	0.012791	0.009853	-97963.936
17570	0.002536	0.009922	0.003973	0.008174	0.015303	0.014121	0.012981	0.004929	-99412.776
17580	0.004567	0.010416	0.004337	0.004743	0.015701	0.014656	0.013268	0.008879	-97710.785
17590	0.002276	0.006706	0.004090	0.005122	0.007826	0.007058	0.006284	0.002187	-100570.883
17600	0.003390	0.004808	0.008790	0.005154	0.011653	0.010328	0.009897	0.004513	-101201.963
17610	0.004179	0.005402	0.004946	0.007892	0.014367	0.012721	0.012203	0.005633	-97484.363
17620	0.003494	0.004428	0.002287	0.009905	0.012011	0.010822	0.010202	0.003963	-99093.069
17630	0.005366	0.006201	0.005114	0.004304	0.018674	0.016620	0.015657	0.014154	-100037.415
17640	0.004202	0.002454	0.009438	0.004952	0.014624	0.013585	0.011628	0.011084	-96675.419
17650	0.006317	0.004827	0.014481	0.006036	0.021683	0.020048	0.017733	0.017256	-91278.280
17660	0.003531	0.003788	0.010485	0.003186	0.017150	0.016022	0.014051	0.013649	-94219.365
17670	0.003774	0.002566	0.010713	0.004001	0.025072	0.023689	0.020712	0.019953	-95107.793
17680	0.002747	0.003186	0.007592	0.003240	0.014635	0.013808	0.012090	0.011652	-96517.234
17690	0.002781	0.003325	0.004325	0.005093	0.014819	0.013598	0.012745	0.011950	-96888.928
17700	0.002378	0.005052	0.002620	0.009967	0.017222	0.015803	0.014947	0.010119	-94183.321
17710	0.002659	0.006446	0.003436	0.017941	0.016516	0.015762	0.013054	0.008812	-95998.468
17720	0.002101	0.001674	0.003040	0.006282	0.012436	0.012168	0.009829	0.009371	-100674.643
17730	0.003234	0.003246	0.003432	0.004812	0.015605	0.014971	0.012334	0.012165	-94314.326
17740	0.005073	0.008227	0.003397	0.009549	0.024946	0.023932	0.019717	0.019446	-94051.243
17750	0.009432	0.003792	0.007217	0.012263	0.042649	0.040993	0.033772	0.033308	-96340.231
17760	0.006306	0.002181	0.001855	0.008302	0.018159	0.017149	0.014380	0.013121	-96117.938
17770	0.006964	0.002756	0.002221	0.003224	0.023616	0.021890	0.018811	0.017301	-93471.076
17780	0.012963	0.001607	0.002417	0.007590	0.030723	0.029687	0.025167	0.015660	-92536.985
17790	0.006521	0.001457	0.001242	0.002855	0.021547	0.020770	0.015863	0.012647	-96306.898
17800	0.011037	0.003121	0.002892	0.002840	0.039745	0.038096	0.027670	0.018292	-93248.080
17810	0.016724	0.002630	0.003136	0.004158	0.067450	0.064572	0.053243	0.035985	-94034.034
17820	0.010356	0.002436	0.002896	0.003585	0.040330	0.039565	0.029850	0.014994	-96928.817
17830	0.010431	0.001513	0.003704	0.002576	0.036013	0.035330	0.025252	0.016556	-98513.223
17840	0.013590	0.006776	0.003448	0.003253	0.036049	0.028618	0.022508	0.013107	-93584.602
17850	0.002901	0.003465	0.003644	0.002650	0.015905	0.011657	0.006173	0.003901	-94919.311
17860	0.007595	0.007419	0.005920	0.018006	0.036365	0.019651	0.013047	0.005536	-93380.593
17870	0.007930	0.003646	0.002848	0.014565	0.029862	0.014966	0.010835	0.005737	-97038.075
17880	0.003687	0.002463	0.002316	0.004662	0.026931	0.013268	0.009761	0.007223	-96273.901
17890	0.008790	0.006096	0.002416	0.007544	0.047879	0.026150	0.021878	0.013997	-94075.688
17900	0.004850	0.002416	0.002017	0.004678	0.029312	0.016010	0.012213	0.009864	-96156.707
17910	0.004860	0.002271	0.004453	0.006269	0.052691	0.027042	0.023622	0.012201	-93227.408
17920	0.003545	0.001773	0.003668	0.002935	0.042644	0.023102	0.021831	0.015944	-93949.054
17930	0.002359	0.002103	0.006204	0.002433	0.040119	0.018209	0.016719	0.011538	-96389.299
17940	0.003153	0.003005	0.006117	0.003048	0.054515	0.023687	0.018444	0.011217	-93982.038
17950	0.002922	0.001769	0.004364	0.002800	0.037858	0.018204	0.015907	0.011001	-96292.020
17960	0.003153	0.002315	0.007879	0.002235	0.046217	0.023823	0.018532	0.006776	-96517.077
17970	0.001920	0.002967	0.004714	0.002605	0.033021	0.017744	0.015992	0.004175	-96950.006
17980	0.001837	0.001958	0.012192	0.003416	0.049504	0.026198	0.020655	0.013573	-96078.687
17990	0.002877	0.001136	0.006064	0.005147	0.044497	0.029386	0.024514	0.007266	-96888.831
18000	0.006899	0.002774	0.006888	0.002491	0.046363	0.029302	0.026713	0.018817	-94378.024
18010	0.007183	0.002486	0.007489	0.002199	0.035965	0.024632	0.022570	0.010140	-93030.607
18020	0.006835	0.001352	0.007962	0.003465	0.028795	0.020166	0.014379	0.005622	-96349.921
18030	0.009303	0.001974	0.003236	0.001864	0.024225	0.015553	0.012760	0.009374	-92894.931
18040	0.011643	0.002715	0.003577	0.001942	0.027383	0.019616	0.017313	0.010280	-92172.218
18050	0.009902	0.003143	0.002618	0.009365	0.029974	0.019616	0.018285	0.003260	-92466.310
18060	0.010938	0.003206	0.002651	0.004442	0.031139	0.020411	0.019111	0.010845	-94420.001
18070	0.010304	0.002358	0.003475	0.000828	0.022275	0.014541	0.012417	0.007911	-96633.724
18080	0.018416	0.002436	0.004208	0.003381	0.031811	0.023638	0.018012	0.004030	-94412.101
18090	0.014110	0.002438	0.004512	0.003037	0.026310	0.018074	0.012378	0.003585	-98133.368
18100	0.012672	0.002747	0.002190	0.001453	0.027169	0.016736	0.013300	0.009727	-95524.730
18110	0.040867	0.002966	0.004509	0.001956	0.046350	0.033962	0.030998	0.023858	-95989.982
18120	0.018342	0.004347	0.005357	0.001866	0.028621	0.018703	0.014043	0.004691	-95979.449
18130	0.013235	0.002501	0.003921	0.002113	0.028621	0.019788	0.010701	0.004142	-93307.294
18140	0.008148	0.003255	0.002318	0.001505	0.029995	0.019199	0.011182	0.008012	-94471.511
18150	0.006878	0.001906	0.001597	0.007213	0.016285	0.011851	0.009502	0.001415	-95710.599
18160	0.010334	0.001519	0.003587	0.016327	0.033106	0.026367	0.017741	0.001571	-95358.137
18170	0.008938	0.001479	0.004914	0.013996	0.031948	0.028445	0.020766	0.001709	-95150.991
18180	0.002051	0.007614	0.004257	0.013136	0.062419	0.047237	0.039998	0.006731	-96036.726
18190	0.002216	0.002648	0.003417	0.003448	0.041168	0.034647	0.022819	0.009541	-95817.242
18200	0.003542	0.001589	0.005441	0.006401	0.080325	0.072399	0.039034	0.028365	-95540.233
18210	0.003300	0.002306	0.003636	0.009870	0.074856	0.065341	0.046861	0.012550	-92302.386
18220	0.002470	0.003019	0.003448	0.027864	0.128926	0.101171	0.075120	0.010688	-93857.551
18230	0.001359	0.002470	0.002991	0.013939	0.063008	0.049730	0.045239	0.003708	-98564.308
18240	0.000771	0.002792	0.001617	0.012689	0.035552	0.028576	0.026713	0.001360	-95615.243
18250	0.001387	0.005866	0.002639	0.024247	0.058056	0.046648	0.043607	0.001311	-92974.050
18260	0.000856	0.002078	0.005159	0.016083	0.035825	0.028785	0.025170	0.000797	-94475.470
18270	0.001397	0.007043	0.004892	0.041650	0.073409	0.054879	0.050645	0.001564	-97400.085
18280	0.000855	0.001050	0.002839	0.018019	0.044919	0.033818	0.032526	0.000969	-96734.619
18290	0.001890	0.001999	0.006481	0.025316	0.082553	0.064367	0.061383	0.002415	-94242.675
18300	0.003226	0.002338	0.002534	0.021961	0.106384	0.078165	0.074541	0.005344	-97384.237
18310	0.002275	0.002198	0.001264	0.009296	0.052326	0.038990	0.037182	0.002759	-94324.633
18320	0.001882	0.001151	0.003562	0.006469	0.075734	0.059125	0.050876	0.010877	-97139.064
18330	0.002359	0.002388	0.002949	0.005627	0.078667	0.059004	0.051736	0.018247	-96002.117
18340	0.003569	0.001833	0.001854	0.003572	0.079095	0.060895	0.054552	0.033434	-95990.252
18350	0.005134	0.008520	0.001879	0.005481	0.090372	0.068924	0.059155	0.031713	-93217.972
18360	0.004837	0.007172	0.001334	0.002254	0.058653	0.043773	0.035084	0.012226	-96782.220
18370	0.004921	0.006426	0.001767	0.005903	0.046757	0.038645	0.021769	0.004411	-95542.365
18380	0.003441	0.005802	0.001054	0.003081	0.034947	0.029108	0.017836	0.008241	-92623.733
18390	0.012586	0.003176	0.001651	0.004237	0.059744	0.057424	0.021445	0.019107	-92635.614
18400	0.009013	0.002603	0.001651	0.006632	0.059744	0.058749	0.021445	0.016393	-92942.472
18410	0.012983	0.002349	0.002141	0.007263	0.076232	0.075020	0.027354	0.025830	-92857.082
18420	0.010441	0.003974	0.001443	0.004823	0.051386	0.050557	0.018438	0.015228	-94459.005
18430	0.010381	0.004431	0.001573	0.003604	0.051585	0.051059	0.017632	0.014642	-99133.407
18440	0.004582	0.003876	0.001228	0.003836	0.040272	0.039361	0.013766	0.011431	-94164.060
18450	0.003789	0.016488	0.002130	0.002955	0.069744	0.066397	0.023872	0.022035	-97279.869
18460	0.003505	0.017997	0.001501	0.002688	0.087802	0.081760	0.030114	0.028873	-89261.520
18470	0.001599	0.011085	0.000884	0.003332	0.051705	0.045998	0.017734	0.016781	-93580.507
18480	0.001596	0.009920	0.000916	0.004489	0.057701	0.052993	0.020662	0.016900	-91081.774
18490	0.004065	0.014940	0.001644	0.001709	0.077747	0.073147	0.026988	0.025129	-92091.479
18500	0.004280	0.015500	0.002160	0.001267	0.058908	0.052972	0.020400	0.019453	-92930.101
18510	0.003691	0.008438	0.001308	0.003304	0.036457	0.031769	0.012620	0.010397	-91076.256
18520	0.007905	0.021197	0.002863	0.005057	0.061528	0.054738	0.018981	0.010321	-102451.957
18530	0.002615	0.005389	0.001840	0.001511	0.028398	0.027381	0.009709	0.005320	-96425.894
18540	0.004208	0.003129	0.001820	0.006390	0.045693	0.041564	0.014188	0.002434	-92666.258
18550	0.004660	0.006309	0.002294	0.004608	0.053595	0.045837	0.015891	0.007827	-93195.317
18560	0.002956	0.003517	0.001530	0.001841	0.018382	0.012945	0.005445	0.001914	-97542.553
