Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
38180	0.187913	0.012484	0.018403	0.002415	0.003599	0.004789	0.005772	0.004310	0.001516	0.026123	0.016638	0.010714	0.002639	0.000741	0.001386	0.000979	0.000741	0.609168	0.005811	-75409.086
38190	0.169483	0.013573	0.023545	0.002415	0.004630	0.006951	0.007472	0.003123	0.006253	0.026123	0.020108	0.011106	0.002639	0.000715	0.001386	0.000176	0.000715	0.440259	0.027781	-75423.074
38200	0.182999	0.016033	0.010900	0.003066	0.003026	0.008887	0.004165	0.006055	0.007876	0.029068	0.021791	0.012301	0.002125	0.000788	0.001450	0.000544	0.000788	0.505879	0.092870	-75436.456
38210	0.158837	0.017872	0.026377	0.002870	0.005579	0.004739	0.003985	0.003863	0.003459	0.029725	0.020574	0.011433	0.002173	0.000667	0.001483	0.000506	0.000667	0.505879	0.060609	-75431.889
38220	0.185553	0.017686	0.017228	0.002737	0.004717	0.008067	0.003870	0.006307	0.010612	0.028352	0.019309	0.010905	0.002072	0.000108	0.001414	0.001305	0.000108	0.508254	0.070155	-75435.353
38230	0.184563	0.011829	0.017003	0.002701	0.001424	0.007841	0.003711	0.004921	0.003777	0.027983	0.019642	0.010762	0.002045	0.000170	0.001396	0.000835	0.000170	0.625644	0.125481	-75395.779
38240	0.136958	0.014634	0.026194	0.000877	0.018226	0.004409	0.001995	0.005138	0.003578	0.026540	0.018605	0.007528	0.003272	0.000027	0.001399	0.001397	0.000027	0.578416	0.032679	-75434.636
38250	0.191330	0.013874	0.030729	0.001285	0.021962	0.004772	0.005245	0.002962	0.005571	0.029921	0.023338	0.007858	0.002962	0.000034	0.001577	0.000565	0.000034	0.593022	0.036499	-75421.440
38260	0.169975	0.015864	0.028879	0.000978	0.007575	0.006622	0.002960	0.002601	0.006170	0.026277	0.017342	0.009055	0.003081	0.000030	0.001303	0.000772	0.000030	0.520821	0.036499	-75409.409
38270	0.142295	0.019731	0.008146	0.001882	0.004291	0.004792	0.003585	0.003463	0.005712	0.024380	0.016090	0.010016	0.001882	0.000275	0.001209	0.000313	0.000275	0.689974	0.022837	-75475.536
38280	0.144123	0.015508	0.012104	0.002799	0.002741	0.008444	0.003815	0.008337	0.007806	0.025257	0.019308	0.009076	0.001949	0.000528	0.001252	0.001190	0.000528	0.450601	0.018201	-75425.373
38290	0.142180	0.010339	0.023572	0.002926	0.001528	0.006857	0.025170	0.002249	0.001547	0.026404	0.021076	0.008141	0.002038	0.001229	0.001309	0.000284	0.001229	0.547269	0.018201	-75410.900
38300	0.168075	0.016054	0.024588	0.002991	0.002040	0.003713	0.003606	0.002956	0.003948	0.026994	0.021547	0.008199	0.002083	0.000632	0.001339	0.000471	0.000632	0.452929	0.040208	-75431.090
38310	0.171169	0.007064	0.023556	0.003726	0.004380	0.005545	0.004149	0.002054	0.003871	0.025861	0.023385	0.007855	0.001996	0.000703	0.001397	0.000928	0.000703	0.586397	0.040208	-75416.550
38320	0.171721	0.004958	0.036103	0.003921	0.007830	0.004741	0.002496	0.004224	0.001435	0.027215	0.024609	0.008247	0.002100	0.000885	0.001470	0.000330	0.000885	0.533517	0.041986	-75425.455
38330	0.202575	0.005280	0.032435	0.004500	0.004278	0.005971	0.002782	0.003523	0.004502	0.028982	0.026207	0.006973	0.001763	0.000566	0.001566	0.001459	0.000566	0.661154	0.040006	-75444.708
38340	0.139076	0.004831	0.029685	0.001579	0.001840	0.003153	0.006489	0.011156	0.001560	0.028228	0.025526	0.006774	0.001644	0.000038	0.002622	0.000172	0.000038	0.542330	0.088025	-75431.539
38350	0.139019	0.005333	0.030590	0.001420	0.001840	0.002907	0.002128	0.001592	0.003797	0.028228	0.025526	0.007294	0.001843	0.000038	0.003531	0.001674	0.000038	0.491881	0.071143	-75451.250
38360	0.150474	0.006273	0.042209	0.001670	0.003000	0.005357	0.020563	0.002367	0.005324	0.033205	0.030026	0.008580	0.002168	0.000044	0.004296	0.001000	0.000044	0.470730	0.009381	-75427.631
38370	0.152786	0.008475	0.050228	0.001670	0.004834	0.004611	0.007157	0.002531	0.002450	0.033205	0.030026	0.008293	0.002168	0.000046	0.002210	0.001705	0.000046	0.686661	0.038547	-75430.081
38380	0.154548	0.003774	0.042477	0.001541	0.006280	0.005227	0.001323	0.002768	0.002369	0.030071	0.026808	0.007727	0.001943	0.000042	0.002314	0.001030	0.000042	0.532643	0.074144	-75425.634
38390	0.117751	0.008851	0.028517	0.001466	0.002252	0.004637	0.002709	0.003121	0.001504	0.028604	0.022969	0.007350	0.001849	0.000177	0.002252	0.001078	0.000177	0.414508	0.078280	-75432.638
38400	0.150545	0.009993	0.033250	0.001570	0.009354	0.004628	0.002093	0.003673	0.007382	0.030405	0.023728	0.006837	0.001979	0.000256	0.001840	0.000743	0.000256	0.412788	0.099439	-75403.988
38410	0.143442	0.019476	0.034412	0.001272	0.003934	0.003726	0.003069	0.003823	0.003924	0.031641	0.021367	0.007626	0.002563	0.000267	0.002932	0.000490	0.000267	0.475982	0.045234	-75437.176
38420	0.151660	0.020051	0.024743	0.001310	0.001719	0.005115	0.001952	0.001432	0.003078	0.032575	0.021997	0.008838	0.002638	0.001249	0.002373	0.000263	0.001249	0.621341	0.045234	-75434.266
38430	0.131089	0.015085	0.023060	0.001614	0.004271	0.006662	0.004414	0.003211	0.007369	0.034664	0.023408	0.009845	0.002504	0.001080	0.002525	0.000843	0.001080	0.518244	0.042101	-75392.397
38440	0.110334	0.010673	0.024189	0.001278	0.006544	0.004009	0.004589	0.001834	0.003187	0.031785	0.025145	0.009027	0.002296	0.000328	0.002316	0.002202	0.000328	0.455107	0.073056	-75421.543
38450	0.133780	0.020359	0.018397	0.001363	0.002269	0.002553	0.002758	0.010800	0.003397	0.033881	0.022570	0.008290	0.002447	0.000241	0.003253	0.000783	0.000241	0.482413	0.020725	-75410.790
38460	0.149994	0.013897	0.031818	0.001429	0.002380	0.003252	0.005778	0.002391	0.002637	0.035536	0.023672	0.008694	0.002567	0.000020	0.002955	0.001067	0.000020	0.405331	0.006819	-75427.629
38470	0.143477	0.013165	0.019194	0.001777	0.003940	0.003101	0.007337	0.005297	0.001660	0.033665	0.022425	0.008548	0.002216	0.000019	0.002940	0.001488	0.000019	0.447083	0.073067	-75404.600
38480	0.138418	0.013165	0.017987	0.001777	0.004135	0.003101	0.003080	0.004197	0.005639	0.033665	0.022425	0.008860	0.002216	0.000019	0.002940	0.001575	0.000019	0.579918	0.043588	-75424.806
38490	0.150550	0.014419	0.033086	0.001946	0.027131	0.005488	0.002053	0.001780	0.003623	0.036870	0.024560	0.009704	0.002427	0.000021	0.002676	0.001135	0.000021	0.481899	0.053957	-75393.581
38500	0.115603	0.013510	0.025226	0.001435	0.001685	0.004252	0.002907	0.003059	0.002803	0.034546	0.023012	0.009092	0.002545	0.000020	0.002766	0.002269	0.000020	0.568881	0.096558	-75449.196
38510	0.137595	0.018592	0.026163	0.002566	0.002299	0.003913	0.009105	0.003272	0.007991	0.036956	0.024618	0.009069	0.002558	0.000021	0.003930	0.001475	0.000021	0.650300	0.002461	-75424.934
38520	0.116465	0.014917	0.025862	0.002003	0.002463	0.004275	0.011820	0.002007	0.003351	0.039582	0.026367	0.009714	0.003031	0.000022	0.004797	0.002030	0.000022	0.710067	0.049322	-75441.974
38530	0.142325	0.014099	0.039722	0.001893	0.001943	0.003688	0.006474	0.005527	0.001462	0.037413	0.024922	0.008904	0.002865	0.000021	0.003860	0.000844	0.000021	0.523438	0.040339	-75455.187
38540	0.113773	0.014217	0.043491	0.002818	0.002432	0.003400	0.002266	0.012362	0.006818	0.037726	0.025130	0.010823	0.002889	0.000021	0.004161	0.001060	0.000021	0.449934	0.040706	-75429.802
38550	0.128043	0.018362	0.026378	0.000993	0.003232	0.002789	0.004221	0.005296	0.006874	0.034217	0.022793	0.010957	0.004679	0.000019	0.003774	0.001376	0.000019	0.553357	0.012663	-75447.458
38560	0.099011	0.021467	0.013936	0.002417	0.002822	0.003086	0.003580	0.005223	0.003183	0.033156	0.020241	0.010617	0.004730	0.000019	0.003490	0.001342	0.000019	0.354420	0.012663	-75451.282
38570	0.104833	0.021432	0.032097	0.002471	0.004730	0.004176	0.004056	0.002598	0.003025	0.033101	0.020207	0.011007	0.004640	0.000051	0.002784	0.001200	0.000051	0.440412	0.012663	-75465.807
38580	0.137397	0.023475	0.019703	0.002286	0.004918	0.005363	0.001972	0.003373	0.003066	0.033558	0.020486	0.011159	0.004970	0.000041	0.002823	0.001045	0.000041	0.596995	0.043907	-75460.678
38590	0.137623	0.024091	0.013836	0.003815	0.003531	0.005399	0.002720	0.005578	0.003087	0.033785	0.020625	0.011641	0.003494	0.000061	0.002842	0.001555	0.000061	0.519383	0.043907	-75421.550
38600	0.151729	0.023268	0.046016	0.001985	0.022272	0.006493	0.005310	0.005250	0.004452	0.032630	0.019920	0.008125	0.004854	0.000059	0.002959	0.000743	0.000059	0.569967	0.108086	-75457.509
38610	0.174505	0.018089	0.022257	0.003160	0.032705	0.003652	0.005309	0.003544	0.002850	0.030508	0.018624	0.007641	0.002916	0.000055	0.002718	0.000358	0.000055	0.368699	0.073738	-75413.099
38620	0.179844	0.018089	0.040213	0.005624	0.002205	0.007110	0.005831	0.004006	0.005805	0.030508	0.018624	0.006207	0.001785	0.000029	0.001378	0.000454	0.000029	0.413649	0.003961	-75376.631
38630	0.173100	0.027651	0.024509	0.004086	0.006020	0.002987	0.002352	0.005302	0.003985	0.030831	0.018822	0.006273	0.002004	0.000029	0.001393	0.001149	0.000029	0.580732	0.003961	-75434.509
38640	0.214083	0.022947	0.036220	0.005789	0.002487	0.002236	0.001755	0.011386	0.003696	0.033902	0.020697	0.006897	0.004194	0.000032	0.002632	0.000356	0.000032	0.650611	0.013861	-75433.149
38650	0.229056	0.027753	0.033946	0.006351	0.005340	0.005039	0.003349	0.010751	0.010004	0.036307	0.022165	0.007387	0.003076	0.001304	0.001368	0.001353	0.001304	0.624317	0.050192	-75416.778
38660	0.221964	0.021475	0.028853	0.005478	0.006862	0.006085	0.006460	0.002179	0.002052	0.036307	0.022165	0.006559	0.002579	0.000171	0.000934	0.000614	0.000171	0.770020	0.050192	-75412.774
38670	0.228648	0.020609	0.043725	0.004487	0.007755	0.003319	0.002273	0.003991	0.002061	0.036465	0.022261	0.006588	0.001624	0.000171	0.002747	0.000862	0.000171	0.575189	0.036126	-75447.620
38680	0.180622	0.026452	0.041975	0.002715	0.003436	0.005495	0.003360	0.001107	0.002083	0.036864	0.022505	0.006660	0.002477	0.000893	0.002113	0.000596	0.000893	0.437518	0.017668	-75370.418
38690	0.148991	0.022698	0.029989	0.003038	0.002114	0.006141	0.000937	0.005079	0.001788	0.031632	0.019311	0.005918	0.003079	0.000918	0.001813	0.001794	0.000918	0.523220	0.035050	-75409.418
38700	0.157013	0.017018	0.034562	0.003338	0.014585	0.004498	0.005093	0.005023	0.016146	0.027737	0.016933	0.005189	0.002600	0.001011	0.001590	0.000433	0.001011	0.470362	0.035050	-75420.458
38710	0.154394	0.030495	0.030513	0.006796	0.002943	0.003528	0.006901	0.002335	0.008144	0.028753	0.017553	0.005379	0.001980	0.000910	0.001648	0.001212	0.000910	0.576292	0.054194	-75426.632
38720	0.178457	0.023322	0.020908	0.004728	0.006022	0.002366	0.003517	0.002953	0.001669	0.031542	0.019256	0.005901	0.002270	0.000918	0.002382	0.000238	0.000918	0.528022	0.024687	-75421.743
38730	0.150831	0.022284	0.023851	0.001854	0.018923	0.002930	0.002409	0.004577	0.002699	0.030138	0.018399	0.005638	0.002268	0.000975	0.002269	0.000467	0.000975	0.639667	0.024687	-75431.538
38740	0.113335	0.027723	0.023936	0.002130	0.002021	0.003033	0.002716	0.003675	0.008953	0.031198	0.019045	0.005837	0.003390	0.001086	0.002349	0.000442	0.001086	0.539409	0.024687	-75415.264
38750	0.139612	0.036325	0.022480	0.003514	0.001997	0.002793	0.001340	0.002775	0.002128	0.029491	0.018004	0.007120	0.003242	0.001592	0.002267	0.000806	0.001592	0.543823	0.043598	-75458.119
38760	0.091299	0.033981	0.021108	0.006200	0.002292	0.004137	0.002606	0.003085	0.007612	0.030819	0.018814	0.008093	0.003388	0.001497	0.001900	0.001257	0.001497	0.586261	0.034754	-75429.984
38770	0.119302	0.022121	0.019558	0.005177	0.002410	0.003248	0.002303	0.002467	0.003172	0.029154	0.017798	0.009060	0.003027	0.000840	0.002036	0.000771	0.000840	0.600671	0.030223	-75445.787
38780	0.109892	0.031975	0.020711	0.004373	0.003256	0.003201	0.003402	0.004183	0.002914	0.026780	0.016349	0.008322	0.002355	0.001880	0.001897	0.001731	0.001880	0.575790	0.124775	-75433.389
38790	0.132415	0.032165	0.024316	0.004481	0.003381	0.004674	0.006423	0.005574	0.001255	0.027812	0.016190	0.007928	0.002446	0.001494	0.001753	0.000762	0.001494	0.396160	0.023287	-75398.706
38800	0.109480	0.019732	0.029277	0.003304	0.002397	0.005301	0.002243	0.005861	0.007141	0.026642	0.016408	0.007231	0.002533	0.001634	0.001679	0.000756	0.001634	0.553881	0.082065	-75429.399
38810	0.120768	0.014089	0.019612	0.003387	0.002369	0.004208	0.003187	0.006832	0.005566	0.026334	0.019705	0.007148	0.002438	0.000873	0.002320	0.001306	0.000873	0.398819	0.042672	-75403.696
38820	0.163677	0.007707	0.027926	0.002998	0.008216	0.004331	0.004734	0.003573	0.003139	0.025543	0.019107	0.006931	0.002422	0.000329	0.002168	0.001612	0.000329	0.545825	0.042672	-75419.476
38830	0.167901	0.008539	0.033824	0.002804	0.001657	0.005730	0.004756	0.001440	0.006826	0.028773	0.023598	0.007789	0.003128	0.001029	0.002321	0.001858	0.001029	0.310837	0.124310	-75398.559
38840	0.198517	0.009778	0.033394	0.002836	0.004564	0.005662	0.004644	0.002948	0.002426	0.029109	0.021493	0.008135	0.003165	0.001048	0.002349	0.001935	0.001048	0.417695	0.032520	-75437.425
38850	0.161886	0.008997	0.026042	0.002778	0.003329	0.002911	0.007327	0.004686	0.002464	0.028507	0.023089	0.007967	0.003099	0.000632	0.002618	0.002099	0.000632	0.767676	0.004020	-75414.953
38860	0.120330	0.009085	0.040775	0.001580	0.005304	0.002834	0.001620	0.001256	0.006167	0.029929	0.024108	0.006731	0.003772	0.000543	0.002824	0.002325	0.000543	0.590054	0.004020	-75439.837
38870	0.137034	0.008492	0.027573	0.002194	0.007133	0.002437	0.001164	0.000841	0.013099	0.027930	0.022474	0.006625	0.002745	0.001963	0.004483	0.000551	0.001963	0.565873	0.013916	-75420.744
38880	0.152562	0.007548	0.040886	0.003909	0.002317	0.003332	0.002529	0.003161	0.001211	0.024640	0.019721	0.005845	0.001874	0.001233	0.003270	0.001744	0.001233	0.479108	0.013916	-75408.211
38890	0.197186	0.016245	0.040314	0.004450	0.001812	0.005660	0.004342	0.004791	0.003249	0.031530	0.022485	0.008730	0.002398	0.001393	0.003531	0.002284	0.001393	0.687610	0.013916	-75401.520
38900	0.144849	0.023434	0.021510	0.003538	0.002131	0.002713	0.002379	0.002875	0.001835	0.030479	0.020786	0.009811	0.002870	0.001613	0.004327	0.001735	0.001613	0.568675	0.013916	-75435.104
38910	0.154373	0.009284	0.034256	0.005920	0.003223	0.002437	0.006681	0.001689	0.002053	0.027385	0.021464	0.008968	0.002869	0.002217	0.003888	0.001364	0.002217	0.669305	0.013916	-75407.002
38920	0.140551	0.010189	0.025544	0.005589	0.003424	0.002165	0.003610	0.003105	0.001548	0.030365	0.023937	0.010519	0.003074	0.002335	0.004834	0.001200	0.002335	0.478483	0.013916	-75425.778
38930	0.117762	0.009326	0.031235	0.004082	0.005105	0.003408	0.003538	0.006391	0.012279	0.029195	0.023666	0.007004	0.002932	0.000722	0.003502	0.001465	0.000722	0.551101	0.013916	-75390.396
38940	0.140646	0.008972	0.030767	0.004056	0.002361	0.001803	0.002334	0.016918	0.003073	0.028088	0.022769	0.007564	0.002952	0.000935	0.003935	0.000947	0.000935	0.571549	0.173108	-75418.198
38950	0.151095	0.009741	0.029779	0.003180	0.002466	0.002097	0.008775	0.001867	0.002903	0.029343	0.023186	0.007902	0.003408	0.002404	0.003930	0.001309	0.002404	0.451118	0.032274	-75453.998
38960	0.115673	0.008761	0.053279	0.003081	0.002544	0.003128	0.002319	0.002108	0.003440	0.029724	0.025442	0.008004	0.003582	0.001711	0.003618	0.003027	0.001711	0.373536	0.051467	-75424.886
38970	0.106432	0.009746	0.031991	0.005745	0.009498	0.006123	0.005237	0.003870	0.003588	0.031002	0.025266	0.006432	0.002777	0.001586	0.002457	0.002430	0.001586	0.530476	0.027510	-75422.280
38980	0.195007	0.008779	0.049695	0.001743	0.002947	0.002825	0.004472	0.003570	0.004208	0.029010	0.024850	0.006085	0.002627	0.002075	0.002625	0.001424	0.002075	0.433508	0.047764	-75435.227
38990	0.157249	0.010600	0.018778	0.004160	0.004612	0.002838	0.007464	0.004429	0.002730	0.029140	0.021793	0.006112	0.002383	0.000877	0.002637	0.001634	0.000877	0.630352	0.062745	-75430.427
39000	0.151375	0.011600	0.033967	0.001797	0.003889	0.003899	0.002422	0.003320	0.003032	0.030926	0.022626	0.006487	0.003687	0.002167	0.002798	0.002649	0.002167	0.446135	0.024489	-75453.543
39010	0.146247	0.009381	0.027231	0.003226	0.008657	0.002698	0.002617	0.005228	0.002769	0.028271	0.022558	0.005507	0.002469	0.000678	0.002763	0.000507	0.000678	0.659553	0.015071	-75421.877
39020	0.164416	0.011151	0.032523	0.004163	0.004299	0.001925	0.003921	0.004474	0.005566	0.029185	0.020971	0.005685	0.002731	0.002025	0.003615	0.000422	0.002025	0.603939	0.027883	-75408.617
39030	0.147774	0.018589	0.038094	0.001278	0.004505	0.005051	0.003184	0.003164	0.001406	0.025914	0.018621	0.005048	0.003611	0.002117	0.002592	0.000299	0.002117	0.693583	0.012364	-75465.198
39040	0.137777	0.021595	0.032061	0.001627	0.002602	0.003831	0.002928	0.006311	0.005103	0.030058	0.021574	0.005855	0.004108	0.000435	0.002602	0.000739	0.000435	0.433513	0.137774	-75444.735
39050	0.137826	0.020131	0.027887	0.002146	0.001740	0.006115	0.001334	0.001720	0.003774	0.028657	0.020568	0.005582	0.003812	0.000251	0.002777	0.001982	0.000251	0.821902	0.008020	-75423.760
39060	0.122015	0.020056	0.021541	0.001866	0.001692	0.003326	0.003334	0.001664	0.007740	0.026349	0.017889	0.005139	0.003569	0.000231	0.003079	0.001975	0.000231	0.678690	0.008020	-75443.362
39070	0.160852	0.021203	0.050105	0.002355	0.002667	0.002427	0.003444	0.004974	0.005943	0.029748	0.021174	0.005802	0.003648	0.000261	0.004224	0.003153	0.000261	0.581318	0.008020	-75476.540
39080	0.149364	0.022853	0.035485	0.002266	0.002799	0.005538	0.014706	0.002142	0.001039	0.028787	0.020490	0.005615	0.002783	0.000912	0.001631	0.000865	0.000912	0.339182	0.136780	-75436.701
39090	0.173027	0.013678	0.033114	0.003974	0.003801	0.008678	0.001053	0.010931	0.010107	0.031938	0.025601	0.007154	0.002462	0.001511	0.001832	0.001306	0.001511	0.566451	0.032379	-75439.398
39100	0.176728	0.016763	0.025147	0.003298	0.015149	0.002603	0.003031	0.002224	0.002605	0.030411	0.020470	0.006814	0.003767	0.000357	0.004129	0.002000	0.000357	0.532595	0.058722	-75427.020
39110	0.121965	0.015048	0.046717	0.003175	0.001826	0.006417	0.007602	0.004594	0.002884	0.030257	0.021838	0.006780	0.003072	0.000284	0.003062	0.002668	0.000284	0.567176	0.025867	-75425.239
39120	0.132898	0.014528	0.028564	0.003066	0.004269	0.002625	0.001238	0.001557	0.002405	0.028891	0.021082	0.006545	0.002966	0.002150	0.003087	0.000945	0.002150	0.700049	0.022902	-75462.810
39130	0.130515	0.015097	0.024103	0.002717	0.004824	0.003336	0.008199	0.003939	0.002313	0.027745	0.017920	0.006285	0.003080	0.001602	0.002629	0.001244	0.001602	0.562741	0.003793	-75420.841
39140	0.127377	0.010741	0.034876	0.002081	0.003502	0.001872	0.002570	0.001583	0.002214	0.026561	0.020273	0.006017	0.003278	0.000537	0.003374	0.000975	0.000537	0.636884	0.003793	-75451.086
39150	0.130457	0.008979	0.031287	0.004391	0.004355	0.001909	0.003938	0.004652	0.007724	0.028274	0.021580	0.006405	0.002312	0.001304	0.002796	0.000636	0.001304	0.540396	0.023066	-75470.550
39160	0.141087	0.008548	0.033848	0.005384	0.001835	0.001424	0.006627	0.007645	0.006294	0.027608	0.021451	0.006345	0.001927	0.001216	0.002918	0.001430	0.001216	0.684399	0.104278	-75437.692
39170	0.116200	0.008546	0.061334	0.006139	0.014494	0.004233	0.003022	0.003030	0.007517	0.028198	0.022601	0.006541	0.001987	0.000916	0.001420	0.000698	0.000916	0.506774	0.025095	-75412.980
39180	0.147788	0.007704	0.019804	0.006653	0.009462	0.003356	0.004912	0.002757	0.002709	0.027424	0.021980	0.009740	0.001932	0.000953	0.001358	0.000972	0.000953	0.656000	0.156171	-75410.182
39190	0.180849	0.009103	0.022907	0.005847	0.017381	0.004312	0.002296	0.003329	0.002710	0.027433	0.022769	0.008127	0.001828	0.001154	0.001358	0.001304	0.001154	0.530379	0.232571	-75389.083
39200	0.189823	0.011432	0.036216	0.005163	0.002105	0.004501	0.003734	0.018622	0.009766	0.028639	0.021192	0.008484	0.001908	0.000700	0.001418	0.001191	0.000700	0.524604	0.027137	-75408.840
39210	0.180217	0.017033	0.027029	0.003633	0.003233	0.003824	0.001795	0.001738	0.014801	0.027318	0.020075	0.005635	0.001915	0.000675	0.001353	0.000686	0.000675	0.646324	0.041233	-75391.843
39220	0.149380	0.015306	0.021981	0.003259	0.007665	0.009604	0.011652	0.002295	0.004150	0.030853	0.022262	0.008049	0.002384	0.001723	0.001764	0.000057	0.001723	0.397720	0.026698	-75403.170
39230	0.139786	0.013001	0.026392	0.002941	0.007248	0.008869	0.003200	0.003048	0.001852	0.028492	0.021703	0.006611	0.002454	0.001442	0.001629	0.000053	0.001442	0.678565	0.026698	-75461.249
39240	0.119647	0.006089	0.032851	0.004090	0.003632	0.004023	0.003826	0.002838	0.003652	0.026202	0.023019	0.006080	0.002187	0.000995	0.001498	0.000048	0.000995	0.421727	0.026698	-75403.691
39250	0.149699	0.006233	0.026554	0.006422	0.002550	0.004541	0.003898	0.002082	0.003739	0.026822	0.023564	0.006540	0.001951	0.000612	0.002155	0.000050	0.000612	0.737295	0.026698	-75447.421
39260	0.112286	0.008467	0.036504	0.005637	0.006140	0.004308	0.004957	0.002362	0.003312	0.023761	0.020875	0.005794	0.001594	0.000909	0.001523	0.000044	0.000909	0.608139	0.026698	-75432.885
39270	0.151579	0.005259	0.017614	0.003743	0.002552	0.005107	0.004172	0.003244	0.002260	0.022384	0.019749	0.005727	0.002522	0.000222	0.001434	0.000095	0.000222	0.703080	0.068183	-75409.153
39280	0.137482	0.005002	0.021668	0.003060	0.004788	0.003103	0.001878	0.009050	0.005494	0.021248	0.018721	0.005436	0.002662	0.000182	0.001380	0.000090	0.000182	0.764121	0.020272	-75432.387
39290	0.132709	0.005969	0.021415	0.003542	0.007084	0.004573	0.001851	0.021638	0.004323	0.021395	0.018851	0.005474	0.003394	0.001181	0.001389	0.000093	0.001181	0.571053	0.047064	-75416.077
39300	0.147391	0.006716	0.022180	0.006047	0.006704	0.002659	0.004778	0.011797	0.004708	0.022231	0.019587	0.005688	0.002438	0.000497	0.001487	0.000327	0.000497	0.506487	0.079395	-75413.220
39310	0.151722	0.005733	0.030575	0.003371	0.009392	0.002268	0.001359	0.002265	0.003303	0.020275	0.017215	0.005187	0.002814	0.000880	0.001452	0.000735	0.000880	0.842488	0.012469	-75427.709
39320	0.186717	0.007114	0.019757	0.003478	0.002755	0.003442	0.003248	0.001008	0.005062	0.022289	0.018925	0.005703	0.002932	0.000412	0.001269	0.000372	0.000412	0.630576	0.012469	-75415.845
39330	0.176615	0.007394	0.023417	0.003744	0.010616	0.003524	0.004971	0.010483	0.002137	0.022820	0.019376	0.005838	0.002834	0.001272	0.001300	0.000770	0.001272	0.616736	0.067460	-75430.223
39340	0.153365	0.007411	0.022634	0.003607	0.001011	0.003856	0.004417	0.006061	0.003521	0.023691	0.020617	0.006061	0.003010	0.000072	0.001349	0.001052	0.000072	0.588036	0.078869	-75419.983
39350	0.147983	0.005479	0.033717	0.003305	0.001750	0.004437	0.006490	0.003937	0.003765	0.022634	0.019697	0.006625	0.002731	0.000573	0.001160	0.000686	0.000573	0.595308	0.030630	-75426.437
39360	0.126431	0.019848	0.015435	0.004446	0.002366	0.004645	0.004243	0.002091	0.004276	0.022550	0.016074	0.008240	0.003535	0.000765	0.001156	0.000608	0.000765	0.600813	0.013030	-75437.032
39370	0.109357	0.007040	0.020153	0.006937	0.002077	0.002528	0.001436	0.001671	0.001948	0.021845	0.018315	0.007983	0.002930	0.000427	0.001203	0.000206	0.000427	0.787429	0.013030	-75426.939
39380	0.135429	0.007474	0.021695	0.010094	0.005520	0.006458	0.003120	0.009788	0.002033	0.022793	0.019118	0.008263	0.002344	0.000255	0.000698	0.000154	0.000255	0.449989	0.013030	-75423.351
39390	0.113720	0.008226	0.021453	0.002490	0.003987	0.006845	0.004042	0.005810	0.002768	0.024249	0.020265	0.009507	0.003526	0.000542	0.000739	0.000101	0.000542	0.673796	0.033451	-75421.346
39400	0.141617	0.008449	0.025883	0.004190	0.003812	0.005480	0.015129	0.004681	0.001786	0.024309	0.020315	0.008510	0.002284	0.000457	0.000741	0.000135	0.000457	0.451817	0.019373	-75411.912
39410	0.111012	0.015987	0.032428	0.002829	0.011549	0.006256	0.002169	0.005779	0.003147	0.023166	0.019360	0.008110	0.002914	0.000587	0.000706	0.000109	0.000587	0.416794	0.045174	-75414.767
39420	0.157737	0.006427	0.018890	0.005378	0.003976	0.008614	0.001769	0.004868	0.003049	0.022443	0.020366	0.008362	0.001742	0.000457	0.000684	0.000416	0.000457	0.616490	0.059334	-75388.431
39430	0.143820	0.009044	0.021107	0.004320	0.006559	0.003630	0.004242	0.026757	0.004846	0.024313	0.019586	0.008512	0.001643	0.000272	0.000861	0.000512	0.000272	0.532039	0.019469	-75402.219
39440	0.134799	0.008429	0.016469	0.003794	0.004913	0.008279	0.003772	0.007523	0.006099	0.023609	0.018992	0.007679	0.001670	0.000501	0.000834	0.000542	0.000501	0.587868	0.081805	-75411.549
39450	0.134114	0.007146	0.019858	0.003510	0.002807	0.005483	0.002911	0.002247	0.004577	0.021842	0.017874	0.007105	0.001545	0.000728	0.000772	0.000252	0.000728	0.407761	0.030913	-75407.044
39460	0.159899	0.007917	0.013239	0.002845	0.002843	0.004614	0.002684	0.004492	0.003306	0.021556	0.017578	0.006935	0.002329	0.000170	0.000766	0.000274	0.000170	0.701618	0.102740	-75435.026
39470	0.186033	0.008711	0.021463	0.006394	0.002796	0.005057	0.017330	0.002867	0.009522	0.023628	0.019267	0.006998	0.002372	0.000545	0.000840	0.000174	0.000545	0.537108	0.020144	-75395.606
39480	0.161151	0.009215	0.019716	0.004557	0.004701	0.002261	0.003397	0.003242	0.005386	0.024999	0.020381	0.008150	0.002509	0.000506	0.000888	0.000830	0.000506	0.630033	0.052927	-75454.782
39490	0.128159	0.008943	0.023048	0.005757	0.004278	0.002194	0.009466	0.005081	0.002619	0.024261	0.019778	0.006842	0.001630	0.000344	0.000862	0.000128	0.000344	0.542689	0.028992	-75364.378
39500	0.136262	0.010661	0.016153	0.004326	0.003348	0.003917	0.011598	0.003793	0.003151	0.025888	0.019658	0.007428	0.001984	0.000352	0.000920	0.000745	0.000352	0.627554	0.014664	-75429.991
