Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
17360	0.009136	0.003193	0.002777	0.003729	0.001875	0.004845	0.003599	0.004269	0.004754	0.017349	0.014580	0.011405	0.010784	0.008303	0.010997	0.010055	0.008303	0.423464	0.552477	-102074.482
17370	0.008458	0.002143	0.003052	0.003864	0.001391	0.002199	0.008417	0.006490	0.004086	0.012872	0.011705	0.008356	0.007404	0.006019	0.007854	0.000799	0.006019	0.633595	0.439235	-100716.530
17380	0.008458	0.003428	0.002820	0.003042	0.001391	0.001423	0.003183	0.004568	0.003395	0.012872	0.012518	0.008434	0.007761	0.005788	0.007976	0.001095	0.005788	0.284405	0.302832	-99237.092
17390	0.021432	0.006756	0.005614	0.005141	0.002987	0.016957	0.016007	0.001126	0.001078	0.032614	0.029447	0.021370	0.018758	0.015245	0.016551	0.014221	0.015245	0.356182	0.342771	-100428.531
17400	0.010885	0.002792	0.002376	0.002774	0.002026	0.002549	0.003545	0.001269	0.005043	0.018256	0.016865	0.012828	0.011053	0.008459	0.012429	0.006367	0.008459	0.300375	0.439285	-98676.586
17410	0.005749	0.002190	0.001125	0.003046	0.002677	0.004775	0.001542	0.008882	0.009033	0.008117	0.007650	0.005656	0.004698	0.004343	0.004672	0.001131	0.004343	0.500476	0.433689	-100370.482
17420	0.010911	0.004314	0.002619	0.002884	0.003852	0.002826	0.006630	0.007576	0.015856	0.017948	0.017392	0.013030	0.012243	0.009391	0.010616	0.008507	0.009391	0.730117	0.345042	-104561.436
17430	0.009115	0.003790	0.001687	0.008134	0.002795	0.006406	0.004442	0.014556	0.001673	0.012214	0.011276	0.009095	0.007149	0.004777	0.005182	0.003077	0.004777	0.960430	0.019214	-99851.882
17440	0.006917	0.002392	0.001712	0.006643	0.005882	0.003011	0.002561	0.005725	0.016403	0.009269	0.008880	0.006966	0.006768	0.003771	0.005488	0.004588	0.003771	0.874179	0.183913	-104611.550
17450	0.005310	0.004026	0.001314	0.005084	0.008962	0.002400	0.005607	0.002557	0.003130	0.007115	0.007012	0.005347	0.005034	0.002745	0.004931	0.003620	0.002745	0.913290	0.068323	-103968.509
17460	0.003739	0.004500	0.001153	0.001881	0.011758	0.004863	0.006097	0.001882	0.003276	0.005010	0.004946	0.003722	0.003256	0.000775	0.003552	0.002251	0.000775	0.983756	0.029929	-108746.150
17470	0.006751	0.006299	0.001360	0.002671	0.003294	0.002802	0.002438	0.005583	0.003447	0.009046	0.008117	0.006797	0.005247	0.003623	0.005488	0.001204	0.003623	0.908102	0.274844	-105382.188
17480	0.003638	0.036881	0.001735	0.005701	0.004928	0.002801	0.001984	0.008358	0.004434	0.007143	0.006264	0.005154	0.003559	0.002449	0.003296	0.002749	0.002449	0.845593	0.196870	-105076.484
17490	0.003115	0.024702	0.003331	0.003556	0.002274	0.004469	0.020389	0.003827	0.004408	0.006116	0.004890	0.003811	0.003033	0.000350	0.002240	0.001354	0.000350	0.699758	0.247364	-105703.059
17500	0.003455	0.004457	0.003733	0.007049	0.004604	0.002835	0.004468	0.001474	0.004441	0.006784	0.006117	0.004106	0.003908	0.000515	0.002222	0.001588	0.000515	0.867117	0.046572	-103726.874
17510	0.003408	0.015943	0.003622	0.003622	0.003365	0.002286	0.007291	0.002966	0.002991	0.011338	0.010020	0.008244	0.006736	0.001151	0.004448	0.002661	0.001151	0.540794	0.440117	-104981.296
17520	0.002834	0.001698	0.007038	0.004249	0.002893	0.001647	0.004400	0.006128	0.004164	0.009427	0.008797	0.005983	0.005124	0.002298	0.004149	0.000178	0.002298	0.886548	0.450512	-102846.451
17530	0.003989	0.006661	0.004395	0.004155	0.006569	0.003133	0.002410	0.004164	0.009732	0.013897	0.012683	0.010248	0.009266	0.001641	0.007956	0.003511	0.001641	0.877027	0.271027	-99077.501
17540	0.004988	0.002921	0.002074	0.008457	0.002890	0.003749	0.006243	0.002409	0.015877	0.013897	0.012914	0.010123	0.007250	0.004592	0.004801	0.003915	0.004592	0.761403	0.216181	-98906.137
17550	0.003814	0.006909	0.001586	0.003836	0.007546	0.001828	0.003564	0.006731	0.002329	0.010627	0.009676	0.007741	0.006854	0.002430	0.003671	0.001466	0.002430	0.798374	0.122040	-105305.128
17560	0.003928	0.005537	0.001598	0.004940	0.002580	0.002820	0.002561	0.001986	0.004124	0.010944	0.009276	0.007972	0.005597	0.001773	0.005247	0.004441	0.001773	0.542439	0.093265	-110355.361
17570	0.002541	0.002641	0.002012	0.008367	0.007273	0.002305	0.004152	0.003592	0.008210	0.007080	0.005693	0.004670	0.002907	0.001328	0.003318	0.002598	0.001328	0.283812	0.088389	-105367.090
17580	0.003384	0.003994	0.002643	0.011157	0.002683	0.003591	0.002335	0.006446	0.005167	0.009428	0.007447	0.006618	0.004806	0.003230	0.004443	0.002957	0.003230	0.093276	0.158954	-100532.383
17590	0.006311	0.005020	0.002307	0.001559	0.002244	0.004315	0.004738	0.005074	0.002853	0.013768	0.011657	0.011269	0.007311	0.004425	0.006795	0.001971	0.004425	0.026310	0.312670	-100188.608
17600	0.004083	0.002563	0.002996	0.009198	0.007205	0.001995	0.003304	0.003160	0.007067	0.007659	0.006484	0.006269	0.004657	0.002354	0.005016	0.002011	0.002354	0.043627	0.239228	-104342.848
17610	0.006243	0.001883	0.023664	0.006127	0.004308	0.002809	0.001664	0.002242	0.006061	0.011710	0.010729	0.008958	0.005287	0.001197	0.005997	0.002846	0.001197	0.101578	0.623159	-104118.949
17620	0.005448	0.001911	0.003621	0.007519	0.005251	0.002266	0.006992	0.007690	0.005336	0.010218	0.008580	0.008485	0.005115	0.000811	0.005151	0.000948	0.000811	0.077475	0.352989	-102380.288
17630	0.003645	0.002471	0.004120	0.003598	0.001821	0.001411	0.009772	0.003647	0.004467	0.013215	0.011096	0.010973	0.004219	0.000373	0.008584	0.002650	0.000373	0.242513	0.218152	-103901.486
17640	0.011951	0.004263	0.003165	0.004952	0.003953	0.002179	0.004112	0.005148	0.004736	0.022794	0.019140	0.018841	0.016625	0.000644	0.014070	0.011978	0.000644	0.438401	0.211966	-104815.027
17650	0.013486	0.005153	0.003140	0.006036	0.014520	0.001780	0.005556	0.002322	0.004294	0.027554	0.023137	0.022776	0.020995	0.003084	0.016395	0.008633	0.003084	0.539661	0.291654	-100891.364
17660	0.010153	0.002329	0.004297	0.002982	0.009785	0.001961	0.003599	0.001605	0.001665	0.012451	0.010455	0.010208	0.007984	0.001303	0.007395	0.007260	0.001303	0.686838	0.443410	-100470.895
17670	0.008119	0.004045	0.007632	0.002705	0.002361	0.002980	0.002128	0.005856	0.008261	0.009956	0.008360	0.007448	0.005233	0.000667	0.006774	0.004949	0.000667	0.417068	0.311956	-103095.804
17680	0.008098	0.001902	0.005144	0.002501	0.002355	0.003492	0.003033	0.007185	0.002750	0.009930	0.009126	0.007893	0.004498	0.000571	0.006093	0.004087	0.000571	0.402956	0.438069	-102758.414
17690	0.006391	0.002433	0.005505	0.001424	0.002184	0.004828	0.002729	0.004192	0.001990	0.007837	0.006676	0.006429	0.004131	0.000687	0.004778	0.004019	0.000687	0.624692	0.646917	-107592.616
17700	0.008304	0.001185	0.004882	0.002753	0.004116	0.005500	0.002601	0.005177	0.002585	0.010183	0.009556	0.008523	0.007567	0.000036	0.008039	0.000742	0.000036	0.340882	0.688493	-108939.118
17710	0.005010	0.001352	0.003983	0.002777	0.003901	0.001877	0.002925	0.001583	0.006978	0.009649	0.008825	0.008254	0.006734	0.000034	0.004802	0.000991	0.000034	0.537818	0.910264	-105766.017
17720	0.006047	0.001332	0.003565	0.002940	0.008526	0.003028	0.001484	0.003151	0.012323	0.011645	0.010806	0.010154	0.006632	0.000037	0.004608	0.001874	0.000037	0.434449	0.623687	-98475.814
17730	0.003723	0.001380	0.005177	0.004211	0.005377	0.006332	0.002552	0.004522	0.003805	0.007169	0.006442	0.005095	0.004339	0.000023	0.002996	0.001333	0.000023	0.906535	0.676031	-104470.064
17740	0.004260	0.001956	0.003649	0.004704	0.006153	0.004126	0.005248	0.001129	0.002108	0.008204	0.007161	0.006445	0.004803	0.000026	0.004637	0.001087	0.000026	0.930957	0.827004	-104938.247
17750	0.002942	0.001568	0.003006	0.002507	0.003660	0.006618	0.005669	0.002774	0.001653	0.004973	0.004562	0.003456	0.003146	0.000081	0.001792	0.000970	0.000081	0.769114	0.827004	-105186.635
17760	0.003474	0.002584	0.003310	0.005862	0.001337	0.002619	0.018345	0.005057	0.013230	0.008928	0.008478	0.006610	0.005784	0.000146	0.006110	0.002976	0.000146	0.821323	0.796878	-103758.063
17770	0.004132	0.010509	0.005791	0.033781	0.001590	0.002299	0.004930	0.002270	0.009821	0.010620	0.010468	0.007862	0.006000	0.003071	0.007116	0.003492	0.003071	0.964910	0.704846	-104868.649
17780	0.007455	0.006988	0.005531	0.085811	0.002492	0.005049	0.016788	0.004957	0.002795	0.019160	0.018995	0.014455	0.012674	0.004054	0.013367	0.004069	0.004054	0.958673	0.552289	-103521.930
17790	0.003365	0.005752	0.001158	0.036413	0.001125	0.001963	0.009756	0.001906	0.006061	0.008648	0.008490	0.006905	0.006097	0.000823	0.005472	0.003969	0.000823	0.983607	0.587728	-109132.343
17800	0.007087	0.003543	0.002326	0.023383	0.002108	0.004381	0.009059	0.003563	0.005891	0.018213	0.017717	0.014137	0.012458	0.001157	0.012459	0.003893	0.001157	0.983607	0.670982	-105637.533
17810	0.003964	0.002269	0.003006	0.027188	0.001374	0.001536	0.004316	0.001993	0.003237	0.010186	0.009854	0.007884	0.005695	0.000647	0.007287	0.004260	0.000647	0.983607	0.692089	-111532.722
17820	0.005540	0.009479	0.002562	0.008012	0.001528	0.004450	0.002241	0.003604	0.003550	0.014237	0.013852	0.011559	0.010100	0.003548	0.009125	0.001403	0.003548	0.926878	0.583861	-111255.869
17830	0.005101	0.011606	0.005524	0.003902	0.001407	0.017923	0.001198	0.001703	0.007545	0.013110	0.012979	0.010466	0.009301	0.004881	0.009837	0.004389	0.004881	0.916433	0.465705	-107096.697
17840	0.003059	0.006708	0.004809	0.002928	0.002453	0.004440	0.003089	0.004942	0.001250	0.010934	0.010824	0.008674	0.008423	0.001502	0.008672	0.004137	0.001502	0.893833	0.570069	-105810.060
17850	0.003099	0.002921	0.005252	0.003197	0.003438	0.007517	0.005824	0.003610	0.001982	0.011939	0.011587	0.009471	0.009198	0.002014	0.008086	0.001560	0.002014	0.954991	0.391176	-106100.733
17860	0.001303	0.002279	0.003424	0.006211	0.001637	0.004246	0.005262	0.002904	0.002141	0.005750	0.005673	0.004640	0.004430	0.003031	0.004430	0.000392	0.003031	0.663750	0.465583	-105753.623
17870	0.003240	0.002722	0.006050	0.002104	0.005296	0.004002	0.009214	0.003026	0.001983	0.010960	0.010876	0.008841	0.008396	0.006122	0.007966	0.000865	0.006122	0.685286	0.277838	-99841.431
17880	0.002630	0.002092	0.005616	0.027318	0.006219	0.003969	0.005438	0.003519	0.004833	0.010349	0.010270	0.008113	0.004220	0.003273	0.006739	0.000610	0.003273	0.792026	0.439051	-102559.467
17890	0.002773	0.006775	0.002017	0.009031	0.004729	0.002061	0.002782	0.006656	0.008115	0.010914	0.010713	0.009637	0.004318	0.002911	0.005951	0.002082	0.002911	0.792026	0.666880	-107556.181
17900	0.002355	0.006612	0.005472	0.008862	0.003397	0.003819	0.004029	0.002668	0.005697	0.009282	0.008869	0.007668	0.004331	0.002723	0.005165	0.001568	0.002723	0.792026	0.373315	-106458.461
17910	0.001368	0.001965	0.002441	0.003355	0.001419	0.003557	0.002606	0.005158	0.002054	0.005392	0.005132	0.004823	0.003064	0.000303	0.002582	0.002089	0.000303	0.792026	0.271528	-104107.364
17920	0.002143	0.005687	0.005736	0.003471	0.002412	0.005303	0.005363	0.001296	0.003826	0.009519	0.009367	0.008364	0.006747	0.000921	0.006427	0.003317	0.000921	0.895552	0.470536	-101697.313
17930	0.002705	0.008320	0.007731	0.004507	0.002751	0.001390	0.004233	0.004430	0.004983	0.010277	0.010087	0.009340	0.007776	0.001939	0.007193	0.002674	0.001939	0.645561	0.496321	-108109.033
17940	0.003938	0.004736	0.011912	0.004452	0.002997	0.003372	0.002675	0.005640	0.002097	0.013088	0.012589	0.012096	0.010796	0.002249	0.007395	0.003411	0.002249	0.299555	0.723785	-105692.436
17950	0.002190	0.003512	0.003405	0.002800	0.001456	0.010179	0.001874	0.006109	0.003055	0.006361	0.006047	0.005670	0.004772	0.001721	0.004498	0.001839	0.001721	0.684395	0.838576	-105502.512
17960	0.001875	0.002702	0.002542	0.003342	0.000992	0.004731	0.001907	0.013607	0.007571	0.005447	0.005206	0.004448	0.002301	0.000571	0.004410	0.000675	0.000571	0.823883	0.838576	-106533.173
17970	0.002703	0.021078	0.008167	0.004948	0.002040	0.008504	0.007094	0.005857	0.010792	0.007852	0.007121	0.005862	0.003503	0.001012	0.004330	0.001949	0.001012	0.911013	0.966676	-109152.465
17980	0.002866	0.007167	0.005737	0.007325	0.002271	0.007397	0.006025	0.002530	0.004105	0.008429	0.007536	0.006756	0.003302	0.000101	0.004633	0.002242	0.000101	0.958873	0.938234	-110486.010
17990	0.003181	0.002772	0.003538	0.001363	0.001695	0.004296	0.008161	0.004829	0.001761	0.006152	0.006078	0.004630	0.002945	0.000074	0.003791	0.001085	0.000074	0.958841	0.809122	-104785.662
18000	0.005982	0.005327	0.012985	0.001321	0.001600	0.003388	0.003362	0.001708	0.004049	0.008237	0.008102	0.005475	0.004011	0.000123	0.003908	0.002185	0.000123	0.932521	0.888312	-105390.762
18010	0.004618	0.003273	0.002317	0.001410	0.001822	0.002991	0.002785	0.002410	0.003110	0.006359	0.006022	0.005265	0.002763	0.000141	0.002527	0.001733	0.000141	0.923586	0.897319	-104775.119
18020	0.006347	0.003881	0.003774	0.002461	0.002504	0.002884	0.004492	0.003425	0.002053	0.008740	0.008437	0.006320	0.003837	0.000194	0.004306	0.000684	0.000194	0.690770	0.981756	-102520.887
18030	0.006902	0.005674	0.004783	0.006028	0.002328	0.008605	0.004546	0.007322	0.003111	0.009504	0.009294	0.005983	0.004076	0.000188	0.005441	0.003588	0.000188	0.484212	0.566623	-102916.596
18040	0.006711	0.004957	0.002894	0.010939	0.003264	0.009607	0.012184	0.003864	0.002522	0.009241	0.009109	0.006903	0.003625	0.000266	0.004782	0.002613	0.000266	0.758080	0.616736	-104420.983
18050	0.004634	0.006365	0.001986	0.004671	0.007946	0.007911	0.001266	0.010253	0.004875	0.006381	0.006293	0.005148	0.002614	0.000378	0.003977	0.002041	0.000378	0.644334	0.660526	-117271.284
18060	0.005914	0.007860	0.004304	0.003265	0.004694	0.004523	0.003171	0.008088	0.008657	0.008144	0.008080	0.006219	0.003119	0.000539	0.005021	0.001635	0.000539	0.943120	0.442810	-103707.224
18070	0.003595	0.014251	0.004552	0.000787	0.002853	0.004699	0.001903	0.003904	0.001708	0.004951	0.004342	0.004197	0.002826	0.002043	0.003913	0.000829	0.002043	0.846302	0.677133	-112125.833
18080	0.005851	0.008987	0.007234	0.001825	0.007239	0.005119	0.001756	0.002206	0.003304	0.006222	0.005815	0.004848	0.002641	0.001239	0.004534	0.000811	0.001239	0.973831	0.932995	-102556.685
18090	0.006450	0.008639	0.002211	0.001518	0.004348	0.003430	0.013810	0.001868	0.004507	0.004696	0.004558	0.003535	0.001968	0.000445	0.002912	0.001348	0.000445	0.973831	0.668037	-103923.729
18100	0.010513	0.028006	0.002731	0.002085	0.007086	0.004601	0.012548	0.006298	0.001523	0.007654	0.006930	0.006068	0.003100	0.000691	0.006029	0.000789	0.000691	0.973831	0.635537	-103165.402
18110	0.008133	0.005513	0.001446	0.002973	0.003464	0.006790	0.001450	0.002615	0.003845	0.007296	0.006797	0.006034	0.002351	0.001656	0.005462	0.001676	0.001656	0.816863	0.289625	-105397.099
18120	0.011825	0.011830	0.004904	0.003913	0.004516	0.005471	0.002196	0.004856	0.003406	0.010608	0.010297	0.008420	0.003578	0.001885	0.007103	0.001304	0.001885	0.917129	0.345476	-100781.770
18130	0.006764	0.007321	0.002948	0.001053	0.016442	0.005770	0.003282	0.001958	0.005105	0.006068	0.005347	0.004893	0.003065	0.001316	0.004343	0.001184	0.001316	0.765152	0.607159	-110182.981
18140	0.005562	0.005245	0.002897	0.001386	0.002780	0.003690	0.004897	0.008242	0.001200	0.003535	0.003059	0.002342	0.001201	0.000558	0.001221	0.000464	0.000558	0.418292	0.601243	-109346.582
18150	0.008381	0.002662	0.002748	0.001269	0.007509	0.002525	0.003496	0.010950	0.017294	0.005326	0.005094	0.004364	0.002914	0.000444	0.001839	0.000802	0.000444	0.499727	0.739291	-108378.304
18160	0.007181	0.001725	0.001940	0.001208	0.009161	0.002658	0.002651	0.004730	0.004812	0.004564	0.004403	0.004173	0.002349	0.001115	0.001209	0.000241	0.001115	0.759657	0.799416	-104271.183
18170	0.008065	0.002056	0.011523	0.002573	0.005964	0.003648	0.014013	0.016276	0.004886	0.007224	0.007106	0.006179	0.003776	0.001906	0.001914	0.001851	0.001906	0.471714	0.857553	-108673.350
18180	0.005366	0.005389	0.010931	0.001801	0.007246	0.001926	0.004740	0.016029	0.010406	0.004806	0.004210	0.004083	0.003338	0.000683	0.001274	0.001050	0.000683	0.378460	0.157819	-109336.754
18190	0.003336	0.002704	0.003045	0.004877	0.013946	0.001819	0.004032	0.001919	0.000943	0.002988	0.002620	0.002538	0.001303	0.000600	0.000792	0.000592	0.000600	0.457066	0.217248	-108148.164
18200	0.005803	0.004121	0.002652	0.005021	0.002464	0.004394	0.003756	0.004595	0.002997	0.004989	0.004343	0.004323	0.003210	0.000197	0.001847	0.001717	0.000197	0.705005	0.431880	-106107.498
18210	0.009122	0.008334	0.008899	0.001695	0.004071	0.002633	0.010661	0.002092	0.011659	0.007843	0.006827	0.006611	0.006472	0.000408	0.003780	0.003529	0.000408	0.797622	0.479390	-102437.503
18220	0.009347	0.009123	0.003327	0.003169	0.003018	0.006887	0.004402	0.001551	0.002415	0.011378	0.009904	0.009638	0.009388	0.000592	0.008962	0.001061	0.000592	0.595556	0.479390	-103675.513
18230	0.009057	0.019906	0.004865	0.011834	0.005798	0.003107	0.001882	0.005524	0.005219	0.011026	0.009656	0.009355	0.007991	0.000574	0.008352	0.003426	0.000574	0.374059	0.587728	-107976.681
18240	0.003875	0.004600	0.002206	0.007890	0.004967	0.004370	0.002595	0.003791	0.002662	0.006655	0.005853	0.005760	0.003251	0.000346	0.004878	0.002030	0.000346	0.823708	0.566922	-105475.384
18250	0.003331	0.003276	0.005061	0.005740	0.002571	0.006955	0.004963	0.003208	0.003633	0.005720	0.005084	0.004751	0.004207	0.000989	0.002162	0.001119	0.000989	0.825779	0.216323	-109380.243
18260	0.003912	0.005917	0.003992	0.010845	0.001734	0.003325	0.006967	0.006171	0.005521	0.006718	0.006053	0.005814	0.005068	0.002460	0.003505	0.002585	0.002460	0.580547	0.184827	-105235.481
18270	0.004354	0.011436	0.006279	0.008980	0.003688	0.003470	0.003340	0.006202	0.003020	0.006850	0.006053	0.005835	0.005146	0.000801	0.004251	0.001746	0.000801	0.753613	0.249399	-107226.517
18280	0.004540	0.006915	0.006496	0.004481	0.003848	0.020957	0.002397	0.001761	0.003569	0.005792	0.005393	0.004975	0.002671	0.002109	0.003695	0.002327	0.002109	0.544903	0.453893	-104811.839
18290	0.002357	0.004845	0.003580	0.008124	0.003573	0.001373	0.002321	0.003559	0.002735	0.003517	0.003405	0.003155	0.001653	0.001463	0.002670	0.001601	0.001463	0.452686	0.691849	-112281.471
18300	0.002878	0.003305	0.004534	0.005690	0.003850	0.011825	0.003944	0.004105	0.001291	0.005750	0.005488	0.005131	0.002635	0.002317	0.002971	0.000748	0.002317	0.450232	0.579972	-106606.978
18310	0.002639	0.002758	0.005811	0.007247	0.001883	0.001862	0.002536	0.004941	0.003158	0.005454	0.005285	0.004519	0.002865	0.001751	0.004504	0.000294	0.001751	0.507268	0.382384	-105151.244
18320	0.003593	0.005140	0.003092	0.003734	0.002464	0.002129	0.003070	0.002711	0.003946	0.008033	0.007600	0.006113	0.004569	0.001085	0.005454	0.000945	0.001085	0.252512	0.433988	-103481.454
18330	0.004635	0.006797	0.001681	0.006030	0.002895	0.005838	0.004578	0.002124	0.002757	0.007205	0.006975	0.005462	0.001458	0.000838	0.005250	0.000390	0.000838	0.024316	0.265658	-105884.145
18340	0.005780	0.017942	0.003500	0.005424	0.002458	0.015330	0.004030	0.004802	0.002321	0.008986	0.008575	0.006023	0.002387	0.000483	0.005770	0.001188	0.000483	0.073383	0.399183	-108444.759
18350	0.005152	0.008453	0.002734	0.003357	0.002044	0.006282	0.002613	0.002072	0.001497	0.008010	0.007644	0.005751	0.002091	0.000431	0.002666	0.001086	0.000431	0.074569	0.213870	-105079.364
18360	0.011156	0.007260	0.005919	0.002006	0.004796	0.006669	0.001848	0.001578	0.003284	0.017343	0.016876	0.012451	0.005454	0.001775	0.010839	0.005035	0.001775	0.478039	0.366907	-101007.132
18370	0.003396	0.003976	0.003957	0.002509	0.002389	0.003043	0.008524	0.005116	0.002703	0.008638	0.007645	0.006253	0.002678	0.000951	0.005120	0.000731	0.000951	0.672846	0.446407	-105018.681
18380	0.004129	0.009827	0.007913	0.002773	0.001073	0.008076	0.002571	0.004541	0.004936	0.010503	0.009114	0.006922	0.003527	0.001728	0.006759	0.002159	0.001728	0.491625	0.629137	-103779.166
18390	0.003972	0.007458	0.003287	0.003369	0.002216	0.012099	0.006503	0.001846	0.005786	0.010105	0.008944	0.006770	0.003393	0.000888	0.006183	0.002068	0.000888	0.493164	0.827254	-106359.374
18400	0.005938	0.008298	0.004856	0.002150	0.002797	0.006295	0.001616	0.005784	0.030192	0.015105	0.012060	0.010122	0.005774	0.001034	0.009705	0.002310	0.001034	0.603831	0.786050	-102629.088
18410	0.006258	0.002944	0.004230	0.001530	0.001571	0.008549	0.002214	0.001727	0.019783	0.011205	0.009106	0.007041	0.005104	0.002363	0.006039	0.001518	0.002363	0.423769	0.825718	-106013.832
18420	0.006719	0.004923	0.003695	0.003099	0.001494	0.006318	0.001569	0.002362	0.006540	0.011205	0.009265	0.007269	0.003992	0.000549	0.005004	0.003350	0.000549	0.418044	0.862552	-102410.385
18430	0.011077	0.008116	0.005286	0.004891	0.002133	0.003319	0.002785	0.002558	0.001769	0.018473	0.015275	0.011547	0.006581	0.000873	0.008648	0.006183	0.000873	0.351489	0.717038	-98980.684
18440	0.012435	0.003500	0.005346	0.001754	0.002917	0.002178	0.003308	0.003255	0.005365	0.013287	0.012657	0.008800	0.005120	0.000628	0.006950	0.002693	0.000628	0.224776	0.717038	-104208.741
18450	0.009174	0.003125	0.003510	0.001786	0.002084	0.001977	0.007305	0.001743	0.005430	0.009569	0.009122	0.006871	0.002775	0.000653	0.006164	0.000245	0.000653	0.033678	0.788891	-107164.402
18460	0.005614	0.002147	0.003609	0.004745	0.006206	0.002093	0.003976	0.003535	0.006164	0.008851	0.008572	0.006453	0.004585	0.000243	0.005029	0.000970	0.000243	0.154476	0.710328	-104091.565
18470	0.008312	0.001772	0.002231	0.003772	0.003096	0.002279	0.001268	0.002554	0.007052	0.009633	0.009498	0.008250	0.003357	0.000658	0.007415	0.002919	0.000658	0.154476	0.824749	-100889.528
18480	0.004885	0.003552	0.002986	0.003140	0.004466	0.005569	0.012989	0.013805	0.006375	0.011706	0.011517	0.009974	0.003962	0.001272	0.004163	0.000536	0.001272	0.000188	0.907469	-102690.157
18490	0.004048	0.005386	0.002172	0.006334	0.003701	0.003175	0.004104	0.000934	0.003736	0.009702	0.009545	0.008927	0.003283	0.000596	0.003879	0.002792	0.000596	0.036928	0.841868	-103341.601
18500	0.004880	0.001552	0.003289	0.002766	0.003736	0.003466	0.004182	0.002626	0.008762	0.011696	0.011665	0.011005	0.007391	0.000589	0.008626	0.003113	0.000589	0.207247	0.841868	-100403.657
18510	0.003693	0.009912	0.002060	0.001926	0.002030	0.002114	0.009505	0.003570	0.002299	0.010433	0.010280	0.009756	0.008419	0.000556	0.007063	0.005364	0.000556	0.284910	0.741240	-102506.393
18520	0.004310	0.007270	0.005931	0.004931	0.002676	0.003167	0.002422	0.006328	0.002934	0.012177	0.012171	0.011136	0.005988	0.001191	0.007403	0.004717	0.001191	0.212542	0.498246	-105430.506
18530	0.004862	0.005467	0.008429	0.003205	0.003617	0.004235	0.002840	0.002038	0.010202	0.015031	0.015023	0.012822	0.011862	0.008681	0.011244	0.000733	0.008681	0.070612	0.508889	-105509.815
18540	0.006072	0.005462	0.005680	0.005513	0.004272	0.001257	0.001646	0.001530	0.004183	0.010949	0.010869	0.009633	0.007765	0.006323	0.007805	0.000534	0.006323	0.292853	0.481855	-104962.663
18550	0.003367	0.001421	0.004001	0.002083	0.003511	0.002882	0.002757	0.001573	0.002550	0.006309	0.006279	0.006057	0.004475	0.001814	0.002884	0.000308	0.001814	0.164464	0.944183	-110325.995
18560	0.003252	0.002957	0.003749	0.003664	0.001240	0.002756	0.002990	0.003211	0.002332	0.006094	0.006011	0.005851	0.003326	0.002152	0.004224	0.000178	0.002152	0.334782	0.844390	-113088.204
18570	0.005079	0.015010	0.002460	0.002889	0.001927	0.004023	0.014497	0.004143	0.004204	0.009517	0.009042	0.008724	0.005936	0.003411	0.007433	0.001812	0.003411	0.550626	0.631852	-103205.127
18580	0.003649	0.002829	0.003205	0.002722	0.002045	0.001930	0.002188	0.001710	0.012709	0.006838	0.006827	0.006108	0.004368	0.003473	0.004922	0.000627	0.003473	0.111980	0.128062	-103443.163
18590	0.006014	0.014699	0.003638	0.003155	0.003940	0.003134	0.004019	0.004110	0.004924	0.010754	0.010435	0.009726	0.007739	0.007364	0.008253	0.002440	0.007364	0.052224	0.106296	-101018.253
18600	0.006135	0.013114	0.004515	0.001611	0.003245	0.007264	0.002694	0.003897	0.002437	0.010970	0.010423	0.010090	0.009128	0.007512	0.008206	0.004004	0.007512	0.028406	0.547503	-105949.066
18610	0.003771	0.002172	0.004712	0.002817	0.002692	0.004007	0.004392	0.010950	0.007297	0.006743	0.006630	0.006282	0.005461	0.004121	0.004985	0.002529	0.004121	0.247399	0.349976	-113731.094
18620	0.004155	0.002952	0.006176	0.006012	0.010479	0.012778	0.006203	0.007822	0.003006	0.007431	0.007189	0.006923	0.005565	0.002188	0.006448	0.004936	0.002188	0.103667	0.232659	-105909.051
18630	0.001820	0.002115	0.003687	0.001920	0.007288	0.004662	0.003761	0.009537	0.005376	0.003409	0.003367	0.003030	0.001797	0.000400	0.002905	0.000928	0.000400	0.018710	0.537716	-113293.192
18640	0.004053	0.009609	0.005818	0.004276	0.002918	0.010234	0.003765	0.003215	0.008392	0.007591	0.007480	0.007003	0.004002	0.003839	0.005398	0.001962	0.003839	0.286797	0.582925	-103330.851
18650	0.004177	0.001453	0.007810	0.005421	0.019707	0.017058	0.005034	0.003519	0.003946	0.010173	0.009949	0.009084	0.005363	0.004815	0.005855	0.003045	0.004815	0.810357	0.800329	-105028.607
18660	0.002635	0.029019	0.005810	0.003198	0.003393	0.002010	0.001521	0.005480	0.001524	0.009313	0.008049	0.007830	0.004913	0.004751	0.007336	0.004394	0.004751	0.598328	0.976099	-106740.477
18670	0.002585	0.004232	0.010985	0.002127	0.004183	0.008389	0.023581	0.002241	0.002581	0.009134	0.008595	0.007596	0.004819	0.004660	0.007202	0.004291	0.004660	0.479274	0.830816	-106558.394
18680	0.002406	0.001973	0.004322	0.003644	0.010631	0.003771	0.017957	0.002829	0.003197	0.009623	0.009039	0.008574	0.005303	0.004599	0.006330	0.004577	0.004599	0.575496	0.557059	-103177.150
