Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
19410	0.031386	0.030910	0.023587	0.004889	0.068645	0.025167	0.006393	0.004506	-76508.094
19420	0.036563	0.025429	0.020609	0.007362	0.066414	0.021338	0.006376	0.003382	-76355.543
19430	0.038191	0.036658	0.020995	0.005953	0.072151	0.016103	0.006958	0.002935	-76496.292
19440	0.034468	0.042204	0.025132	0.005495	0.075144	0.017440	0.007536	0.003730	-76470.052
19450	0.021525	0.029539	0.030490	0.004358	0.072713	0.023964	0.007990	0.005287	-76547.281
19460	0.015308	0.023365	0.019238	0.005225	0.070070	0.022394	0.007559	0.006164	-76475.005
19470	0.032881	0.011983	0.024973	0.007039	0.077144	0.027080	0.006295	0.004147	-76624.704
19480	0.019494	0.009129	0.032632	0.007860	0.092388	0.033489	0.007749	0.004631	-76711.429
19490	0.023782	0.006638	0.039371	0.005104	0.076501	0.032966	0.005792	0.004214	-76663.985
19500	0.018193	0.004376	0.027323	0.004973	0.074984	0.034358	0.005724	0.003602	-76667.149
19510	0.024585	0.004406	0.024283	0.004060	0.076964	0.040705	0.007493	0.005827	-76517.727
19520	0.011418	0.002637	0.026012	0.005616	0.074885	0.039637	0.007609	0.005428	-76770.898
19530	0.009911	0.002738	0.021330	0.006607	0.082068	0.042414	0.009060	0.006386	-76594.849
19540	0.009498	0.003767	0.019570	0.019367	0.087250	0.042589	0.009989	0.001200	-76758.514
19550	0.006663	0.004263	0.026575	0.033023	0.102351	0.039896	0.012274	0.000831	-76611.954
19560	0.005502	0.003189	0.019265	0.002145	0.086481	0.047376	0.007964	0.006884	-76748.647
19570	0.003242	0.004804	0.035243	0.006670	0.099852	0.040102	0.007694	0.002066	-76729.966
19580	0.004234	0.006422	0.029031	0.003075	0.079746	0.029441	0.007346	0.004086	-77010.758
19590	0.004124	0.016508	0.037970	0.006817	0.091740	0.027995	0.007343	0.002148	-76788.585
19600	0.003021	0.011604	0.022059	0.005668	0.088875	0.028889	0.005999	0.003061	-76587.755
19610	0.003058	0.029105	0.023764	0.008839	0.081458	0.027810	0.005426	0.001286	-76424.057
19620	0.005609	0.024480	0.018201	0.013191	0.083435	0.020316	0.005379	0.001906	-76575.542
19630	0.006141	0.021893	0.020512	0.003859	0.085569	0.026163	0.005228	0.003792	-76572.003
19640	0.005819	0.031794	0.021663	0.003336	0.088784	0.029204	0.005244	0.003323	-76538.609
19650	0.006507	0.032960	0.022951	0.002674	0.096343	0.024871	0.005744	0.004683	-76470.835
19660	0.006078	0.033246	0.025072	0.002838	0.099656	0.024627	0.005688	0.004326	-76488.170
19670	0.007023	0.034815	0.024602	0.002701	0.092985	0.025654	0.005833	0.004786	-76516.017
19680	0.005866	0.023761	0.034099	0.006995	0.103745	0.041793	0.006570	0.001898	-76628.337
19690	0.004467	0.014025	0.017835	0.002559	0.090516	0.032890	0.005446	0.003564	-76671.245
19700	0.006198	0.005379	0.041521	0.003889	0.090274	0.043157	0.005786	0.004223	-76667.047
19710	0.007528	0.007399	0.034288	0.008132	0.085348	0.035221	0.005352	0.002995	-76671.859
19720	0.009741	0.010719	0.029308	0.003456	0.082248	0.029658	0.004809	0.002736	-76484.367
19730	0.012312	0.023318	0.047671	0.004473	0.101047	0.034495	0.006894	0.003803	-76701.671
19740	0.010134	0.023517	0.035334	0.008122	0.083363	0.025200	0.007066	0.001410	-76442.499
19750	0.008985	0.012268	0.043953	0.005572	0.078046	0.030668	0.006387	0.003323	-76752.069
19760	0.007699	0.011855	0.045275	0.005792	0.077280	0.031947	0.007102	0.003828	-76484.572
19770	0.007530	0.016453	0.029038	0.003745	0.090981	0.033003	0.008219	0.005600	-76591.806
19780	0.009211	0.016611	0.019780	0.009135	0.080401	0.029344	0.008219	0.003500	-76672.421
19790	0.007034	0.034648	0.027429	0.006260	0.089831	0.026690	0.007561	0.003819	-76682.484
19800	0.009009	0.022206	0.022147	0.007027	0.081573	0.029158	0.007406	0.003544	-76690.190
19810	0.013499	0.028143	0.031437	0.007230	0.086135	0.024839	0.008404	0.005377	-76462.903
19820	0.008489	0.016747	0.036155	0.005165	0.078873	0.029563	0.006897	0.005071	-76640.656
19830	0.008056	0.024537	0.032251	0.009602	0.083652	0.025588	0.006818	0.002153	-76471.001
19840	0.004948	0.034775	0.029425	0.005448	0.088809	0.026792	0.007348	0.004530	-76492.652
19850	0.004122	0.021576	0.030441	0.003264	0.086638	0.028870	0.006044	0.003719	-76721.614
19860	0.004800	0.021823	0.022563	0.003645	0.088700	0.024982	0.005310	0.003148	-76477.963
19870	0.006368	0.022515	0.019411	0.003016	0.086263	0.025620	0.006409	0.004286	-76649.972
19880	0.007853	0.015673	0.041264	0.027145	0.099356	0.030547	0.006145	0.003010	-76700.986
19890	0.008496	0.026928	0.024257	0.005994	0.090350	0.027157	0.006071	0.003588	-76579.253
19900	0.007118	0.020401	0.019718	0.018930	0.082024	0.022685	0.005174	0.002164	-76681.275
19910	0.005990	0.021795	0.024599	0.004077	0.079578	0.027946	0.004706	0.004071	-76586.747
19920	0.005932	0.033437	0.023628	0.004399	0.095738	0.029330	0.006164	0.004619	-76566.980
19930	0.006101	0.032170	0.040280	0.004456	0.112068	0.030637	0.005541	0.003531	-76384.698
19940	0.004738	0.031805	0.020886	0.003282	0.079625	0.020515	0.004082	0.002601	-76424.569
19950	0.004945	0.016955	0.025855	0.003473	0.091116	0.028565	0.004669	0.002984	-76762.523
19960	0.004369	0.024122	0.021036	0.002328	0.086095	0.023311	0.004428	0.003413	-76623.801
19970	0.009514	0.021829	0.024369	0.003486	0.082583	0.021386	0.004280	0.002870	-76584.135
19980	0.020891	0.034978	0.026137	0.002342	0.086847	0.020216	0.004046	0.003156	-76379.944
19990	0.025065	0.030538	0.039207	0.008512	0.107135	0.028570	0.004842	0.001244	-76418.635
20000	0.010610	0.034999	0.021375	0.009192	0.095858	0.031789	0.004842	0.002242	-76295.004
20010	0.008062	0.043851	0.027163	0.003293	0.086628	0.024043	0.004645	0.003626	-76295.223
20020	0.012697	0.027611	0.041791	0.002915	0.099037	0.028458	0.004992	0.003707	-76511.841
20030	0.007573	0.017506	0.036095	0.007863	0.103972	0.032898	0.005783	0.002498	-76677.040
20040	0.005712	0.025512	0.026890	0.001948	0.085868	0.025927	0.004624	0.003932	-76488.672
20050	0.005995	0.016491	0.030048	0.003939	0.091108	0.026797	0.004894	0.002552	-76328.638
20060	0.005230	0.010770	0.026112	0.006440	0.093494	0.031257	0.004511	0.001975	-76578.633
20070	0.004512	0.016190	0.026581	0.004337	0.084643	0.028276	0.004405	0.002806	-76641.456
20080	0.004102	0.010027	0.027645	0.003483	0.088942	0.032603	0.004353	0.003188	-76585.875
20090	0.005315	0.019440	0.028382	0.007833	0.094645	0.028428	0.004962	0.002035	-76423.897
20100	0.004308	0.016293	0.058496	0.008337	0.086878	0.032510	0.003372	0.000865	-76584.525
20110	0.005535	0.021455	0.032610	0.002678	0.094276	0.033415	0.004598	0.004183	-76570.165
20120	0.003154	0.024698	0.034223	0.002119	0.079344	0.024642	0.003639	0.003310	-76676.632
20130	0.005995	0.019122	0.039670	0.005977	0.090260	0.030026	0.003900	0.002254	-76587.680
20140	0.005953	0.014062	0.022286	0.012868	0.080646	0.031810	0.004382	0.001566	-76458.201
20150	0.005313	0.027392	0.023322	0.001185	0.076981	0.026483	0.004034	0.003491	-76418.905
20160	0.013579	0.023396	0.026898	0.002774	0.087871	0.026232	0.004931	0.003754	-76839.339
20170	0.022153	0.029462	0.030287	0.002757	0.093631	0.024269	0.005677	0.005005	-76409.257
20180	0.024021	0.039327	0.026820	0.004380	0.090173	0.029095	0.006063	0.005251	-76422.151
20190	0.024693	0.027363	0.038327	0.005916	0.066974	0.019678	0.005443	0.002868	-76612.045
20200	0.019946	0.038305	0.017700	0.005053	0.091189	0.018015	0.007921	0.005084	-76579.220
20210	0.011002	0.027274	0.021268	0.001740	0.085972	0.018732	0.006277	0.005097	-76644.528
20220	0.012131	0.012176	0.031297	0.002773	0.086743	0.030627	0.006759	0.004198	-76673.848
20230	0.008637	0.020893	0.020449	0.008237	0.092036	0.025667	0.006122	0.002295	-76614.322
20240	0.006819	0.019931	0.029514	0.016485	0.095409	0.028788	0.005680	0.002381	-76501.151
20250	0.007561	0.021733	0.033967	0.009559	0.087996	0.023983	0.005646	0.002180	-76339.430
20260	0.010406	0.015238	0.025410	0.009687	0.079584	0.036109	0.005439	0.003636	-76695.809
20270	0.012505	0.034548	0.031058	0.004966	0.084883	0.028553	0.006097	0.004444	-76558.175
20280	0.008016	0.045040	0.021605	0.003474	0.090793	0.023577	0.006757	0.005110	-76536.715
20290	0.007349	0.027668	0.022614	0.002875	0.092090	0.026053	0.006853	0.004915	-76627.718
20300	0.009147	0.036413	0.018753	0.010653	0.092499	0.023122	0.007556	0.001654	-76612.783
20310	0.008090	0.031054	0.026643	0.007322	0.094820	0.021345	0.006603	0.003339	-76570.711
20320	0.003432	0.022371	0.018735	0.009001	0.095959	0.025356	0.007522	0.003383	-76397.564
20330	0.003600	0.026416	0.033571	0.002220	0.087917	0.018049	0.007259	0.005878	-76418.201
20340	0.003064	0.041729	0.015446	0.002318	0.076288	0.015290	0.006291	0.004980	-76663.975
20350	0.002715	0.046521	0.018531	0.002662	0.085228	0.015398	0.006429	0.005015	-76900.168
20360	0.002795	0.048348	0.025852	0.004353	0.100524	0.015398	0.006429	0.003833	-76581.828
20370	0.002648	0.036856	0.020192	0.004632	0.094133	0.024246	0.007691	0.005508	-76594.610
20380	0.002268	0.031843	0.016273	0.006138	0.091577	0.020459	0.007523	0.006197	-76656.274
20390	0.001876	0.041169	0.016248	0.008866	0.097788	0.021066	0.007746	0.005544	-76450.920
20400	0.002475	0.019450	0.020463	0.002776	0.090896	0.030621	0.008672	0.007573	-76507.237
20410	0.002654	0.017684	0.018515	0.002344	0.089217	0.025527	0.007441	0.006407	-76707.858
20420	0.002549	0.034696	0.018591	0.007109	0.089925	0.023331	0.007644	0.002903	-76619.771
20430	0.002987	0.028994	0.026372	0.006224	0.095290	0.026118	0.006307	0.003812	-76370.213
20440	0.002030	0.025715	0.042189	0.008346	0.090175	0.026118	0.006253	0.002843	-76589.539
20450	0.002322	0.057711	0.023484	0.006132	0.102508	0.022987	0.007020	0.002892	-76676.603
20460	0.002101	0.026870	0.032285	0.009144	0.106526	0.027293	0.006894	0.001927	-76597.235
20470	0.003303	0.030023	0.022822	0.003526	0.114003	0.019144	0.006459	0.004890	-76500.170
20480	0.002477	0.030576	0.021537	0.004127	0.091255	0.019296	0.006519	0.004564	-76500.458
20490	0.002217	0.023754	0.030043	0.004809	0.099820	0.024733	0.006683	0.004070	-76603.260
20500	0.001999	0.015081	0.046297	0.005320	0.092829	0.032676	0.005443	0.003081	-76662.242
20510	0.001852	0.017266	0.029969	0.011993	0.099029	0.032201	0.005468	0.003091	-76397.171
20520	0.002276	0.028093	0.022221	0.009093	0.085967	0.024861	0.004790	0.002496	-76393.380
20530	0.002344	0.027221	0.045083	0.010284	0.104516	0.027940	0.005586	0.003003	-76630.698
20540	0.002358	0.043608	0.023073	0.008262	0.095273	0.023854	0.006406	0.004304	-76560.432
20550	0.002177	0.074160	0.028245	0.004035	0.102191	0.019501	0.005681	0.003765	-76542.238
20560	0.002008	0.047465	0.046125	0.003042	0.099891	0.023188	0.005380	0.003841	-76437.716
20570	0.002149	0.047851	0.044782	0.002632	0.087985	0.022824	0.005179	0.003331	-76312.187
20580	0.002166	0.025729	0.035835	0.005411	0.099172	0.026376	0.004821	0.003086	-76472.696
20590	0.002302	0.028363	0.028545	0.007685	0.102714	0.033171	0.005014	0.003560	-76573.287
20600	0.001771	0.012978	0.049350	0.002228	0.085519	0.027953	0.004242	0.003603	-76572.711
20610	0.001753	0.023054	0.028955	0.003457	0.102494	0.027574	0.005113	0.003856	-76600.722
20620	0.002695	0.032424	0.032094	0.008398	0.111731	0.031607	0.007274	0.002508	-76401.720
20630	0.002791	0.038511	0.027883	0.001227	0.108127	0.025471	0.006711	0.005720	-76549.767
20640	0.002654	0.028227	0.026488	0.001105	0.093717	0.026527	0.006046	0.005154	-76588.317
20650	0.002012	0.033493	0.024562	0.011546	0.087760	0.028666	0.006574	0.001289	-76726.733
20660	0.001833	0.050654	0.020110	0.004747	0.088833	0.020368	0.007645	0.005485	-76569.368
20670	0.002395	0.033589	0.023146	0.003622	0.103581	0.026076	0.009725	0.006559	-76661.490
20680	0.002648	0.064865	0.015211	0.006878	0.090979	0.022276	0.009440	0.004195	-76553.334
20690	0.001638	0.034011	0.018077	0.006533	0.097430	0.026082	0.010544	0.004725	-76780.343
20700	0.001699	0.054928	0.022147	0.006626	0.096966	0.020727	0.008545	0.004792	-76522.899
20710	0.002040	0.040556	0.018662	0.011684	0.107946	0.023852	0.009833	0.003599	-76519.616
20720	0.002503	0.033498	0.017662	0.014027	0.098254	0.024707	0.014295	0.003216	-76641.747
20730	0.001740	0.026620	0.014159	0.013774	0.078873	0.018644	0.011049	0.003689	-76435.232
20740	0.001700	0.037665	0.008883	0.013353	0.103752	0.021529	0.012759	0.002404	-76614.065
20750	0.002012	0.045054	0.012472	0.007347	0.097552	0.023642	0.014376	0.005269	-76628.064
20760	0.001406	0.039103	0.012665	0.003076	0.089801	0.019303	0.011736	0.008390	-76535.648
20770	0.001619	0.029454	0.013160	0.010227	0.082050	0.022953	0.011644	0.004383	-76425.487
20780	0.001715	0.031723	0.017789	0.006894	0.087712	0.026876	0.011350	0.006178	-76645.805
20790	0.002025	0.020625	0.013023	0.004949	0.088801	0.026876	0.011350	0.004098	-76702.179
20800	0.001590	0.047405	0.015073	0.006504	0.093584	0.020076	0.008759	0.002697	-76471.849
20810	0.001604	0.038721	0.012012	0.002870	0.094037	0.018038	0.010114	0.007235	-76584.892
20820	0.001736	0.035495	0.015537	0.005397	0.082821	0.017897	0.007938	0.003787	-76369.843
20830	0.002178	0.038677	0.017991	0.005795	0.105006	0.022789	0.010014	0.005613	-76590.837
20840	0.001807	0.043308	0.018074	0.011921	0.088218	0.019042	0.008367	0.002969	-76503.932
20850	0.001598	0.038977	0.015893	0.008644	0.088535	0.016749	0.007956	0.002559	-76428.385
20860	0.002137	0.057202	0.007073	0.006128	0.091523	0.014125	0.011779	0.002523	-76643.593
20870	0.002296	0.060006	0.004889	0.004952	0.098670	0.013599	0.012046	0.004648	-76561.251
20880	0.002076	0.031780	0.004400	0.005076	0.098919	0.013440	0.011218	0.005298	-76527.572
20890	0.002960	0.044864	0.003435	0.006107	0.087374	0.011514	0.010310	0.003384	-76521.202
20900	0.002463	0.057561	0.003876	0.015061	0.086706	0.012993	0.011634	0.004177	-76645.884
20910	0.002232	0.083932	0.004504	0.009496	0.094176	0.012982	0.010088	0.004173	-76539.140
20920	0.002650	0.077535	0.008398	0.005637	0.095806	0.013368	0.009202	0.005598	-76545.916
20930	0.001693	0.036015	0.015299	0.004325	0.085795	0.016719	0.007504	0.003907	-76467.881
20940	0.001672	0.045757	0.018813	0.003345	0.086560	0.018493	0.006784	0.004562	-76625.411
20950	0.001800	0.053748	0.025610	0.004645	0.094709	0.023563	0.006771	0.003901	-76813.231
20960	0.001822	0.024948	0.032287	0.008467	0.078935	0.027190	0.006393	0.003237	-76554.789
20970	0.001736	0.018897	0.020529	0.006950	0.091211	0.025529	0.006826	0.003211	-76467.717
20980	0.002043	0.023036	0.034826	0.003792	0.096092	0.028126	0.007521	0.005726	-76639.580
20990	0.001902	0.021400	0.036611	0.003723	0.092763	0.028948	0.007420	0.005064	-76622.335
21000	0.002314	0.043331	0.032069	0.010234	0.109299	0.030030	0.008280	0.002522	-76538.324
21010	0.001859	0.058428	0.023575	0.003936	0.094415	0.018282	0.006674	0.004261	-76517.591
21020	0.002688	0.031674	0.027611	0.005499	0.100053	0.017888	0.006161	0.002732	-76577.570
21030	0.002907	0.022539	0.025121	0.004617	0.099234	0.023599	0.007342	0.006060	-76652.561
21040	0.002805	0.028384	0.017014	0.007305	0.114328	0.030685	0.008959	0.003878	-76557.987
21050	0.002714	0.020451	0.030975	0.003095	0.108441	0.037722	0.007868	0.005149	-76813.233
21060	0.002183	0.023403	0.026668	0.003288	0.093983	0.028149	0.006048	0.004212	-76435.508
21070	0.002047	0.029204	0.030343	0.005077	0.086331	0.028429	0.005430	0.002716	-76595.282
21080	0.001683	0.033743	0.020994	0.006814	0.081623	0.020836	0.004832	0.003033	-76621.068
21090	0.001560	0.050011	0.026196	0.007520	0.086678	0.018390	0.004832	0.002748	-76635.662
21100	0.001732	0.057280	0.020908	0.003782	0.096534	0.018339	0.005383	0.003810	-76519.475
21110	0.002312	0.030014	0.025003	0.011491	0.096328	0.030328	0.005811	0.003070	-76446.384
21120	0.001224	0.020907	0.025283	0.005528	0.078125	0.022576	0.004728	0.002815	-76381.476
21130	0.001235	0.029237	0.039592	0.004039	0.092010	0.032988	0.005241	0.003186	-76428.277
21140	0.001524	0.021106	0.030113	0.005311	0.106192	0.038180	0.009359	0.005752	-76802.734
21150	0.001912	0.016598	0.028717	0.004482	0.092169	0.037484	0.009010	0.006816	-76558.473
21160	0.001990	0.023415	0.031479	0.012808	0.085616	0.034092	0.007902	0.005065	-76548.006
21170	0.002122	0.013259	0.036163	0.003692	0.112863	0.041448	0.009342	0.006628	-76713.041
21180	0.002540	0.024516	0.041194	0.006033	0.119829	0.035735	0.010211	0.006590	-76731.026
21190	0.002106	0.024537	0.027323	0.004706	0.096872	0.034307	0.008338	0.004213	-76545.714
21200	0.002534	0.011304	0.026331	0.005763	0.085167	0.033281	0.007197	0.005016	-76594.220
21210	0.002325	0.011840	0.022894	0.005576	0.089140	0.025312	0.007954	0.006333	-76605.681
21220	0.002351	0.035887	0.021006	0.004526	0.093645	0.026170	0.008302	0.006323	-76449.315
21230	0.002347	0.021155	0.017884	0.005068	0.087601	0.020856	0.007976	0.004264	-76523.175
21240	0.002977	0.028672	0.025748	0.009546	0.096793	0.020325	0.009521	0.003277	-76727.982
21250	0.001942	0.033800	0.019466	0.007927	0.098031	0.020084	0.010374	0.004685	-76487.047
21260	0.001921	0.038079	0.016116	0.011212	0.090849	0.016927	0.007969	0.002722	-76579.337
21270	0.001560	0.041910	0.017737	0.008250	0.090058	0.017812	0.007470	0.003052	-76472.593
21280	0.001237	0.041662	0.016433	0.004210	0.094711	0.016503	0.006921	0.003201	-76620.177
21290	0.001340	0.035290	0.014019	0.004048	0.092286	0.016642	0.007726	0.004572	-76631.715
21300	0.001616	0.055019	0.015618	0.002309	0.087711	0.017595	0.008074	0.006312	-76489.123
21310	0.001535	0.063505	0.016152	0.007044	0.089363	0.015027	0.007958	0.004518	-76736.398
21320	0.001545	0.049045	0.014118	0.005280	0.085372	0.014700	0.007335	0.005621	-76694.096
21330	0.001936	0.036104	0.012449	0.002977	0.087599	0.013001	0.006488	0.004674	-76535.844
21340	0.002115	0.029929	0.024007	0.004132	0.087125	0.018145	0.005142	0.003230	-76487.769
21350	0.001367	0.028666	0.023173	0.002568	0.086765	0.017301	0.005824	0.004147	-76723.479
21360	0.001353	0.022952	0.040004	0.003226	0.089391	0.026113	0.005717	0.003375	-76506.256
21370	0.001185	0.019171	0.030622	0.003583	0.088146	0.024127	0.005365	0.003316	-76737.352
21380	0.001714	0.018795	0.029284	0.003908	0.085080	0.029800	0.005018	0.003073	-76554.326
21390	0.001519	0.020760	0.028253	0.001839	0.080796	0.021950	0.004626	0.003812	-76617.156
21400	0.002122	0.024404	0.037797	0.001451	0.097784	0.023815	0.005700	0.004887	-76692.756
21410	0.001931	0.019297	0.033181	0.001612	0.107932	0.028011	0.005700	0.004399	-76424.327
21420	0.001537	0.016083	0.028293	0.004847	0.092907	0.028221	0.005982	0.002424	-76497.275
21430	0.001426	0.013394	0.029044	0.004199	0.088599	0.029915	0.004187	0.001792	-76558.050
21440	0.001656	0.014495	0.032161	0.004267	0.093518	0.033263	0.004598	0.002482	-76804.512
21450	0.001635	0.016613	0.031455	0.002601	0.093530	0.030482	0.004598	0.004072	-76535.371
21460	0.001289	0.014186	0.035260	0.004509	0.091303	0.029428	0.004134	0.002443	-76515.314
21470	0.002018	0.016131	0.040145	0.002739	0.085486	0.035884	0.004249	0.003297	-76479.196
21480	0.002321	0.045396	0.044789	0.004897	0.125349	0.028020	0.004670	0.002678	-76283.409
21490	0.001535	0.035441	0.024046	0.002923	0.089648	0.019365	0.003227	0.002143	-76421.273
21500	0.001525	0.038796	0.025381	0.004532	0.103807	0.020957	0.003493	0.002452	-76635.054
21510	0.001400	0.028211	0.021864	0.002188	0.094295	0.022215	0.003186	0.002174	-76556.572
21520	0.001987	0.034294	0.032384	0.001808	0.092766	0.029350	0.003653	0.002778	-76608.225
21530	0.001578	0.016349	0.048368	0.004434	0.091311	0.034444	0.003296	0.002110	-76521.583
21540	0.001332	0.021553	0.027787	0.000984	0.080562	0.027327	0.002862	0.002439	-76362.638
21550	0.001295	0.015785	0.027315	0.001953	0.080258	0.035145	0.002801	0.002437	-76579.246
21560	0.001886	0.018998	0.031600	0.010208	0.099781	0.038407	0.003147	0.001246	-76564.333
21570	0.001762	0.021512	0.030512	0.002125	0.100974	0.027741	0.003063	0.002694	-76655.210
21580	0.001838	0.022777	0.029580	0.008535	0.101825	0.030360	0.002937	0.001426	-76578.065
21590	0.002635	0.013161	0.031715	0.002771	0.099135	0.037857	0.003323	0.002967	-76586.718
21600	0.002116	0.033412	0.034078	0.002736	0.097766	0.029197	0.003526	0.003149	-76457.564
21610	0.002295	0.016906	0.030448	0.004500	0.093868	0.027045	0.003870	0.002306	-76435.961
21620	0.002707	0.025293	0.025715	0.004014	0.098923	0.029679	0.003728	0.002398	-76446.833
21630	0.001726	0.028110	0.021073	0.003315	0.085273	0.025030	0.002866	0.002012	-76554.271
21640	0.002004	0.038116	0.040615	0.002721	0.104639	0.024116	0.003412	0.002363	-76581.210
21650	0.001741	0.037817	0.024032	0.003246	0.096152	0.022821	0.002950	0.001524	-76256.043
21660	0.001806	0.018004	0.025416	0.005325	0.088566	0.035087	0.002914	0.002098	-76524.479
21670	0.001659	0.026060	0.024306	0.003278	0.081287	0.026635	0.002773	0.001770	-76432.207
21680	0.001784	0.035738	0.026674	0.004433	0.097938	0.025867	0.003184	0.002929	-76492.839
21690	0.001774	0.025866	0.036855	0.008736	0.090201	0.025711	0.003027	0.002749	-76572.020
21700	0.002424	0.039024	0.023164	0.001798	0.101211	0.022849	0.003692	0.003353	-76588.720
21710	0.003210	0.027250	0.030436	0.003577	0.098034	0.022878	0.004098	0.003721	-76324.090
21720	0.003687	0.032398	0.027563	0.003700	0.092487	0.021466	0.003437	0.002733	-76633.201
21730	0.003879	0.044620	0.027982	0.007842	0.096545	0.023066	0.003693	0.002055	-76573.628
21740	0.006564	0.040596	0.013689	0.008044	0.099889	0.015687	0.005289	0.002193	-76471.148
21750	0.007632	0.030146	0.015730	0.008077	0.088102	0.015687	0.004858	0.002184	-76581.857
21760	0.007428	0.034007	0.018741	0.002044	0.100396	0.018796	0.005532	0.004705	-76641.106
21770	0.006092	0.023679	0.035901	0.002319	0.093628	0.032333	0.005774	0.004189	-76602.028
21780	0.004772	0.017527	0.035021	0.002175	0.094912	0.033353	0.005454	0.003791	-76711.034
21790	0.006940	0.024461	0.037687	0.003353	0.096943	0.027795	0.006433	0.003732	-76251.468
21800	0.010056	0.033984	0.044613	0.002325	0.095797	0.027769	0.005883	0.004351	-76584.759
21810	0.005425	0.025211	0.025689	0.007013	0.083139	0.027205	0.005353	0.003117	-76610.614
21820	0.005163	0.040000	0.023982	0.005001	0.092694	0.025859	0.006729	0.005504	-76602.278
21830	0.004720	0.034811	0.019450	0.004610	0.088977	0.021301	0.007045	0.005248	-76561.409
21840	0.004477	0.043211	0.011030	0.005328	0.085065	0.017027	0.006677	0.003917	-76437.547
21850	0.011793	0.047118	0.014840	0.004860	0.076935	0.016387	0.006426	0.002023	-76604.132
21860	0.009033	0.037309	0.018521	0.008311	0.086309	0.019444	0.006509	0.002593	-76618.058
21870	0.010794	0.040406	0.023520	0.005599	0.085944	0.018009	0.007037	0.004832	-76539.098
21880	0.007344	0.046170	0.013717	0.002648	0.084437	0.016621	0.007093	0.004871	-76460.094
21890	0.004192	0.035209	0.022787	0.014154	0.087227	0.020488	0.005008	0.001154	-76540.032
21900	0.003201	0.032068	0.026101	0.014295	0.087339	0.015594	0.006276	0.001255	-76522.534
21910	0.003601	0.040948	0.013140	0.004502	0.103800	0.025282	0.008239	0.006971	-76569.319
21920	0.002959	0.041330	0.015808	0.001621	0.093197	0.017124	0.007700	0.007178	-76495.624
21930	0.002970	0.039504	0.017412	0.006614	0.097275	0.014736	0.007802	0.004227	-76462.573
21940	0.002551	0.068671	0.007136	0.004443	0.091055	0.010730	0.006289	0.003918	-76675.755
21950	0.003212	0.056863	0.017293	0.008326	0.098557	0.012465	0.006966	0.002822	-76406.554
21960	0.002069	0.061107	0.009355	0.005839	0.108324	0.012711	0.008821	0.004184	-76513.493
21970	0.002146	0.068193	0.002841	0.002845	0.089676	0.010715	0.009146	0.005395	-76489.763
21980	0.003295	0.065795	0.002967	0.004858	0.097295	0.011194	0.009555	0.004064	-76830.192
21990	0.005445	0.074143	0.008023	0.005329	0.098098	0.012281	0.008741	0.004458	-76640.834
22000	0.004489	0.044272	0.007275	0.003333	0.085939	0.011821	0.007331	0.005401	-76479.773
22010	0.004178	0.051370	0.004763	0.003571	0.085581	0.011408	0.007485	0.004696	-76640.622
22020	0.004768	0.052834	0.009096	0.003029	0.085929	0.013437	0.007573	0.006542	-76686.565
22030	0.003190	0.049239	0.007995	0.015444	0.088929	0.013969	0.008069	0.001285	-76583.150
22040	0.003469	0.039214	0.007014	0.012352	0.085240	0.013031	0.007619	0.003445	-76655.828
22050	0.002732	0.050340	0.011320	0.005360	0.095672	0.014972	0.007818	0.006251	-76497.196
22060	0.004816	0.057287	0.015058	0.006294	0.087621	0.015758	0.008228	0.005672	-76613.194
22070	0.003876	0.044521	0.010996	0.006712	0.090317	0.015279	0.008954	0.005000	-76524.262
22080	0.004238	0.049886	0.012862	0.002636	0.100973	0.014523	0.008511	0.007582	-76743.587
22090	0.003434	0.046595	0.008919	0.003363	0.081087	0.011711	0.007187	0.006041	-76615.866
22100	0.002560	0.064460	0.010728	0.006400	0.096569	0.014086	0.008644	0.004938	-76676.155
22110	0.004261	0.071759	0.012763	0.008446	0.098740	0.016758	0.010284	0.005296	-76512.669
22120	0.002776	0.061223	0.014436	0.004554	0.098998	0.015913	0.008500	0.006896	-76401.435
22130	0.002416	0.045582	0.008856	0.006540	0.091796	0.019081	0.009412	0.004067	-76346.229
22140	0.003039	0.040525	0.015371	0.020451	0.097775	0.023928	0.011554	0.001091	-76424.005
22150	0.003447	0.027863	0.029077	0.008647	0.102283	0.024226	0.008357	0.003659	-76612.739
22160	0.002890	0.029428	0.016343	0.005507	0.097554	0.029848	0.007514	0.004646	-76586.249
22170	0.002413	0.016268	0.026179	0.009014	0.086784	0.027353	0.006407	0.002145	-76553.346
22180	0.002336	0.028259	0.020078	0.002241	0.096613	0.029046	0.006433	0.005063	-76732.347
22190	0.001549	0.025664	0.027447	0.003544	0.090678	0.026776	0.005916	0.003325	-76431.864
22200	0.001645	0.013809	0.034295	0.003232	0.079356	0.028224	0.005830	0.004783	-76643.149
22210	0.002125	0.014901	0.037674	0.004035	0.103306	0.034026	0.006893	0.004193	-76830.892
22220	0.002788	0.019331	0.040403	0.001943	0.110185	0.046097	0.008019	0.006494	-76728.820
22230	0.002208	0.004540	0.032159	0.002109	0.099766	0.043319	0.006887	0.004923	-76552.747
