Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
39440	0.000915	0.016402	0.002165	0.017222	0.003472	0.002881	0.002392	0.002253	-111754.968
39450	0.001058	0.007439	0.002280	0.016199	0.005149	0.004588	0.004261	0.003031	-105943.031
39460	0.002861	0.005950	0.004734	0.023234	0.011455	0.011093	0.010300	0.006732	-105310.890
39470	0.002009	0.003265	0.006251	0.004574	0.007588	0.007362	0.006678	0.005869	-100615.604
39480	0.002174	0.004432	0.009719	0.004039	0.008213	0.007891	0.006679	0.006353	-109941.427
39490	0.002750	0.015415	0.004622	0.003532	0.010388	0.009674	0.008580	0.008035	-104152.537
39500	0.003542	0.005803	0.002524	0.005283	0.013380	0.013232	0.011394	0.010350	-109513.564
39510	0.002789	0.003143	0.002041	0.001893	0.010535	0.010475	0.009105	0.008360	-102377.345
39520	0.006468	0.011803	0.005317	0.004227	0.028698	0.028430	0.024895	0.022774	-99088.133
39530	0.004069	0.003826	0.002919	0.002921	0.018056	0.017791	0.015489	0.014328	-100686.197
39540	0.002154	0.001590	0.003832	0.000934	0.009557	0.009417	0.007890	0.007584	-103343.407
39550	0.002057	0.002402	0.002540	0.003934	0.009126	0.008779	0.007846	0.007242	-103349.259
39560	0.005512	0.003084	0.002105	0.002850	0.023269	0.022980	0.019970	0.018102	-100696.731
39570	0.006684	0.002636	0.004223	0.002586	0.019707	0.019439	0.016386	0.015331	-104778.617
39580	0.006832	0.005723	0.002191	0.001758	0.013155	0.012808	0.011526	0.010049	-101671.200
39590	0.007513	0.014643	0.002148	0.007232	0.013155	0.012458	0.011556	0.003132	-104253.590
39600	0.004815	0.010129	0.001623	0.004532	0.011912	0.011393	0.010767	0.006752	-105879.991
39610	0.003695	0.002836	0.013770	0.004872	0.007878	0.007731	0.007082	0.004178	-108422.147
39620	0.002406	0.003993	0.002742	0.005822	0.005130	0.004862	0.004612	0.003112	-103788.764
39630	0.001526	0.002941	0.007497	0.007013	0.003254	0.003050	0.002288	0.001988	-105155.890
39640	0.002685	0.012767	0.006511	0.004480	0.005726	0.004710	0.004292	0.004222	-103832.706
39650	0.002259	0.013084	0.004647	0.004824	0.004817	0.003965	0.003570	0.003552	-110211.330
39660	0.002153	0.007037	0.008514	0.002358	0.004591	0.004300	0.003403	0.003386	-110317.280
39670	0.003591	0.008144	0.006478	0.009787	0.007657	0.007180	0.005675	0.005583	-103692.280
39680	0.001520	0.002700	0.003656	0.004342	0.003242	0.002897	0.002402	0.002364	-113226.861
39690	0.002623	0.003242	0.003808	0.013938	0.005592	0.005369	0.004168	0.004077	-109379.072
39700	0.002325	0.004563	0.003384	0.014555	0.004958	0.004624	0.003642	0.003446	-107091.674
39710	0.001747	0.003358	0.001720	0.010546	0.003724	0.003516	0.002777	0.002076	-106733.671
39720	0.002421	0.004938	0.003076	0.009799	0.005077	0.004854	0.003804	0.003802	-109925.826
39730	0.002421	0.002772	0.003508	0.016225	0.005077	0.004855	0.003881	0.002807	-107472.040
39740	0.003462	0.002334	0.003179	0.009257	0.004996	0.004693	0.003966	0.003299	-103569.356
39750	0.003462	0.004774	0.003179	0.005652	0.004996	0.004461	0.003966	0.003164	-111808.954
39760	0.002972	0.006924	0.006945	0.004232	0.004289	0.003948	0.003115	0.002965	-108303.149
39770	0.003987	0.010105	0.003342	0.001996	0.004226	0.003799	0.003104	0.002911	-110477.157
39780	0.003532	0.005266	0.002162	0.004447	0.004633	0.003982	0.002999	0.002202	-111728.545
39790	0.004249	0.002989	0.004460	0.005010	0.005574	0.004689	0.002755	0.002043	-109156.522
39800	0.004013	0.002128	0.005197	0.004336	0.007169	0.006465	0.003832	0.003056	-104804.563
39810	0.004127	0.004127	0.003477	0.006438	0.008522	0.006891	0.004162	0.002712	-106708.329
39820	0.009727	0.002594	0.004503	0.007612	0.012017	0.010293	0.007094	0.006740	-108850.012
39830	0.007624	0.004288	0.005955	0.007371	0.014564	0.011440	0.008594	0.007646	-103823.613
39840	0.001661	0.001311	0.001449	0.004509	0.004984	0.003767	0.002941	0.002633	-109223.948
39850	0.004114	0.001973	0.004659	0.002743	0.010050	0.007604	0.005874	0.005855	-104019.063
39860	0.004001	0.001356	0.004947	0.002490	0.008726	0.006999	0.005101	0.005084	-106363.392
39870	0.002878	0.002360	0.002726	0.001177	0.004809	0.003533	0.002811	0.002802	-102713.786
39880	0.008068	0.005185	0.005222	0.002424	0.009219	0.006772	0.005389	0.005371	-104238.037
39890	0.004590	0.006097	0.002971	0.004552	0.005245	0.003860	0.003066	0.003026	-107460.818
39900	0.003949	0.009982	0.003253	0.006286	0.003427	0.002448	0.001787	0.001662	-105348.457
39910	0.006441	0.005450	0.003554	0.008278	0.004061	0.003106	0.001794	0.001448	-105260.796
39920	0.002938	0.004146	0.003824	0.003355	0.004518	0.004152	0.001995	0.001592	-106972.613
39930	0.002415	0.005243	0.002536	0.004317	0.002707	0.002506	0.001135	0.000843	-114180.568
39940	0.005335	0.003593	0.002893	0.018197	0.005979	0.005919	0.003752	0.002007	-108095.705
39950	0.004526	0.002310	0.003727	0.002340	0.007701	0.007624	0.004832	0.004391	-105090.331
39960	0.004957	0.004367	0.002064	0.002980	0.006192	0.006082	0.004588	0.002229	-103848.849
39970	0.012940	0.003865	0.004603	0.007394	0.013810	0.013755	0.010234	0.001300	-102231.594
39980	0.005581	0.001879	0.002797	0.002665	0.007726	0.007695	0.005645	0.002912	-103925.395
39990	0.009311	0.002065	0.004882	0.003041	0.015691	0.015628	0.012552	0.010526	-105183.368
40000	0.006119	0.002428	0.002162	0.004190	0.009176	0.008925	0.007720	0.001792	-102959.645
40010	0.011273	0.006317	0.004005	0.004904	0.011936	0.011627	0.009747	0.002612	-107000.857
40020	0.010664	0.001737	0.009164	0.003594	0.008842	0.008607	0.005499	0.001617	-105924.491
40030	0.021709	0.002486	0.017049	0.007035	0.024327	0.023679	0.014702	0.011626	-94952.447
40040	0.014374	0.002753	0.003817	0.003854	0.014105	0.013730	0.009705	0.008231	-101341.196
40050	0.007303	0.001302	0.003259	0.003336	0.007309	0.007186	0.003783	0.001216	-101695.958
40060	0.002694	0.003251	0.005331	0.002368	0.004757	0.004677	0.002870	0.000791	-105738.913
40070	0.005472	0.004510	0.004374	0.001514	0.007123	0.006937	0.006847	0.002775	-104473.603
40080	0.012973	0.025959	0.007493	0.002798	0.012649	0.012224	0.012157	0.003729	-107006.643
40090	0.004420	0.002698	0.003380	0.002241	0.004854	0.004839	0.004666	0.000686	-107054.978
40100	0.004976	0.004604	0.003555	0.003900	0.008097	0.007999	0.007782	0.002493	-108857.582
40110	0.006052	0.003664	0.003859	0.005687	0.010077	0.009962	0.009685	0.002628	-106406.249
40120	0.007321	0.006223	0.003899	0.005841	0.012189	0.012074	0.011715	0.002452	-111689.396
40130	0.005228	0.002056	0.007741	0.001798	0.009872	0.009867	0.009488	0.005871	-107200.914
40140	0.006849	0.006559	0.005268	0.002667	0.015699	0.015694	0.015089	0.010012	-103438.428
40150	0.007338	0.002079	0.002757	0.003675	0.018266	0.018260	0.017556	0.012858	-106756.201
40160	0.004201	0.002531	0.002135	0.003414	0.010503	0.010409	0.010095	0.003139	-107098.041
40170	0.003261	0.005857	0.003498	0.001291	0.008152	0.008147	0.007835	0.004999	-104968.949
40180	0.004612	0.003133	0.004949	0.003888	0.011532	0.011327	0.011084	0.005043	-102483.685
40190	0.004530	0.004930	0.002683	0.002825	0.012719	0.012520	0.011870	0.008442	-103023.967
40200	0.005924	0.005293	0.002491	0.001374	0.011806	0.011462	0.011018	0.008592	-105452.502
40210	0.005021	0.003139	0.002873	0.004878	0.010005	0.009623	0.009337	0.002154	-105206.913
40220	0.003451	0.007494	0.006581	0.001717	0.012245	0.012047	0.011428	0.005278	-103782.317
40230	0.002504	0.004366	0.005197	0.002498	0.008885	0.008531	0.008292	0.001943	-113767.323
40240	0.002843	0.006146	0.001692	0.002966	0.010086	0.009745	0.009413	0.003550	-109478.013
40250	0.003943	0.003453	0.001735	0.002144	0.010337	0.010032	0.009647	0.005097	-102777.018
40260	0.002136	0.003678	0.001876	0.002785	0.005600	0.005453	0.005351	0.001151	-112163.683
40270	0.009989	0.004514	0.003756	0.003494	0.014119	0.014073	0.012775	0.005833	-106933.985
40280	0.003828	0.009718	0.002004	0.002173	0.005411	0.005086	0.004896	0.001378	-110927.628
40290	0.001703	0.005594	0.002267	0.001549	0.005153	0.004952	0.004653	0.001753	-104803.475
40300	0.002450	0.003750	0.002600	0.007101	0.007411	0.007169	0.006684	0.001063	-108667.086
40310	0.004550	0.005902	0.003835	0.002683	0.009413	0.009019	0.008337	0.007395	-102740.828
40320	0.003848	0.002137	0.002780	0.004119	0.006495	0.006338	0.005403	0.005102	-104632.065
40330	0.004798	0.001825	0.005650	0.009050	0.008098	0.008070	0.007124	0.006362	-101917.120
40340	0.004422	0.002253	0.013832	0.004085	0.003344	0.003335	0.001564	0.000220	-112713.839
40350	0.003655	0.001480	0.004068	0.002911	0.002764	0.002683	0.001508	0.000211	-110370.192
40360	0.005027	0.002035	0.015955	0.003911	0.003802	0.003691	0.001763	0.000545	-109982.258
40370	0.005161	0.005348	0.012464	0.001896	0.003802	0.003539	0.001763	0.000756	-109896.034
40380	0.005091	0.007766	0.008024	0.001746	0.004334	0.003863	0.003362	0.001067	-106996.491
40390	0.004672	0.005371	0.005649	0.002415	0.003977	0.003526	0.002902	0.000959	-108709.828
40400	0.006254	0.009955	0.010680	0.004462	0.004188	0.003532	0.003032	0.001658	-104763.842
40410	0.005512	0.015227	0.002344	0.006212	0.003691	0.003068	0.003020	0.001574	-106150.225
40420	0.006459	0.014545	0.002777	0.004709	0.004714	0.004028	0.003959	0.003276	-110640.922
40430	0.005443	0.006110	0.005789	0.002758	0.004773	0.004142	0.003974	0.001832	-112689.240
40440	0.003394	0.002674	0.007289	0.002549	0.004379	0.004109	0.003646	0.001010	-105294.721
40450	0.006011	0.002135	0.018943	0.005643	0.007756	0.007277	0.004440	0.000778	-100491.356
40460	0.008740	0.004379	0.034342	0.001820	0.009047	0.007411	0.004629	0.002441	-104893.692
40470	0.005489	0.002329	0.009623	0.002557	0.005772	0.004921	0.003706	0.001213	-114712.627
40480	0.013697	0.003002	0.011834	0.002674	0.011951	0.011132	0.009471	0.003371	-103388.071
40490	0.003746	0.001972	0.003085	0.001609	0.005486	0.004881	0.004348	0.001181	-109897.884
40500	0.008353	0.001128	0.006675	0.003105	0.008065	0.007891	0.005530	0.002027	-103280.447
40510	0.012709	0.002461	0.007331	0.004084	0.015216	0.014888	0.011564	0.007384	-97535.639
40520	0.014333	0.004371	0.003106	0.001878	0.014474	0.013848	0.010953	0.007966	-105427.169
40530	0.009849	0.002419	0.003390	0.002909	0.012706	0.011653	0.008756	0.003964	-109776.165
40540	0.004691	0.002099	0.004289	0.004122	0.011023	0.010109	0.006155	0.002909	-107094.485
40550	0.001866	0.005930	0.004725	0.005631	0.004384	0.003716	0.001471	0.000752	-105909.065
40560	0.003089	0.003282	0.014496	0.004593	0.007259	0.006823	0.002429	0.001409	-104436.957
40570	0.002917	0.004887	0.009633	0.004289	0.006854	0.006443	0.002294	0.001859	-111250.052
40580	0.002001	0.004047	0.004330	0.020605	0.004870	0.004578	0.001630	0.000196	-110245.741
40590	0.002058	0.004165	0.004062	0.002592	0.005008	0.004708	0.001676	0.001525	-108675.444
40600	0.003034	0.008430	0.007626	0.002983	0.007383	0.007179	0.003106	0.001703	-109588.859
40610	0.003685	0.001363	0.006618	0.003707	0.008967	0.008719	0.003772	0.002571	-101047.967
40620	0.001352	0.000903	0.006000	0.003430	0.004371	0.004250	0.001839	0.001146	-106778.524
40630	0.002285	0.005137	0.004961	0.002152	0.007387	0.007097	0.005810	0.005378	-100696.004
40640	0.001646	0.006627	0.005592	0.008526	0.004038	0.003759	0.001239	0.000097	-106838.807
40650	0.002375	0.004564	0.003444	0.021973	0.005828	0.005421	0.004084	0.000098	-111702.671
40660	0.001583	0.005009	0.003983	0.010632	0.003885	0.003500	0.002814	0.000065	-111992.062
40670	0.001585	0.004356	0.015480	0.003829	0.003890	0.003646	0.002880	0.000065	-109882.322
40680	0.001585	0.003104	0.006625	0.003753	0.003890	0.003540	0.003479	0.000065	-107575.516
40690	0.002901	0.004585	0.003440	0.015025	0.007118	0.006502	0.006364	0.000119	-105612.225
40700	0.004018	0.004761	0.002067	0.014553	0.009577	0.008880	0.008564	0.000161	-105832.791
40710	0.002674	0.001868	0.007083	0.004514	0.006373	0.005935	0.005696	0.000107	-110844.160
40720	0.003053	0.002994	0.014153	0.005535	0.007277	0.006751	0.006504	0.000122	-107098.589
40730	0.003792	0.004215	0.007014	0.011325	0.009038	0.008348	0.008078	0.000152	-103724.391
40740	0.003792	0.004357	0.005982	0.007917	0.009038	0.008702	0.008078	0.000152	-104375.649
40750	0.001654	0.003005	0.002149	0.003809	0.004128	0.003855	0.003689	0.000069	-117540.626
40760	0.002662	0.003318	0.002351	0.010229	0.006646	0.006405	0.005940	0.000111	-107443.299
40770	0.001901	0.002633	0.007172	0.006138	0.004746	0.004460	0.002608	0.000080	-109319.325
40780	0.001901	0.024616	0.003166	0.001885	0.004746	0.003953	0.003372	0.000183	-115769.024
40790	0.003290	0.010456	0.002144	0.002501	0.004431	0.004426	0.002507	0.000171	-113976.259
40800	0.002428	0.007598	0.002326	0.002531	0.004000	0.003912	0.001450	0.000137	-110793.581
40810	0.004598	0.013147	0.002283	0.007829	0.007575	0.007406	0.004305	0.000226	-113438.172
40820	0.002818	0.003061	0.001307	0.005449	0.004642	0.004297	0.002637	0.000139	-111879.525
40830	0.005832	0.001737	0.003311	0.004011	0.008448	0.007821	0.002300	0.000252	-104158.224
40840	0.007629	0.002137	0.003932	0.002583	0.009546	0.008838	0.002908	0.000336	-102057.630
40850	0.005087	0.004676	0.006672	0.002596	0.005363	0.003128	0.001135	0.000223	-105195.007
40860	0.005918	0.003058	0.004074	0.004397	0.004602	0.003020	0.001250	0.000103	-105286.189
40870	0.001787	0.002739	0.002657	0.003944	0.003182	0.001809	0.001065	0.000126	-109322.120
40880	0.002657	0.005333	0.002825	0.002514	0.004732	0.003475	0.002140	0.000247	-110514.921
40890	0.003654	0.003672	0.001961	0.004085	0.006448	0.004727	0.003721	0.000336	-108582.197
40900	0.002985	0.002696	0.003642	0.007983	0.005266	0.004032	0.002412	0.000176	-102161.248
40910	0.002496	0.002454	0.002878	0.004695	0.004404	0.003253	0.001638	0.000089	-107043.770
40920	0.003913	0.005714	0.003945	0.007298	0.006904	0.005094	0.002910	0.000111	-113341.905
40930	0.003278	0.005981	0.003756	0.005418	0.005784	0.004059	0.002156	0.000093	-110869.988
40940	0.002490	0.002226	0.007198	0.002552	0.004900	0.003850	0.001612	0.000168	-108514.994
40950	0.002145	0.002825	0.002693	0.002269	0.004387	0.003232	0.002331	0.000149	-109765.761
40960	0.003768	0.003170	0.002931	0.001754	0.005669	0.003656	0.003150	0.000202	-107466.918
40970	0.005512	0.003582	0.002847	0.001982	0.006404	0.004131	0.003894	0.000228	-110876.405
40980	0.007761	0.003932	0.004064	0.002568	0.008300	0.005353	0.005047	0.000295	-104810.641
40990	0.012881	0.010328	0.001418	0.002355	0.011976	0.007654	0.007282	0.000426	-108929.134
41000	0.008605	0.005376	0.005177	0.001578	0.008024	0.005129	0.004879	0.000285	-105044.875
41010	0.006163	0.003201	0.003635	0.001635	0.008114	0.005035	0.004789	0.000280	-105238.963
41020	0.007249	0.004162	0.003759	0.004184	0.010550	0.006546	0.006227	0.000364	-114169.986
41030	0.001694	0.002661	0.005016	0.005255	0.005761	0.003574	0.003400	0.000199	-105464.782
41040	0.002590	0.003404	0.004373	0.012619	0.008804	0.005460	0.004971	0.000270	-99907.575
41050	0.002494	0.006190	0.002371	0.004408	0.008479	0.005234	0.004788	0.000260	-106302.844
41060	0.005427	0.008147	0.004816	0.004478	0.010299	0.006565	0.006056	0.000329	-107384.885
41070	0.003625	0.005324	0.003214	0.002549	0.006873	0.004382	0.004042	0.000220	-109548.213
41080	0.003841	0.004755	0.002115	0.006139	0.006919	0.004662	0.004214	0.000221	-103143.589
41090	0.002670	0.002026	0.002116	0.002868	0.005174	0.003518	0.003151	0.000165	-112284.927
41100	0.002026	0.002013	0.008433	0.001981	0.005650	0.003496	0.003131	0.000236	-106062.628
41110	0.006813	0.005948	0.015976	0.002051	0.016693	0.010328	0.009798	0.000699	-99284.283
41120	0.002164	0.003140	0.002973	0.001083	0.008107	0.005451	0.005172	0.000369	-111671.710
41130	0.002893	0.007546	0.001464	0.002985	0.010839	0.007288	0.006914	0.000493	-104063.579
41140	0.002549	0.007581	0.001427	0.006183	0.012829	0.008997	0.008535	0.000609	-103263.259
41150	0.003065	0.020483	0.001715	0.007084	0.015422	0.010816	0.010261	0.000732	-104656.140
41160	0.002212	0.004749	0.002167	0.003807	0.010582	0.007507	0.007122	0.000508	-102670.068
41170	0.004697	0.004075	0.003086	0.002909	0.013044	0.009275	0.008799	0.000627	-111075.292
41180	0.003206	0.002918	0.004023	0.002230	0.013380	0.009514	0.009026	0.000644	-107881.548
41190	0.002222	0.002526	0.002855	0.001881	0.009274	0.006595	0.006256	0.000446	-110304.663
41200	0.001880	0.002137	0.005157	0.001591	0.007845	0.005578	0.005292	0.000377	-105518.159
41210	0.001909	0.002593	0.008408	0.001931	0.010056	0.006770	0.006423	0.000458	-107284.605
41220	0.002043	0.002775	0.002749	0.003087	0.010760	0.007244	0.006872	0.000490	-106696.293
41230	0.003161	0.004293	0.004512	0.004776	0.016649	0.011208	0.010633	0.000758	-105825.212
41240	0.002586	0.002847	0.002882	0.003398	0.011042	0.007433	0.007052	0.000503	-108352.380
41250	0.004321	0.003334	0.009557	0.006667	0.012930	0.008705	0.008258	0.000526	-112641.916
41260	0.004148	0.002875	0.002893	0.006636	0.010930	0.007358	0.006981	0.000444	-111127.520
41270	0.006974	0.003758	0.001854	0.004480	0.009205	0.006197	0.005879	0.000374	-113191.490
41280	0.013047	0.007995	0.004261	0.005320	0.020336	0.013603	0.012988	0.000827	-105016.854
41290	0.003321	0.005614	0.005271	0.002406	0.009396	0.006109	0.005875	0.000374	-108788.789
41300	0.003352	0.004070	0.007806	0.001769	0.006887	0.004428	0.004259	0.000271	-103523.445
41310	0.003193	0.003877	0.010135	0.003527	0.006560	0.004219	0.002880	0.000313	-103733.856
41320	0.001969	0.003380	0.003899	0.003067	0.005080	0.002963	0.002272	0.000228	-111045.807
41330	0.003473	0.001794	0.007483	0.002386	0.005747	0.003352	0.002005	0.000561	-107422.267
41340	0.003056	0.001579	0.003205	0.005405	0.005057	0.002949	0.002228	0.000333	-111245.671
41350	0.005046	0.001906	0.002344	0.002676	0.006711	0.004780	0.003178	0.002028	-106616.287
41360	0.004820	0.002045	0.002515	0.002035	0.007075	0.005129	0.003409	0.002934	-101141.526
41370	0.011539	0.003458	0.003605	0.003167	0.012851	0.009479	0.006423	0.004799	-105948.145
41380	0.009977	0.004006	0.003379	0.003388	0.012234	0.009091	0.006192	0.004926	-106808.047
41390	0.022709	0.005181	0.002797	0.004533	0.017039	0.014414	0.009832	0.007143	-101939.262
41400	0.005165	0.001680	0.001407	0.005277	0.004185	0.003410	0.002020	0.000341	-105588.689
41410	0.004872	0.002818	0.002101	0.003337	0.007108	0.005443	0.003100	0.000708	-109506.345
41420	0.005073	0.006213	0.002569	0.002303	0.008458	0.006486	0.002647	0.001070	-109743.401
41430	0.006518	0.005696	0.002219	0.002381	0.008458	0.006951	0.002989	0.000436	-104314.491
41440	0.005756	0.005028	0.001826	0.002308	0.009548	0.007486	0.004446	0.000573	-106788.557
41450	0.005901	0.006386	0.002694	0.010030	0.012991	0.011832	0.005596	0.000808	-102448.173
41460	0.003913	0.004570	0.001137	0.001763	0.005540	0.004452	0.002863	0.000345	-110678.900
41470	0.003888	0.002474	0.003917	0.001796	0.007575	0.006050	0.003528	0.001027	-106736.508
41480	0.006968	0.005565	0.009987	0.001617	0.008488	0.005982	0.004123	0.001433	-109581.797
41490	0.003314	0.001207	0.002018	0.001395	0.006314	0.005064	0.003813	0.000920	-112236.756
41500	0.002873	0.002148	0.006448	0.002344	0.009815	0.007297	0.005912	0.001353	-104705.370
41510	0.002389	0.002363	0.003900	0.001857	0.008366	0.006143	0.005039	0.001240	-107515.112
41520	0.003825	0.004045	0.002976	0.002782	0.012111	0.008354	0.005947	0.002180	-105828.291
41530	0.003152	0.004020	0.001648	0.001559	0.006837	0.004833	0.002990	0.001842	-106176.332
41540	0.002819	0.003402	0.003316	0.001428	0.006919	0.005202	0.002022	0.001360	-104924.168
41550	0.002571	0.003319	0.003931	0.001764	0.006309	0.003927	0.001844	0.001375	-106033.431
41560	0.001645	0.001320	0.006850	0.006676	0.004036	0.003235	0.001202	0.000626	-107882.654
41570	0.000808	0.002181	0.009945	0.003450	0.004105	0.003007	0.001223	0.000665	-116587.092
41580	0.000845	0.008493	0.008645	0.006049	0.005401	0.002387	0.001660	0.000458	-111416.967
41590	0.002405	0.015532	0.019458	0.009617	0.011879	0.005251	0.003881	0.001043	-109737.304
41600	0.001673	0.006786	0.006771	0.002857	0.004915	0.002384	0.001655	0.001080	-105397.048
41610	0.002039	0.008273	0.012519	0.004241	0.005992	0.002907	0.002578	0.002220	-106041.727
41620	0.001461	0.004042	0.014117	0.009526	0.004379	0.002110	0.001749	0.001467	-108866.281
41630	0.001461	0.006129	0.004537	0.003446	0.004379	0.001900	0.001834	0.001467	-105442.043
41640	0.001854	0.007126	0.003824	0.003470	0.004849	0.002209	0.002127	0.001246	-106621.920
41650	0.002105	0.004916	0.001967	0.002962	0.006120	0.002685	0.002615	0.002192	-104095.781
41660	0.002494	0.008729	0.003164	0.006483	0.007253	0.003182	0.002719	0.001989	-104962.595
41670	0.002749	0.007040	0.002930	0.002911	0.006286	0.003001	0.002487	0.002164	-107591.901
41680	0.002191	0.008068	0.004473	0.007629	0.005010	0.002349	0.001945	0.000848	-103494.995
41690	0.001961	0.010670	0.008622	0.003881	0.004801	0.002303	0.001900	0.001625	-102415.149
41700	0.001941	0.003236	0.002001	0.008734	0.002565	0.001230	0.000859	0.000447	-113370.439
41710	0.002451	0.002819	0.004136	0.010502	0.003239	0.001522	0.001161	0.000715	-109931.864
41720	0.003224	0.002415	0.002293	0.004851	0.002774	0.001303	0.001130	0.000790	-112586.599
41730	0.003900	0.003811	0.003973	0.006412	0.004377	0.002057	0.001681	0.001311	-112131.203
41740	0.001934	0.003425	0.002780	0.006031	0.003004	0.001411	0.000849	0.000324	-109496.663
41750	0.003617	0.005516	0.004255	0.008217	0.005619	0.002856	0.002055	0.000383	-110675.109
41760	0.004223	0.006056	0.003822	0.005729	0.005097	0.002482	0.001347	0.001003	-106716.652
41770	0.004526	0.006174	0.004377	0.003350	0.010165	0.005954	0.002659	0.002221	-101038.556
41780	0.002765	0.004617	0.003690	0.005052	0.004890	0.002888	0.001478	0.001336	-103325.942
41790	0.004498	0.006168	0.004102	0.003738	0.005602	0.003256	0.001645	0.000696	-102472.730
41800	0.003448	0.003316	0.004001	0.004116	0.005117	0.003675	0.001415	0.000988	-105242.142
41810	0.003417	0.002192	0.002484	0.003125	0.004058	0.003082	0.001106	0.000943	-105824.196
41820	0.008528	0.003532	0.004321	0.008724	0.008874	0.005950	0.002418	0.002345	-104318.697
41830	0.004985	0.002929	0.003559	0.004420	0.005353	0.004198	0.001444	0.001102	-103640.043
41840	0.003975	0.004177	0.004511	0.007166	0.006785	0.004933	0.001831	0.000640	-103220.324
41850	0.003844	0.003072	0.002534	0.002229	0.003678	0.001926	0.000972	0.000797	-112354.967
41860	0.007293	0.004209	0.006978	0.006717	0.005375	0.003267	0.002207	0.000549	-108058.780
41870	0.007508	0.007173	0.005247	0.009749	0.009159	0.005567	0.003781	0.000562	-109204.212
41880	0.002666	0.003147	0.002479	0.001540	0.005389	0.003622	0.001695	0.000915	-114007.071
41890	0.003556	0.003460	0.005112	0.002163	0.005685	0.003776	0.001510	0.000592	-107751.884
41900	0.004114	0.007157	0.002206	0.001042	0.004478	0.002362	0.001327	0.000334	-106755.250
41910	0.006195	0.005463	0.004375	0.002122	0.007879	0.006487	0.003707	0.000997	-109521.627
41920	0.005015	0.002208	0.001902	0.001775	0.007239	0.005734	0.005116	0.001006	-109052.136
41930	0.007062	0.003569	0.001644	0.005384	0.010863	0.008613	0.007678	0.001510	-106448.801
41940	0.005622	0.003073	0.003147	0.001021	0.008198	0.007182	0.005623	0.002414	-107463.394
41950	0.011839	0.004867	0.004538	0.001794	0.009591	0.008029	0.005995	0.001880	-102489.734
41960	0.009028	0.010413	0.002918	0.002046	0.012227	0.009264	0.008488	0.002680	-103477.413
41970	0.005549	0.003360	0.003117	0.002542	0.004564	0.004125	0.002516	0.000983	-108016.633
41980	0.008267	0.006599	0.004236	0.003439	0.010875	0.009147	0.006498	0.003322	-108176.059
41990	0.003569	0.005909	0.002949	0.007073	0.007595	0.006738	0.004545	0.001488	-114397.777
42000	0.012236	0.005362	0.002537	0.005034	0.008905	0.008390	0.005532	0.002341	-106292.335
42010	0.009000	0.001657	0.001653	0.005455	0.006348	0.005978	0.004047	0.001611	-104786.510
42020	0.025563	0.002989	0.003040	0.007333	0.010948	0.009956	0.008478	0.002713	-104040.062
42030	0.004332	0.003831	0.004299	0.012710	0.006333	0.004929	0.003723	0.001168	-106692.290
42040	0.002623	0.005179	0.002625	0.001599	0.003834	0.002799	0.001776	0.001592	-111642.039
42050	0.003315	0.003007	0.003061	0.003236	0.005562	0.004951	0.002436	0.000947	-108067.340
42060	0.005936	0.003850	0.006051	0.013724	0.012243	0.010900	0.005872	0.000873	-104618.164
42070	0.002268	0.001640	0.004067	0.003242	0.007428	0.006658	0.003563	0.000843	-104339.987
42080	0.003448	0.004932	0.009235	0.004064	0.020415	0.017692	0.011530	0.005647	-96794.383
42090	0.001949	0.004329	0.009220	0.002413	0.010866	0.009416	0.005546	0.002876	-105156.956
42100	0.002118	0.008887	0.003885	0.001689	0.008395	0.006057	0.004284	0.002452	-105872.486
42110	0.002447	0.014443	0.007145	0.005687	0.005183	0.003338	0.002907	0.000813	-110787.371
42120	0.002574	0.006279	0.016589	0.002350	0.005453	0.004489	0.002103	0.001340	-108077.018
42130	0.003728	0.009161	0.007714	0.002554	0.005605	0.003654	0.001940	0.000667	-107706.193
42140	0.005250	0.013757	0.003783	0.002804	0.005952	0.003268	0.002626	0.000915	-102712.345
42150	0.002599	0.015178	0.002375	0.002677	0.006039	0.003013	0.002677	0.001212	-107333.710
42160	0.004639	0.006387	0.002209	0.002558	0.009115	0.004551	0.003558	0.002890	-106488.343
42170	0.006990	0.008882	0.002118	0.013242	0.016672	0.008325	0.006585	0.001968	-105201.187
42180	0.002320	0.003743	0.001181	0.005588	0.008505	0.004623	0.003100	0.001393	-104206.241
42190	0.001745	0.001801	0.002087	0.002589	0.006395	0.004475	0.001950	0.001265	-102200.461
42200	0.003080	0.002824	0.001969	0.003295	0.011291	0.007462	0.003442	0.002100	-107009.706
42210	0.002593	0.002178	0.002413	0.003140	0.014981	0.013042	0.006007	0.003879	-99526.462
42220	0.001984	0.009473	0.001556	0.001987	0.017698	0.013972	0.006930	0.003882	-100279.960
42230	0.005215	0.004507	0.001298	0.004944	0.015890	0.011695	0.005371	0.002059	-106326.686
42240	0.005139	0.002363	0.003056	0.003476	0.019348	0.016635	0.004500	0.002654	-101351.257
42250	0.002916	0.005705	0.001401	0.002218	0.017041	0.014500	0.005286	0.002701	-103813.653
42260	0.004316	0.007686	0.001559	0.007457	0.018962	0.014697	0.005881	0.002721	-102762.237
