Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
12310	0.004350	0.005073	0.004937	0.012531	0.003880	0.003934	0.003766	0.021708	0.020721	0.016059	0.013859	0.002436	0.000724	0.473028	-93876.119
12320	0.002744	0.007777	0.003605	0.009301	0.001814	0.002108	0.003692	0.013691	0.011752	0.009639	0.007493	0.001477	0.000685	0.341856	-94825.250
12330	0.004273	0.024890	0.007909	0.003966	0.004204	0.002671	0.005044	0.021325	0.018918	0.015523	0.014339	0.002681	0.000831	0.418101	-98037.725
12340	0.002127	0.012861	0.003811	0.005172	0.004060	0.002671	0.004539	0.010612	0.008719	0.006813	0.004080	0.001041	0.000557	0.521052	-99473.511
12350	0.002702	0.003609	0.007161	0.002972	0.002336	0.004612	0.006032	0.007741	0.006626	0.004636	0.001627	0.000759	0.000455	0.267405	-99786.810
12360	0.007048	0.008030	0.020330	0.005271	0.006215	0.002076	0.002974	0.020189	0.018045	0.007359	0.005121	0.002123	0.001734	0.328519	-97396.823
12370	0.003627	0.007424	0.004394	0.007398	0.002324	0.003704	0.003800	0.010391	0.007145	0.003930	0.001857	0.001269	0.000604	0.560152	-98112.137
12380	0.004068	0.015768	0.002314	0.003009	0.008252	0.003758	0.010050	0.011653	0.007267	0.005767	0.002894	0.002318	0.000257	0.846808	-100401.796
12390	0.008670	0.004490	0.005245	0.005019	0.003605	0.003552	0.003984	0.018360	0.015381	0.009219	0.007473	0.005526	0.002234	0.748673	-99554.958
12400	0.003993	0.010399	0.002282	0.007036	0.008818	0.001900	0.003029	0.008456	0.006561	0.004240	0.003599	0.004205	0.002276	0.890748	-99873.412
12410	0.006842	0.005671	0.003911	0.003887	0.012657	0.002692	0.004711	0.014490	0.013284	0.007265	0.006469	0.006219	0.001042	0.862231	-96194.712
12420	0.004265	0.006883	0.001835	0.009266	0.002890	0.005028	0.015089	0.009032	0.007443	0.004610	0.002251	0.004419	0.000213	0.781900	-96839.243
12430	0.008300	0.006868	0.003572	0.004378	0.003065	0.002567	0.047949	0.017578	0.014486	0.008972	0.005263	0.008281	0.000514	0.670575	-100336.911
12440	0.008477	0.005907	0.001875	0.002597	0.005179	0.003303	0.053201	0.019105	0.012796	0.009395	0.005440	0.005850	0.001768	0.564905	-98646.873
12450	0.007042	0.010550	0.002932	0.006802	0.006273	0.004060	0.054178	0.024196	0.016806	0.013534	0.010980	0.007615	0.004472	0.549200	-95129.065
12460	0.005984	0.002416	0.002691	0.005282	0.001414	0.003842	0.019920	0.013242	0.011778	0.007303	0.005068	0.005375	0.004052	0.801014	-99014.756
12470	0.005034	0.002425	0.001874	0.003637	0.003185	0.004596	0.021505	0.009223	0.007705	0.005086	0.004307	0.004640	0.003729	0.587277	-99737.757
12480	0.009453	0.002858	0.002843	0.005885	0.010794	0.008356	0.001956	0.014606	0.012521	0.008166	0.005553	0.003442	0.000332	0.341994	-95672.154
12490	0.014350	0.003354	0.004498	0.007696	0.006727	0.001423	0.009768	0.022932	0.021779	0.013412	0.011682	0.010588	0.003989	0.109569	-96667.211
12500	0.008965	0.002090	0.003030	0.006176	0.009210	0.002877	0.001540	0.017247	0.015597	0.010483	0.007991	0.004706	0.002542	0.136572	-93679.012
12510	0.011665	0.002918	0.006258	0.002190	0.007282	0.001308	0.001895	0.016269	0.013108	0.009801	0.009619	0.005021	0.002970	0.168861	-100505.573
12520	0.010176	0.005047	0.006929	0.003162	0.003418	0.006016	0.003791	0.021954	0.016708	0.012133	0.006121	0.008552	0.003346	0.433018	-96153.515
12530	0.003227	0.004900	0.004096	0.002091	0.002760	0.001820	0.005511	0.012731	0.008263	0.006428	0.003622	0.005514	0.003277	0.330973	-99553.261
12540	0.003301	0.003498	0.002958	0.003042	0.002813	0.001117	0.003322	0.009564	0.006313	0.004938	0.002235	0.003404	0.000837	0.251539	-101777.560
12550	0.002807	0.003175	0.004745	0.003151	0.002745	0.004464	0.007324	0.008134	0.005369	0.004428	0.003063	0.001484	0.000342	0.170837	-99674.463
12560	0.004744	0.005700	0.003536	0.003777	0.003092	0.020443	0.010276	0.013745	0.009214	0.007405	0.003316	0.003026	0.001073	0.595069	-94776.297
12570	0.008021	0.013574	0.005979	0.003940	0.001840	0.005370	0.003458	0.023240	0.016272	0.012519	0.008271	0.009239	0.006621	0.690734	-95494.331
12580	0.007462	0.008975	0.001215	0.006716	0.001319	0.002786	0.004970	0.010690	0.007485	0.006761	0.004900	0.003855	0.002450	0.775945	-95870.450
12590	0.004873	0.006382	0.001369	0.005043	0.004000	0.002418	0.011502	0.011254	0.007773	0.007019	0.004988	0.003499	0.003436	0.772497	-96948.896
12600	0.005280	0.009297	0.002007	0.005691	0.005145	0.012964	0.002161	0.012193	0.008735	0.007047	0.004368	0.002717	0.001425	0.834414	-96725.853
12610	0.002630	0.007213	0.003374	0.003065	0.001343	0.009437	0.004339	0.008951	0.006852	0.005756	0.003893	0.002934	0.000164	0.870868	-99526.484
12620	0.003589	0.003622	0.003595	0.004101	0.001708	0.006951	0.003563	0.010506	0.008125	0.006961	0.003002	0.006618	0.000103	0.880503	-97032.274
12630	0.005687	0.002552	0.005844	0.003808	0.002744	0.002657	0.004463	0.016647	0.013444	0.010922	0.008004	0.008772	0.000164	0.620865	-96180.870
12640	0.010148	0.004831	0.002658	0.011530	0.008970	0.003752	0.005577	0.035299	0.028642	0.027254	0.015702	0.019804	0.001613	0.550564	-93034.538
12650	0.004411	0.002897	0.002977	0.006262	0.003410	0.001397	0.004127	0.021164	0.017173	0.015732	0.008182	0.013385	0.000852	0.291261	-93505.201
12660	0.004801	0.001537	0.004942	0.002146	0.006085	0.002522	0.001906	0.021380	0.017348	0.015878	0.014027	0.011732	0.002356	0.448703	-95078.209
12670	0.005233	0.001901	0.011521	0.004130	0.010153	0.002913	0.001912	0.042684	0.037148	0.030666	0.022530	0.020493	0.019737	0.713293	-92452.482
12680	0.003915	0.002185	0.003102	0.003090	0.002937	0.010414	0.002279	0.031937	0.026485	0.021917	0.016857	0.018111	0.015440	0.872121	-93968.511
12690	0.003092	0.003262	0.002332	0.002890	0.003478	0.028739	0.001129	0.025217	0.020913	0.018010	0.011820	0.014066	0.006215	0.766573	-90569.191
12700	0.002513	0.003124	0.002341	0.003581	0.006578	0.007436	0.005072	0.027965	0.022712	0.019973	0.013409	0.012349	0.001101	0.766573	-93515.087
12710	0.001116	0.001767	0.002135	0.004297	0.006496	0.002917	0.004297	0.012415	0.009754	0.008533	0.002483	0.003544	0.001284	0.240469	-94991.129
12720	0.002282	0.003055	0.018266	0.002352	0.005674	0.004407	0.005705	0.016634	0.012963	0.010691	0.008585	0.007314	0.002179	0.226087	-97375.905
12730	0.001987	0.002627	0.011483	0.004202	0.005748	0.002674	0.002146	0.010961	0.008118	0.006634	0.004973	0.004444	0.001792	0.141867	-98336.699
12740	0.004949	0.006918	0.006770	0.007453	0.012774	0.005159	0.001465	0.022929	0.016794	0.015903	0.014310	0.010407	0.001675	0.393476	-98362.664
12750	0.003259	0.004983	0.004794	0.003872	0.004105	0.010158	0.002593	0.024359	0.018611	0.017234	0.012397	0.016750	0.010928	0.039925	-95236.382
12760	0.003246	0.004198	0.005973	0.001377	0.004736	0.002914	0.003895	0.024257	0.018800	0.017065	0.015763	0.016680	0.011968	0.023946	-94016.858
12770	0.003474	0.008924	0.005113	0.007223	0.003232	0.004749	0.002359	0.025961	0.019650	0.018491	0.009928	0.016869	0.006893	0.272001	-93633.816
12780	0.002512	0.004530	0.010460	0.004547	0.003315	0.005070	0.004484	0.020856	0.016280	0.014468	0.009662	0.011782	0.009268	0.506070	-95473.570
12790	0.002073	0.003561	0.005067	0.004326	0.004054	0.001659	0.005620	0.016394	0.012797	0.012363	0.006132	0.008089	0.003938	0.567373	-94239.768
12800	0.002918	0.004049	0.008113	0.003523	0.002147	0.007426	0.003228	0.018975	0.014825	0.014600	0.010263	0.010647	0.003910	0.639560	-98413.976
12810	0.003301	0.004937	0.002471	0.006468	0.006125	0.003270	0.002690	0.020771	0.016034	0.015066	0.011846	0.006167	0.004231	0.168456	-94155.453
12820	0.003949	0.005906	0.002249	0.004295	0.005727	0.001935	0.006147	0.024848	0.019182	0.018052	0.010060	0.008967	0.008533	0.278715	-95450.281
12830	0.003515	0.007422	0.002106	0.002092	0.007124	0.001954	0.004573	0.022117	0.017073	0.015718	0.009385	0.007763	0.006351	0.396651	-95140.356
12840	0.003428	0.007679	0.003579	0.005082	0.002852	0.003055	0.001338	0.018914	0.015686	0.013414	0.004129	0.012013	0.002227	0.585053	-101719.992
12850	0.002380	0.003299	0.003118	0.004842	0.002508	0.003382	0.003490	0.013132	0.010813	0.008886	0.002885	0.007113	0.001395	0.284501	-103040.936
12860	0.002857	0.004535	0.004340	0.001923	0.004370	0.003453	0.002190	0.015764	0.012787	0.010306	0.003345	0.004654	0.002432	0.579928	-98757.326
12870	0.002004	0.003765	0.002911	0.001637	0.003206	0.003961	0.006837	0.016303	0.013806	0.012041	0.003459	0.009884	0.001195	0.590344	-93182.994
12880	0.002947	0.002863	0.004262	0.003151	0.005117	0.010226	0.006604	0.023241	0.019004	0.014886	0.004931	0.012086	0.001646	0.784531	-94867.559
12890	0.004689	0.002901	0.003426	0.006284	0.004100	0.008167	0.006277	0.027931	0.023645	0.020000	0.006099	0.018316	0.004581	0.748403	-98406.749
12900	0.002920	0.003860	0.001740	0.004576	0.010613	0.002136	0.001943	0.017395	0.014999	0.011526	0.003798	0.006257	0.002691	0.605209	-94311.634
12910	0.004545	0.005828	0.004861	0.007697	0.003979	0.005545	0.003329	0.027076	0.023586	0.016928	0.008567	0.008830	0.004987	0.929955	-95450.921
12920	0.002455	0.005121	0.003595	0.009929	0.006856	0.001944	0.001928	0.014626	0.011960	0.009144	0.005465	0.008752	0.003561	0.943941	-96925.308
12930	0.001850	0.004222	0.003647	0.013223	0.002449	0.003308	0.001938	0.014057	0.011860	0.009098	0.005534	0.004299	0.000953	0.951094	-95222.281
12940	0.002103	0.003878	0.006285	0.007187	0.003220	0.003637	0.006042	0.021240	0.017848	0.014270	0.011770	0.004910	0.004491	0.899179	-98438.769
12950	0.002914	0.002175	0.008584	0.008962	0.004908	0.023003	0.005639	0.029430	0.027094	0.018558	0.011893	0.006803	0.003874	0.950162	-95178.812
12960	0.002430	0.002961	0.005807	0.005417	0.005819	0.003502	0.005999	0.026457	0.022914	0.021277	0.013100	0.016249	0.007773	0.889075	-95341.578
12970	0.001408	0.002935	0.004088	0.002889	0.007754	0.001963	0.001926	0.015333	0.012767	0.011227	0.005483	0.009126	0.002148	0.983507	-98173.222
12980	0.002365	0.006937	0.004368	0.007917	0.005504	0.004104	0.006262	0.022930	0.018683	0.018041	0.005738	0.016459	0.003335	0.874233	-96028.382
12990	0.002249	0.006319	0.018549	0.002438	0.005714	0.004473	0.002380	0.021800	0.017919	0.016268	0.014573	0.014540	0.011856	0.794998	-95954.617
13000	0.001615	0.003808	0.009487	0.002412	0.002895	0.003700	0.001015	0.012523	0.010259	0.009699	0.006784	0.007356	0.004293	0.813597	-95846.264
13010	0.002114	0.004807	0.012232	0.007498	0.001867	0.005558	0.002792	0.015805	0.012948	0.012244	0.007942	0.010045	0.004097	0.638025	-96372.766
13020	0.002616	0.010071	0.015158	0.003862	0.001540	0.005641	0.001861	0.020416	0.015819	0.014873	0.014161	0.011841	0.011801	0.638025	-95619.937
13030	0.002187	0.005474	0.008998	0.005713	0.003003	0.007857	0.001720	0.018469	0.014309	0.013911	0.012409	0.006133	0.004327	0.969715	-94853.234
13040	0.001705	0.004595	0.013634	0.001663	0.003183	0.004398	0.006263	0.016715	0.013356	0.011200	0.010344	0.008524	0.005987	0.802612	-95483.056
13050	0.002600	0.004471	0.006714	0.004254	0.003568	0.004062	0.001733	0.023031	0.019503	0.016136	0.010310	0.011353	0.006389	0.783589	-93077.144
13060	0.001380	0.003339	0.001643	0.008978	0.002291	0.002819	0.006048	0.018472	0.015999	0.015666	0.010910	0.009777	0.008151	0.816572	-98155.585
13070	0.001564	0.003402	0.004474	0.012806	0.002119	0.009325	0.006242	0.018818	0.016299	0.014809	0.014122	0.010967	0.006081	0.807613	-96657.121
13080	0.001496	0.002726	0.003342	0.015897	0.008641	0.006325	0.002429	0.018005	0.016161	0.014673	0.013512	0.007289	0.006539	0.657409	-95694.807
13090	0.001297	0.002673	0.002804	0.002097	0.011488	0.004361	0.005669	0.018766	0.016899	0.015850	0.014035	0.009012	0.008669	0.393620	-94095.290
13100	0.001995	0.005417	0.002331	0.001892	0.002562	0.003583	0.003004	0.020489	0.019068	0.018430	0.014379	0.016193	0.010658	0.180788	-96548.705
13110	0.002925	0.003574	0.001951	0.002144	0.008053	0.004131	0.003259	0.030044	0.028575	0.028075	0.024912	0.021835	0.013326	0.020438	-96231.271
13120	0.003722	0.003951	0.004429	0.014227	0.008498	0.005960	0.009203	0.038226	0.035236	0.033953	0.032903	0.029120	0.018820	0.115837	-92965.991
13130	0.002108	0.001588	0.002366	0.001987	0.004639	0.003700	0.008552	0.021649	0.020245	0.019151	0.016760	0.017271	0.004379	0.098578	-98009.520
13140	0.003570	0.004436	0.009225	0.003147	0.004466	0.002831	0.023175	0.036670	0.033854	0.031716	0.030916	0.029254	0.009572	0.005534	-92405.731
13150	0.001908	0.001846	0.002910	0.001278	0.003210	0.001649	0.009700	0.019593	0.018089	0.016939	0.012415	0.009761	0.004645	0.005534	-95008.564
13160	0.003615	0.003102	0.002761	0.004108	0.005699	0.003246	0.007045	0.037130	0.034724	0.031781	0.029663	0.013390	0.005306	0.005534	-93238.338
13170	0.005981	0.002753	0.002501	0.002717	0.006233	0.005445	0.003094	0.037130	0.034614	0.032158	0.019099	0.011214	0.008367	0.005534	-90045.777
13180	0.005712	0.003901	0.004417	0.005390	0.001909	0.008200	0.005177	0.035792	0.033260	0.021364	0.017053	0.018317	0.005287	0.119688	-90829.351
13190	0.005998	0.002294	0.015069	0.004148	0.002061	0.001800	0.004209	0.018526	0.016580	0.012044	0.007136	0.008930	0.006150	0.141948	-96336.424
13200	0.006549	0.001977	0.006200	0.005707	0.003049	0.008403	0.011661	0.020229	0.017095	0.015810	0.011800	0.008581	0.007427	0.070197	-95082.397
13210	0.010006	0.005233	0.003465	0.007979	0.002863	0.001522	0.002857	0.019928	0.015240	0.014069	0.007725	0.009054	0.007427	0.071037	-97604.968
13220	0.009931	0.002978	0.003691	0.001539	0.001589	0.003431	0.002976	0.018818	0.015357	0.012790	0.008171	0.011232	0.006448	0.483768	-95004.161
13230	0.005974	0.004944	0.004444	0.001744	0.011288	0.005073	0.002356	0.024583	0.019315	0.017619	0.010550	0.011462	0.009994	0.732666	-93469.500
13240	0.005751	0.004760	0.004278	0.002517	0.008844	0.014717	0.001448	0.023667	0.018595	0.016962	0.009897	0.014886	0.000697	0.750661	-96810.490
13250	0.003935	0.003690	0.002974	0.003524	0.004587	0.002285	0.008067	0.016195	0.012599	0.010821	0.003977	0.008846	0.001226	0.737861	-97326.582
13260	0.003597	0.007094	0.002838	0.001821	0.017095	0.003906	0.002629	0.018847	0.014663	0.012952	0.008977	0.005297	0.001268	0.980088	-95512.201
13270	0.005658	0.005375	0.011219	0.004723	0.007791	0.001862	0.003652	0.029644	0.026448	0.019016	0.009748	0.018503	0.009007	0.817950	-98123.081
13280	0.002211	0.002600	0.012127	0.002489	0.003975	0.002138	0.004851	0.015331	0.013944	0.009834	0.004298	0.009386	0.004120	0.805783	-95725.742
13290	0.003160	0.003093	0.005318	0.004662	0.004879	0.002055	0.001411	0.020072	0.018614	0.015003	0.005597	0.013257	0.002480	0.717560	-92140.887
13300	0.003602	0.003388	0.007258	0.003931	0.005034	0.003265	0.008545	0.022880	0.020705	0.017975	0.009786	0.008646	0.001291	0.596999	-101648.992
13310	0.003623	0.001743	0.006643	0.008768	0.003655	0.001539	0.001660	0.023010	0.021782	0.018179	0.005711	0.009377	0.004938	0.482235	-93474.561
13320	0.004806	0.001848	0.009624	0.004490	0.008125	0.001445	0.003571	0.022949	0.020969	0.016466	0.007703	0.006540	0.003305	0.648860	-97173.168
13330	0.006044	0.002648	0.005515	0.002963	0.002758	0.002051	0.007658	0.028864	0.025951	0.024996	0.020512	0.014998	0.003789	0.877807	-96449.638
13340	0.004156	0.003636	0.004155	0.008843	0.002151	0.003303	0.004723	0.039625	0.035626	0.034769	0.023293	0.023338	0.018429	0.941961	-95821.682
13350	0.002572	0.001526	0.002522	0.004421	0.004854	0.002785	0.005171	0.022861	0.020554	0.020059	0.013652	0.006333	0.003077	0.951719	-93473.073
13360	0.003019	0.002454	0.003212	0.008048	0.002119	0.004909	0.006031	0.029107	0.026169	0.025539	0.019694	0.016715	0.001686	0.926595	-93623.969
13370	0.003973	0.002651	0.004166	0.006470	0.003305	0.003900	0.013282	0.026670	0.023979	0.023402	0.015766	0.007503	0.004824	0.656855	-96825.533
13380	0.003553	0.001700	0.014620	0.012997	0.001900	0.002894	0.001408	0.019344	0.017332	0.016158	0.010719	0.010140	0.009609	0.751757	-95929.965
13390	0.003553	0.001557	0.010598	0.005329	0.010360	0.002868	0.001975	0.019344	0.017401	0.015706	0.011937	0.010102	0.006844	0.118661	-94043.190
13400	0.002447	0.002859	0.006351	0.006533	0.040763	0.007547	0.003526	0.018532	0.016670	0.013287	0.009687	0.009347	0.007850	0.215708	-94429.916
13410	0.002544	0.003835	0.004418	0.002005	0.014002	0.002475	0.002973	0.018802	0.016827	0.015023	0.009708	0.012931	0.007810	0.334101	-96263.340
13420	0.003375	0.006717	0.002492	0.003051	0.005040	0.004742	0.004628	0.024942	0.022507	0.021492	0.014599	0.018898	0.008509	0.478881	-94990.135
13430	0.003366	0.011673	0.004805	0.005252	0.003649	0.017771	0.002517	0.028615	0.025685	0.023801	0.012380	0.022574	0.001908	0.427099	-92963.901
13440	0.003967	0.007345	0.003599	0.006104	0.003307	0.001808	0.004085	0.030222	0.028070	0.025425	0.015873	0.023841	0.003447	0.105748	-94083.461
13450	0.003309	0.001613	0.005813	0.009593	0.002910	0.004931	0.002209	0.025209	0.024379	0.021475	0.007617	0.018969	0.001416	0.007639	-92612.576
13460	0.008113	0.002676	0.002626	0.006579	0.004198	0.006874	0.002594	0.034809	0.032887	0.031710	0.018833	0.022067	0.001518	0.074203	-90238.622
13470	0.009761	0.005653	0.004809	0.002138	0.002530	0.003261	0.003642	0.063755	0.059948	0.058078	0.034735	0.049749	0.004691	0.270158	-92204.588
13480	0.001830	0.003100	0.002072	0.003808	0.003345	0.005645	0.009145	0.027186	0.025370	0.024699	0.014010	0.007376	0.006501	0.078784	-96908.300
13490	0.002833	0.006337	0.002780	0.002615	0.003481	0.003603	0.002740	0.042098	0.039288	0.038248	0.017401	0.021818	0.012240	0.058755	-93444.501
13500	0.002802	0.005203	0.003297	0.003129	0.004681	0.001897	0.002861	0.041634	0.039479	0.037827	0.025894	0.016590	0.014833	0.087727	-91650.624
13510	0.002161	0.004391	0.007425	0.003687	0.002629	0.002986	0.004595	0.022986	0.021618	0.017561	0.012109	0.009237	0.004979	0.129802	-97783.750
13520	0.001664	0.008326	0.003799	0.004419	0.001655	0.005553	0.002554	0.021197	0.017470	0.015449	0.008949	0.008854	0.007572	0.254489	-93768.385
13530	0.002327	0.006179	0.004347	0.001755	0.003261	0.002689	0.010722	0.021997	0.019066	0.016125	0.010668	0.008578	0.005679	0.358500	-96211.042
13540	0.001802	0.003735	0.003962	0.002140	0.004699	0.002663	0.002353	0.014964	0.013274	0.009137	0.004569	0.004571	0.003304	0.048541	-94410.314
13550	0.002285	0.004912	0.003392	0.005556	0.001751	0.003222	0.003713	0.018975	0.016643	0.011543	0.010007	0.009717	0.000501	0.140704	-95722.120
13560	0.003329	0.005750	0.006955	0.005138	0.003215	0.002667	0.003347	0.017106	0.015767	0.010406	0.009740	0.008022	0.000452	0.043747	-95537.980
13570	0.003001	0.004982	0.002291	0.010688	0.002483	0.001992	0.006976	0.015423	0.014408	0.009594	0.005303	0.006907	0.001010	0.412864	-96980.306
13580	0.005490	0.005510	0.002053	0.005343	0.002790	0.004045	0.004154	0.028215	0.026719	0.020361	0.018907	0.018960	0.018112	0.352630	-94205.821
13590	0.006979	0.004324	0.001707	0.006580	0.011234	0.002344	0.008888	0.035865	0.035404	0.025656	0.011176	0.010544	0.001443	0.299692	-92456.334
13600	0.008655	0.004677	0.002096	0.003728	0.003297	0.004523	0.002176	0.044479	0.043645	0.032754	0.017043	0.020340	0.010211	0.631770	-95890.975
13610	0.006041	0.001860	0.002922	0.003931	0.009355	0.003996	0.003446	0.031046	0.030464	0.018870	0.009798	0.011710	0.007322	0.770214	-91416.457
13620	0.008917	0.002777	0.004313	0.002593	0.009226	0.001192	0.002724	0.045826	0.044773	0.027853	0.014462	0.022731	0.014373	0.657454	-92441.427
13630	0.003579	0.001735	0.002694	0.002163	0.006509	0.008683	0.002867	0.028627	0.027970	0.017400	0.007597	0.015702	0.001225	0.920478	-93817.758
13640	0.006101	0.001805	0.003869	0.003512	0.003343	0.007135	0.005576	0.041114	0.040170	0.024989	0.007724	0.023207	0.000565	0.619863	-93970.309
13650	0.005094	0.002087	0.004535	0.005828	0.001773	0.003674	0.027678	0.045009	0.043060	0.026752	0.005057	0.019282	0.000619	0.600204	-94477.350
13660	0.004808	0.004968	0.003465	0.003406	0.004193	0.002227	0.049918	0.042481	0.038702	0.026177	0.004773	0.011648	0.000584	0.489559	-91113.673
13670	0.005089	0.005840	0.005955	0.001226	0.002390	0.001735	0.027402	0.033365	0.028477	0.021910	0.007639	0.020521	0.000780	0.672006	-93610.800
13680	0.006539	0.005217	0.006111	0.001848	0.004840	0.003922	0.008283	0.042867	0.038806	0.027678	0.009814	0.011636	0.004695	0.794550	-93536.427
13690	0.005841	0.012059	0.004869	0.001927	0.001853	0.008487	0.008187	0.038292	0.034663	0.030103	0.008589	0.020689	0.002312	0.852429	-92284.848
13700	0.009739	0.003759	0.014943	0.003568	0.001803	0.001910	0.002065	0.045905	0.044394	0.034598	0.010297	0.026112	0.005547	0.712504	-92378.898
13710	0.009188	0.002557	0.003115	0.001774	0.000832	0.002911	0.004645	0.027865	0.026812	0.023307	0.006869	0.014529	0.005490	0.533798	-92683.747
13720	0.006482	0.002040	0.002545	0.001360	0.002757	0.003972	0.003867	0.023122	0.022326	0.019454	0.006694	0.009033	0.005892	0.596628	-91827.926
13730	0.006491	0.003103	0.001529	0.001490	0.012015	0.002856	0.005093	0.033301	0.031935	0.028019	0.009641	0.007446	0.007120	0.433509	-96977.910
13740	0.004004	0.002415	0.002120	0.001314	0.001721	0.006121	0.005010	0.024504	0.023171	0.020558	0.007113	0.017364	0.002509	0.525171	-97395.971
13750	0.005841	0.008920	0.007658	0.001805	0.007381	0.002484	0.003474	0.035750	0.031324	0.021704	0.016386	0.015379	0.007678	0.199462	-93526.262
13760	0.003335	0.004572	0.002851	0.003480	0.002825	0.011027	0.005801	0.020411	0.017385	0.014915	0.006723	0.010543	0.006690	0.156610	-94832.034
13770	0.003563	0.003526	0.003606	0.002996	0.005963	0.014016	0.007390	0.021806	0.019590	0.017850	0.017707	0.008605	0.001235	0.027766	-95874.173
13780	0.002885	0.003375	0.003825	0.002820	0.005213	0.002637	0.002418	0.017656	0.014928	0.013869	0.011379	0.008869	0.003935	0.027766	-96681.337
13790	0.004130	0.007215	0.012871	0.005073	0.008140	0.002815	0.003039	0.020680	0.017120	0.014962	0.010975	0.007582	0.002580	0.064022	-99161.361
13800	0.002687	0.004491	0.004622	0.003078	0.003580	0.010172	0.002520	0.014176	0.012267	0.011685	0.008365	0.007667	0.002948	0.137757	-96569.796
13810	0.002587	0.005050	0.006989	0.005948	0.008184	0.004031	0.002950	0.016157	0.013990	0.013522	0.004452	0.008714	0.001588	0.315151	-95205.117
13820	0.003859	0.007508	0.010384	0.001976	0.008914	0.002904	0.003779	0.024107	0.020857	0.020431	0.014769	0.017989	0.011124	0.678235	-92776.436
13830	0.002919	0.003167	0.005567	0.004263	0.009034	0.003991	0.002553	0.020168	0.017798	0.017092	0.012565	0.016234	0.012103	0.678235	-96287.286
13840	0.002405	0.004257	0.007452	0.008512	0.003494	0.017229	0.011145	0.016311	0.014013	0.013454	0.005742	0.013130	0.004976	0.729990	-99074.060
13850	0.003585	0.003350	0.003260	0.002594	0.006488	0.006112	0.005553	0.012835	0.011027	0.010742	0.006532	0.007162	0.005922	0.626421	-97853.481
13860	0.003824	0.004216	0.010799	0.002066	0.002208	0.007595	0.004685	0.017225	0.015122	0.014378	0.009208	0.008926	0.006317	0.546748	-97353.194
13870	0.002518	0.001476	0.004082	0.005944	0.003789	0.026925	0.004549	0.010970	0.009731	0.009044	0.004396	0.003916	0.002871	0.233818	-100111.400
13880	0.003562	0.002354	0.007044	0.003753	0.002673	0.005194	0.005186	0.015519	0.013771	0.012581	0.008568	0.009007	0.007962	0.233818	-102702.158
13890	0.004137	0.001887	0.007139	0.002056	0.004069	0.005013	0.004326	0.018024	0.016614	0.014612	0.009952	0.010091	0.004998	0.601930	-96897.719
13900	0.001132	0.002715	0.002099	0.001996	0.003270	0.001798	0.005671	0.011820	0.010046	0.009268	0.006724	0.007459	0.002459	0.715781	-97356.734
13910	0.001441	0.003398	0.002534	0.006950	0.005460	0.002666	0.035511	0.016130	0.013572	0.012648	0.006882	0.009690	0.002476	0.318708	-97986.373
13920	0.001141	0.005076	0.002131	0.003226	0.006705	0.002406	0.026484	0.012768	0.010803	0.010443	0.005043	0.004571	0.004235	0.209916	-102854.349
13930	0.001764	0.007851	0.009348	0.003951	0.002224	0.004706	0.040678	0.019747	0.016708	0.014747	0.010569	0.011480	0.009389	0.429682	-95009.009
13940	0.001868	0.006121	0.010817	0.021248	0.008159	0.002664	0.058135	0.027512	0.022772	0.021089	0.008880	0.010594	0.003377	0.543771	-100272.249
13950	0.002037	0.007060	0.004645	0.004362	0.001265	0.001346	0.025108	0.029720	0.024430	0.023734	0.011203	0.023258	0.009557	0.487162	-94835.686
13960	0.001490	0.004022	0.001640	0.002742	0.001687	0.003917	0.022154	0.016933	0.013919	0.013689	0.006320	0.013172	0.002033	0.376493	-93649.457
13970	0.002014	0.006460	0.003400	0.019153	0.002371	0.004463	0.027247	0.022892	0.018734	0.018263	0.006418	0.017807	0.005751	0.110774	-95132.435
13980	0.001556	0.003914	0.012678	0.001036	0.004475	0.006877	0.021577	0.022892	0.018734	0.018188	0.016156	0.017807	0.016121	0.127696	-97333.110
13990	0.001391	0.003446	0.007392	0.001861	0.005186	0.002805	0.021223	0.020467	0.016749	0.015844	0.014444	0.015646	0.005987	0.483135	-96364.574
14000	0.001777	0.004401	0.005385	0.003394	0.013284	0.016264	0.016408	0.026141	0.021394	0.020016	0.015340	0.016033	0.010631	0.331293	-97284.820
14010	0.003039	0.007527	0.009348	0.021017	0.013220	0.001876	0.019586	0.044710	0.036590	0.034680	0.025330	0.032095	0.012933	0.407129	-93386.788
14020	0.002549	0.003206	0.003471	0.006953	0.003563	0.002182	0.004300	0.017112	0.014004	0.013810	0.011543	0.011652	0.002080	0.320467	-99019.818
14030	0.002227	0.002801	0.001818	0.003254	0.001404	0.002548	0.004428	0.014950	0.012235	0.012065	0.010475	0.006982	0.005577	0.255928	-97256.448
14040	0.003237	0.004882	0.007655	0.003633	0.002455	0.007788	0.006589	0.023712	0.019405	0.017693	0.016886	0.014429	0.004888	0.023027	-93856.493
14050	0.002907	0.001868	0.002933	0.012394	0.003869	0.006758	0.003173	0.017967	0.014905	0.013106	0.011035	0.007789	0.004419	0.099523	-98820.939
14060	0.004081	0.002384	0.002648	0.005922	0.005204	0.012135	0.004616	0.021051	0.017231	0.015449	0.008269	0.009328	0.004074	0.029185	-92069.471
