Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
22370	0.118923	0.017385	0.038955	0.001248	0.031311	0.020220	0.002522	0.002262	-75456.785
22380	0.147460	0.016460	0.036120	0.005951	0.031705	0.022594	0.002608	0.001679	-75445.789
22390	0.158785	0.016620	0.035571	0.006007	0.032833	0.021765	0.002568	0.001653	-75397.918
22400	0.143177	0.011768	0.026957	0.004197	0.034177	0.026680	0.002619	0.001951	-75449.270
22410	0.110933	0.011729	0.029437	0.009254	0.033310	0.025485	0.002599	0.001389	-75453.537
22420	0.131739	0.013180	0.021240	0.007245	0.031461	0.021845	0.002531	0.001353	-75470.648
22430	0.125512	0.012879	0.023626	0.006285	0.033326	0.023487	0.002557	0.002010	-75398.393
22440	0.142039	0.010989	0.036905	0.008277	0.032680	0.026096	0.002507	0.001482	-75428.497
22450	0.141508	0.009954	0.025315	0.011258	0.031189	0.026112	0.002393	0.000993	-75410.214
22460	0.150420	0.014494	0.026627	0.005561	0.027339	0.020893	0.001948	0.001606	-75400.891
22470	0.116195	0.015623	0.038645	0.006254	0.029582	0.022627	0.001938	0.001283	-75439.032
22480	0.117107	0.020849	0.030590	0.002275	0.032371	0.020685	0.002121	0.001911	-75426.578
22490	0.160273	0.021746	0.022368	0.003923	0.032734	0.020365	0.002282	0.001456	-75421.172
22500	0.202109	0.024530	0.022516	0.004856	0.032907	0.019695	0.002369	0.001908	-75432.955
22510	0.193085	0.033843	0.031240	0.001779	0.035462	0.019832	0.002513	0.002024	-75483.828
22520	0.109325	0.016611	0.028526	0.001537	0.028543	0.017416	0.001947	0.001507	-75430.824
22530	0.112819	0.016374	0.034046	0.001604	0.032368	0.020894	0.002209	0.001858	-75417.698
22540	0.162532	0.019153	0.030156	0.001680	0.034796	0.020271	0.002340	0.001991	-75426.775
22550	0.191486	0.033482	0.030949	0.001538	0.031727	0.015911	0.002123	0.001789	-75446.387
22560	0.203213	0.032689	0.028741	0.002364	0.034211	0.016522	0.002305	0.001532	-75402.971
22570	0.204826	0.027649	0.026736	0.004808	0.033446	0.016127	0.002463	0.001555	-75402.242
22580	0.242761	0.038438	0.015244	0.004761	0.033289	0.012414	0.002451	0.001430	-75431.469
22590	0.188102	0.042074	0.025144	0.003756	0.032439	0.014309	0.002472	0.001813	-75396.147
22600	0.176316	0.029941	0.034039	0.004894	0.033566	0.015828	0.002577	0.002016	-75412.272
22610	0.167772	0.020623	0.024415	0.004300	0.030114	0.019382	0.002255	0.001756	-75433.452
22620	0.184402	0.026416	0.028850	0.005444	0.034038	0.020989	0.002665	0.001937	-75414.602
22630	0.147372	0.023552	0.025390	0.002765	0.027265	0.016671	0.002062	0.001547	-75455.866
22640	0.101411	0.016582	0.032697	0.002841	0.024468	0.015718	0.001759	0.001095	-75431.941
22650	0.202435	0.015958	0.022295	0.006126	0.026301	0.019259	0.002033	0.001016	-75444.724
22660	0.175130	0.015126	0.017958	0.005165	0.026033	0.018610	0.001946	0.001634	-75430.482
22670	0.149695	0.019231	0.031087	0.006990	0.029074	0.017844	0.002040	0.001449	-75433.237
22680	0.198948	0.037652	0.023451	0.006768	0.029528	0.016168	0.002029	0.001464	-75403.003
22690	0.179121	0.021719	0.020345	0.017020	0.029962	0.016204	0.002352	0.001347	-75431.426
22700	0.135693	0.032692	0.025431	0.002875	0.029573	0.014454	0.002179	0.001811	-75425.863
22710	0.163713	0.038723	0.028370	0.002551	0.028321	0.015417	0.002458	0.001915	-75404.809
22720	0.146038	0.016431	0.027652	0.002899	0.030296	0.021644	0.002602	0.002182	-75419.279
22730	0.136329	0.029173	0.021699	0.003764	0.028681	0.014187	0.002701	0.001430	-75458.667
22740	0.129865	0.027279	0.020401	0.003235	0.027635	0.014376	0.002640	0.001664	-75420.367
22750	0.123362	0.024756	0.019456	0.002948	0.033320	0.015286	0.002632	0.002327	-75458.741
22760	0.125372	0.030635	0.018935	0.004319	0.034300	0.015080	0.002561	0.001505	-75396.532
22770	0.166586	0.058424	0.021839	0.010450	0.036791	0.013770	0.002713	0.001516	-75419.653
22780	0.175079	0.026128	0.025970	0.003754	0.038381	0.017171	0.003218	0.002786	-75478.445
22790	0.214984	0.025830	0.024699	0.007057	0.034568	0.017306	0.003060	0.002650	-75415.359
22800	0.154721	0.021969	0.023209	0.004806	0.033283	0.019778	0.002876	0.002372	-75429.478
22810	0.162047	0.015354	0.028021	0.007105	0.029973	0.019051	0.002724	0.001439	-75424.701
22820	0.137104	0.012203	0.026779	0.008129	0.029634	0.021365	0.002603	0.001068	-75419.255
22830	0.153910	0.010754	0.033358	0.004612	0.029471	0.023645	0.002589	0.001597	-75418.444
22840	0.127003	0.016609	0.019907	0.002791	0.026913	0.018542	0.002364	0.001857	-75450.788
22850	0.125844	0.012742	0.025444	0.002437	0.024597	0.019775	0.002160	0.001776	-75417.172
22860	0.145988	0.013966	0.024439	0.003775	0.026404	0.020343	0.002343	0.001288	-75465.949
22870	0.118038	0.013142	0.023085	0.006139	0.024941	0.019280	0.002213	0.001987	-75449.242
22880	0.143227	0.008691	0.023085	0.007067	0.024941	0.020428	0.002213	0.001620	-75423.966
22890	0.133485	0.011063	0.024196	0.009578	0.024402	0.018952	0.002126	0.001497	-75387.897
22900	0.118578	0.010474	0.033578	0.008324	0.025464	0.021581	0.002071	0.001649	-75446.201
22910	0.118550	0.007632	0.026273	0.007610	0.022807	0.019172	0.001855	0.001228	-75420.489
22920	0.137327	0.004471	0.027166	0.004938	0.024575	0.022583	0.002028	0.001419	-75487.227
22930	0.171157	0.008225	0.043104	0.005760	0.025356	0.021403	0.002092	0.001406	-75426.049
22940	0.113692	0.009997	0.025679	0.007070	0.023993	0.019613	0.002081	0.001717	-75411.851
22950	0.105589	0.009820	0.019735	0.006169	0.023197	0.015820	0.002012	0.001398	-75412.128
22960	0.151482	0.012756	0.028857	0.004250	0.024544	0.017690	0.002151	0.001435	-75417.085
22970	0.153855	0.012545	0.040927	0.005072	0.024284	0.017587	0.001985	0.001177	-75408.756
22980	0.156601	0.008209	0.027806	0.007176	0.025166	0.021411	0.001934	0.000643	-75418.726
22990	0.132991	0.009768	0.032738	0.004434	0.028113	0.022587	0.002160	0.001299	-75452.721
23000	0.166458	0.010127	0.030480	0.003725	0.028363	0.021376	0.002179	0.001573	-75410.255
23010	0.175928	0.009583	0.026334	0.002716	0.029411	0.021793	0.002260	0.001889	-75427.394
23020	0.134102	0.005183	0.030371	0.002013	0.026462	0.023419	0.002004	0.001736	-75386.070
23030	0.123483	0.008769	0.031689	0.003168	0.027611	0.023638	0.002090	0.001523	-75448.664
23040	0.125045	0.010823	0.029462	0.003974	0.031365	0.024905	0.002375	0.001567	-75483.105
23050	0.153966	0.008772	0.029453	0.006130	0.031356	0.025734	0.002374	0.001171	-75430.687
23060	0.116570	0.009255	0.027211	0.003677	0.033929	0.028342	0.002676	0.002287	-75450.259
23070	0.141742	0.007803	0.035058	0.007488	0.030908	0.025373	0.002438	0.001439	-75403.799
23080	0.153435	0.011892	0.023187	0.006657	0.030994	0.023165	0.002445	0.001628	-75477.061
23090	0.164762	0.025814	0.026124	0.005413	0.034659	0.023339	0.002754	0.001807	-75434.699
23100	0.205760	0.035959	0.019050	0.003230	0.032883	0.017086	0.002853	0.002319	-75418.993
23110	0.136246	0.021585	0.026265	0.005746	0.032421	0.017842	0.002292	0.001804	-75433.479
23120	0.152290	0.024962	0.031105	0.003551	0.035146	0.019493	0.002567	0.001849	-75437.210
23130	0.142582	0.019850	0.037093	0.005559	0.033804	0.020770	0.002380	0.001015	-75420.254
23140	0.144897	0.020846	0.030061	0.004478	0.033881	0.024023	0.002386	0.001332	-75423.861
23150	0.132486	0.025559	0.024106	0.002588	0.036371	0.022513	0.003200	0.002613	-75390.063
23160	0.129264	0.019745	0.029038	0.002267	0.033759	0.021996	0.002804	0.002290	-75410.237
23170	0.120209	0.016641	0.031547	0.002189	0.032604	0.022481	0.002619	0.002069	-75430.460
23180	0.135873	0.015659	0.027643	0.002189	0.032604	0.023726	0.002710	0.002069	-75427.557
23190	0.127609	0.013805	0.027372	0.001937	0.031442	0.024785	0.002593	0.002056	-75466.295
23200	0.110218	0.014008	0.038328	0.001998	0.031947	0.025213	0.002634	0.002057	-75464.842
23210	0.122059	0.014584	0.027800	0.009008	0.030906	0.023830	0.002759	0.001204	-75455.962
23220	0.131335	0.011910	0.027534	0.008687	0.039269	0.029621	0.003506	0.002015	-75468.027
23230	0.118352	0.013568	0.030467	0.004241	0.037645	0.024909	0.003396	0.002578	-75420.526
23240	0.084879	0.014688	0.023643	0.004313	0.037477	0.022531	0.003338	0.002449	-75463.471
23250	0.141392	0.016001	0.021400	0.006406	0.038130	0.025103	0.003680	0.001904	-75451.288
23260	0.137883	0.015505	0.024282	0.004309	0.037303	0.022738	0.003439	0.001779	-75453.714
23270	0.099435	0.045865	0.031416	0.004329	0.038081	0.017874	0.003421	0.002251	-75444.194
23280	0.121245	0.030631	0.026132	0.003473	0.039906	0.017680	0.003359	0.002705	-75426.431
23290	0.099590	0.045026	0.018498	0.008135	0.043173	0.019443	0.003262	0.001504	-75416.414
23300	0.102507	0.030395	0.020992	0.005032	0.040657	0.018093	0.003376	0.002265	-75433.052
23310	0.134690	0.041917	0.020359	0.005258	0.039916	0.017525	0.003527	0.002367	-75449.861
23320	0.120196	0.047024	0.018902	0.005533	0.038950	0.016451	0.003275	0.002197	-75431.166
23330	0.119656	0.026415	0.026789	0.005114	0.035102	0.017566	0.002640	0.001678	-75433.367
23340	0.116206	0.024331	0.026183	0.004308	0.034366	0.020953	0.002522	0.001818	-75446.193
23350	0.109647	0.018152	0.027547	0.011274	0.036298	0.022032	0.002654	0.001489	-75425.426
23360	0.140517	0.023017	0.026279	0.002781	0.033513	0.020836	0.002187	0.001908	-75446.469
23370	0.138399	0.015765	0.029835	0.002692	0.036241	0.024099	0.002483	0.002166	-75458.489
23380	0.154723	0.015731	0.026123	0.005921	0.033669	0.020351	0.002269	0.001979	-75440.303
23390	0.141522	0.019578	0.030951	0.006242	0.032343	0.020102	0.002072	0.001240	-75431.544
23400	0.128275	0.018394	0.033883	0.007705	0.030609	0.017753	0.002195	0.001206	-75445.319
23410	0.131281	0.016055	0.022462	0.005901	0.031197	0.019606	0.002340	0.001541	-75422.899
23420	0.159284	0.018449	0.032079	0.003131	0.034923	0.023383	0.002742	0.001828	-75417.264
23430	0.124152	0.014257	0.026983	0.002608	0.033355	0.019652	0.002413	0.001850	-75444.679
23440	0.149794	0.023806	0.026615	0.002401	0.033795	0.020952	0.002657	0.002149	-75440.654
23450	0.107673	0.026589	0.025911	0.004469	0.033589	0.018113	0.002587	0.001759	-75444.005
23460	0.125255	0.018487	0.024846	0.005570	0.031070	0.017775	0.002492	0.001509	-75429.189
23470	0.120152	0.014124	0.027837	0.004248	0.028026	0.018620	0.002055	0.001608	-75419.240
23480	0.125245	0.020663	0.038444	0.003145	0.029605	0.019109	0.002171	0.001581	-75370.518
23490	0.159898	0.018702	0.024029	0.002059	0.029568	0.020837	0.002287	0.002213	-75442.657
23500	0.154644	0.017004	0.022632	0.001940	0.027849	0.020253	0.002154	0.002085	-75430.287
23510	0.167268	0.008630	0.019498	0.001781	0.025578	0.020994	0.001978	0.001915	-75395.746
23520	0.168722	0.008521	0.030111	0.002928	0.025587	0.019681	0.001979	0.001915	-75395.037
23530	0.132274	0.006109	0.023841	0.067434	0.020259	0.017045	0.001567	0.000836	-75422.038
23540	0.159334	0.002056	0.034275	0.029840	0.021742	0.020277	0.001779	0.001061	-75403.768
23550	0.144840	0.001912	0.025294	0.008571	0.020109	0.018666	0.001646	0.000797	-75448.247
23560	0.179356	0.004052	0.025294	0.004200	0.020109	0.016914	0.001646	0.001350	-75423.573
23570	0.188231	0.004087	0.024067	0.006220	0.022398	0.020615	0.001833	0.001319	-75428.161
23580	0.234833	0.004802	0.030438	0.007256	0.024935	0.021853	0.002185	0.001815	-75398.921
23590	0.216148	0.008361	0.024898	0.004835	0.025502	0.020889	0.002235	0.001392	-75425.939
23600	0.179682	0.005924	0.033007	0.004386	0.026742	0.023582	0.002343	0.001688	-75400.282
23610	0.167285	0.010786	0.033007	0.002395	0.026742	0.021603	0.002343	0.001953	-75400.243
23620	0.163344	0.009270	0.025144	0.003000	0.024594	0.020035	0.002155	0.001319	-75457.704
23630	0.184627	0.011268	0.020230	0.005019	0.025164	0.018862	0.002244	0.001433	-75431.269
23640	0.143301	0.007133	0.032387	0.008311	0.023364	0.020351	0.001715	0.001176	-75414.156
23650	0.143966	0.006277	0.025357	0.006648	0.021455	0.018186	0.001660	0.000504	-75422.977
23660	0.147601	0.004944	0.029806	0.005355	0.020074	0.018018	0.001386	0.000734	-75431.246
23670	0.154852	0.005306	0.021827	0.009202	0.022132	0.019835	0.001547	0.000967	-75496.727
23680	0.126331	0.006500	0.024295	0.002802	0.022725	0.020367	0.001537	0.001292	-75412.943
23690	0.113914	0.005948	0.022906	0.002781	0.022554	0.020416	0.001526	0.001283	-75399.898
23700	0.146500	0.007312	0.027824	0.003101	0.025151	0.022244	0.001701	0.001430	-75398.796
23710	0.149322	0.007408	0.030968	0.004741	0.025151	0.021980	0.001701	0.001428	-75409.801
23720	0.185366	0.007124	0.028042	0.008208	0.022775	0.019903	0.001541	0.001266	-75445.375
23730	0.168811	0.009779	0.029945	0.005889	0.024321	0.021103	0.001645	0.001184	-75391.362
23740	0.135564	0.006629	0.027372	0.003637	0.023524	0.019630	0.001806	0.001284	-75388.103
23750	0.128865	0.004910	0.030006	0.001882	0.021899	0.020462	0.002024	0.001652	-75403.284
23760	0.157888	0.008312	0.031332	0.001649	0.022155	0.017299	0.001734	0.001350	-75420.617
23770	0.163115	0.004605	0.026535	0.008462	0.024296	0.021565	0.001901	0.000218	-75418.903
23780	0.128402	0.008477	0.023542	0.013795	0.025383	0.022226	0.002376	0.001148	-75422.105
23790	0.132967	0.006089	0.031513	0.002792	0.025222	0.022061	0.002361	0.001666	-75438.624
23800	0.128096	0.005951	0.027309	0.004418	0.025222	0.022521	0.002590	0.001053	-75424.261
23810	0.148092	0.005641	0.034486	0.004125	0.023909	0.021348	0.002552	0.002145	-75442.068
23820	0.172908	0.008017	0.026758	0.002970	0.025363	0.020126	0.002725	0.002263	-75417.165
23830	0.209869	0.008045	0.028510	0.003462	0.025107	0.020448	0.002752	0.001981	-75431.651
23840	0.148154	0.009412	0.035189	0.004186	0.027776	0.023822	0.003045	0.002005	-75450.155
23850	0.151569	0.010807	0.024098	0.004199	0.030056	0.022419	0.003488	0.002341	-75419.081
23860	0.165165	0.014505	0.026959	0.004897	0.029221	0.020319	0.003373	0.002091	-75475.797
23870	0.194936	0.011805	0.024884	0.004520	0.026972	0.020854	0.003113	0.001930	-75435.014
23880	0.143967	0.010540	0.029364	0.003534	0.028195	0.022982	0.003113	0.002470	-75442.766
23890	0.149854	0.009906	0.026937	0.003353	0.025865	0.020647	0.002856	0.002190	-75399.214
23900	0.165235	0.005228	0.023724	0.006232	0.024622	0.022505	0.002719	0.001657	-75407.635
23910	0.130280	0.005552	0.019254	0.006286	0.024833	0.021698	0.002742	0.001671	-75412.107
23920	0.111867	0.005469	0.030491	0.006877	0.024921	0.022130	0.002752	0.001651	-75431.335
23930	0.162124	0.005233	0.026461	0.004334	0.024070	0.021552	0.002658	0.001529	-75434.508
23940	0.186574	0.006078	0.032242	0.008519	0.025548	0.023290	0.002821	0.000842	-75458.881
23950	0.116417	0.003549	0.024837	0.002662	0.024938	0.022734	0.002908	0.002323	-75438.814
23960	0.157473	0.003688	0.028228	0.002881	0.026651	0.024898	0.003067	0.002451	-75420.332
23970	0.139036	0.005019	0.019355	0.003060	0.027438	0.025223	0.003418	0.002940	-75450.923
23980	0.154252	0.007820	0.027869	0.003280	0.025514	0.021406	0.003341	0.002372	-75407.630
23990	0.140052	0.006444	0.030970	0.002726	0.024257	0.020603	0.003177	0.002579	-75437.966
24000	0.150923	0.009371	0.018970	0.007733	0.023276	0.018892	0.003048	0.001811	-75449.254
24010	0.136294	0.006241	0.021719	0.003719	0.021108	0.018209	0.002191	0.001311	-75417.955
24020	0.172954	0.004438	0.040156	0.003788	0.021366	0.018496	0.002026	0.001319	-75375.700
24030	0.172850	0.003932	0.029997	0.002867	0.020478	0.018753	0.001482	0.001006	-75428.692
24040	0.157342	0.004147	0.023355	0.005068	0.021599	0.019780	0.001542	0.000633	-75477.314
24050	0.141271	0.004433	0.042304	0.003420	0.022211	0.019631	0.001553	0.001173	-75369.930
24060	0.180446	0.004472	0.026165	0.002771	0.023278	0.021304	0.001799	0.001590	-75443.724
24070	0.186150	0.008515	0.029843	0.004612	0.026353	0.021917	0.002229	0.001397	-75431.411
24080	0.146954	0.006739	0.027207	0.002672	0.025650	0.022286	0.002194	0.001890	-75426.246
24090	0.164296	0.007018	0.031686	0.002863	0.029018	0.023510	0.002865	0.002429	-75439.087
24100	0.130561	0.006343	0.037789	0.002832	0.028011	0.022782	0.002922	0.002444	-75411.774
24110	0.112533	0.006123	0.036927	0.003656	0.028011	0.023497	0.002922	0.001894	-75449.564
24120	0.129967	0.004040	0.034250	0.003654	0.025274	0.023331	0.002587	0.001543	-75435.140
24130	0.156470	0.004001	0.033830	0.004729	0.025028	0.023104	0.002564	0.001464	-75440.671
24140	0.146846	0.006970	0.024073	0.003433	0.026385	0.022835	0.002912	0.002284	-75438.571
24150	0.106728	0.009506	0.030489	0.005022	0.028759	0.023129	0.003174	0.002325	-75436.006
24160	0.151005	0.007140	0.025429	0.005047	0.028716	0.023485	0.003288	0.001717	-75471.429
24170	0.127732	0.008331	0.028014	0.004487	0.027943	0.023019	0.003200	0.001513	-75442.911
24180	0.099215	0.008635	0.024502	0.003111	0.027870	0.020464	0.003209	0.002171	-75436.059
24190	0.157627	0.015845	0.025078	0.002616	0.028835	0.020776	0.003308	0.002737	-75452.446
24200	0.152923	0.020195	0.018903	0.007026	0.027653	0.016204	0.003219	0.001967	-75397.585
24210	0.145453	0.014252	0.026184	0.005391	0.026793	0.020391	0.003134	0.002319	-75428.856
24220	0.181404	0.015824	0.029155	0.001822	0.028386	0.020143	0.003225	0.002614	-75448.653
24230	0.173485	0.016713	0.029634	0.002005	0.029850	0.021946	0.003580	0.002740	-75428.805
24240	0.133384	0.023442	0.020897	0.002393	0.029306	0.017595	0.002943	0.002450	-75411.667
24250	0.121134	0.020803	0.037426	0.003605	0.032493	0.021903	0.003137	0.001848	-75437.925
24260	0.138662	0.010991	0.038477	0.002844	0.033201	0.024908	0.003500	0.002334	-75449.108
24270	0.127586	0.016808	0.024102	0.005215	0.032883	0.022520	0.003444	0.002296	-75472.128
24280	0.146339	0.018513	0.030194	0.003469	0.031804	0.020249	0.003397	0.002717	-75378.363
24290	0.167434	0.024586	0.038585	0.004426	0.030954	0.020728	0.003513	0.002278	-75437.034
24300	0.132593	0.015489	0.024626	0.007805	0.029029	0.021057	0.004258	0.001731	-75444.523
24310	0.134411	0.016966	0.019734	0.008290	0.033127	0.024940	0.003924	0.001975	-75460.808
24320	0.144997	0.017160	0.031497	0.009401	0.030680	0.021457	0.003634	0.001493	-75416.614
24330	0.166042	0.030902	0.023537	0.005954	0.032686	0.019490	0.003950	0.002785	-75449.570
24340	0.176544	0.041955	0.021394	0.003147	0.033667	0.016793	0.004035	0.003223	-75410.769
24350	0.142316	0.028090	0.020041	0.004117	0.031538	0.017298	0.003780	0.002792	-75431.940
24360	0.133292	0.008116	0.034649	0.005942	0.029338	0.024410	0.003581	0.002077	-75431.856
24370	0.166335	0.019231	0.021551	0.002169	0.033874	0.023257	0.004200	0.003533	-75466.836
24380	0.137707	0.014963	0.025699	0.001705	0.031083	0.024403	0.004077	0.003785	-75445.494
24390	0.126045	0.010188	0.020610	0.006302	0.028353	0.023583	0.003719	0.001636	-75477.746
24400	0.178099	0.011220	0.030957	0.004911	0.026808	0.021142	0.003504	0.001890	-75428.203
24410	0.154676	0.010584	0.035513	0.003816	0.027752	0.023543	0.004668	0.003417	-75453.528
24420	0.147767	0.010941	0.020219	0.004487	0.025790	0.020055	0.004833	0.003134	-75443.673
24430	0.188763	0.009863	0.041570	0.003657	0.025790	0.021574	0.004833	0.003140	-75461.555
24440	0.146878	0.011196	0.029346	0.004969	0.028023	0.021605	0.005111	0.003470	-75409.234
24450	0.187405	0.008602	0.022197	0.004465	0.025157	0.021339	0.003850	0.002578	-75484.306
24460	0.157925	0.008975	0.035045	0.004081	0.025892	0.021716	0.003979	0.002988	-75420.402
24470	0.169705	0.009528	0.021458	0.004152	0.026341	0.021339	0.004164	0.003040	-75441.838
24480	0.191863	0.011499	0.034650	0.004318	0.030239	0.023534	0.004412	0.003128	-75459.834
24490	0.213695	0.026507	0.025044	0.007154	0.030409	0.019522	0.004437	0.001909	-75458.035
24500	0.209300	0.022731	0.034198	0.005787	0.031852	0.018084	0.004034	0.002481	-75469.378
24510	0.152973	0.033172	0.022644	0.003863	0.032579	0.015290	0.003917	0.002555	-75491.576
24520	0.166948	0.054436	0.016920	0.003863	0.032800	0.014174	0.003917	0.002555	-75451.471
24530	0.120552	0.024458	0.021919	0.008574	0.032711	0.014384	0.003787	0.001750	-75433.740
24540	0.113325	0.027641	0.031536	0.003489	0.037553	0.017262	0.004017	0.002577	-75432.962
24550	0.148173	0.038453	0.047456	0.003412	0.044422	0.022534	0.004298	0.003283	-75421.856
24560	0.174576	0.038863	0.022999	0.002869	0.039005	0.018778	0.003902	0.002981	-75412.827
24570	0.125045	0.046038	0.025820	0.003656	0.039577	0.016551	0.004060	0.002533	-75449.058
24580	0.165591	0.045005	0.024614	0.003129	0.037730	0.019284	0.003870	0.003282	-75461.016
24590	0.161174	0.034629	0.022832	0.005649	0.043618	0.021327	0.004246	0.002188	-75442.210
24600	0.160434	0.019281	0.038356	0.003640	0.037946	0.019944	0.003755	0.002757	-75432.527
24610	0.126193	0.040430	0.025819	0.004195	0.038591	0.022234	0.003787	0.002433	-75457.343
24620	0.143541	0.034188	0.035194	0.004441	0.036908	0.018765	0.003823	0.002456	-75435.296
24630	0.126899	0.021002	0.027511	0.009283	0.032686	0.019658	0.003318	0.000885	-75421.140
24640	0.131278	0.022284	0.029513	0.004624	0.035065	0.021283	0.003560	0.002319	-75418.824
24650	0.118079	0.031928	0.025839	0.003906	0.035571	0.018475	0.003560	0.002744	-75432.658
24660	0.093270	0.032507	0.029752	0.005957	0.036590	0.017989	0.003352	0.001627	-75461.628
24670	0.116810	0.037831	0.028961	0.004469	0.035585	0.016270	0.003263	0.002177	-75439.922
24680	0.124839	0.025379	0.031931	0.004277	0.038313	0.020370	0.003598	0.002401	-75420.848
24690	0.114623	0.020478	0.038214	0.003989	0.035157	0.020259	0.003014	0.002212	-75447.949
24700	0.110856	0.028398	0.025330	0.004862	0.038547	0.017860	0.003266	0.001974	-75467.363
24710	0.185023	0.027017	0.028179	0.003462	0.036795	0.021157	0.003310	0.002937	-75457.805
24720	0.140128	0.019962	0.025478	0.004495	0.035405	0.018749	0.003292	0.002756	-75400.390
24730	0.136797	0.032507	0.018729	0.007281	0.038941	0.015877	0.003442	0.001860	-75405.338
24740	0.114003	0.027132	0.018970	0.004803	0.039262	0.018321	0.003119	0.001983	-75455.747
24750	0.099100	0.028644	0.018791	0.003584	0.036913	0.016084	0.002700	0.001992	-75401.748
24760	0.144025	0.024646	0.024548	0.009716	0.040070	0.018338	0.002738	0.001530	-75438.360
24770	0.146905	0.029073	0.024360	0.009335	0.041754	0.019120	0.002717	0.001985	-75464.830
24780	0.147121	0.029047	0.028704	0.003440	0.042606	0.020563	0.002761	0.002282	-75405.791
24790	0.108859	0.022175	0.028423	0.005020	0.035840	0.016057	0.002278	0.001891	-75462.060
24800	0.089167	0.046055	0.017401	0.009482	0.038409	0.014845	0.002426	0.001135	-75440.837
24810	0.113965	0.036927	0.021886	0.004292	0.037693	0.014005	0.001835	0.001554	-75410.989
24820	0.088000	0.046196	0.021610	0.007636	0.037657	0.014012	0.001650	0.000882	-75420.819
24830	0.120775	0.034140	0.031353	0.001875	0.038641	0.015433	0.001556	0.001193	-75383.039
24840	0.129316	0.022974	0.027181	0.002148	0.037803	0.016810	0.001556	0.001041	-75447.440
24850	0.117237	0.037540	0.027581	0.001846	0.038770	0.016311	0.001579	0.001248	-75418.271
24860	0.146759	0.029535	0.025703	0.001531	0.040521	0.019704	0.001830	0.001463	-75398.409
24870	0.116331	0.032963	0.040673	0.001659	0.041248	0.024766	0.001871	0.001411	-75446.584
24880	0.126844	0.022119	0.039808	0.001777	0.042967	0.026431	0.002004	0.001511	-75400.927
24890	0.095426	0.032540	0.027871	0.001708	0.039255	0.023759	0.001753	0.001204	-75438.173
24900	0.132482	0.024408	0.027460	0.003529	0.038161	0.021720	0.001791	0.001370	-75394.207
24910	0.118824	0.016524	0.035042	0.003125	0.035193	0.023454	0.001583	0.001234	-75408.075
24920	0.107198	0.018317	0.023144	0.006000	0.032596	0.018993	0.001491	0.000764	-75422.826
24930	0.156794	0.030135	0.029014	0.008807	0.033290	0.017185	0.001308	0.000542	-75451.960
24940	0.116546	0.025890	0.032772	0.004330	0.034576	0.018889	0.001479	0.000926	-75397.021
24950	0.119294	0.025938	0.024694	0.002840	0.031246	0.015529	0.001336	0.000865	-75468.155
24960	0.148923	0.024115	0.034075	0.002858	0.032706	0.016880	0.001379	0.001118	-75446.373
24970	0.161434	0.021245	0.032436	0.011044	0.031476	0.018681	0.001259	0.000763	-75422.452
24980	0.194346	0.017230	0.030649	0.004706	0.032246	0.024861	0.001319	0.001209	-75423.381
24990	0.175899	0.029199	0.037728	0.007218	0.033980	0.020568	0.001389	0.000875	-75434.585
25000	0.140798	0.018446	0.034744	0.005918	0.032817	0.019895	0.001482	0.001270	-75453.196
25010	0.122067	0.016964	0.029612	0.002730	0.031121	0.019501	0.001409	0.001208	-75411.659
25020	0.148711	0.022191	0.035238	0.003249	0.037035	0.021263	0.001677	0.001437	-75425.640
25030	0.132154	0.020263	0.025845	0.001776	0.036028	0.022897	0.001690	0.001430	-75437.547
25040	0.134824	0.023457	0.039374	0.001800	0.036663	0.024117	0.001713	0.001449	-75415.835
25050	0.157575	0.026647	0.033656	0.011383	0.039751	0.022551	0.001905	0.001035	-75412.614
25060	0.114061	0.028616	0.031509	0.003397	0.039486	0.019230	0.001827	0.001258	-75400.404
25070	0.136670	0.021841	0.030353	0.002498	0.039746	0.022919	0.001760	0.001361	-75419.989
25080	0.089070	0.021819	0.018719	0.001913	0.035353	0.016619	0.001570	0.001271	-75397.261
25090	0.114745	0.030492	0.023784	0.006255	0.034880	0.014701	0.002506	0.001614	-75413.773
25100	0.098467	0.027218	0.021242	0.006787	0.035966	0.016304	0.002576	0.001584	-75459.053
25110	0.110286	0.017815	0.028017	0.009916	0.032599	0.019566	0.002335	0.000347	-75440.509
25120	0.111937	0.016373	0.032540	0.001588	0.032072	0.019869	0.002263	0.002036	-75437.160
25130	0.192234	0.035813	0.023665	0.001863	0.039405	0.017890	0.002655	0.002389	-75409.820
25140	0.115701	0.023342	0.031705	0.003094	0.034710	0.018611	0.002365	0.002128	-75437.371
25150	0.088772	0.030893	0.023823	0.002975	0.034024	0.016553	0.002274	0.002046	-75427.575
25160	0.103591	0.024726	0.023690	0.002977	0.033824	0.015612	0.002275	0.002047	-75395.691
25170	0.112088	0.021556	0.020184	0.003250	0.036550	0.023533	0.002484	0.002235	-75453.855
25180	0.146288	0.025637	0.024407	0.004277	0.035003	0.020468	0.002331	0.001701	-75415.318
25190	0.147952	0.023396	0.018568	0.005175	0.038271	0.018142	0.002610	0.002058	-75436.130
