Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
39830	0.003964	0.004319	0.003040	0.040391	0.004165	0.002137	0.002550	0.002522	0.002027	0.003813	0.003678	0.001610	0.001328	0.000720	0.001049	0.000307	0.000720	0.127992	0.326335	-106239.547
39840	0.002450	0.006685	0.002824	0.030298	0.004640	0.001975	0.003317	0.002436	0.002387	0.003813	0.003678	0.001639	0.001475	0.001296	0.001360	0.000499	0.001296	0.524922	0.321680	-111490.950
39850	0.002357	0.008863	0.002136	0.015491	0.003788	0.003909	0.001894	0.001401	0.001617	0.003113	0.002394	0.001342	0.001243	0.000853	0.001338	0.000212	0.000853	0.652474	0.289287	-109785.636
39860	0.003986	0.007709	0.003391	0.004805	0.008865	0.002173	0.003253	0.007147	0.005447	0.005266	0.004182	0.002270	0.002230	0.001033	0.002155	0.001322	0.001033	0.906444	0.343113	-112885.132
39870	0.003550	0.003542	0.002773	0.023802	0.004123	0.002305	0.004631	0.001814	0.005870	0.004690	0.004206	0.002044	0.001772	0.001371	0.001389	0.001246	0.001371	0.842426	0.573930	-111817.226
39880	0.003348	0.004020	0.003288	0.004000	0.004994	0.002111	0.004488	0.008455	0.008169	0.006817	0.006303	0.003062	0.002868	0.001993	0.002276	0.001771	0.001993	0.853761	0.693884	-106685.353
39890	0.003151	0.003652	0.002961	0.008665	0.007015	0.003481	0.002743	0.008507	0.002889	0.005796	0.005358	0.002603	0.002524	0.001432	0.002577	0.001672	0.001432	0.894002	0.785945	-109215.912
39900	0.002684	0.006874	0.002994	0.009499	0.007665	0.004045	0.001534	0.004251	0.007845	0.004935	0.004809	0.002217	0.002083	0.001612	0.002193	0.000397	0.001612	0.730115	0.868950	-112998.945
39910	0.003625	0.004946	0.003244	0.003118	0.006235	0.001685	0.008683	0.003410	0.001755	0.005348	0.005116	0.002402	0.002169	0.000906	0.001441	0.000667	0.000906	0.781294	0.603131	-106219.488
39920	0.002909	0.004212	0.002246	0.002746	0.009026	0.001550	0.003836	0.004667	0.002232	0.004291	0.004145	0.002188	0.001900	0.000586	0.000973	0.000371	0.000586	0.389320	0.359920	-112469.729
39930	0.002897	0.006901	0.002570	0.003137	0.002562	0.003237	0.006283	0.003981	0.001371	0.005471	0.005251	0.002789	0.002712	0.000280	0.001484	0.000597	0.000280	0.564436	0.270818	-105977.700
39940	0.002421	0.003544	0.003857	0.005199	0.003298	0.000956	0.004518	0.006178	0.002540	0.005471	0.004952	0.002789	0.002254	0.000720	0.002292	0.000384	0.000720	0.073591	0.215390	-107573.679
39950	0.002411	0.006851	0.005159	0.005033	0.001668	0.002829	0.007441	0.002180	0.003308	0.007318	0.005797	0.003731	0.002608	0.001352	0.002305	0.000619	0.001352	0.220720	0.402910	-107692.103
39960	0.001518	0.002649	0.002880	0.003683	0.001434	0.003293	0.012844	0.001980	0.002197	0.004861	0.003833	0.002639	0.002260	0.000975	0.001825	0.000231	0.000975	0.232449	0.519597	-104219.702
39970	0.002123	0.003689	0.005798	0.003578	0.004706	0.005027	0.002492	0.005008	0.004742	0.008811	0.007421	0.005114	0.003027	0.000937	0.003189	0.000824	0.000937	0.126820	0.519597	-104698.645
39980	0.002338	0.002430	0.006594	0.004603	0.011153	0.002513	0.005032	0.006514	0.005201	0.009705	0.008571	0.006311	0.003790	0.000718	0.003922	0.001128	0.000718	0.277798	0.716667	-106147.803
39990	0.001324	0.002564	0.003049	0.002607	0.009289	0.000980	0.003096	0.004157	0.004683	0.005546	0.004539	0.003894	0.002139	0.001199	0.001837	0.000283	0.001199	0.673869	0.870774	-105545.184
40000	0.002079	0.003942	0.002774	0.002327	0.007450	0.005573	0.001774	0.005384	0.001776	0.005879	0.004915	0.003655	0.002551	0.001717	0.002254	0.001947	0.001717	0.863145	0.839994	-108346.314
40010	0.004395	0.011258	0.012467	0.003238	0.004010	0.005567	0.006665	0.001768	0.013624	0.012431	0.010838	0.007426	0.005991	0.003982	0.005923	0.004103	0.003982	0.902744	0.794127	-103461.790
40020	0.003863	0.004734	0.003872	0.001829	0.003451	0.005234	0.003757	0.003778	0.005310	0.007836	0.006283	0.005253	0.004375	0.002130	0.002670	0.000616	0.002130	0.928084	0.839443	-106226.821
40030	0.003833	0.007356	0.005050	0.003611	0.003248	0.007132	0.002126	0.001490	0.002408	0.006819	0.006260	0.003682	0.002428	0.001195	0.001965	0.001629	0.001195	0.664497	0.885314	-108470.574
40040	0.002433	0.009159	0.003448	0.004178	0.002101	0.002210	0.001968	0.005804	0.002792	0.004412	0.004057	0.003613	0.001222	0.000477	0.003409	0.001108	0.000477	0.682685	0.779953	-110515.170
40050	0.004513	0.007141	0.007113	0.004631	0.002455	0.001985	0.003366	0.004078	0.001953	0.008327	0.006917	0.006350	0.002284	0.001935	0.003048	0.000274	0.001935	0.870749	0.482350	-106194.859
40060	0.005232	0.002495	0.002423	0.004631	0.008982	0.002948	0.002037	0.005308	0.004118	0.008327	0.007917	0.006785	0.002284	0.000670	0.003864	0.000512	0.000670	0.650252	0.095334	-109855.439
40070	0.003511	0.001456	0.002926	0.003378	0.004339	0.002263	0.001774	0.004851	0.005443	0.005588	0.005319	0.004312	0.001533	0.001097	0.002134	0.000859	0.001097	0.628094	0.081864	-104329.563
40080	0.005622	0.002379	0.009219	0.002215	0.026424	0.002572	0.001792	0.003501	0.004236	0.008947	0.008483	0.006689	0.004542	0.003812	0.004554	0.000604	0.003812	0.815387	0.109373	-106554.097
40090	0.005872	0.004448	0.004434	0.003459	0.003766	0.007713	0.003240	0.003503	0.013996	0.006988	0.006059	0.005082	0.002474	0.000658	0.001844	0.001546	0.000658	0.612806	0.217147	-105300.818
40100	0.004896	0.005007	0.002267	0.003308	0.005478	0.005833	0.001864	0.001151	0.002335	0.005827	0.005283	0.004760	0.002642	0.000286	0.003043	0.001791	0.000286	0.894084	0.271318	-106911.235
40110	0.003878	0.002475	0.010904	0.001698	0.001407	0.005153	0.002287	0.004423	0.005558	0.004505	0.004342	0.003376	0.002486	0.000294	0.001681	0.001636	0.000294	0.616435	0.613877	-105890.940
40120	0.008018	0.003865	0.003981	0.002293	0.001794	0.004363	0.002098	0.002968	0.001981	0.009314	0.008637	0.007867	0.004575	0.001150	0.005630	0.003871	0.001150	0.645957	0.534532	-105333.128
40130	0.006303	0.003207	0.001962	0.002947	0.005880	0.001548	0.003705	0.002593	0.003400	0.007322	0.006845	0.005966	0.002796	0.001109	0.004767	0.002213	0.001109	0.467973	0.420713	-108765.989
40140	0.008364	0.004697	0.002056	0.004356	0.007802	0.011135	0.006852	0.001440	0.003746	0.009715	0.008976	0.008034	0.004147	0.001950	0.005279	0.003228	0.001950	0.640257	0.420713	-103769.166
40150	0.009051	0.004887	0.001221	0.004170	0.003838	0.003093	0.004069	0.004617	0.007110	0.006778	0.006214	0.005532	0.002330	0.000435	0.005304	0.002283	0.000435	0.067551	0.937736	-108395.189
40160	0.009044	0.006822	0.001729	0.006658	0.002144	0.002029	0.002220	0.003463	0.002147	0.006773	0.005411	0.004814	0.002321	0.000718	0.003799	0.002277	0.000718	0.012494	0.805433	-101656.381
40170	0.010669	0.005449	0.004531	0.003133	0.002306	0.003837	0.013211	0.002237	0.002979	0.007990	0.006281	0.005015	0.003759	0.000198	0.002798	0.001370	0.000198	0.012494	0.880637	-108232.047
40180	0.014476	0.004583	0.005284	0.004835	0.003534	0.005012	0.002237	0.002090	0.003043	0.019053	0.016729	0.011241	0.009832	0.000473	0.007386	0.003940	0.000473	0.119121	0.913904	-109960.051
40190	0.007362	0.009615	0.004325	0.003020	0.002076	0.002332	0.002355	0.011469	0.010935	0.011374	0.008943	0.005711	0.004046	0.000351	0.002755	0.001054	0.000351	0.064091	0.846350	-101949.778
40200	0.004369	0.004320	0.008279	0.016957	0.002078	0.006832	0.008487	0.004187	0.001543	0.011385	0.009039	0.004808	0.003287	0.001303	0.002260	0.000587	0.001303	0.013062	0.734384	-102997.465
40210	0.003522	0.002958	0.008264	0.003933	0.001448	0.001754	0.005239	0.002495	0.007320	0.007740	0.006125	0.003269	0.003172	0.001040	0.001680	0.000077	0.001040	0.121618	0.937326	-103532.386
40220	0.003609	0.004486	0.003732	0.008972	0.001818	0.002616	0.005443	0.011623	0.001845	0.008773	0.006982	0.005599	0.002583	0.000745	0.001422	0.000088	0.000745	0.123820	0.660857	-108759.998
40230	0.003307	0.001775	0.003030	0.003126	0.001666	0.001265	0.003849	0.002331	0.002396	0.008041	0.007637	0.005914	0.003876	0.001219	0.001243	0.000080	0.001219	0.042509	0.583528	-104481.230
40240	0.005212	0.003140	0.002047	0.005812	0.002260	0.001631	0.003540	0.002167	0.006241	0.010909	0.010036	0.009237	0.007979	0.001660	0.001686	0.000218	0.001660	0.214052	0.561512	-108504.636
40250	0.005964	0.002865	0.002387	0.003087	0.004425	0.002219	0.004985	0.003296	0.003473	0.012482	0.011905	0.010211	0.007956	0.001900	0.001929	0.000128	0.001900	0.073923	0.880448	-105303.974
40260	0.003299	0.003938	0.002093	0.002645	0.002196	0.001912	0.006890	0.001580	0.001824	0.006905	0.006586	0.005281	0.003951	0.000651	0.001090	0.000029	0.000651	0.016888	0.746928	-108466.925
40270	0.004023	0.007648	0.004288	0.003321	0.001932	0.002697	0.007517	0.002856	0.003329	0.008420	0.007892	0.005885	0.005077	0.001045	0.001329	0.000035	0.001045	0.304397	0.688016	-105035.856
40280	0.002487	0.005176	0.002769	0.003058	0.001514	0.002991	0.003292	0.004362	0.005621	0.006597	0.006431	0.004610	0.003800	0.000814	0.001128	0.000027	0.000814	0.396117	0.740400	-102344.091
40290	0.003226	0.012006	0.004556	0.002243	0.003480	0.001810	0.003735	0.028698	0.003255	0.010551	0.010145	0.007249	0.006820	0.000279	0.001805	0.000019	0.000279	0.562649	0.861324	-109394.303
40300	0.002817	0.005973	0.001634	0.003311	0.002710	0.001668	0.003985	0.002901	0.002263	0.010746	0.010410	0.007965	0.006712	0.000965	0.002336	0.000020	0.000965	0.447451	0.784875	-108709.195
40310	0.003847	0.018398	0.002401	0.006580	0.003701	0.008158	0.002742	0.006312	0.002388	0.014672	0.014195	0.010875	0.010111	0.001273	0.009636	0.000027	0.001273	0.210048	0.748567	-109354.023
40320	0.002857	0.003586	0.001592	0.003949	0.004142	0.004148	0.002387	0.002545	0.005753	0.010898	0.010709	0.008155	0.006067	0.001845	0.007979	0.000018	0.001845	0.153624	0.557805	-99590.247
40330	0.006018	0.005094	0.001639	0.002657	0.006815	0.001396	0.004822	0.005964	0.003412	0.017928	0.017534	0.015314	0.012158	0.004010	0.012623	0.000058	0.004010	0.306968	0.640764	-99911.825
40340	0.006137	0.001803	0.001319	0.002866	0.005636	0.003250	0.008754	0.002263	0.006036	0.011478	0.011272	0.009148	0.005570	0.002284	0.004287	0.000037	0.002284	0.536545	0.305377	-98768.860
40350	0.004578	0.003526	0.001071	0.003087	0.002851	0.004777	0.003058	0.009497	0.010280	0.008563	0.007795	0.007007	0.003421	0.001941	0.006671	0.000028	0.001941	0.579330	0.534467	-102769.280
40360	0.004913	0.001723	0.002428	0.002812	0.004791	0.005014	0.003771	0.005129	0.004010	0.009189	0.008919	0.006161	0.003985	0.001719	0.003611	0.000030	0.001719	0.383133	0.723868	-105097.978
40370	0.004752	0.002409	0.001353	0.005371	0.002512	0.001021	0.004102	0.002818	0.001738	0.008888	0.008384	0.007419	0.002923	0.001380	0.004229	0.000029	0.001380	0.660533	0.736656	-106601.433
40380	0.004873	0.004594	0.003339	0.004050	0.002128	0.001750	0.003856	0.001428	0.002607	0.008888	0.008473	0.005587	0.004396	0.001894	0.003275	0.000106	0.001894	0.043461	0.581739	-112990.729
40390	0.008829	0.002736	0.003537	0.006822	0.004492	0.005039	0.002302	0.002194	0.001403	0.016164	0.015409	0.012986	0.008225	0.003957	0.006220	0.000177	0.003957	0.157072	0.541939	-100710.215
40400	0.007671	0.003428	0.002213	0.013375	0.008733	0.003106	0.004665	0.002417	0.002847	0.011449	0.009918	0.009434	0.006636	0.002697	0.007106	0.000125	0.002697	0.125544	0.564476	-102893.024
40410	0.005752	0.003120	0.004470	0.003235	0.004668	0.003863	0.002062	0.003603	0.004907	0.006927	0.006001	0.004552	0.003375	0.002231	0.004209	0.000094	0.002231	0.056906	0.748769	-102730.154
40420	0.007101	0.001458	0.001902	0.001295	0.012450	0.003570	0.003301	0.006892	0.002934	0.006232	0.005438	0.004794	0.004193	0.002406	0.003431	0.000085	0.002406	0.123692	0.733673	-101715.797
40430	0.008666	0.002205	0.003039	0.007352	0.005195	0.004238	0.002848	0.003753	0.004820	0.007606	0.006480	0.006145	0.002567	0.000896	0.005188	0.000103	0.000896	0.167943	0.781887	-101578.939
40440	0.005412	0.001130	0.003124	0.007321	0.004328	0.006628	0.001655	0.002303	0.003646	0.006337	0.005669	0.004682	0.004049	0.000409	0.004619	0.000241	0.000409	0.074096	0.971975	-101717.251
40450	0.005314	0.003216	0.003050	0.007184	0.002285	0.007975	0.005428	0.004340	0.001990	0.006222	0.005052	0.004630	0.003420	0.001319	0.003235	0.002220	0.001319	0.334239	0.916383	-108150.068
40460	0.004148	0.003369	0.002203	0.004456	0.001922	0.002740	0.001574	0.007711	0.004035	0.004857	0.003901	0.003414	0.003024	0.001445	0.001997	0.001767	0.001445	0.473476	0.955194	-110733.932
40470	0.004620	0.004665	0.002736	0.006195	0.003813	0.003083	0.003161	0.001829	0.003791	0.006740	0.005379	0.004724	0.004260	0.001460	0.002329	0.001789	0.001460	0.836502	0.927973	-106218.780
40480	0.005935	0.005062	0.004010	0.014365	0.002676	0.003665	0.014545	0.039151	0.003367	0.008304	0.006435	0.006022	0.004421	0.000575	0.003194	0.001695	0.000575	0.933986	0.786014	-107735.228
40490	0.003278	0.001040	0.002502	0.005564	0.001478	0.001671	0.005012	0.005718	0.011737	0.004587	0.004191	0.003305	0.002822	0.001441	0.001732	0.000331	0.001441	0.711026	0.405936	-107458.519
40500	0.003642	0.002305	0.003813	0.008906	0.004791	0.001828	0.005612	0.007812	0.005561	0.005934	0.004829	0.004165	0.003786	0.001623	0.002992	0.000214	0.001623	0.579547	0.425745	-105873.532
40510	0.003510	0.001546	0.011563	0.007320	0.004040	0.004282	0.004544	0.001842	0.004412	0.004855	0.003950	0.003391	0.003218	0.000154	0.002157	0.000175	0.000154	0.571549	0.647839	-113163.979
40520	0.004370	0.001713	0.004907	0.011583	0.010804	0.004432	0.002560	0.011942	0.002032	0.006044	0.004998	0.004706	0.002852	0.000273	0.001419	0.000639	0.000273	0.706792	0.442011	-105227.575
40530	0.002691	0.001789	0.003631	0.008775	0.007924	0.003181	0.004284	0.003048	0.002671	0.004725	0.003896	0.003650	0.002896	0.000386	0.002243	0.001822	0.000386	0.786457	0.575897	-109465.611
40540	0.006510	0.002862	0.005695	0.002506	0.006620	0.004300	0.002756	0.004091	0.004179	0.007392	0.006145	0.005894	0.005546	0.001498	0.003229	0.001534	0.001498	0.631025	0.268300	-107343.178
40550	0.002897	0.001959	0.004111	0.006733	0.007857	0.001637	0.003151	0.002926	0.003593	0.003290	0.002686	0.002572	0.001817	0.000409	0.001756	0.000951	0.000409	0.771420	0.170992	-108633.031
40560	0.004789	0.003812	0.008259	0.008426	0.002169	0.015113	0.004405	0.005125	0.005899	0.005438	0.004440	0.003984	0.003885	0.002561	0.002908	0.002488	0.002561	0.812063	0.362006	-105285.599
40570	0.002418	0.001482	0.001575	0.002409	0.001133	0.002572	0.004343	0.006418	0.003494	0.002841	0.002384	0.002116	0.001838	0.001158	0.001832	0.000169	0.001158	0.534765	0.123721	-109057.925
40580	0.004460	0.002333	0.003191	0.014952	0.002919	0.005496	0.003295	0.015117	0.004664	0.005240	0.004324	0.004069	0.003089	0.002314	0.003146	0.002848	0.002314	0.335178	0.255917	-107099.406
40590	0.005492	0.002906	0.005410	0.003512	0.002760	0.003839	0.003005	0.003773	0.001314	0.006453	0.005233	0.004505	0.003830	0.003357	0.004220	0.003295	0.003357	0.543648	0.257110	-106424.319
40600	0.005269	0.003593	0.005847	0.005813	0.006280	0.006145	0.001545	0.006510	0.002509	0.006190	0.004842	0.004332	0.003328	0.002411	0.003907	0.003076	0.002411	0.388148	0.229938	-101143.318
40610	0.003821	0.002330	0.009667	0.003039	0.002445	0.002787	0.005786	0.011968	0.002565	0.006617	0.005476	0.004711	0.004030	0.001224	0.004316	0.002340	0.001224	0.537238	0.380591	-102530.128
40620	0.002912	0.002042	0.005454	0.003656	0.005377	0.003446	0.002140	0.004724	0.003622	0.005043	0.004151	0.003775	0.003012	0.000605	0.003660	0.000803	0.000605	0.182952	0.279028	-107449.931
40630	0.002649	0.002237	0.002470	0.001789	0.005377	0.001793	0.005478	0.004701	0.004753	0.005043	0.004105	0.003631	0.002662	0.000352	0.003457	0.001314	0.000352	0.522055	0.294357	-109429.643
40640	0.003113	0.002693	0.003534	0.004063	0.006473	0.003516	0.002705	0.004149	0.002405	0.006070	0.004942	0.004499	0.003998	0.000370	0.002497	0.001454	0.000370	0.686197	0.075752	-104365.602
40650	0.002771	0.002892	0.003520	0.004821	0.006934	0.005963	0.002534	0.003337	0.003263	0.006706	0.005451	0.004702	0.004404	0.000822	0.003504	0.000356	0.000822	0.615477	0.417913	-105743.453
40660	0.003936	0.004728	0.004246	0.004249	0.007608	0.006678	0.003358	0.005163	0.003777	0.007358	0.006595	0.005159	0.004833	0.000845	0.003562	0.000590	0.000845	0.215224	0.355351	-106267.269
40670	0.003974	0.003452	0.003018	0.004455	0.005117	0.012404	0.002450	0.006120	0.002022	0.005230	0.004688	0.003667	0.002913	0.000446	0.003403	0.001506	0.000446	0.112264	0.355351	-109721.323
40680	0.002798	0.001660	0.003424	0.022645	0.002440	0.003416	0.001634	0.007308	0.003563	0.004620	0.004469	0.003058	0.002148	0.001045	0.003026	0.000510	0.001045	0.176770	0.633238	-108827.510
40690	0.002180	0.002232	0.001459	0.005041	0.012057	0.001629	0.016471	0.004979	0.001331	0.003407	0.002808	0.002164	0.001904	0.000254	0.002005	0.000579	0.000254	0.373954	0.953197	-111482.528
40700	0.003046	0.004020	0.002230	0.012876	0.018981	0.008061	0.005243	0.003075	0.011375	0.005056	0.003991	0.003165	0.002883	0.001512	0.002310	0.001158	0.001512	0.093997	0.767453	-107143.418
40710	0.002768	0.003834	0.001866	0.004967	0.005400	0.001818	0.004515	0.007701	0.005493	0.004594	0.003591	0.002963	0.002787	0.001428	0.002684	0.001506	0.001428	0.179474	0.910438	-112402.585
40720	0.002858	0.002500	0.003812	0.019822	0.002051	0.002077	0.002648	0.002926	0.004327	0.004745	0.003775	0.002921	0.002661	0.002499	0.002554	0.001852	0.002499	0.130841	0.918922	-108596.154
40730	0.003117	0.004150	0.002784	0.008585	0.002875	0.005808	0.005672	0.004734	0.002545	0.006356	0.004986	0.004460	0.003529	0.003348	0.003402	0.000836	0.003348	0.254912	0.897304	-106408.695
40740	0.003839	0.004084	0.002241	0.005006	0.003409	0.008905	0.004789	0.004887	0.002641	0.006410	0.005616	0.004546	0.003788	0.003376	0.004316	0.000669	0.003376	0.056814	0.879261	-101369.354
40750	0.007412	0.003290	0.002699	0.009285	0.006299	0.008946	0.002288	0.007601	0.003668	0.011888	0.010517	0.008766	0.007026	0.006433	0.008077	0.002023	0.006433	0.172767	0.916938	-101073.502
40760	0.002699	0.001863	0.002020	0.003692	0.003657	0.004138	0.004914	0.010765	0.003247	0.004329	0.003602	0.003373	0.002637	0.002451	0.003177	0.000458	0.002451	0.304257	0.764371	-108827.459
40770	0.003059	0.001700	0.004280	0.004454	0.009272	0.002630	0.005438	0.010261	0.010800	0.003951	0.003288	0.003016	0.002245	0.001225	0.002750	0.001259	0.001225	0.066371	0.408467	-109311.512
40780	0.014620	0.002829	0.002471	0.001998	0.007405	0.004649	0.002997	0.004295	0.002149	0.008825	0.007361	0.007267	0.006348	0.004325	0.006701	0.003696	0.004325	0.065253	0.546857	-99350.631
40790	0.020019	0.003157	0.003966	0.005233	0.002796	0.005491	0.003997	0.002776	0.001840	0.009703	0.008163	0.007634	0.005715	0.004161	0.007092	0.002757	0.004161	0.249777	0.705554	-98261.732
40800	0.008345	0.001469	0.010274	0.000978	0.001635	0.005043	0.006654	0.012957	0.004838	0.005673	0.004891	0.004235	0.003545	0.000765	0.003871	0.000966	0.000765	0.453175	0.595411	-104294.537
40810	0.008448	0.001884	0.017121	0.002297	0.002513	0.006331	0.007585	0.002599	0.002011	0.005743	0.004811	0.003912	0.003036	0.002237	0.002890	0.001608	0.002237	0.174190	0.439489	-103110.378
40820	0.005352	0.001020	0.008994	0.003426	0.003070	0.005166	0.003109	0.003340	0.002709	0.003638	0.003248	0.002256	0.001786	0.000701	0.001797	0.001238	0.000701	0.155619	0.643906	-104458.338
40830	0.009048	0.001868	0.004287	0.002979	0.005258	0.002527	0.001357	0.008314	0.002528	0.006150	0.005386	0.004698	0.003796	0.000972	0.003544	0.002215	0.000972	0.042292	0.750204	-105773.115
40840	0.010511	0.001536	0.007686	0.002592	0.004147	0.008343	0.001633	0.002717	0.011628	0.005308	0.004700	0.003603	0.003271	0.001357	0.003010	0.001433	0.001357	0.179479	0.875055	-104300.851
40850	0.004291	0.001067	0.002259	0.005859	0.001492	0.001887	0.003081	0.003686	0.005404	0.002534	0.002096	0.001659	0.001010	0.000372	0.001080	0.000316	0.000372	0.209287	0.823973	-110873.971
40860	0.002766	0.001975	0.002440	0.003583	0.011130	0.004846	0.001473	0.003257	0.003752	0.004215	0.003411	0.002838	0.002151	0.000821	0.001813	0.000951	0.000821	0.039660	0.741248	-104319.691
40870	0.006042	0.004314	0.002846	0.004077	0.006224	0.005312	0.006805	0.003492	0.003143	0.009209	0.007453	0.007159	0.004993	0.001103	0.004078	0.001949	0.001103	0.104104	0.618580	-101118.550
40880	0.003608	0.002722	0.002435	0.002641	0.003518	0.003787	0.003087	0.008248	0.005234	0.005500	0.004451	0.004275	0.001953	0.000217	0.001773	0.000069	0.000217	0.180717	0.393417	-107818.041
40890	0.002525	0.002433	0.012831	0.003124	0.003509	0.006324	0.002316	0.003396	0.003467	0.003848	0.003108	0.002611	0.000858	0.000206	0.002578	0.000164	0.000206	0.093182	0.599504	-109551.558
40900	0.004678	0.005795	0.004169	0.001818	0.007218	0.005314	0.003710	0.001593	0.009300	0.007129	0.005458	0.004838	0.002841	0.000567	0.004361	0.000351	0.000567	0.252018	0.569272	-105128.941
40910	0.001795	0.003372	0.004406	0.002209	0.014399	0.003815	0.006535	0.002696	0.001437	0.004450	0.003568	0.003314	0.000554	0.000216	0.003024	0.000288	0.000216	0.247663	0.701432	-102372.427
40920	0.001957	0.003156	0.002122	0.002142	0.005765	0.003807	0.002039	0.003149	0.003740	0.003648	0.002556	0.001964	0.000454	0.000177	0.001417	0.000433	0.000177	0.200717	0.750013	-113661.684
40930	0.003522	0.005065	0.003098	0.008795	0.003733	0.002002	0.010504	0.004150	0.003759	0.007358	0.004994	0.004099	0.000916	0.000651	0.003438	0.000068	0.000651	0.301969	0.593124	-111757.230
40940	0.002372	0.002906	0.001581	0.004027	0.001756	0.006575	0.003645	0.001384	0.003084	0.004956	0.003321	0.002642	0.000617	0.000528	0.001922	0.000363	0.000528	0.687892	0.830731	-108271.289
40950	0.003128	0.002849	0.003468	0.006686	0.007245	0.003559	0.002867	0.004496	0.003199	0.006010	0.004028	0.003215	0.000748	0.000723	0.001772	0.000438	0.000723	0.421916	0.830115	-107473.739
40960	0.003326	0.002119	0.001978	0.005970	0.005390	0.003005	0.002269	0.004685	0.003689	0.005366	0.003458	0.002702	0.000668	0.000309	0.001003	0.000472	0.000309	0.179960	0.660041	-106354.121
40970	0.003411	0.001995	0.003518	0.004085	0.002852	0.004331	0.007259	0.004752	0.001445	0.006493	0.004419	0.002345	0.000741	0.000243	0.002169	0.000210	0.000243	0.049212	0.686611	-108060.586
40980	0.003072	0.002061	0.002326	0.002555	0.001734	0.006937	0.003137	0.002142	0.005827	0.005848	0.003761	0.002646	0.000875	0.000595	0.001379	0.000425	0.000595	0.148788	0.690678	-103507.639
40990	0.006227	0.002517	0.004260	0.002398	0.002645	0.004177	0.002886	0.002323	0.005158	0.011855	0.008803	0.006068	0.002433	0.001828	0.005164	0.001872	0.001828	0.247821	0.800413	-98076.994
41000	0.003058	0.003504	0.001820	0.001997	0.001697	0.011631	0.006767	0.005644	0.003983	0.005822	0.003415	0.003098	0.001277	0.000776	0.001688	0.000214	0.000776	0.405036	0.771302	-107942.924
41010	0.004861	0.005048	0.008976	0.005903	0.002697	0.006375	0.002018	0.009565	0.001943	0.009254	0.005433	0.003558	0.002030	0.001170	0.003381	0.001035	0.001170	0.235443	0.741202	-106417.501
41020	0.003234	0.002621	0.006289	0.002907	0.002392	0.002676	0.004829	0.000633	0.005033	0.005816	0.003663	0.003178	0.000964	0.000044	0.001970	0.000711	0.000044	0.412387	0.877478	-109440.982
41030	0.003104	0.005110	0.008988	0.004673	0.003419	0.002820	0.004213	0.002885	0.003377	0.008316	0.005118	0.004790	0.001474	0.000158	0.004237	0.001392	0.000158	0.084788	0.864610	-104872.468
41040	0.002939	0.003126	0.005386	0.003625	0.010806	0.008325	0.007259	0.002723	0.002914	0.007871	0.005008	0.004244	0.001317	0.000236	0.003670	0.000049	0.000236	0.133311	0.862098	-106817.267
41050	0.003292	0.003354	0.002581	0.003557	0.004345	0.003571	0.009236	0.002624	0.003272	0.009942	0.006282	0.006221	0.001664	0.000190	0.002518	0.000062	0.000190	0.200422	0.983301	-107064.408
41060	0.005561	0.004486	0.025530	0.003487	0.005717	0.005243	0.003320	0.003683	0.014373	0.018290	0.012317	0.010116	0.004473	0.001266	0.007343	0.000113	0.001266	0.372809	0.983301	-106916.346
41070	0.005189	0.002267	0.005674	0.002116	0.005299	0.004037	0.007557	0.004752	0.003824	0.016953	0.012945	0.011934	0.005050	0.003397	0.009465	0.000105	0.003397	0.491286	0.860212	-100899.914
41080	0.003614	0.002797	0.005042	0.002211	0.003742	0.002259	0.002682	0.005421	0.002896	0.020297	0.015498	0.014450	0.006464	0.004268	0.014204	0.000126	0.004268	0.486193	0.949242	-104942.740
41090	0.004068	0.001786	0.008109	0.003463	0.003277	0.001816	0.003523	0.001858	0.003177	0.019135	0.016955	0.014059	0.006094	0.004799	0.009712	0.000269	0.004799	0.573206	0.878854	-102022.336
41100	0.004716	0.002330	0.003762	0.004083	0.005500	0.004646	0.005293	0.004453	0.004346	0.022179	0.019276	0.018850	0.007064	0.002533	0.009363	0.000312	0.002533	0.625026	0.772944	-104407.044
41110	0.001629	0.001279	0.005365	0.001935	0.002504	0.002719	0.002267	0.005929	0.002598	0.010545	0.009164	0.008962	0.003362	0.001608	0.002123	0.001038	0.001608	0.641337	0.857337	-108387.425
41120	0.005583	0.002369	0.002303	0.005276	0.004312	0.002879	0.017862	0.003047	0.001550	0.019528	0.016972	0.016596	0.005547	0.003041	0.003932	0.003788	0.003041	0.566025	0.744668	-100887.029
41130	0.003805	0.002494	0.002546	0.004211	0.003216	0.002467	0.002384	0.014284	0.006426	0.015588	0.013547	0.013248	0.004428	0.002057	0.003139	0.002909	0.002057	0.441639	0.829555	-102466.310
41140	0.002303	0.001959	0.004011	0.002644	0.004102	0.001734	0.004823	0.028760	0.004877	0.011993	0.010423	0.010193	0.003896	0.001283	0.002415	0.001312	0.001283	0.184706	0.898260	-101945.422
41150	0.003133	0.002668	0.001761	0.001844	0.006301	0.003189	0.004775	0.007453	0.003599	0.016317	0.014181	0.014037	0.006117	0.002226	0.003286	0.003032	0.002226	0.488851	0.753332	-101887.794
